date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance
2019-04-10,00795B,0,0,0,1524,0,0,0
2019-04-11,00795B,1,0,1,1524,0,0,0
2019-04-12,00795B,0,0,1,1524,0,0,0
2019-04-15,00795B,0,1,0,1524,0,0,0
2019-04-16,00795B,0,0,0,16524,0,0,0
2019-04-17,00795B,0,0,0,25274,0,0,0
2019-04-18,00795B,0,0,0,46524,0,0,0
2019-04-19,00795B,0,0,0,67774,0,0,0
2019-04-22,00795B,0,0,0,67774,0,0,0
2019-04-23,00795B,0,0,0,67774,0,0,0
2019-04-24,00795B,0,0,0,67774,0,0,0
2019-04-25,00795B,0,0,0,67774,0,0,0
2019-04-26,00795B,0,0,0,67774,0,0,0
2019-04-29,00795B,0,0,0,68024,0,0,0
2019-04-30,00795B,0,0,0,68024,0,0,0
2019-05-02,00795B,0,0,0,68024,0,0,0
2019-05-03,00795B,0,0,0,68024,0,0,0
2019-05-06,00795B,0,0,0,80524,0,0,0
2019-05-07,00795B,0,0,0,80524,0,0,0
2019-05-08,00795B,0,0,0,80524,0,0,0
2019-05-09,00795B,0,0,0,80524,0,0,0
2019-05-10,00795B,0,0,0,92899,0,0,0
2019-05-13,00795B,0,0,0,92899,0,0,0
2019-05-14,00795B,0,0,0,92524,0,0,0
2019-05-15,00795B,0,0,0,92274,0,0,0
2019-05-16,00795B,0,0,0,92149,0,0,0
2019-05-17,00795B,0,0,0,98899,0,0,0
2019-05-20,00795B,0,0,0,92524,0,0,0
2019-05-21,00795B,0,0,0,92524,0,0,0
2019-05-22,00795B,0,0,0,92524,0,0,0
2019-05-23,00795B,0,0,0,92524,0,0,0
2019-05-24,00795B,0,0,0,92524,0,0,0
2019-05-27,00795B,0,0,0,92524,0,0,0
2019-05-28,00795B,0,0,0,90774,0,0,0
2019-05-29,00795B,0,0,0,96399,0,0,0
2019-05-30,00795B,0,0,0,96399,0,0,0
2019-05-31,00795B,0,0,0,96399,0,0,0
2019-06-03,00795B,0,0,0,96399,0,0,0
2019-06-04,00795B,0,0,0,96024,0,0,0
