date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2026-09-01,00409A,0,0,0,454987,0,0,0,0,0,0,0,
2026-09-02,00409A,4094,0,4094,456862,0,0,0,0,0,0,0,
2026-09-03,00409A,792,32,4854,458737,0,0,0,4094,0,0,0,
2026-09-04,00409A,1277,536,5595,459737,0,10,10,4854,0,0,0,
2026-09-07,00409A,959,425,6126,461737,0,0,10,5595,3,10,0,
2026-09-08,00409A,239,363,5992,461737,0,0,10,6126,10,10,0,
2026-09-09,00409A,88,336,5744,462112,5,0,5,5992,0,10,0,
2026-09-10,00409A,247,49,5942,458612,3,0,2,5744,0,5,0,
2026-09-11,00409A,242,95,6089,457862,0,0,2,5942,0,2,0,
2026-09-14,00409A,138,273,5944,454362,2,0,0,6089,10,2,0,
2026-09-15,00409A,117,6,6055,449237,0,0,0,5944,0,0,0,
2026-09-16,00409A,212,26,6241,449112,0,0,0,6055,0,0,0,
2026-09-17,00409A,162,784,5613,445737,0,2,2,6241,6,0,0,
2026-09-18,00409A,106,100,5619,443112,0,11,13,5613,0,2,0,
2026-09-21,00409A,801,418,6002,439987,0,2,15,5619,0,13,0,
