date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2024-11-26,6771,0,0,0,7794,0,0,0,,,,
2024-11-27,6771,0,0,0,7794,0,0,0,,,,
2024-11-28,6771,2,0,2,7794,0,0,0,,,,
2024-11-29,6771,5,0,7,7794,0,0,0,,,,
2024-12-02,6771,6,0,13,7794,0,0,0,,,,
2024-12-03,6771,2,0,15,7794,0,0,0,,,,
2024-12-04,6771,2,0,17,7794,0,0,0,,,,
2024-12-05,6771,4,0,21,7794,0,0,0,,,,
2024-12-06,6771,1,0,22,7794,0,0,0,,,,
2024-12-09,6771,0,0,22,7794,0,0,0,,,,
2024-12-10,6771,0,0,22,7794,0,0,0,,,,
2024-12-11,6771,5,0,27,7794,0,0,0,,,,
2024-12-12,6771,2,0,29,7794,0,0,0,,,,
2024-12-13,6771,0,0,29,7794,0,0,0,,,,
2024-12-16,6771,0,0,29,7794,0,0,0,,,,
2024-12-17,6771,4,0,33,7794,0,0,0,,,,
2024-12-18,6771,2,0,35,7794,0,0,0,,,,
2024-12-19,6771,0,0,35,7794,0,0,0,,,,
2024-12-20,6771,0,0,35,7794,0,0,0,,,,
2024-12-23,6771,0,0,35,7794,0,0,0,,,,
2024-12-24,6771,0,0,35,7794,0,0,0,,,,
2024-12-25,6771,2,0,37,7794,0,0,0,,,,
2024-12-26,6771,4,0,41,7794,0,0,0,,,,
2024-12-27,6771,4,0,45,7794,0,0,0,,,,
2024-12-30,6771,13,0,58,7794,0,0,0,,,,
2024-12-31,6771,3,0,61,7794,0,0,0,,,,
2025-01-02,6771,4,2,63,7794,0,0,0,,,,
2025-01-03,6771,0,0,63,7794,0,0,0,,,,
2025-01-06,6771,1,0,64,7794,0,0,0,,,,
2025-01-07,6771,6,1,69,7794,0,0,0,,,,
2025-01-08,6771,0,0,69,7794,0,0,0,,,,
2025-01-09,6771,0,0,69,7794,0,0,0,,,,
2025-01-10,6771,0,0,69,7794,0,0,0,,,,
2025-01-13,6771,2,0,71,7794,0,0,0,,,,
2025-01-14,6771,1,0,72,7794,0,0,0,,,,
2025-01-15,6771,0,0,72,7794,0,0,0,,,,
2025-01-16,6771,0,0,72,7794,0,0,0,,,,
2025-01-17,6771,0,1,71,7794,0,0,0,,,,
2025-01-20,6771,5,0,76,7794,0,0,0,,,,
2025-01-21,6771,0,6,70,7794,0,0,0,,,,
2025-01-22,6771,0,0,70,7794,0,0,0,,,,
2025-02-03,6771,1,0,71,7794,0,0,0,,,,
2025-02-04,6771,0,0,71,7794,0,0,0,,,,
2025-02-05,6771,0,0,71,7794,0,0,0,,,,
2025-02-06,6771,0,0,71,7794,0,0,0,,,,
2025-02-07,6771,0,0,71,7794,0,0,0,,,,
2025-02-10,6771,0,0,71,7794,0,0,0,,,,
2025-02-11,6771,0,0,71,7794,0,0,0,,,,
2025-02-12,6771,0,0,71,7794,0,0,0,,,,
2025-02-13,6771,0,0,71,7794,0,0,0,,,,
2025-02-14,6771,0,0,71,7794,0,0,0,,,,
2025-02-17,6771,0,0,71,7794,0,0,0,,,,
2025-02-18,6771,0,0,71,7794,0,0,0,,,,
2025-02-19,6771,0,0,71,7794,0,0,0,,,,
2025-02-20,6771,0,0,71,7794,0,0,0,,,,
2025-02-21,6771,2,0,73,7794,0,0,0,,,,
2025-02-24,6771,1,0,74,7794,0,0,0,,,,
2025-02-25,6771,0,0,74,7794,0,0,0,,,,
2025-02-26,6771,0,0,74,7794,0,0,0,,,,
2025-02-27,6771,1,0,75,7794,0,0,0,,,,
2025-03-03,6771,0,0,75,7794,0,0,0,,,,
2025-03-04,6771,0,0,75,7794,0,0,0,,,,
2025-03-05,6771,0,1,74,7794,0,0,0,,,,
2025-03-06,6771,0,0,74,7794,0,0,0,,,,
2025-03-07,6771,2,0,76,7794,0,0,0,,,,
2025-03-10,6771,0,0,76,7794,0,0,0,,,,
2025-03-11,6771,0,0,76,7794,0,0,0,,,,
2025-03-12,6771,0,2,74,7794,0,0,0,,,,
2025-03-13,6771,0,0,74,7794,0,0,0,,,,
2025-03-14,6771,1,22,53,7794,0,0,0,,,,
2025-03-17,6771,0,9,44,7794,0,0,0,,,,
2025-03-18,6771,3,0,47,7794,0,0,0,,,,
2025-03-19,6771,3,0,50,7794,0,0,0,,,,
2025-03-20,6771,4,0,54,7794,0,0,0,,,,
2025-03-21,6771,2,0,56,7794,0,0,0,,,,
2025-03-24,6771,1,0,57,7794,0,0,0,,,,
2025-03-25,6771,2,0,59,7794,0,0,0,,,,
2025-03-26,6771,0,0,59,7794,0,0,0,,,,
2025-03-27,6771,0,0,59,7794,0,0,0,,,,
2025-03-28,6771,2,0,60,7794,0,0,0,,,,
2025-03-31,6771,5,0,65,7794,0,0,0,,,,
2025-04-01,6771,6,0,71,7794,0,0,0,,,,
2025-04-02,6771,3,0,74,7794,0,0,0,,,,
2025-04-07,6771,5,33,46,7794,0,0,0,,,,
2025-04-08,6771,17,1,62,7794,0,0,0,,,,
2025-04-09,6771,2,2,62,7794,0,0,0,,,,
2025-04-10,6771,0,8,54,7794,0,0,0,,,,
2025-04-11,6771,0,8,46,7794,0,0,0,,,,
2025-04-14,6771,0,1,45,7794,0,0,0,,,,
2025-04-15,6771,0,5,40,7794,0,0,0,,,,
2025-04-16,6771,9,10,39,7794,0,0,0,,,,
2025-04-17,6771,2,5,36,7794,0,0,0,,,,
2025-04-18,6771,2,6,32,7794,0,0,0,,,,
2025-04-21,6771,3,9,26,7794,0,0,0,,,,
2025-04-22,6771,1,1,26,7794,0,0,0,,,,
2025-04-23,6771,1,5,22,7794,0,0,0,,,,
2025-04-24,6771,0,0,22,7794,0,0,0,,,,
2025-04-25,6771,8,2,28,7794,0,0,0,,,,
2025-04-28,6771,0,0,28,7794,0,0,0,,,,
2025-04-29,6771,9,0,37,7794,0,0,0,,,,
2025-04-30,6771,0,0,37,7794,0,0,0,,,,
2025-05-02,6771,31,0,68,7794,0,0,0,,,,
2025-05-05,6771,1,2,67,7794,0,0,0,,,,
2025-05-06,6771,0,15,52,7794,0,1,1,,,,
2025-05-07,6771,0,0,52,7794,0,0,1,,,,
2025-05-08,6771,0,23,29,7794,0,0,1,,,,
2025-05-09,6771,1,24,6,7794,0,0,0,,,,
2025-05-12,6771,24,4,26,7794,0,0,0,,,,
2025-05-13,6771,1,0,27,7794,0,0,0,,,,
2025-05-14,6771,3,0,30,7794,0,0,0,,,,
2025-05-15,6771,6,0,36,7794,0,0,0,,,,
2025-05-16,6771,10,0,46,7794,0,0,0,,,,
2025-05-19,6771,12,0,58,7794,0,0,0,,,,
2025-05-20,6771,1,0,59,7794,0,0,0,,,,
2025-05-21,6771,0,3,56,7794,0,0,0,,,,
2025-05-22,6771,0,4,52,7794,0,0,0,,,,
2025-05-23,6771,0,0,52,7794,0,0,0,,,,
2025-05-26,6771,0,4,48,7794,0,0,0,,,,
2025-05-27,6771,2,11,39,7794,0,0,0,,,,
2025-05-28,6771,0,0,39,7794,0,0,0,,,,
2025-05-29,6771,0,0,39,7794,0,0,0,,,,
2025-06-02,6771,1,3,37,7794,0,0,0,,,,
2025-06-03,6771,4,0,41,7794,0,0,0,,,,
2025-06-04,6771,0,1,40,7794,0,0,0,,,,
2025-06-05,6771,3,0,43,7794,0,0,0,,,,
2025-06-06,6771,21,0,64,7794,0,0,0,,,,
2025-06-09,6771,1,0,65,7794,0,0,0,,,,
2025-06-10,6771,3,0,68,7794,0,0,0,,,,
2025-06-11,6771,0,0,68,7794,0,0,0,,,,
2025-06-12,6771,13,5,76,7794,0,0,0,,,,
2025-06-13,6771,1,2,75,7794,0,0,0,,,,
2025-06-16,6771,1,0,76,7794,0,0,0,,,,
2025-06-17,6771,11,5,82,7794,0,0,0,,,,
2025-06-18,6771,5,9,78,7794,0,0,0,,,,
2025-06-19,6771,2,1,79,7794,0,0,0,,,,
2025-06-20,6771,0,0,79,7794,0,0,0,,,,
2025-06-23,6771,5,5,79,7794,0,0,0,,,,
2025-06-24,6771,23,0,102,7794,0,0,0,,,,
2025-06-25,6771,1,0,103,7794,0,0,0,,,,
2025-06-26,6771,1,2,102,7794,0,0,0,,,,
2025-06-27,6771,0,3,99,7794,0,0,0,,,,
2025-06-30,6771,0,0,99,7794,0,0,0,,,,
2025-07-01,6771,0,0,85,7794,0,0,0,,,,
2025-07-02,6771,0,0,85,7794,0,0,0,,,,
2025-07-03,6771,4,0,89,7794,0,0,0,,,,
2025-07-04,6771,2,0,91,7794,0,0,0,,,,
2025-07-07,6771,2,2,91,7794,0,0,0,,,,
2025-07-08,6771,0,0,91,7794,0,0,0,,,,
2025-07-09,6771,1,0,92,7794,0,0,0,,,,
2025-07-10,6771,3,0,95,7794,0,0,0,,,,
2025-07-11,6771,2,0,97,7794,0,0,0,,,,
2025-07-14,6771,4,0,101,7794,0,0,0,,,,
2025-07-15,6771,6,0,107,7794,0,0,0,,,,
2025-07-16,6771,0,0,107,7794,0,0,0,,,,
2025-07-17,6771,0,1,106,7794,0,0,0,,,,
2025-07-18,6771,0,0,106,7794,0,0,0,,,,
2025-07-21,6771,1,0,107,7794,0,0,0,,,,
2025-07-22,6771,2,0,109,7794,0,0,0,,,,
2025-07-23,6771,1,0,110,7794,0,0,0,,,,
2025-07-24,6771,1,0,111,7794,0,0,0,,,,
2025-07-25,6771,1,0,112,7794,0,0,0,,,,
2025-07-28,6771,1,0,113,7794,0,0,0,,,,
2025-07-29,6771,0,4,109,7794,0,0,0,,,,
2025-07-30,6771,1,0,110,7794,0,0,0,,,,
2025-07-31,6771,0,0,110,7794,0,0,0,,,,
2025-08-01,6771,0,0,110,7794,0,0,0,,,,
2025-08-04,6771,1,0,111,7794,0,0,0,,,,
2025-08-05,6771,4,0,115,7794,0,0,0,,,,
2025-08-06,6771,2,0,117,7794,0,0,0,,,,
2025-08-07,6771,2,0,119,7794,0,0,0,,,,
2025-08-08,6771,1,0,120,7794,0,0,0,,,,
2025-08-11,6771,3,0,123,7794,0,0,0,,,,
2025-08-12,6771,0,0,123,7794,0,0,0,,,,
2025-08-13,6771,3,0,126,7794,0,0,0,,,,
2025-08-14,6771,2,0,128,7794,0,0,0,,,,
2025-08-15,6771,2,0,130,7794,0,0,0,,,,
2025-08-18,6771,0,0,130,7794,0,0,0,,,,
2025-08-19,6771,0,0,130,7794,0,0,0,,,,
2025-08-20,6771,1,0,131,7794,0,0,0,,,,
2025-08-21,6771,1,0,132,7794,0,0,0,,,,
2025-08-22,6771,0,0,132,7794,0,0,0,,,,
2025-08-25,6771,0,0,132,7794,0,0,0,,,,
2025-08-26,6771,0,0,132,7794,0,0,0,,,,
2025-08-27,6771,0,0,132,7794,0,0,0,,,,
2025-08-28,6771,0,0,132,7794,0,0,0,,,,
2025-08-29,6771,4,0,136,7794,0,0,0,,,,
2025-09-01,6771,1,1,136,7794,0,0,0,,,,
2025-09-02,6771,0,2,134,7794,0,0,0,,,,
2025-09-03,6771,3,18,119,7794,0,0,0,,,,
2025-09-04,6771,2,0,121,7794,0,0,0,,,,
2025-09-05,6771,1,0,122,7794,0,0,0,,,,
2025-09-08,6771,0,1,121,7794,0,0,0,,,,
2025-09-09,6771,15,4,132,7794,0,0,0,,,,
2025-09-10,6771,0,0,132,7794,0,0,0,,,,
2025-09-11,6771,31,1,162,7794,0,0,0,,,,
2025-09-12,6771,0,0,162,7794,0,0,0,,,,
2025-09-15,6771,0,2,160,7794,0,0,0,,,,
2025-09-16,6771,0,2,158,7794,0,0,0,,,,
2025-09-17,6771,0,0,158,7794,0,0,0,,,,
2025-09-18,6771,2,0,160,7794,0,0,0,,,,
2025-09-19,6771,1,2,159,7794,0,0,0,,,,
2025-09-22,6771,0,0,159,7794,0,0,0,,,,
2025-09-23,6771,0,0,159,7794,0,0,0,,,,
2025-09-24,6771,0,0,159,7794,0,0,0,,,,
2025-09-25,6771,0,0,159,7794,0,0,0,,,,
2025-09-26,6771,0,0,159,7794,0,0,0,,,,
2025-09-30,6771,0,0,159,7794,0,0,0,,,,
2025-10-01,6771,0,0,159,7794,0,0,0,,,,
2025-10-02,6771,0,0,159,7794,0,0,0,,,,
2025-10-03,6771,0,1,158,7794,0,0,0,,,,
2025-10-07,6771,0,5,153,7794,0,0,0,,,,
2025-10-08,6771,0,12,141,7794,0,0,0,,,,
2025-10-09,6771,1,17,124,7794,0,0,0,,,,
2025-10-13,6771,0,0,124,7794,0,0,0,,,,
2025-10-14,6771,0,0,124,7794,0,0,0,,,,
