date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance
2025-10-13,00983D,0,0,0,39299,0,0,0
2025-10-14,00983D,3,0,3,39299,0,0,0
2025-10-15,00983D,7,0,10,39049,0,0,0
2025-10-16,00983D,1,0,11,37174,0,0,0
2025-10-17,00983D,1,0,12,37424,0,0,0
2025-10-20,00983D,0,0,12,35924,0,0,0
2025-10-21,00983D,0,0,12,34299,0,0,0
2025-10-22,00983D,2,2,12,33049,0,0,0
2025-10-23,00983D,0,2,10,33049,0,0,0
2025-10-27,00983D,0,0,10,33049,0,0,0
2025-10-28,00983D,0,5,5,33049,0,0,0
2025-10-29,00983D,0,0,5,33049,0,0,0
2025-10-30,00983D,0,0,5,31924,0,0,0
2025-10-31,00983D,0,0,5,31174,0,0,0
2025-11-03,00983D,0,0,5,31424,0,0,0
2025-11-04,00983D,0,2,3,30924,0,0,0
2025-11-05,00983D,1,0,4,30924,0,0,0
2025-11-06,00983D,0,1,3,30799,0,0,0
2025-11-07,00983D,0,0,3,29799,0,0,0
2025-11-10,00983D,0,0,3,29799,0,0,0
2025-11-11,00983D,0,0,3,29799,0,0,0
2025-11-12,00983D,0,0,3,29799,0,0,0
2025-11-13,00983D,1,0,4,29549,0,0,0
2025-11-14,00983D,0,1,3,29549,0,0,0
2025-11-17,00983D,0,0,3,28924,0,0,0
2025-11-18,00983D,20,0,23,28674,0,0,0
2025-11-19,00983D,0,0,23,27549,0,0,0
2025-11-20,00983D,0,10,13,27299,0,0,0
2025-11-21,00983D,0,0,13,27049,0,0,0
2025-11-24,00983D,0,0,13,26799,0,0,0
2025-11-25,00983D,2,0,15,26799,0,0,0
2025-11-26,00983D,3,12,6,26424,0,0,0
2025-11-27,00983D,500,3,503,26424,0,0,0
2025-11-28,00983D,6,0,509,26424,0,0,0
2025-12-01,00983D,1,0,510,26424,0,0,0
2025-12-02,00983D,0,0,510,26424,0,0,0
2025-12-03,00983D,0,0,510,26424,0,0,0
2025-12-04,00983D,0,1,509,26174,0,0,0
2025-12-05,00983D,0,0,9,26174,0,0,0
2025-12-08,00983D,0,0,9,25674,0,0,0
2025-12-09,00983D,0,0,9,25674,0,0,0
2025-12-10,00983D,0,0,9,25674,0,0,0
2025-12-11,00983D,0,0,9,25674,0,0,0
2025-12-12,00983D,0,0,9,25674,0,0,0
2025-12-15,00983D,0,0,9,25674,0,0,0
2025-12-16,00983D,5,0,14,25674,0,0,0
2025-12-17,00983D,0,5,9,25674,0,0,0
2025-12-18,00983D,0,0,9,25674,0,0,0
2025-12-19,00983D,0,0,9,25674,0,0,0
2025-12-22,00983D,0,0,9,25674,0,0,0
2025-12-23,00983D,0,0,9,25674,0,0,0
2025-12-24,00983D,0,0,9,25674,0,0,0
2025-12-26,00983D,0,0,9,25674,0,0,0
2025-12-29,00983D,0,0,9,25674,0,0,0
2025-12-30,00983D,0,0,9,25674,0,0,0
2025-12-31,00983D,0,0,9,25674,0,0,0
2026-01-02,00983D,0,0,9,25674,0,0,0
2026-01-05,00983D,0,3,6,25674,0,0,0
2026-01-06,00983D,1,0,7,25674,0,0,0
2026-01-07,00983D,10,0,17,25674,0,0,0
2026-01-08,00983D,80,0,97,25674,0,0,0
2026-01-09,00983D,0,0,97,25674,0,0,0
2026-01-12,00983D,120,0,187,25674,0,0,0
2026-01-13,00983D,51,0,238,25674,0,0,0
2026-01-14,00983D,90,0,298,25674,0,0,0
2026-01-15,00983D,0,0,298,25674,0,0,0
