date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2015-01-05,2308,46,56,2711,609385,54,26,892,,,,
2015-01-06,2308,639,35,3315,609385,110,13,795,,,,
2015-01-07,2308,315,14,3616,609385,50,40,785,,,,
2015-01-08,2308,315,85,3845,609385,28,21,778,,,,
2015-01-09,2308,179,198,3826,609385,21,24,781,,,,
2015-01-12,2308,323,140,4009,609385,42,69,808,,,,
2015-01-13,2308,343,59,4286,609385,74,34,768,,,,
2015-01-14,2308,173,736,3712,609385,69,99,798,,,,
2015-01-15,2308,475,80,4106,609385,61,18,755,,,,
2015-01-16,2308,278,99,4282,609385,43,34,746,,,,
2015-01-19,2308,91,515,3857,609385,11,38,773,,,,
2015-01-20,2308,138,245,3750,609385,39,3,737,,,,
2015-01-21,2308,141,334,3544,609385,6,12,743,,,,
2015-01-22,2308,98,311,3328,609385,19,26,750,,,,
2015-01-23,2308,553,1075,2805,609385,81,227,895,,,,
2015-01-26,2308,227,420,2609,609385,28,32,899,,,,
2015-01-27,2308,165,316,2457,609385,32,49,916,,,,
2015-01-28,2308,422,80,2798,609385,52,8,872,,,,
2015-01-29,2308,273,179,2892,609385,77,99,893,,,,
2015-01-30,2308,114,149,2854,609385,19,64,938,,,,
2015-02-02,2308,162,68,2948,609385,17,23,944,,,,
2015-02-03,2308,343,60,3225,609385,47,6,902,,,,
2015-02-04,2308,575,698,3102,609385,67,87,921,,,,
2015-02-05,2308,596,114,3584,609385,52,18,887,,,,
2015-02-06,2308,235,206,3613,609385,61,40,864,,,,
2015-02-09,2308,151,86,3678,609385,7,17,874,,,,
2015-02-10,2308,258,58,3876,609385,36,18,856,,,,
2015-02-11,2308,253,481,3648,609385,20,142,978,,,,
2015-02-12,2308,289,395,3541,609385,53,45,970,,,,
2015-02-13,2308,60,555,3035,609385,12,109,967,,,,
2015-02-24,2308,222,215,3040,609385,61,13,917,,,,
2015-02-25,2308,172,624,2588,609385,45,109,981,,,,
2015-02-26,2308,535,112,3011,609385,79,12,914,,,,
2015-03-02,2308,246,492,2765,609385,6,74,982,,,,
2015-03-03,2308,162,214,2713,609385,37,31,976,,,,
2015-03-04,2308,122,84,2747,609385,17,26,981,,,,
2015-03-05,2308,114,29,2832,609385,31,5,955,,,,
2015-03-06,2308,364,256,2939,609385,94,70,931,,,,
2015-03-09,2308,427,404,2962,609385,76,13,868,,,,
2015-03-10,2308,179,159,2982,609385,56,16,828,,,,
2015-03-11,2308,329,90,3221,609385,68,21,781,,,,
2015-03-12,2308,742,150,3813,609385,97,9,692,,,,
2015-03-13,2308,119,207,3722,609385,22,3,673,,,,
2015-03-16,2308,161,102,3781,609385,9,3,667,,,,
2015-03-17,2308,651,228,4204,609385,92,19,594,,,,
2015-03-18,2308,188,538,3854,609385,6,178,766,,,,
2015-03-19,2308,158,285,3713,609385,126,13,653,,,,
2015-03-20,2308,136,116,3730,609385,32,9,499,,,,
2015-03-23,2308,170,304,3590,609385,44,19,474,,,,
2015-03-24,2308,88,335,3327,609385,13,2,463,,,,
2015-03-25,2308,302,87,3542,609385,83,10,387,,,,
2015-03-26,2308,295,340,3497,609385,81,12,318,,,,
2015-03-27,2308,325,104,3718,609385,68,5,255,,,,
2015-03-30,2308,89,260,3547,609385,23,12,244,,,,
2015-03-31,2308,89,48,3587,609385,29,1,216,,,,
2015-04-01,2308,145,29,3703,609385,209,0,6,,,,
2015-04-02,2308,73,169,3604,609385,0,0,0,,,,
2015-04-07,2308,278,519,3363,609385,0,0,0,,,,
2015-04-08,2308,298,296,3365,609385,0,0,0,,,,
2015-04-09,2308,214,189,3390,609385,0,95,95,,,,
2015-04-10,2308,46,140,3296,609385,11,47,131,,,,
2015-04-13,2308,78,25,3344,609385,4,6,133,,,,
2015-04-14,2308,60,228,3176,609385,7,9,135,,,,
2015-04-15,2308,419,41,3554,609385,16,37,156,,,,
2015-04-16,2308,81,396,3235,609385,2,59,213,,,,
2015-04-17,2308,63,64,3230,609385,30,6,189,,,,
2015-04-20,2308,229,18,3441,609385,12,60,237,,,,
2015-04-21,2308,89,80,3450,609385,6,23,254,,,,
2015-04-22,2308,215,148,3517,609385,13,25,266,,,,
2015-04-23,2308,99,261,3353,609385,54,14,226,,,,
2015-04-24,2308,373,473,3252,609385,9,15,232,,,,
2015-04-27,2308,180,293,3136,609385,50,12,194,,,,
2015-04-28,2308,243,131,3248,609385,20,16,190,,,,
2015-04-29,2308,318,117,3448,609385,18,12,183,,,,
2015-04-30,2308,760,103,4102,609385,27,68,224,,,,
2015-05-04,2308,108,387,3823,609385,13,50,261,,,,
2015-05-05,2308,419,58,4174,609385,59,39,241,,,,
2015-05-06,2308,317,123,4367,609385,56,84,269,,,,
2015-05-07,2308,96,83,4376,609385,7,32,294,,,,
2015-05-08,2308,69,78,4366,609385,72,49,271,,,,
2015-05-11,2308,422,187,4600,609385,71,45,245,,,,
2015-05-12,2308,103,136,4567,609385,68,63,240,,,,
2015-05-13,2308,658,37,5188,609385,28,95,307,,,,
2015-05-14,2308,475,211,5444,609385,51,80,336,,,,
2015-05-15,2308,137,870,4707,609385,79,34,291,,,,
2015-05-18,2308,423,58,5072,609385,27,37,300,,,,
2015-05-19,2308,354,250,5172,609385,56,36,280,,,,
2015-05-20,2308,520,112,5579,609385,38,43,285,,,,
2015-05-21,2308,543,92,6026,609385,30,46,301,,,,
2015-05-22,2308,220,238,6001,609385,23,22,300,,,,
2015-05-25,2308,365,125,6241,609385,23,28,305,,,,
2015-05-26,2308,194,544,5890,609385,37,6,269,,,,
2015-05-27,2308,159,115,5934,609385,10,6,264,,,,
2015-05-28,2308,230,816,5346,609385,47,29,246,,,,
2015-05-29,2308,178,247,5277,609385,17,10,239,,,,
2015-06-01,2308,361,63,5565,609385,29,10,220,,,,
2015-06-02,2308,329,157,5736,609385,9,8,219,,,,
2015-06-03,2308,243,82,5895,609385,9,7,217,,,,
2015-06-04,2308,281,260,5863,609385,34,67,199,,,,
2015-06-05,2308,91,409,5545,609385,15,59,243,,,,
2015-06-08,2308,137,78,5603,609385,11,12,244,,,,
2015-06-09,2308,164,257,5509,609385,23,52,273,,,,
2015-06-10,2308,723,334,5890,609385,96,185,362,,,,
2015-06-11,2308,482,174,6192,609385,162,175,375,,,,
2015-06-12,2308,338,477,6049,609385,126,182,431,,,,
2015-06-15,2308,124,322,5851,609385,58,61,428,,,,
2015-06-16,2308,144,321,5630,609385,103,25,346,,,,
2015-06-17,2308,81,118,5591,609385,69,126,403,,,,
2015-06-18,2308,259,36,5812,609385,101,41,343,,,,
2015-06-22,2308,145,629,5328,609385,80,28,191,,,,
2015-06-23,2308,363,80,5611,609385,80,7,118,,,,
2015-06-24,2308,47,169,5487,609385,110,0,8,,,,
2015-06-25,2308,156,299,5338,609385,0,0,0,,,,
2015-06-26,2308,78,171,5244,609385,0,0,0,,,,
2015-06-29,2308,351,457,5134,609385,0,0,0,,,,
2015-06-30,2308,237,283,5083,609385,0,199,199,,,,
2015-07-01,2308,94,65,5111,609385,22,42,219,,,,
2015-07-02,2308,98,222,4985,609385,15,99,303,,,,
2015-07-03,2308,272,70,5187,609385,42,63,324,,,,
2015-07-06,2308,123,78,5232,609385,162,34,196,,,,
2015-07-07,2308,63,130,5165,609385,23,67,240,,,,
2015-07-08,2308,103,203,5051,609385,43,241,438,,,,
2015-07-09,2308,187,109,5129,609385,71,303,670,,,,
2015-07-13,2308,258,76,5308,609385,122,108,656,,,,
2015-07-14,2308,139,117,5330,609385,10,50,696,,,,
2015-07-15,2308,130,461,4998,609385,374,44,366,,,,
2015-07-16,2308,189,342,4843,609385,47,139,458,,,,
2015-07-17,2308,82,126,4799,609385,4,64,518,,,,
2015-07-20,2308,266,395,4668,609385,48,85,554,,,,
2015-07-21,2308,116,136,4638,609385,31,41,564,,,,
2015-07-22,2308,58,104,4592,609385,59,25,530,,,,
2015-07-23,2308,169,174,4585,609385,22,37,545,,,,
2015-07-24,2308,150,145,4589,609385,92,131,584,,,,
2015-07-27,2308,118,179,4528,609385,64,137,657,,,,
2015-07-28,2308,224,401,4347,609385,67,127,717,,,,
2015-07-29,2308,338,97,4586,609385,92,104,729,,,,
2015-07-30,2308,146,177,4553,609385,134,280,872,,,,
2015-07-31,2308,308,126,4735,609385,235,68,705,,,,
2015-08-03,2308,265,182,4813,609385,84,240,861,,,,
2015-08-04,2308,273,561,4525,609385,175,660,1346,,,,
2015-08-05,2308,53,237,4333,609385,210,165,1301,,,,
2015-08-06,2308,90,136,4287,609385,230,239,1310,,,,
2015-08-07,2308,75,100,4262,609385,225,66,1151,,,,
2015-08-10,2308,58,74,4246,609385,115,57,1092,,,,
2015-08-11,2308,273,375,4131,609385,52,135,1175,,,,
2015-08-12,2308,149,140,4139,609385,73,32,1134,,,,
2015-08-13,2308,87,225,4000,609385,61,54,1127,,,,
2015-08-14,2308,78,284,3793,609385,25,55,1157,,,,
2015-08-17,2308,107,32,3867,609385,50,27,1134,,,,
2015-08-18,2308,199,86,3977,609385,65,32,1101,,,,
2015-08-19,2308,241,111,4107,609385,212,92,981,,,,
2015-08-20,2308,220,67,4256,609385,120,170,1031,,,,
2015-08-21,2308,130,477,3886,609385,142,213,1102,,,,
2015-08-24,2308,168,612,3426,609385,186,131,1047,,,,
2015-08-25,2308,113,209,3322,609385,86,98,1059,,,,
2015-08-26,2308,116,45,3392,609385,90,12,981,,,,
2015-08-27,2308,107,150,3348,609385,60,105,1026,,,,
2015-08-28,2308,60,180,3226,609385,36,117,1107,,,,
2015-08-31,2308,50,314,2962,609385,94,300,1313,,,,
2015-09-01,2308,338,47,3253,609385,174,0,1139,,,,
2015-09-02,2308,155,98,3310,609385,72,33,1100,,,,
2015-09-03,2308,78,166,3215,609385,17,81,1164,,,,
2015-09-04,2308,191,143,3247,609385,57,52,1159,,,,
2015-09-07,2308,71,216,3102,609385,17,106,1248,,,,
2015-09-08,2308,84,69,3115,609385,15,23,1256,,,,
