date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance
2019-09-27,00857B,0,0,0,1567,0,0,0
2019-10-01,00857B,0,0,0,1567,0,0,0
2019-10-02,00857B,0,0,0,1567,0,0,0
2019-10-03,00857B,5,0,5,1567,0,0,0
2019-10-04,00857B,0,0,5,1567,0,0,0
2019-10-07,00857B,0,0,5,1567,0,0,0
2019-10-08,00857B,0,0,5,1567,0,0,0
2019-10-09,00857B,0,0,5,1567,0,0,0
2019-10-14,00857B,0,0,5,1567,0,0,0
2019-10-15,00857B,0,0,5,1567,0,0,0
2019-10-16,00857B,0,0,5,1567,0,0,0
2019-10-17,00857B,0,0,5,1567,0,0,0
2019-10-18,00857B,0,0,5,1567,0,0,0
2019-10-21,00857B,0,0,5,1567,0,0,0
2019-10-22,00857B,5,0,10,1567,0,0,0
2019-10-23,00857B,0,0,10,1567,0,0,0
2019-10-24,00857B,0,0,10,1567,0,0,0
2019-10-25,00857B,0,0,10,1567,0,0,0
2019-10-28,00857B,0,0,10,1442,0,0,0
2019-10-29,00857B,0,0,10,1442,0,0,0
2019-10-30,00857B,0,0,10,1442,0,0,0
2019-10-31,00857B,0,0,10,1442,0,0,0
2019-11-01,00857B,0,0,10,1317,0,0,0
2019-11-04,00857B,0,0,10,1317,0,0,0
2019-11-05,00857B,0,0,10,1317,0,0,0
2019-11-06,00857B,0,0,10,1317,0,0,0
2019-11-07,00857B,0,0,10,1317,0,0,0
2019-11-08,00857B,0,0,10,1317,0,0,0
2019-11-11,00857B,0,0,10,1317,0,0,0
2019-11-12,00857B,0,0,10,1317,0,0,0
2019-11-13,00857B,0,0,10,1442,0,0,0
2019-11-14,00857B,0,0,10,1442,0,0,0
2019-11-15,00857B,0,0,10,1442,0,0,0
2019-11-18,00857B,0,0,10,1442,0,0,0
2019-11-19,00857B,0,0,10,1442,0,0,0
2019-11-20,00857B,0,2,8,1442,0,0,0
2019-11-21,00857B,0,0,8,1442,0,0,0
2019-11-22,00857B,0,8,0,1442,0,0,0
2019-11-25,00857B,0,0,0,1442,0,0,0
2019-11-26,00857B,0,0,0,1442,0,0,0
2019-11-27,00857B,0,0,0,1442,0,0,0
2019-11-28,00857B,0,0,0,1442,0,0,0
2019-11-29,00857B,0,0,0,1442,0,0,0
2019-12-02,00857B,0,0,0,1442,0,0,0
2019-12-03,00857B,0,0,0,1442,0,0,0
2019-12-04,00857B,0,0,0,1442,0,0,0
2019-12-05,00857B,0,0,0,1442,0,0,0
2019-12-06,00857B,0,0,0,1442,0,0,0
2019-12-09,00857B,0,0,0,1442,0,0,0
2019-12-10,00857B,0,0,0,1442,0,0,0
2019-12-11,00857B,0,0,0,1442,0,0,0
2019-12-12,00857B,0,0,0,1442,0,0,0
2019-12-13,00857B,0,0,0,1317,0,0,0
2019-12-16,00857B,0,0,0,1442,0,0,0
2019-12-17,00857B,0,0,0,1442,0,0,0
2019-12-18,00857B,0,0,0,1442,0,0,0
2019-12-19,00857B,0,0,0,1442,0,0,0
2019-12-20,00857B,0,0,0,1442,0,0,0
2019-12-23,00857B,0,0,0,1442,0,0,0
2019-12-24,00857B,0,0,0,1442,0,0,0
2019-12-25,00857B,0,0,0,1442,0,0,0
