date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2019-08-21,00852L,0,0,0,5341,0,0,0,0,0,0,0,
2019-08-22,00852L,73,0,73,5341,0,0,0,0,0,0,0,
2019-08-23,00852L,77,29,121,5341,0,0,0,73,0,0,0,
2019-08-26,00852L,721,20,822,5341,0,4,4,121,0,0,0,
2019-08-27,00852L,295,624,493,4966,0,19,23,822,0,4,0,
2019-08-28,00852L,84,5,572,4966,4,7,26,493,0,23,0,
2019-08-29,00852L,50,192,430,4966,4,38,60,572,0,26,0,
2019-08-30,00852L,558,67,921,4966,4,4,60,430,0,60,0,
2019-09-02,00852L,272,259,934,4966,2,20,78,921,0,60,0,
2019-09-03,00852L,49,11,972,4966,0,10,88,934,0,78,0,
2019-09-04,00852L,426,2,1396,4966,5,22,105,972,0,88,0,
2019-09-05,00852L,204,674,926,4966,18,5,92,1396,0,105,0,
2019-09-06,00852L,89,229,782,4466,1,22,113,926,4,92,0,
2019-09-09,00852L,1,54,729,4466,0,19,132,782,0,113,0,
2019-09-10,00852L,3,55,677,4466,3,30,159,729,0,132,0,
2019-09-11,00852L,39,51,665,4466,35,65,189,677,0,159,0,
2019-09-12,00852L,10,204,471,4466,31,7,165,665,0,189,0,
2019-09-16,00852L,63,54,480,4466,7,13,171,471,0,165,0,
2019-09-17,00852L,460,109,831,4466,46,1,126,480,0,171,0,
2019-09-18,00852L,19,1,849,4466,0,3,129,831,0,126,0,
2019-09-19,00852L,55,458,446,4466,0,7,136,849,0,129,0,
2019-09-20,00852L,121,14,553,4466,53,2,85,446,0,136,0,
2019-09-23,00852L,31,47,537,4341,13,6,78,553,0,85,0,
2019-09-24,00852L,1,9,529,4341,0,8,86,537,0,78,0,
2019-09-25,00852L,15,23,521,4341,13,6,79,529,0,86,0,
2019-09-26,00852L,0,12,509,4341,2,4,81,521,0,79,0,
2019-09-27,00852L,0,1,508,4341,2,7,86,509,0,81,0,
2019-10-01,00852L,395,9,894,4341,6,0,80,508,0,86,0,
2019-10-02,00852L,306,126,1074,4341,39,0,41,894,0,80,0,
