date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2015-01-05,6270,92,162,5545,18422,2,0,3,,,,
2015-01-06,6270,109,246,5408,18422,0,0,3,,,,
2015-01-07,6270,15,70,5353,18422,0,0,3,,,,
2015-01-08,6270,1411,1283,5481,18422,0,0,3,,,,
2015-01-09,6270,1279,1458,5302,18422,0,0,3,,,,
2015-01-12,6270,315,294,5323,18422,0,0,3,,,,
2015-01-13,6270,216,74,5397,18422,0,0,3,,,,
2015-01-14,6270,1578,1650,5325,18422,0,0,3,,,,
2015-01-15,6270,171,168,5328,18422,0,0,3,,,,
2015-01-16,6270,956,1050,5234,18422,0,0,3,,,,
2015-01-19,6270,101,99,5236,18422,0,0,3,,,,
2015-01-20,6270,276,315,5196,18422,0,0,3,,,,
2015-01-21,6270,70,44,5222,18422,0,0,3,,,,
2015-01-22,6270,16,33,5205,18422,0,0,3,,,,
2015-01-23,6270,360,423,5142,18422,0,0,3,,,,
2015-01-26,6270,350,399,5093,18422,0,0,3,,,,
2015-01-27,6270,1022,854,5261,18422,0,7,10,,,,
2015-01-28,6270,40,49,5252,18422,7,0,3,,,,
2015-01-29,6270,271,290,5233,18422,0,0,3,,,,
2015-01-30,6270,5,37,5171,18422,0,0,3,,,,
2015-02-02,6270,485,565,5091,18422,0,0,3,,,,
2015-02-03,6270,953,1179,4865,18422,0,1,4,,,,
2015-02-04,6270,50,431,4484,18422,0,4,8,,,,
2015-02-05,6270,336,44,4776,18422,4,0,4,,,,
2015-02-06,6270,0,13,4742,18422,0,0,4,,,,
2015-02-09,6270,10,27,4725,18422,0,0,4,,,,
2015-02-10,6270,8,32,4701,18422,0,1,5,,,,
2015-02-11,6270,18,16,4703,18422,0,0,5,,,,
2015-02-12,6270,28,50,4680,18422,0,0,5,,,,
2015-02-13,6270,23,23,4680,18422,0,0,5,,,,
2015-02-24,6270,10,14,4676,18422,0,0,5,,,,
2015-02-25,6270,17,11,4682,18422,0,0,5,,,,
2015-02-26,6270,989,890,4781,18422,0,0,5,,,,
2015-03-02,6270,1014,980,4815,18422,3,3,5,,,,
2015-03-03,6270,906,852,4869,18422,3,3,5,,,,
2015-03-04,6270,1277,1312,4834,18422,2,3,6,,,,
2015-03-05,6270,158,81,4911,18422,0,0,6,,,,
2015-03-06,6270,171,102,4980,18422,3,0,3,,,,
2015-03-09,6270,867,908,4939,18422,1,0,2,,,,
2015-03-10,6270,56,60,4935,18422,0,0,2,,,,
2015-03-11,6270,30,27,4938,18422,0,0,2,,,,
2015-03-12,6270,1305,1163,5080,18422,0,30,32,,,,
2015-03-13,6270,792,826,5046,18422,14,7,25,,,,
2015-03-16,6270,183,153,5076,18422,23,0,2,,,,
2015-03-17,6270,882,866,5092,18422,0,0,2,,,,
2015-03-18,6270,308,327,5073,18422,0,0,2,,,,
2015-03-19,6270,343,539,4877,18422,0,0,2,,,,
2015-03-20,6270,82,171,4788,18422,0,0,2,,,,
2015-03-23,6270,68,66,4790,18422,0,0,2,,,,
2015-03-24,6270,50,157,4683,18422,0,0,2,,,,
2015-03-25,6270,201,368,4516,18422,0,0,2,,,,
2015-03-26,6270,68,52,4532,18422,0,0,2,,,,
2015-03-27,6270,44,259,4317,18422,0,0,2,,,,
2015-03-30,6270,41,114,4244,18422,0,0,2,,,,
2015-03-31,6270,6,14,4236,18422,0,0,2,,,,
2015-04-01,6270,7,129,4114,18422,0,0,2,,,,
2015-04-02,6270,26,152,3988,18422,0,0,2,,,,
2015-04-07,6270,26,35,3979,18422,0,0,2,,,,
2015-04-08,6270,30,27,3982,18422,0,0,2,,,,
2015-04-09,6270,12,16,3978,18422,0,0,2,,,,
2015-04-10,6270,6,35,3949,18422,0,0,2,,,,
2015-04-13,6270,9,7,3951,18422,0,0,2,,,,
2015-04-14,6270,10,38,3923,18422,0,0,2,,,,
