date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2025-12-17,00991A,0,0,0,270979,0,0,0,0,0,0,0,
2025-12-18,00991A,10829,0,10829,339729,0,0,0,0,0,0,0,
2025-12-19,00991A,15330,741,25418,378229,0,5,5,10829,0,0,0,
2025-12-22,00991A,6558,440,31535,382104,0,21,26,25418,1,5,0,
2025-12-23,00991A,3046,606,33954,379104,0,0,26,31535,21,26,0,
2025-12-24,00991A,15766,973,48712,374229,0,2,28,33954,35,26,0,
2025-12-26,00991A,30840,2752,76784,402979,0,1,29,48712,16,28,0,
2025-12-29,00991A,8272,1423,83631,425479,0,5,34,76784,2,29,0,
2025-12-30,00991A,1950,6173,79406,425479,0,1,35,83631,2,34,0,
2025-12-31,00991A,6021,2214,82713,427104,0,3,38,79406,500,35,0,
2026-01-02,00991A,3009,3785,81935,433729,0,2,40,82713,2,38,0,
2026-01-05,00991A,797,10933,71799,433729,3,4,41,81935,0,40,0,
2026-01-06,00991A,3818,3621,71996,432229,0,11,52,71799,0,41,0,
2026-01-07,00991A,4207,8539,67655,432229,10,0,42,71996,9,52,0,
2026-01-08,00991A,904,1432,67127,432229,0,0,42,67655,0,42,0,
2026-01-09,00991A,776,4661,63181,431854,3,0,39,67127,61,42,0,
2026-01-12,00991A,1666,987,63859,420354,0,6,45,63181,1,39,0,
2026-01-13,00991A,1089,2679,62263,416229,0,1,46,63859,6,45,0,
2026-01-14,00991A,2229,10274,54218,412229,0,3,49,62263,0,46,0,
2026-01-15,00991A,3079,3952,53345,412229,0,0,49,54218,0,49,0,
2026-01-16,00991A,4461,13736,44070,407354,0,6,55,53345,0,49,0,
2026-01-19,00991A,8560,516,52114,410854,2,2,55,44070,0,55,0,
2026-01-20,00991A,1301,1253,52160,413354,1,0,54,52114,2,55,0,
2026-01-21,00991A,2327,5291,49196,416354,2,5,57,52160,0,54,0,
2026-01-22,00991A,2247,2552,48886,416354,0,4,61,49196,5,57,0,
2026-01-23,00991A,3152,5399,46629,417104,0,9,70,48886,10,61,0,
2026-01-26,00991A,1537,616,47494,423104,3,1,68,46629,56,70,0,
2026-01-27,00991A,1094,3313,45265,426604,0,0,68,47494,10,68,0,
2026-01-28,00991A,2767,8908,38624,433729,7,59,120,45265,500,68,0,
2026-01-29,00991A,4706,3761,39569,456104,16,112,216,38624,0,120,0,
2026-01-30,00991A,2355,3583,38320,459354,41,12,187,39569,21,216,0,
2026-02-02,00991A,2743,5167,35896,465479,126,5,66,38320,0,187,0,
2026-02-03,00991A,5013,1779,39130,470229,1,11,76,35896,0,66,0,
2026-02-04,00991A,4932,1554,42420,470979,9,2,69,39130,88,76,0,
2026-02-05,00991A,4863,3268,44014,486479,0,11,80,42420,1,69,0,
2026-02-06,00991A,2995,2282,44637,497354,5,94,169,44014,90,80,0,
2026-02-09,00991A,883,4256,41104,497354,93,24,100,44637,160,169,0,
2026-02-10,00991A,1482,1693,40807,497354,12,0,88,41104,86,100,0,
2026-02-11,00991A,6062,3426,43443,496729,0,4,92,40807,0,88,0,
2026-02-23,00991A,6579,7391,42348,502604,1,9,100,43161,1,92,0,
2026-02-24,00991A,8229,2034,48543,502604,9,37,128,42348,0,100,0,
2026-02-25,00991A,6756,3297,51991,520229,17,27,138,48543,11,128,0,
2026-02-26,00991A,3273,2966,52296,521479,14,6,130,51991,2,138,0,
2026-03-02,00991A,2293,5229,49360,522729,7,12,135,52296,0,130,0,
2026-03-03,00991A,3882,7284,45957,528604,26,20,129,49360,1,135,0,
2026-03-04,00991A,6984,6533,46387,539729,63,17,83,45957,21,129,0,
2026-03-05,00991A,3626,3427,46586,545979,2,9,90,46387,0,83,0,
2026-03-06,00991A,1802,1958,46413,545979,5,1,86,46586,17,90,0,
2026-03-09,00991A,9694,6550,49495,553604,21,1,66,46413,62,86,0,
2026-03-10,00991A,2145,4391,47244,553604,0,20,86,49495,5,66,0,
2026-03-11,00991A,3185,3932,46484,552604,11,46,121,47244,13,86,0,
2026-03-12,00991A,2966,1859,47580,551479,13,21,129,46484,11,121,0,
2026-03-13,00991A,2223,557,49239,550729,19,6,116,47580,7,129,0,
2026-03-16,00991A,4498,2445,51287,550729,6,63,173,49239,5,116,0,
2026-03-17,00991A,2776,4102,49956,548229,7,213,379,51287,5,173,0,
2026-03-18,00991A,9826,1103,58609,549479,4,48,423,49956,70,379,0,
2026-03-19,00991A,4580,3972,59214,551229,23,88,488,58609,3,423,0,
2026-03-20,00991A,3132,11207,51139,554354,52,6,442,59214,0,488,0,
2026-03-23,00991A,2985,1885,52239,558854,172,91,361,51139,0,442,0,
2026-03-24,00991A,5572,1891,55920,564354,167,32,226,52239,0,361,0,
2026-03-25,00991A,4248,2447,57720,564979,12,29,243,55920,1,226,0,
2026-03-26,00991A,1674,4827,54501,564104,41,55,257,57720,66,243,0,
2026-03-27,00991A,3771,1750,56522,562104,45,23,235,54501,0,257,0,
2026-03-30,00991A,1650,1577,56595,561729,75,752,912,56522,0,235,0,
2026-03-31,00991A,2560,6129,53000,562229,146,35,801,56595,26,912,0,
2026-04-01,00991A,1830,3223,51607,561229,677,65,189,53000,0,801,0,
2026-04-02,00991A,2343,4121,49773,558979,21,82,250,51607,56,189,0,
2026-04-07,00991A,1089,1044,49816,556479,18,10,242,49773,2,250,0,
2026-04-08,00991A,2671,4347,48139,552104,65,71,248,49816,1,242,0,
2026-04-09,00991A,1322,4080,45221,546729,13,13,236,47982,3,236,0,
2026-04-10,00991A,2628,3393,44454,542979,14,55,277,45221,2,236,0,
2026-04-13,00991A,2185,3074,43565,540729,17,60,320,44454,0,277,0,
2026-04-14,00991A,2115,7672,38001,540229,95,6,231,43565,7,320,0,
2026-04-15,00991A,2993,3755,37239,531354,53,13,191,38001,0,231,0,
2026-04-16,00991A,401,4028,33610,527854,13,23,201,37239,2,191,0,
2026-04-17,00991A,1408,2995,32023,522979,12,18,207,33610,0,201,0,
2026-04-20,00991A,1706,1655,32074,519229,8,51,250,32023,0,207,0,
2026-04-21,00991A,2564,1372,33263,519229,53,52,249,32074,3,250,0,
2026-04-22,00991A,1320,1299,33284,519229,24,19,244,33263,0,249,0,
2026-04-23,00991A,2196,6759,28681,519229,61,46,229,33284,40,244,0,
2026-04-24,00991A,4690,2717,30654,518229,5,16,240,28681,0,229,0,
2026-04-27,00991A,12207,1913,40948,547479,15,10,235,30654,0,240,0,
2026-04-28,00991A,6053,1732,45267,560854,1,1,235,40948,2,235,0,
2026-04-29,00991A,2490,2059,45690,565229,4,20,251,45267,8,235,0,
2026-04-30,00991A,2499,4383,43795,566729,35,41,257,45690,11,251,0,
2026-05-04,00991A,3354,3236,43856,573104,19,32,270,43795,57,257,0,
2026-05-05,00991A,2358,3182,43026,576479,29,10,251,43856,6,270,0,
2026-05-06,00991A,4192,2468,44737,588979,37,12,226,43026,13,251,0,
2026-05-07,00991A,4469,2600,46507,591479,14,0,212,44737,99,226,0,
2026-05-08,00991A,3022,2453,47005,598729,2,5,215,46507,71,212,0,
2026-05-11,00991A,9330,3398,52916,601854,2,29,242,47005,21,215,0,
2026-05-12,00991A,2976,3403,52388,603354,5,19,256,52916,101,242,0,
2026-05-13,00991A,3424,3376,52416,608229,34,6,228,52388,20,256,0,
2026-05-14,00991A,7947,3379,56771,614604,3,190,415,52416,213,228,0,
2026-05-15,00991A,5793,9421,53138,652604,18,78,475,56771,5,415,0,
2026-05-18,00991A,7146,2526,57748,654979,39,39,475,53138,10,475,0,
2026-05-19,00991A,4422,3547,58598,660104,49,162,588,57748,25,475,0,
2026-05-20,00991A,757,2197,57132,661354,342,43,289,58598,26,588,0,
2026-05-21,00991A,4591,3124,57909,662854,19,67,337,57132,690,289,0,
2026-05-22,00991A,4143,6436,55616,664229,41,271,567,57909,0,337,0,
2026-05-25,00991A,5190,3293,57496,668104,255,26,338,55616,17,567,0,
2026-05-26,00991A,2719,3400,56810,669354,62,12,288,57496,5,338,0,
2026-05-27,00991A,4802,3106,58505,675479,12,23,299,56810,1,288,0,
2026-05-28,00991A,6984,4789,60673,716104,18,6,287,58505,27,299,0,
2026-05-29,00991A,12072,1692,70569,738104,0,41,328,60673,484,287,0,
2026-06-01,00991A,6252,3062,73756,743104,90,307,545,70569,3,328,0,
2026-06-02,00991A,3072,6888,69890,747479,43,101,603,73756,50,545,0,
2026-06-03,00991A,2586,5637,66838,747479,6,14,611,69890,1,603,0,
2026-06-04,00991A,2349,2013,67174,752604,2,1,610,66838,0,611,0,
2026-06-05,00991A,3740,4760,66154,755354,426,1967,2151,67174,0,610,0,
2026-06-08,00991A,3934,7405,62653,760604,160,152,2143,66154,30,2151,0,
2026-06-09,00991A,5164,3047,64768,760604,1104,127,1166,62653,2,2143,0,
2026-06-10,00991A,4740,5881,63609,761479,247,458,1377,64768,18,1166,0,
2026-06-11,00991A,8068,8155,63421,775979,509,996,1864,63609,101,1377,0,
2026-06-12,00991A,13348,3849,72870,778354,889,42,1017,63421,50,1864,0,
2026-06-15,00991A,10198,3799,79256,778354,61,37,993,72870,13,1017,0,
2026-06-16,00991A,11345,4327,86271,778354,10,307,1290,79256,3,993,0,
2026-06-17,00991A,3431,1038,88662,778354,40,27,1277,86271,2,1290,0,
2026-06-18,00991A,12000,5710,94941,779229,49,91,1319,88761,110,1277,0,
2026-06-22,00991A,17876,2232,110475,795479,36,60,1343,94941,110,1319,0,
2026-06-23,00991A,9817,13545,106577,819229,38,206,1511,110475,170,1343,0,
2026-06-24,00991A,6054,3159,109442,829229,376,11,1146,106577,30,1511,0,
2026-06-25,00991A,7094,4156,112368,833104,1,236,1381,109442,12,1146,0,
2026-06-26,00991A,10085,6125,116303,840604,180,53,1254,112368,25,1381,0,
2026-06-29,00991A,3024,6447,112920,851229,3,18,1269,116353,10,1254,0,
2026-06-30,00991A,7606,2392,118119,858229,108,70,1231,112920,15,1269,0,
2026-07-01,00991A,3481,9152,112427,863604,30,214,1415,118119,21,1231,0,
2026-07-02,00991A,4943,3934,113428,877979,29,6,1392,112427,8,1415,0,
2026-07-03,00991A,5359,1122,117633,889604,25,40,1407,113428,32,1392,0,
2026-07-06,00991A,9292,2982,123793,924229,64,13,1356,117633,150,1407,0,
2026-07-07,00991A,5747,12759,116780,941104,140,47,1263,123793,1,1356,0,
2026-07-08,00991A,4262,4816,116097,966854,111,18,1170,116780,129,1263,0,
2026-07-09,00991A,3861,2654,117302,970604,125,17,1062,116097,2,1170,0,
2026-07-13,00991A,3757,3545,117506,980729,943,52,171,117302,8,1062,0,
2026-07-14,00991A,15421,6402,126520,1022354,106,23,88,117506,5,171,0,X
2026-07-15,00991A,10772,4338,132937,1029104,87,0,1,126520,17,88,0,X
2026-07-16,00991A,4416,7793,129450,1038604,0,0,0,132937,110,1,1,X
2026-07-17,00991A,12989,17079,125203,1076479,0,0,0,129450,157,0,0,X
2026-07-20,00991A,10699,9592,125525,1108354,0,0,0,125203,785,0,0,
2026-07-21,00991A,19219,3160,140542,1120729,0,100,100,125525,1042,0,0,
2026-07-22,00991A,12020,7069,145235,1121979,3,78,175,140542,258,100,0,
2026-07-23,00991A,2742,8727,139222,1123479,48,219,300,145235,28,175,46,
2026-07-24,00991A,10534,11868,137876,1127604,60,423,663,139222,12,300,0,
2026-07-27,00991A,7360,6456,138709,1129229,114,845,1394,137876,71,663,0,
2026-07-28,00991A,8832,19112,127254,1141104,737,1239,1896,138709,1175,1394,0,
2026-07-29,00991A,15444,14733,127400,1159354,1461,556,991,127254,565,1896,0,
2026-07-30,00991A,17904,6888,138311,1178979,251,904,1644,127400,105,991,0,
2026-07-31,00991A,161526,1946,297850,1415729,292,231,1583,138311,41,1644,0,
2026-08-03,00991A,42321,53086,287077,1416229,524,276,1329,297850,8,1583,6,
2026-08-04,00991A,8177,72777,222455,1309354,221,447,1555,287077,22,1329,0,
2026-08-05,00991A,14886,27909,196803,1309354,711,451,1232,222455,12629,1555,63,
2026-08-06,00991A,12322,10239,198850,1299229,173,374,1433,196803,36,1232,0,
2026-08-07,00991A,8275,5121,195120,1291729,22,41,1452,198850,6884,1433,0,
2026-08-10,00991A,11982,5295,201720,1271604,373,42,1121,195120,87,1452,0,
2026-08-11,00991A,6625,5254,203090,1270229,19,114,1149,201720,1,1121,67,
2026-08-12,00991A,3699,7649,199136,1266479,48,369,1470,203090,4,1149,0,
2026-08-13,00991A,4782,7198,196689,1261479,41,74,1503,199136,31,1470,0,
2026-08-14,00991A,2549,7241,184330,1250729,28,467,1936,196689,7667,1503,6,
2026-08-17,00991A,3755,3876,184178,1242104,476,182,1642,184330,31,1936,0,
2026-08-18,00991A,3422,16279,171302,1232604,165,256,1733,184178,19,1642,0,
2026-08-19,00991A,4788,10136,165854,1215854,151,33,1615,171302,100,1733,0,
2026-08-20,00991A,11781,11158,166048,1209229,213,28,1419,165854,429,1615,11,
2026-08-21,00991A,5719,2693,168790,1203479,88,37,1368,166048,284,1419,0,
2026-08-24,00991A,7304,5202,170875,1202979,4,159,1523,168790,17,1368,0,
2026-08-25,00991A,8183,3680,175215,1202979,503,26,1046,170875,163,1523,0,
2026-08-26,00991A,3736,7002,171928,1186604,34,168,1180,175215,21,1046,0,
2026-08-27,00991A,3084,5062,169948,1181479,40,147,1287,171928,2,1180,0,
2026-08-28,00991A,2733,7734,164941,1166229,38,47,1296,169948,6,1287,0,
2026-08-31,00991A,1834,19561,146958,1132979,222,58,1132,164941,256,1296,0,
2026-09-01,00991A,2010,14656,134283,1131854,240,41,933,146958,29,1132,0,
2026-09-02,00991A,1195,6885,128563,1124104,40,13,906,134283,30,933,0,
2026-09-03,00991A,1620,1272,128911,1124104,98,224,1032,128563,0,906,0,
2026-09-04,00991A,1303,2600,127606,1124104,98,345,1279,128911,8,1032,0,
2026-09-07,00991A,927,2588,125917,1123604,94,170,1355,127606,28,1279,0,
2026-09-08,00991A,2912,9251,119575,1123229,183,288,1460,125917,3,1355,0,
2026-09-09,00991A,919,950,119494,1120479,164,76,1372,119575,50,1460,0,
2026-09-10,00991A,499,1562,118415,1117854,62,25,1335,119494,16,1372,0,
2026-09-11,00991A,1121,2101,116423,1115854,84,534,1785,118415,1012,1335,0,
