date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2015-01-05,8426,82,75,1679,12075,0,0,2,,,,
2015-01-06,8426,35,37,1677,12075,0,0,2,,,,
2015-01-07,8426,37,40,1674,12075,0,0,2,,,,
2015-01-08,8426,19,30,1663,12075,0,0,2,,,,
2015-01-09,8426,23,10,1676,12075,0,1,3,,,,
2015-01-12,8426,11,7,1678,12075,1,0,2,,,,
2015-01-13,8426,9,10,1677,12075,0,0,2,,,,
2015-01-14,8426,11,6,1682,12075,0,0,2,,,,
2015-01-15,8426,15,5,1692,12075,1,0,1,,,,
2015-01-16,8426,10,0,1702,12075,0,0,1,,,,
2015-01-19,8426,5,8,1699,12075,0,0,1,,,,
2015-01-20,8426,9,3,1704,12075,0,0,1,,,,
2015-01-21,8426,30,20,1714,12075,0,0,1,,,,
2015-01-22,8426,2,4,1712,12075,0,0,1,,,,
2015-01-23,8426,10,4,1718,12075,0,0,1,,,,
2015-01-26,8426,4,3,1719,12075,0,0,1,,,,
2015-01-27,8426,3,2,1720,12075,0,0,1,,,,
2015-01-28,8426,6,1,1725,12075,0,0,1,,,,
2015-01-29,8426,16,1,1740,12075,0,0,1,,,,
2015-01-30,8426,11,2,1749,12075,0,0,1,,,,
2015-02-02,8426,0,1,1748,12075,0,0,1,,,,
2015-02-03,8426,1,35,1714,12075,0,0,1,,,,
2015-02-04,8426,3,4,1713,12075,0,0,1,,,,
2015-02-05,8426,7,0,1720,12075,0,0,1,,,,
2015-02-06,8426,0,4,1714,12075,0,0,1,,,,
2015-02-09,8426,4,4,1714,12075,0,0,1,,,,
2015-02-10,8426,5,6,1708,12075,0,0,1,,,,
2015-02-11,8426,3,7,1704,12075,0,0,1,,,,
2015-02-12,8426,2,2,1704,12075,0,0,1,,,,
2015-02-13,8426,7,7,1704,12075,0,0,1,,,,
2015-02-24,8426,2,2,1704,12075,0,0,1,,,,
2015-02-25,8426,0,0,1704,12075,0,0,1,,,,
2015-02-26,8426,7,3,1708,12075,0,0,1,,,,
2015-03-02,8426,9,14,1703,12075,0,0,1,,,,
2015-03-03,8426,11,7,1707,12075,0,0,1,,,,
2015-03-04,8426,1,3,1705,12075,0,1,2,,,,
2015-03-05,8426,12,7,1710,12075,0,0,2,,,,
2015-03-06,8426,12,6,1716,12075,0,0,2,,,,
2015-03-09,8426,6,1,1721,12075,0,0,2,,,,
2015-03-10,8426,10,4,1727,12075,0,0,2,,,,
2015-03-11,8426,7,0,1734,12075,0,0,2,,,,
2015-03-12,8426,5,5,1734,12075,0,0,2,,,,
2015-03-13,8426,8,9,1733,12075,0,0,2,,,,
2015-03-16,8426,26,18,1741,12075,0,0,2,,,,
2015-03-17,8426,17,28,1730,12075,0,0,2,,,,
2015-03-18,8426,6,23,1713,12075,0,0,2,,,,
2015-03-19,8426,11,13,1711,12075,0,0,2,,,,
2015-03-20,8426,34,22,1723,12075,0,0,2,,,,
2015-03-23,8426,4,19,1708,12075,0,0,2,,,,
2015-03-24,8426,12,9,1711,12075,0,0,2,,,,
2015-03-25,8426,7,11,1707,12075,0,0,2,,,,
2015-03-26,8426,1,6,1684,12075,0,0,2,,,,
2015-03-27,8426,31,4,1711,12075,0,2,4,,,,
2015-03-30,8426,0,8,1703,12075,0,0,4,,,,
2015-03-31,8426,5,2,1706,12075,0,0,4,,,,
2015-04-01,8426,6,4,1708,12075,0,0,4,,,,
2015-04-02,8426,1,3,1706,12075,1,0,3,,,,
2015-04-07,8426,4,3,1707,12075,1,0,2,,,,
2015-04-08,8426,7,12,1702,12075,2,0,0,,,,
2015-04-09,8426,14,4,1712,12075,0,0,0,,,,
2015-04-10,8426,29,7,1734,12075,0,0,0,,,,
2015-04-13,8426,61,7,1788,12075,0,0,0,,,,
2015-04-14,8426,47,10,1825,12075,0,0,0,,,,
2015-04-15,8426,16,30,1811,12075,0,0,0,,,,
2015-04-16,8426,6,1,1816,12075,0,0,0,,,,
2015-04-17,8426,3,9,1810,12075,0,0,0,,,,
2015-04-20,8426,22,1,1831,12075,0,0,0,,,,
2015-04-21,8426,13,3,1841,12075,0,0,0,,,,
2015-04-22,8426,0,7,1830,12075,0,0,0,,,,
2015-04-23,8426,14,2,1842,12075,0,0,0,,,,
2015-04-24,8426,6,2,1846,12075,0,0,0,,,,
2015-04-27,8426,12,1,1857,12075,0,0,0,,,,
2015-04-28,8426,7,9,1855,12075,0,1,1,,,,
2015-04-29,8426,9,2,1862,12075,0,0,1,,,,
2015-04-30,8426,13,11,1864,12075,0,0,1,,,,
2015-05-04,8426,11,5,1870,12075,0,0,1,,,,
2015-05-05,8426,7,0,1877,12075,0,0,1,,,,
2015-05-06,8426,2,7,1872,12075,0,0,1,,,,
2015-05-07,8426,32,33,1871,12075,0,6,7,,,,
2015-05-08,8426,31,49,1849,12075,2,22,27,,,,
2015-05-11,8426,47,51,1840,12075,15,2,14,,,,
2015-05-12,8426,32,11,1854,12075,4,0,10,,,,
2015-05-13,8426,17,6,1865,12075,4,0,6,,,,
2015-05-14,8426,19,6,1878,12075,0,3,9,,,,
2015-05-15,8426,10,8,1880,12075,0,0,9,,,,
2015-05-18,8426,9,4,1885,12075,1,0,8,,,,
2015-05-19,8426,6,4,1887,12075,5,3,6,,,,
