date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance
2025-05-02,00980A,0,0,0,34557,0,0,0
2025-05-05,00980A,86,0,86,34557,0,0,0
2025-05-06,00980A,354,31,409,32682,0,0,0
2025-05-07,00980A,174,121,462,32682,0,1,1
2025-05-08,00980A,517,68,911,32682,0,0,1
2025-05-09,00980A,433,59,1285,32682,0,0,1
2025-05-12,00980A,680,232,1733,34682,1,0,0
2025-05-13,00980A,475,543,1665,42807,0,0,0
2025-05-14,00980A,590,192,2063,43432,0,2,2
2025-05-15,00980A,597,106,2554,45057,0,0,2
2025-05-16,00980A,109,274,2389,48682,0,0,2
2025-05-19,00980A,367,503,2253,49182,0,0,2
2025-05-20,00980A,94,57,2289,49182,0,0,2
2025-05-21,00980A,161,127,2323,49182,0,0,2
2025-05-22,00980A,17,102,2238,49182,0,0,2
2025-05-23,00980A,22,75,2185,49182,0,0,2
2025-05-26,00980A,132,35,2281,49182,0,0,2
2025-05-27,00980A,24,145,2160,49182,0,0,2
2025-05-28,00980A,5,20,2145,49182,0,0,2
2025-05-29,00980A,247,142,2250,49182,0,0,2
2025-06-02,00980A,116,67,2299,49182,2,0,0
2025-06-03,00980A,171,316,2149,49182,0,3,3
2025-06-04,00980A,225,133,2241,49432,0,0,3
2025-06-05,00980A,29,154,2116,49432,0,2,5
2025-06-06,00980A,25,9,2131,49432,0,0,5
2025-06-09,00980A,54,52,2133,49432,0,4,9
2025-06-10,00980A,229,38,2324,49432,0,6,15
2025-06-11,00980A,14,560,1778,49432,0,2,17
2025-06-12,00980A,44,104,1718,49432,0,0,17
2025-06-13,00980A,62,71,1709,49432,0,0,17
2025-06-16,00980A,46,144,1611,49432,0,0,17
2025-06-17,00980A,84,8,1687,49432,0,0,17
2025-06-18,00980A,25,31,1681,49807,0,0,17
2025-06-19,00980A,24,226,1479,49807,0,0,17
2025-06-20,00980A,20,61,1438,49807,12,0,5
2025-06-23,00980A,21,257,1202,49807,0,0,5
2025-06-24,00980A,57,18,1241,49807,0,0,5
2025-06-25,00980A,51,31,1261,49807,0,2,7
2025-06-26,00980A,3,134,1130,49807,0,0,7
2025-06-27,00980A,43,29,1144,49807,0,0,7
2025-06-30,00980A,50,30,1164,49807,0,0,7
2025-07-01,00980A,124,103,1185,49932,0,0,7
2025-07-02,00980A,49,50,1184,50057,0,0,7
2025-07-03,00980A,63,33,1214,50182,0,0,7
2025-07-04,00980A,41,67,1188,50432,2,0,5
2025-07-07,00980A,33,43,1178,50557,0,0,5
2025-07-08,00980A,74,77,1175,50557,0,0,5
2025-07-09,00980A,35,21,1189,50557,0,0,5
2025-07-10,00980A,171,38,1322,50682,0,0,5
2025-07-11,00980A,228,88,1462,52307,0,0,5
2025-07-14,00980A,39,236,1265,52307,0,0,5
2025-07-15,00980A,69,40,1294,52307,0,0,5
2025-07-16,00980A,79,142,1231,52307,0,0,5
2025-07-17,00980A,76,38,1269,52432,0,0,5
2025-07-18,00980A,94,41,1322,52432,0,0,5
2025-07-21,00980A,13,129,1206,52807,0,2,7
2025-07-22,00980A,148,71,1283,54307,2,0,5
2025-07-23,00980A,82,14,1349,54307,0,0,5
2025-07-24,00980A,16,10,1355,54432,0,0,5
2025-07-25,00980A,77,243,1189,54557,0,0,5
2025-07-28,00980A,87,20,1256,55057,0,0,5
2025-07-29,00980A,39,20,1274,56182,0,0,5
2025-07-30,00980A,37,11,1300,56182,0,0,5
2025-07-31,00980A,1048,146,2202,56182,0,0,5
2025-08-01,00980A,91,7,2286,56432,0,0,5
2025-08-04,00980A,174,46,2414,57307,0,0,5
2025-08-05,00980A,191,89,2516,58182,0,2,7
2025-08-06,00980A,85,68,2533,58807,0,2,9
2025-08-07,00980A,59,57,2535,61557,0,0,9
2025-08-08,00980A,164,120,2579,62807,0,0,9
2025-08-11,00980A,52,172,2459,63057,0,0,9
2025-08-12,00980A,60,126,1443,63432,0,0,9
2025-08-13,00980A,378,27,1789,65057,0,2,11
2025-08-14,00980A,41,22,1798,65807,0,0,11
2025-08-15,00980A,119,30,1887,67807,0,2,13
2025-08-18,00980A,1698,118,3467,71807,0,2,15
2025-08-19,00980A,303,49,3721,77057,0,0,15
2025-08-20,00980A,252,564,3409,77057,10,0,5
2025-08-21,00980A,42,11,3440,79182,0,0,5
2025-08-22,00980A,9,145,3259,79182,0,0,5
2025-08-25,00980A,285,105,3439,79432,0,0,5
2025-08-26,00980A,37,60,3416,79432,0,0,5
2025-08-27,00980A,146,159,3403,79432,0,0,5
2025-08-28,00980A,86,9,3480,79432,0,0,5
2025-08-29,00980A,165,197,3448,79432,0,0,5
2025-09-01,00980A,173,170,3451,79432,0,0,5
2025-09-02,00980A,47,79,3419,79682,0,0,5
2025-09-03,00980A,196,180,3435,79932,0,1,6
2025-09-04,00980A,238,220,3453,80807,0,0,6
2025-09-05,00980A,456,170,3739,80807,1,0,5
2025-09-08,00980A,215,96,3857,81807,0,0,5
2025-09-09,00980A,998,1330,3515,83432,0,0,5
2025-09-10,00980A,1440,109,4846,83557,0,10,15
2025-09-11,00980A,114,230,4730,83682,0,0,15
2025-09-12,00980A,327,97,4960,83682,10,11,16
2025-09-15,00980A,102,81,4981,83682,11,4,9
2025-09-16,00980A,74,36,4219,83432,0,0,9
2025-09-17,00980A,109,205,4123,83307,0,3,12
2025-09-18,00980A,206,128,3661,83307,7,2,7
2025-09-19,00980A,61,196,3526,83307,2,0,5
2025-09-22,00980A,1028,88,3756,84932,0,0,5
2025-09-23,00980A,75,28,3803,84932,0,0,5
2025-09-24,00980A,72,169,3706,84932,0,0,5
2025-09-25,00980A,50,518,3238,84932,0,0,5
2025-09-26,00980A,86,235,2539,84932,0,0,5
2025-09-30,00980A,17,75,2481,85307,0,0,5
2025-10-01,00980A,121,106,2046,85307,0,0,5
2025-10-02,00980A,54,78,2022,85307,0,7,12
2025-10-03,00980A,365,222,2163,85182,0,0,12
2025-10-07,00980A,211,73,2301,85182,0,5,17
2025-10-08,00980A,31,32,2300,84557,0,0,17
2025-10-09,00980A,68,26,2342,84307,0,0,17
2025-10-13,00980A,247,330,2259,84307,0,0,17
2025-10-14,00980A,48,196,2091,84307,0,0,17
2025-10-15,00980A,26,287,1830,84307,0,0,17
2025-10-16,00980A,73,63,1840,84307,0,0,17
2025-10-17,00980A,41,33,1848,84432,0,0,17
2025-10-20,00980A,21,14,1855,84432,0,0,17
2025-10-21,00980A,38,86,1807,84432,0,0,17
2025-10-22,00980A,41,27,1821,84807,0,0,17
2025-10-23,00980A,63,285,1599,85057,0,0,17
2025-10-27,00980A,40,29,1610,85057,0,0,17
2025-10-28,00980A,73,42,1641,85057,0,0,17
2025-10-29,00980A,72,46,1667,85307,0,0,17
2025-10-30,00980A,147,104,1710,85557,0,0,17
2025-10-31,00980A,27,124,1613,86932,0,0,17
2025-11-03,00980A,509,12,2110,99307,5,0,12
2025-11-04,00980A,296,89,2317,100932,0,0,12
2025-11-05,00980A,408,256,2469,103557,5,1,8
2025-11-06,00980A,470,62,2877,108057,1,0,7
2025-11-07,00980A,403,42,3238,110182,0,0,7
2025-11-10,00980A,62,188,3112,112307,7,0,0
2025-11-11,00980A,600,168,3544,123057,0,0,0
2025-11-12,00980A,440,60,3924,127307,0,0,0
2025-11-13,00980A,135,162,3897,130682,0,0,0
2025-11-14,00980A,325,211,4009,136307,0,0,0
2025-11-17,00980A,463,141,4331,138932,0,0,0
2025-11-18,00980A,1048,353,5026,146057,0,0,0
2025-11-19,00980A,113,901,4228,147932,0,0,0
2025-11-20,00980A,89,242,4075,149932,0,1,1
2025-11-21,00980A,909,137,4847,152182,1,0,0
2025-11-24,00980A,29,835,4041,154682,0,0,0
2025-11-25,00980A,801,222,4620,154682,0,0,0
2025-11-26,00980A,119,859,3869,154682,0,0,0
2025-11-27,00980A,49,225,3693,154682,0,2,2
2025-11-28,00980A,433,113,4013,154682,0,2,4
2025-12-01,00980A,28,20,4021,154682,0,0,4
2025-12-02,00980A,15,588,3448,154682,0,0,4
2025-12-03,00980A,25,103,3370,155057,1,0,3
2025-12-04,00980A,43,212,3201,155057,0,0,3
2025-12-05,00980A,6,170,3037,155057,0,0,3
2025-12-08,00980A,184,263,2958,155057,0,0,3
2025-12-09,00980A,25,303,2680,154682,0,0,3
2025-12-10,00980A,37,65,2652,154682,0,0,3
2025-12-11,00980A,49,268,2432,154682,0,2,5
2025-12-12,00980A,53,30,2455,154682,0,0,5
2025-12-15,00980A,80,11,2524,154807,2,0,3
2025-12-16,00980A,291,38,2776,155557,2,0,1
2025-12-17,00980A,154,12,2918,155807,0,0,1
2025-12-18,00980A,53,9,2962,156432,0,0,1
2025-12-19,00980A,32,96,2898,156932,0,0,1
2025-12-22,00980A,324,92,3129,156932,0,2,3
2025-12-23,00980A,1,532,2598,156932,0,2,5
2025-12-24,00980A,111,119,2582,156932,0,4,9
2025-12-26,00980A,70,99,2553,156057,0,3,12
2025-12-29,00980A,152,38,2667,156057,0,1,13
2025-12-30,00980A,87,85,2669,155432,1,0,12
2025-12-31,00980A,191,39,2821,155432,0,0,12
2026-01-02,00980A,203,120,2904,155432,3,0,9
2026-01-05,00980A,194,192,2906,155432,0,0,9
2026-01-06,00980A,49,188,2767,154557,0,0,9
2026-01-07,00980A,46,46,2767,154557,0,0,9
2026-01-08,00980A,214,60,2921,154557,0,0,9
2026-01-09,00980A,129,23,3027,154557,0,0,9
2026-01-12,00980A,7,0,3034,154557,0,0,9
2026-01-13,00980A,102,12,3124,154057,1,0,8
2026-01-14,00980A,24,145,3003,153432,0,0,8
2026-01-15,00980A,137,65,3075,153432,0,0,8
2026-01-16,00980A,930,115,3890,152557,0,0,8
