date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance
2025-05-05,6703,0,0,0,7502,0,0,0
2025-05-06,6703,0,0,0,7502,0,0,0
2025-05-07,6703,1,0,1,7502,0,0,0
2025-05-08,6703,6,0,7,7502,0,0,0
2025-05-09,6703,0,0,7,7502,0,0,0
2025-05-12,6703,2,0,9,7502,0,0,0
2025-05-13,6703,6,0,15,7502,0,0,0
2025-05-14,6703,3,0,18,7502,0,0,0
2025-05-15,6703,0,1,17,7502,0,0,0
2025-05-16,6703,0,0,17,7502,0,0,0
2025-05-19,6703,0,1,16,7502,0,0,0
2025-05-20,6703,2,0,18,7502,0,0,0
2025-05-21,6703,10,0,28,7502,0,0,0
2025-05-22,6703,1,0,29,7502,0,0,0
2025-05-23,6703,3,0,32,7502,0,0,0
2025-05-26,6703,18,4,46,7502,0,0,0
2025-05-27,6703,4,0,50,7502,0,0,0
2025-05-28,6703,0,0,50,7502,0,0,0
2025-05-29,6703,0,0,50,7502,0,0,0
2025-06-02,6703,1,0,51,7502,0,0,0
2025-06-03,6703,1,6,46,7502,0,0,0
2025-06-04,6703,0,0,46,7502,0,0,0
2025-06-05,6703,6,1,51,7502,0,0,0
2025-06-06,6703,1,3,49,7502,0,0,0
2025-06-09,6703,3,1,51,7502,0,0,0
2025-06-10,6703,22,6,67,7502,0,0,0
2025-06-11,6703,32,8,91,7502,0,0,0
2025-06-12,6703,4,0,95,7502,0,0,0
2025-06-13,6703,7,1,101,7502,0,0,0
2025-06-16,6703,5,0,106,7502,0,0,0
2025-06-17,6703,0,0,106,7502,0,0,0
2025-06-18,6703,0,3,103,7502,0,0,0
2025-06-19,6703,2,0,105,7502,0,0,0
2025-06-20,6703,3,1,107,7502,0,0,0
2025-06-23,6703,5,0,112,7502,0,0,0
2025-06-24,6703,10,4,118,7502,0,0,0
2025-06-25,6703,0,1,117,7502,0,0,0
2025-06-26,6703,3,0,120,7502,0,0,0
2025-06-27,6703,6,0,126,7502,0,0,0
2025-06-30,6703,3,0,129,7502,0,0,0
2025-07-01,6703,28,8,149,7502,0,0,0
2025-07-02,6703,21,10,160,7502,0,0,0
2025-07-03,6703,19,13,166,7502,0,0,0
2025-07-04,6703,9,12,163,7502,0,0,0
2025-07-07,6703,12,10,165,7502,0,0,0
2025-07-08,6703,19,6,178,7502,0,0,0
2025-07-09,6703,0,3,175,7502,0,0,0
2025-07-10,6703,4,14,165,7502,0,0,0
2025-07-11,6703,25,23,167,7502,0,0,0
2025-07-14,6703,3,8,162,7502,0,0,0
2025-07-15,6703,11,10,163,7502,0,0,0
2025-07-16,6703,5,2,166,7502,0,0,0
2025-07-17,6703,5,5,166,7502,0,0,0
2025-07-18,6703,2,4,164,7502,0,0,0
2025-07-21,6703,3,1,166,7502,0,0,0
2025-07-22,6703,4,11,159,7502,0,0,0
2025-07-23,6703,1,0,160,7502,0,0,0
2025-07-24,6703,0,0,160,7502,0,0,0
2025-07-25,6703,0,8,152,7502,0,0,0
2025-07-28,6703,1,0,153,7502,0,0,0
2025-07-29,6703,1,0,154,7502,0,0,0
2025-07-30,6703,1,2,153,7502,0,0,0
2025-07-31,6703,2,1,154,7502,0,0,0
2025-08-01,6703,0,1,153,7502,0,0,0
2025-08-04,6703,0,0,153,7502,0,0,0
2025-08-05,6703,4,3,154,7502,0,0,0
2025-08-06,6703,2,10,146,7502,0,0,0
2025-08-07,6703,4,4,146,7502,0,0,0
2025-08-08,6703,5,0,151,7502,0,0,0
2025-08-11,6703,16,0,167,7502,0,0,0
2025-08-12,6703,2,0,169,7502,0,0,0
2025-08-13,6703,32,11,190,7502,0,0,0
2025-08-14,6703,10,23,177,7502,0,0,0
2025-08-15,6703,12,21,168,7502,0,0,0
2025-08-18,6703,5,6,167,7502,0,0,0
2025-08-19,6703,4,0,171,7502,0,0,0
2025-08-20,6703,3,0,174,7502,0,0,0
2025-08-21,6703,29,20,183,7502,0,0,0
2025-08-22,6703,13,14,182,7502,0,0,0
2025-08-25,6703,8,6,184,7502,0,0,0
2025-08-26,6703,22,10,196,7502,0,0,0
2025-08-27,6703,27,11,212,7502,0,0,0
2025-08-28,6703,11,44,179,7502,0,0,0
2025-08-29,6703,10,12,177,7502,0,0,0
2025-09-01,6703,31,12,196,7502,0,0,0
2025-09-02,6703,13,25,184,7502,0,0,0
2025-09-03,6703,8,3,189,7502,0,0,0
2025-09-04,6703,1,0,190,7502,0,0,0
2025-09-05,6703,1,7,184,7502,0,0,0
2025-09-08,6703,0,13,171,7502,0,0,0
2025-09-09,6703,0,3,168,7502,0,0,0
2025-09-10,6703,8,7,169,7502,0,0,0
2025-09-11,6703,0,7,162,7502,0,0,0
2025-09-12,6703,6,7,161,7502,0,0,0
2025-09-15,6703,1,1,161,7502,0,0,0
2025-09-16,6703,0,5,156,7502,0,0,0
2025-09-17,6703,0,0,156,7502,0,0,0
2025-09-18,6703,2,0,158,7502,0,0,0
2025-09-19,6703,6,0,164,7502,0,0,0
2025-09-22,6703,0,2,162,7502,0,0,0
2025-09-23,6703,3,1,164,7502,0,0,0
2025-09-24,6703,0,0,164,7502,0,0,0
2025-09-25,6703,0,4,160,7502,0,0,0
2025-09-26,6703,5,2,163,8245,0,0,0
2025-09-30,6703,18,11,170,8245,0,0,0
2025-10-01,6703,1,0,171,8245,0,0,0
2025-10-02,6703,1,1,171,8245,0,0,0
2025-10-03,6703,0,3,168,8245,0,0,0
2025-10-07,6703,6,2,172,8245,0,0,0
2025-10-08,6703,3,2,173,8245,0,0,0
2025-10-09,6703,0,4,169,8245,0,0,0
2025-10-13,6703,3,17,155,8245,0,0,0
2025-10-14,6703,1,0,156,8245,0,0,0
2025-10-15,6703,17,1,172,8245,0,0,0
2025-10-16,6703,0,0,172,8245,0,0,0
2025-10-17,6703,2,20,154,8245,0,0,0
2025-10-20,6703,0,1,153,8245,0,0,0
2025-10-21,6703,0,0,153,8245,0,0,0
2025-10-22,6703,50,1,202,8245,0,0,0
2025-10-23,6703,0,0,202,8245,0,0,0
2025-10-27,6703,2,0,204,8245,0,0,0
2025-10-28,6703,2,0,206,8245,0,0,0
2025-10-29,6703,0,1,205,8245,0,0,0
2025-10-30,6703,2,1,206,8245,0,0,0
2025-10-31,6703,0,0,206,8245,0,0,0
2025-11-03,6703,3,0,209,8245,0,0,0
2025-11-04,6703,21,1,229,8245,0,0,0
2025-11-05,6703,26,2,253,8245,0,0,0
2025-11-06,6703,14,2,265,8245,0,0,0
2025-11-07,6703,0,4,261,8245,0,0,0
2025-11-10,6703,13,26,248,8245,0,0,0
2025-11-11,6703,1,14,235,8245,0,0,0
2025-11-12,6703,0,0,235,8245,0,0,0
2025-11-13,6703,2,10,227,8245,0,0,0
2025-11-14,6703,0,0,227,8245,0,0,0
2025-11-17,6703,2,1,228,8245,0,0,0
2025-11-18,6703,0,3,225,8245,0,0,0
2025-11-19,6703,0,1,224,8245,0,0,0
2025-11-20,6703,1,1,224,8245,0,0,0
2025-11-21,6703,0,0,224,8245,0,0,0
2025-11-24,6703,0,0,224,8245,0,0,0
2025-11-25,6703,3,0,227,8245,0,0,0
2025-11-26,6703,0,2,225,8245,0,0,0
2025-11-27,6703,1,0,226,8245,0,0,0
2025-11-28,6703,0,0,226,8245,0,0,0
2025-12-01,6703,0,0,226,8245,0,0,0
2025-12-02,6703,1,0,227,8245,0,0,0
2025-12-03,6703,6,2,231,8245,0,0,0
2025-12-04,6703,9,1,239,8245,0,0,0
2025-12-05,6703,1,2,238,8245,0,0,0
2025-12-08,6703,8,9,237,8245,0,0,0
2025-12-09,6703,11,5,243,8245,0,0,0
2025-12-10,6703,2,1,244,8245,0,0,0
2025-12-11,6703,4,1,247,8245,0,0,0
2025-12-12,6703,0,1,246,8245,0,0,0
2025-12-15,6703,0,3,243,8245,0,0,0
2025-12-16,6703,2,0,245,8245,0,0,0
2025-12-17,6703,1,7,239,8245,0,0,0
2025-12-18,6703,1,0,240,8245,0,0,0
2025-12-19,6703,0,0,240,8245,0,0,0
2025-12-22,6703,2,5,237,8245,0,0,0
2025-12-23,6703,2,0,239,8245,0,0,0
2025-12-24,6703,2,0,241,8245,0,0,0
2025-12-26,6703,1,2,240,8245,0,0,0
2025-12-29,6703,2,0,242,8245,0,0,0
2025-12-30,6703,1,1,242,8245,0,0,0
2025-12-31,6703,0,2,210,8245,0,0,0
2026-01-02,6703,1,2,209,8245,0,0,0
