date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2015-04-22,1593,0,0,0,7575,0,0,0,,,,
2015-04-23,1593,568,0,568,7575,0,0,0,,,,
2015-04-24,1593,746,380,934,7575,0,1,1,,,,
2015-04-27,1593,260,153,1041,7575,0,3,4,,,,
2015-04-28,1593,387,156,1272,7575,0,3,7,,,,
2015-04-29,1593,241,200,1313,7575,3,0,4,,,,
2015-04-30,1593,119,75,1357,7575,0,0,4,,,,
2015-05-04,1593,164,155,1366,7575,3,0,1,,,,
2015-05-05,1593,60,68,1358,7575,0,0,1,,,,
2015-05-06,1593,49,47,1360,7575,0,0,1,,,,
2015-05-07,1593,32,14,1378,7575,0,0,1,,,,
2015-05-08,1593,45,89,1334,7575,0,1,2,,,,
2015-05-11,1593,14,102,1246,7575,1,0,1,,,,
2015-05-12,1593,58,214,1090,7575,1,0,0,,,,
2015-05-13,1593,20,13,1097,7575,0,0,0,,,,
2015-05-14,1593,8,17,1088,7575,0,0,0,,,,
2015-05-15,1593,0,4,1084,7575,0,0,0,,,,
2015-05-18,1593,0,11,1073,7575,0,0,0,,,,
2015-05-19,1593,14,40,1047,7575,0,0,0,,,,
2015-05-20,1593,41,39,1049,7575,0,0,0,,,,
2015-05-21,1593,12,26,1035,7575,0,0,0,,,,
2015-05-22,1593,1,5,1031,7575,0,0,0,,,,
2015-05-25,1593,2,2,1031,7575,0,0,0,,,,
2015-05-26,1593,3,10,1024,7575,0,0,0,,,,
2015-05-27,1593,7,2,1029,7575,0,1,1,,,,
2015-05-28,1593,1,5,1025,7575,0,0,1,,,,
2015-05-29,1593,14,8,1031,7575,1,0,0,,,,
2015-06-01,1593,4,8,1027,7575,0,0,0,,,,
2015-06-02,1593,41,0,1068,7575,0,0,0,,,,
2015-06-03,1593,8,9,1067,7575,0,0,0,,,,
2015-06-04,1593,3,17,1053,7575,0,0,0,,,,
2015-06-05,1593,20,7,1066,7575,0,0,0,,,,
2015-06-08,1593,10,16,1060,7575,0,0,0,,,,
2015-06-09,1593,19,7,1072,7575,0,0,0,,,,
2015-06-10,1593,10,6,1076,7575,0,0,0,,,,
2015-06-11,1593,2,5,1073,7575,0,0,0,,,,
2015-06-12,1593,1,5,1069,7575,0,0,0,,,,
2015-06-15,1593,4,0,1073,7575,0,0,0,,,,
2015-06-16,1593,1,0,1074,7575,0,0,0,,,,
2015-06-17,1593,1,0,1075,7575,0,0,0,,,,
2015-06-18,1593,0,3,1072,7575,0,0,0,,,,
2015-06-22,1593,3,4,1071,7575,0,0,0,,,,
2015-06-23,1593,21,4,1088,7575,0,0,0,,,,
2015-06-24,1593,2,0,1090,7575,0,0,0,,,,
2015-06-25,1593,16,17,1089,7575,0,0,0,,,,
2015-06-26,1593,5,3,1091,7575,0,0,0,,,,
2015-06-29,1593,1,0,1092,7575,0,0,0,,,,
2015-06-30,1593,0,0,1092,7575,0,0,0,,,,
2015-07-01,1593,62,11,1143,7575,0,0,0,,,,
2015-07-02,1593,85,59,1169,7575,0,0,0,,,,
2015-07-03,1593,12,19,1162,7575,0,0,0,,,,
