date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2016-03-28,00653L,0,0,0,8725,0,0,0,0,0,0,0,
2016-03-29,00653L,54,0,54,8725,0,0,0,0,0,0,0,
2016-03-30,00653L,305,16,343,8725,0,0,0,54,0,0,0,
2016-03-31,00653L,211,121,433,8100,0,2,2,343,0,0,0,
2016-04-01,00653L,190,69,554,7600,0,1,3,433,0,2,0,
2016-04-06,00653L,165,113,606,7600,1,1,3,554,0,3,0,
2016-04-07,00653L,183,40,749,7600,0,14,17,606,0,3,0,
2016-04-08,00653L,153,42,860,7600,0,3,20,749,0,17,0,
2016-04-11,00653L,122,21,961,7600,1,12,31,860,0,20,0,
2016-04-12,00653L,192,386,767,7600,1,5,35,961,0,31,0,
2016-04-13,00653L,359,86,1040,7600,4,3,34,767,0,35,0,
2016-04-14,00653L,280,192,1128,7600,22,13,25,1040,0,34,0,
2016-04-15,00653L,316,164,1280,7600,0,13,38,1128,0,25,0,
2016-04-18,00653L,262,151,1391,7600,5,4,37,1280,0,38,0,
2016-04-19,00653L,181,383,1189,7600,4,1,34,1391,0,37,0,
2016-04-20,00653L,105,291,1003,7600,0,0,34,1189,0,34,0,
2016-04-21,00653L,312,303,1012,7600,0,6,40,1003,0,34,0,
2016-04-22,00653L,159,39,1132,7600,1,45,84,1012,0,40,0,
2016-04-25,00653L,39,15,1156,7600,25,1,60,1132,0,84,0,
2016-04-26,00653L,145,30,1271,7600,1,2,61,1156,0,60,0,
2016-04-27,00653L,107,147,1231,7600,0,14,75,1271,0,61,0,
2016-04-28,00653L,208,277,1162,7225,5,7,77,1231,0,75,0,
2016-04-29,00653L,303,65,1400,7225,18,0,59,1162,0,77,0,
2016-05-03,00653L,745,106,2039,7225,42,1,18,1400,0,59,0,
2016-05-04,00653L,871,213,2697,7350,8,57,67,2039,0,18,0,
2016-05-05,00653L,199,113,2783,7350,3,3,67,2697,0,67,0,
2016-05-06,00653L,256,301,2738,7350,3,2,66,2783,0,67,0,
2016-05-09,00653L,154,545,2347,7350,47,12,31,2738,0,66,0,
2016-05-10,00653L,253,392,2208,7350,0,8,39,2347,0,31,0,
2016-05-11,00653L,321,338,2191,7350,10,12,41,2208,0,39,0,
2016-05-12,00653L,75,230,2036,7350,0,160,201,2191,0,41,0,
2016-05-13,00653L,247,79,2204,7350,32,2,171,2036,0,201,0,
2016-05-16,00653L,98,9,2293,7350,118,6,59,2204,0,171,0,
2016-05-17,00653L,74,400,1967,7350,2,21,78,2293,0,59,0,
2016-05-18,00653L,374,27,2314,7350,36,7,49,1967,0,78,0,
2016-05-19,00653L,252,50,2516,7350,6,3,46,2314,0,49,0,
2016-05-20,00653L,472,87,2901,7350,14,15,47,2516,0,46,0,
2016-05-23,00653L,479,110,3270,7350,11,1,37,2901,0,47,0,
2016-05-24,00653L,327,55,3542,7475,0,13,50,3270,0,37,0,
2016-05-25,00653L,99,830,2811,7475,7,103,146,3542,0,50,0,
2016-05-26,00653L,197,818,2190,7475,6,102,242,2811,0,146,0,
2016-05-27,00653L,559,1171,1578,7475,10,63,295,2190,0,242,0,
2016-05-30,00653L,300,458,1420,7475,4,48,339,1578,0,295,0,
2016-05-31,00653L,464,232,1652,7475,14,8,333,1420,0,339,0,
2016-06-01,00653L,307,154,1805,7225,21,38,350,1652,0,333,0,
2016-06-02,00653L,66,314,1557,7100,76,31,305,1805,0,350,0,
2016-06-03,00653L,153,390,1320,7100,12,43,336,1557,0,305,0,
2016-06-04,00653L,75,44,1351,7100,5,2,333,1320,0,336,0,
2016-06-06,00653L,185,150,1386,7100,35,33,331,1351,0,333,0,
2016-06-07,00653L,301,76,1611,7100,48,0,283,1386,0,331,0,
