date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance
2026-04-14,00998A,0,0,0,44652,0,0,0
2026-04-15,00998A,219,0,219,44652,0,0,0
2026-04-16,00998A,106,32,293,44652,0,0,0
2026-04-17,00998A,38,46,285,44652,0,0,0
2026-04-20,00998A,47,96,236,44652,0,0,0
2026-04-21,00998A,24,8,252,44652,0,0,0
2026-04-22,00998A,18,90,180,45652,0,0,0
2026-04-23,00998A,26,0,206,47152,0,0,0
2026-04-24,00998A,18,44,180,47152,0,0,0
2026-04-27,00998A,10,1,189,47152,0,0,0
2026-04-28,00998A,12,3,198,47152,0,0,0
2026-04-29,00998A,5,11,192,47152,0,0,0
2026-04-30,00998A,12,0,204,47152,0,0,0
2026-05-04,00998A,0,1,203,47152,0,0,0
2026-05-05,00998A,17,2,218,47152,0,0,0
2026-05-06,00998A,15,14,219,46902,0,0,0
2026-05-07,00998A,19,6,230,46027,0,0,0
2026-05-08,00998A,12,15,227,45527,0,0,0
2026-05-11,00998A,0,2,225,45152,0,0,0
2026-05-12,00998A,0,9,216,45152,0,0,0
2026-05-13,00998A,0,9,204,44652,0,0,0
2026-05-14,00998A,2,3,203,43777,0,0,0
2026-05-15,00998A,0,35,166,43527,0,0,0
2026-05-18,00998A,1,0,167,43402,0,0,0
2026-05-19,00998A,7,0,174,43402,0,0,0
2026-05-20,00998A,11,0,185,43527,0,0,0
2026-05-21,00998A,0,9,176,43152,0,0,0
2026-05-22,00998A,20,5,191,42777,0,0,0
2026-05-25,00998A,0,8,183,42777,0,0,0
2026-05-26,00998A,0,90,93,41027,0,0,0
2026-05-27,00998A,0,1,92,40402,0,0,0
2026-05-28,00998A,5,1,96,40402,0,0,0
2026-05-29,00998A,2,9,89,40402,0,0,0
2026-06-01,00998A,1,0,90,40027,0,0,0
2026-06-02,00998A,7,5,92,40027,0,0,0
2026-06-03,00998A,2,1,93,40777,0,0,0
2026-06-04,00998A,53,1,145,42152,0,0,0
2026-06-05,00998A,18,3,160,43652,0,0,0
2026-06-08,00998A,10,0,170,44652,0,0,0
2026-06-09,00998A,15,2,183,45527,0,0,0
2026-06-10,00998A,4,1,185,45652,0,1,1
2026-06-11,00998A,8,0,193,46027,1,0,0
2026-06-12,00998A,78,94,177,46402,0,0,0
2026-06-15,00998A,580,11,746,47777,0,0,0
2026-06-16,00998A,210,286,670,51777,0,0,0
2026-06-17,00998A,97,152,615,52527,0,0,0
2026-06-18,00998A,30,82,563,52527,0,0,0
2026-06-22,00998A,39,149,453,52527,0,0,0
2026-06-23,00998A,16,32,437,51402,0,0,0
2026-06-24,00998A,1,1,437,51402,0,0,0
2026-06-25,00998A,20,1,456,52027,0,0,0
2026-06-26,00998A,15,121,350,52027,0,0,0
2026-06-29,00998A,0,15,335,52027,0,0,0
2026-06-30,00998A,34,5,364,52027,0,0,0
2026-07-01,00998A,13,4,373,52027,0,0,0
2026-07-02,00998A,0,23,350,52027,0,0,0
2026-07-03,00998A,26,12,364,52027,0,0,0
2026-07-06,00998A,0,84,280,52027,0,0,0
2026-07-07,00998A,47,133,194,52027,0,0,0
2026-07-08,00998A,2,26,170,52027,0,0,0
2026-07-09,00998A,1,0,171,52027,0,0,0
2026-07-13,00998A,0,10,136,52027,0,0,0
2026-07-14,00998A,1,5,132,52027,0,0,0
2026-07-15,00998A,1,0,133,52027,0,0,0
2026-07-16,00998A,70,41,162,52402,0,0,0
2026-07-17,00998A,0,6,156,52402,0,0,0
2026-07-20,00998A,1,1,88,52402,0,0,0
2026-07-21,00998A,12,0,100,52402,0,0,0
2026-07-22,00998A,1,2,99,52402,0,0,0
2026-07-23,00998A,3,0,102,52402,0,0,0
2026-07-24,00998A,7,0,109,52402,0,0,0
2026-07-27,00998A,1,4,106,52402,0,0,0
2026-07-28,00998A,25,1,130,52402,0,0,0
2026-07-29,00998A,19,5,144,52402,0,0,0
2026-07-30,00998A,68,3,209,52402,0,0,0
2026-07-31,00998A,5,11,203,52402,0,0,0
2026-08-03,00998A,426,1,628,52402,0,0,0
2026-08-04,00998A,93,182,539,52777,0,0,0
2026-08-05,00998A,177,11,705,52902,0,0,0
2026-08-06,00998A,52,5,752,52902,0,0,0
2026-08-07,00998A,4,5,751,52902,0,0,0
2026-08-10,00998A,24,40,735,53527,0,0,0
2026-08-11,00998A,8,4,739,53527,0,0,0
2026-08-12,00998A,37,16,760,53777,0,0,0
2026-08-13,00998A,13,152,621,53777,0,0,0
2026-08-14,00998A,11,21,608,53902,0,0,0
2026-08-17,00998A,20,0,628,54152,0,0,0
2026-08-18,00998A,5,15,618,54152,0,0,0
2026-08-19,00998A,24,3,639,54527,0,0,0
2026-08-20,00998A,6,0,645,54902,0,0,0
2026-08-21,00998A,168,1,812,55652,0,0,0
2026-08-24,00998A,287,9,1090,56152,0,0,0
2026-08-25,00998A,25,2,1113,56152,0,0,0
2026-08-26,00998A,532,132,1513,56402,0,0,0
2026-08-27,00998A,26,602,937,56402,0,0,0
2026-08-28,00998A,355,23,1269,56777,0,0,0
2026-08-31,00998A,8,0,1277,57527,0,0,0
2026-09-01,00998A,27,25,1279,57527,0,0,0
2026-09-02,00998A,9,26,1262,58152,0,0,0
2026-09-03,00998A,917,50,2129,59152,0,0,0
2026-09-04,00998A,4,16,2117,60152,0,0,0
2026-09-08,00998A,21,5,2155,62277,0,1,1
