date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2022-03-08,6594,0,0,0,7539,0,0,0,,,,
2022-03-09,6594,20,0,20,7539,0,0,0,,,,
2022-03-10,6594,13,3,30,7539,0,0,0,,,,
2022-03-11,6594,4,22,12,7539,0,0,0,,,,
2022-03-14,6594,6,4,14,7539,0,0,0,,,,
2022-03-15,6594,7,3,18,7539,0,0,0,,,,
2022-03-16,6594,0,1,17,7539,0,0,0,,,,
2022-03-17,6594,15,2,30,7539,0,0,0,,,,
2022-03-18,6594,5,4,31,7539,0,0,0,,,,
2022-03-21,6594,3,1,33,7539,0,0,0,,,,
2022-03-22,6594,1,0,34,7539,0,0,0,,,,
2022-03-23,6594,46,5,75,7539,0,0,0,,,,
2022-03-24,6594,12,6,81,7539,0,0,0,,,,
2022-03-25,6594,50,11,119,7539,0,0,0,,,,
2022-03-28,6594,11,17,113,7539,0,0,0,,,,
2022-03-29,6594,6,18,101,7539,0,0,0,,,,
2022-03-30,6594,19,15,105,7539,0,0,0,,,,
2022-03-31,6594,9,18,96,7539,0,0,0,,,,
2022-04-01,6594,1,7,88,7539,0,0,0,,,,
2022-04-06,6594,2,2,88,7539,0,0,0,,,,
2022-04-07,6594,6,13,81,7539,0,0,0,,,,
2022-04-08,6594,7,9,79,7539,0,0,0,,,,
2022-04-11,6594,5,4,80,7539,0,0,0,,,,
2022-04-12,6594,8,5,83,7539,0,0,0,,,,
2022-04-13,6594,0,4,79,7539,0,0,0,,,,
2022-04-14,6594,73,13,139,7539,0,0,0,,,,
2022-04-15,6594,5,55,84,7539,0,0,0,,,,
2022-04-18,6594,22,25,81,7539,0,0,0,,,,
2022-04-19,6594,28,24,85,7539,0,0,0,,,,
2022-04-20,6594,1,7,79,7539,0,0,0,,,,
2022-04-21,6594,20,2,97,7539,0,0,0,,,,
2022-04-22,6594,21,0,118,7539,0,0,0,,,,
2022-04-25,6594,3,25,96,7539,0,0,0,,,,
2022-04-26,6594,1,6,91,7539,0,0,0,,,,
2022-04-27,6594,3,5,89,7539,0,0,0,,,,
2022-04-28,6594,2,3,88,7539,0,0,0,,,,
2022-04-29,6594,0,4,84,7539,0,0,0,,,,
2022-05-03,6594,0,0,84,7539,0,0,0,,,,
2022-05-04,6594,2,0,86,7539,0,0,0,,,,
2022-05-05,6594,2,0,88,7539,0,0,0,,,,
2022-05-06,6594,0,3,85,7539,0,0,0,,,,
2022-05-09,6594,0,1,84,7539,0,0,0,,,,
2022-05-10,6594,2,0,86,7539,0,0,0,,,,
2022-05-11,6594,1,12,75,7539,0,0,0,,,,
2022-05-12,6594,0,5,70,7539,0,0,0,,,,
2022-05-13,6594,1,1,70,7539,0,0,0,,,,
2022-05-16,6594,0,1,69,7539,0,0,0,,,,
2022-05-17,6594,1,0,70,7539,0,0,0,,,,
2022-05-18,6594,6,1,75,7539,0,0,0,,,,
2022-05-19,6594,0,1,74,7539,0,0,0,,,,
2022-05-20,6594,1,5,70,7539,0,0,0,,,,
2022-05-23,6594,0,0,70,7539,0,0,0,,,,
2022-05-24,6594,0,0,70,7539,0,0,0,,,,
2022-05-25,6594,4,1,73,7539,0,0,0,,,,
2022-05-26,6594,4,2,75,7539,0,0,0,,,,
2022-05-27,6594,3,0,78,7539,0,0,0,,,,
2022-05-30,6594,0,2,76,7539,0,0,0,,,,
2022-05-31,6594,0,6,70,7539,0,0,0,,,,
2022-06-01,6594,1,1,70,7539,0,0,0,,,,
2022-06-02,6594,7,1,76,7539,0,0,0,,,,
2022-06-06,6594,58,7,127,7539,0,0,0,,,,
2022-06-07,6594,10,11,126,7539,0,0,0,,,,
2022-06-08,6594,4,9,121,7539,0,0,0,,,,
2022-06-09,6594,13,5,129,7539,0,0,0,,,,
2022-06-10,6594,3,13,119,7539,0,0,0,,,,
2022-06-13,6594,3,4,118,7539,0,0,0,,,,
2022-06-14,6594,2,1,119,7539,0,0,0,,,,
2022-06-15,6594,0,6,113,7539,0,0,0,,,,
2022-06-16,6594,6,2,117,7539,0,0,0,,,,
2022-06-17,6594,0,0,114,7539,0,0,0,,,,
2022-06-20,6594,20,7,127,7539,0,0,0,,,,
2022-06-21,6594,2,4,125,7539,0,0,0,,,,
2022-06-22,6594,0,0,125,7539,0,0,0,,,,
2022-06-23,6594,1,1,125,7539,0,0,0,,,,
2022-06-24,6594,1,0,126,7539,0,0,0,,,,
2022-06-27,6594,0,0,125,7539,0,0,0,,,,
2022-06-28,6594,1,1,125,7539,0,0,0,,,,
2022-06-29,6594,0,0,125,7539,0,0,0,,,,
2022-06-30,6594,0,8,117,7539,0,0,0,,,,
2022-07-01,6594,0,4,113,7539,0,0,0,,,,
2022-07-04,6594,0,3,110,7539,0,0,0,,,,
2022-07-05,6594,1,0,111,7539,0,0,0,,,,
2022-07-06,6594,4,1,114,7539,0,0,0,,,,
2022-07-07,6594,1,0,115,7539,0,0,0,,,,
2022-07-08,6594,0,3,112,7539,0,0,0,,,,
2022-07-11,6594,3,0,115,7539,0,0,0,,,,
2022-07-12,6594,0,3,112,7539,0,0,0,,,,
2022-07-13,6594,0,2,110,7539,0,0,0,,,,
2022-07-14,6594,2,3,109,7539,0,0,0,,,,
2022-07-15,6594,3,1,111,7539,0,0,0,,,,
2022-07-18,6594,1,0,112,7539,0,0,0,,,,
2022-07-19,6594,0,1,111,7539,0,0,0,,,,
2022-07-20,6594,1,4,108,7539,0,0,0,,,,
2022-07-21,6594,1,1,108,7539,0,0,0,,,,
2022-07-22,6594,0,0,108,7539,0,0,0,,,,
2022-07-25,6594,1,1,108,7539,0,0,0,,,,
2022-07-26,6594,0,0,108,7539,0,0,0,,,,
2022-07-27,6594,0,0,108,7539,0,0,0,,,,
2022-07-28,6594,4,0,112,7539,0,0,0,,,,
2022-07-29,6594,1,0,113,7539,0,0,0,,,,
2022-08-01,6594,7,7,113,7539,0,0,0,,,,
2022-08-02,6594,0,2,111,7539,0,0,0,,,,
2022-08-03,6594,0,0,111,7539,0,0,0,,,,
2022-08-04,6594,0,0,111,7539,0,0,0,,,,
2022-08-05,6594,2,0,113,7539,0,0,0,,,,
2022-08-08,6594,0,2,111,7539,0,0,0,,,,
2022-08-09,6594,0,0,111,7539,0,0,0,,,,
2022-08-10,6594,1,1,111,7539,0,0,0,,,,
2022-08-11,6594,0,1,110,7539,0,0,0,,,,
2022-08-12,6594,1,1,110,7539,0,0,0,,,,
2022-08-15,6594,0,3,107,7539,0,0,0,,,,
2022-08-16,6594,0,0,107,7539,0,0,0,,,,
2022-08-17,6594,1,0,108,7539,0,0,0,,,,
2022-08-18,6594,0,0,108,7539,0,0,0,,,,
2022-08-19,6594,1,0,109,7539,0,0,0,,,,
2022-08-22,6594,1,5,105,7539,0,0,0,,,,
2022-08-23,6594,1,2,104,7539,0,0,0,,,,
2022-08-24,6594,0,0,104,7539,0,0,0,,,,
2022-08-25,6594,1,1,104,7539,0,0,0,,,,
2022-08-26,6594,110,47,167,7539,0,1,1,,,,
2022-08-29,6594,10,7,170,7539,0,0,1,,,,
2022-08-30,6594,2,9,163,7539,0,0,0,,,,
2022-08-31,6594,4,7,160,7539,0,0,0,,,,
2022-09-01,6594,36,8,188,7539,0,0,0,,,,
2022-09-02,6594,4,40,152,7539,0,0,0,,,,
2022-09-05,6594,11,6,157,7539,0,0,0,,,,
2022-09-06,6594,4,3,158,7539,0,0,0,,,,
2022-09-07,6594,2,4,156,7539,0,0,0,,,,
2022-09-08,6594,2,2,156,7539,0,0,0,,,,
2022-09-12,6594,0,4,152,7539,0,0,0,,,,
2022-09-13,6594,1,15,138,7539,0,0,0,,,,
2022-09-14,6594,0,2,136,7539,0,0,0,,,,
2022-09-15,6594,0,3,133,7539,0,0,0,,,,
2022-09-16,6594,0,0,133,7539,0,0,0,,,,
2022-09-19,6594,1,1,133,7539,0,0,0,,,,
2022-09-20,6594,5,7,131,7539,0,0,0,,,,
2022-09-21,6594,1,3,129,7539,0,1,1,,,,
2022-09-22,6594,1,1,129,7539,0,0,1,,,,
2022-09-23,6594,2,3,128,7539,1,0,0,,,,
2022-09-26,6594,1,3,126,7539,0,0,0,,,,
2022-09-27,6594,4,2,128,7539,0,0,0,,,,
2022-09-28,6594,2,7,123,7539,0,0,0,,,,
