date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2026-05-04,00999A,0,0,0,116379,0,0,0,0,0,0,0,
2026-05-05,00999A,6937,0,6937,185504,0,0,0,0,0,0,0,
2026-05-06,00999A,2816,3415,6338,242629,0,0,0,6937,0,0,0,
2026-05-07,00999A,5874,1291,10921,306004,0,10,10,6338,0,0,0,
2026-05-08,00999A,4746,1496,14170,375254,10,2,2,10921,1,10,0,
2026-05-11,00999A,1694,3833,12028,395254,0,15,17,14170,3,2,0,
2026-05-12,00999A,5619,3527,14110,401879,0,19,36,12028,10,17,0,
2026-05-13,00999A,1491,3172,12429,402754,35,1,2,14110,0,36,0,
2026-05-14,00999A,589,1967,11051,402754,0,0,2,12429,0,2,0,
2026-05-15,00999A,306,1693,9662,402754,0,15,17,11051,2,2,0,
2026-05-18,00999A,1358,153,10864,402754,16,1,2,9662,3,17,0,
2026-05-19,00999A,230,272,10784,407129,0,21,23,10864,38,2,0,
2026-05-20,00999A,507,263,11006,411004,1,0,22,10784,22,23,0,
2026-05-21,00999A,167,1326,9840,411004,1,1,22,11006,7,22,0,
2026-05-22,00999A,298,1734,8404,408754,20,0,2,9840,0,22,0,
2026-05-25,00999A,130,982,7484,403129,0,0,2,8404,68,2,0,
2026-05-26,00999A,260,1368,6261,393379,0,0,2,7484,115,2,0,
2026-05-27,00999A,481,1485,5257,387754,0,0,2,6261,0,2,0,
2026-05-28,00999A,130,693,4694,381004,0,30,32,5257,0,2,0,
2026-05-29,00999A,596,404,4884,375504,30,2,4,4694,2,32,0,
2026-06-01,00999A,1330,401,5813,375504,1,18,21,4884,0,4,0,
2026-06-02,00999A,1224,403,6634,367254,18,1,4,5813,0,21,0,
2026-06-03,00999A,976,652,6958,365629,1,10,13,6634,0,4,0,
2026-06-04,00999A,732,865,6825,365629,10,0,3,6958,0,13,0,
2026-06-05,00999A,368,224,6969,365629,2,0,1,6825,0,3,0,
2026-06-08,00999A,638,1107,6000,365629,1,0,0,6969,500,1,0,
2026-06-09,00999A,1371,515,6856,361129,0,5,5,6000,0,0,0,
2026-06-10,00999A,354,1170,6032,355754,5,3,3,6856,8,5,0,
2026-06-11,00999A,207,195,6044,355754,3,7,7,6032,0,3,0,
2026-06-12,00999A,165,500,5689,354004,7,0,0,6044,20,7,0,
2026-06-15,00999A,184,945,4910,350879,0,1,1,5689,18,0,0,
2026-06-16,00999A,53,248,4715,347879,0,0,1,4910,0,1,0,
2026-06-17,00999A,108,182,4641,342129,0,2,3,4715,0,1,0,
2026-06-18,00999A,178,767,4052,338879,0,1,4,4641,0,3,0,
