date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2024-09-16,00958B,0,0,0,46567,0,0,0,,,,,
2024-09-18,00958B,12,0,12,47317,0,0,0,,,,,
2024-09-19,00958B,321,0,333,58567,0,0,0,,,,,
2024-09-20,00958B,140,3,470,60817,0,0,0,,,,,
2024-09-23,00958B,100,100,470,61567,0,0,0,,,,,
2024-09-24,00958B,303,1,772,61567,0,0,0,,,,,
2024-09-25,00958B,9,1,780,61942,0,0,0,,,,,
2024-09-26,00958B,12,5,787,67942,0,0,0,,,,,
2024-09-27,00958B,96,251,632,68692,0,0,0,,,,,
2024-09-30,00958B,118,11,739,68692,0,0,0,,,,,
2024-10-01,00958B,0,406,333,68692,0,0,0,,,,,
2024-10-04,00958B,0,0,333,68692,0,0,0,,,,,
2024-10-07,00958B,92,20,405,73192,0,0,0,,,,,
2024-10-08,00958B,2,0,407,73192,0,0,0,,,,,
2024-10-09,00958B,10,0,417,73192,0,0,0,,,,,
2024-10-11,00958B,50,108,359,73942,0,0,0,,,,,
2024-10-14,00958B,18,55,322,73942,0,0,0,,,,,
2024-10-15,00958B,0,100,222,75067,0,0,0,,,,,
2024-10-16,00958B,20,0,242,75067,0,0,0,,,,,
2024-10-17,00958B,10,25,227,75067,0,0,0,,,,,
2024-10-18,00958B,13,0,240,75067,0,0,0,,,,,
2024-10-21,00958B,4,0,244,75067,0,0,0,,,,,
2024-10-22,00958B,59,14,289,75442,0,0,0,,,,,
2024-10-23,00958B,6,0,295,75817,0,0,0,,,,,
2024-10-24,00958B,1,0,296,76192,0,0,0,,,,,
2024-10-25,00958B,33,0,329,76192,0,0,0,,,,,
2024-10-28,00958B,50,0,379,76192,0,0,0,,,,,
2024-10-29,00958B,0,120,259,76192,0,0,0,,,,,
2024-10-30,00958B,2,2,259,76567,0,0,0,,,,,
2024-11-01,00958B,0,0,239,76567,0,0,0,,,,,
2024-11-04,00958B,15,0,254,76192,0,0,0,,,,,
2024-11-05,00958B,50,1,303,76192,0,0,0,,,,,
2024-11-06,00958B,5,80,228,76192,0,0,0,,,,,
2024-11-07,00958B,0,1,227,76192,0,0,0,,,,,
2024-11-08,00958B,0,1,226,73942,0,0,0,,,,,
2024-11-11,00958B,0,14,212,73942,0,0,0,,,,,
2024-11-12,00958B,12,14,210,73942,0,0,0,,,,,
2024-11-13,00958B,3,0,213,73942,0,0,0,,,,,
2024-11-14,00958B,1,9,205,73942,0,0,0,,,,,
2024-11-15,00958B,0,0,205,73942,0,0,0,,,,,
2024-11-18,00958B,0,10,195,73942,0,0,0,,,,,
2024-11-19,00958B,0,24,171,71692,0,0,0,,,,,
2024-11-20,00958B,0,0,171,72067,0,0,0,,,,,
2024-11-21,00958B,2,0,173,72067,0,0,0,,,,,
2024-11-22,00958B,0,0,173,72067,0,0,0,,,,,
2024-11-25,00958B,17,0,190,72067,0,0,0,,,,,
2024-11-26,00958B,0,19,171,72067,0,0,0,,,,,
2024-11-27,00958B,0,9,162,72067,0,0,0,,,,,
2024-11-28,00958B,1,6,157,72067,0,0,0,,,,,
2024-11-29,00958B,0,5,152,71692,0,0,0,,,,,
2024-12-02,00958B,0,6,146,71692,0,0,0,,,,,
2024-12-03,00958B,0,0,146,71692,0,0,0,,,,,
2024-12-04,00958B,30,13,163,70567,0,0,0,,,,,
2024-12-05,00958B,0,2,161,70192,0,0,0,,,,,
2024-12-06,00958B,0,3,158,69442,0,0,0,,,,,
2024-12-09,00958B,28,0,186,69442,0,0,0,,,,,
2024-12-10,00958B,0,0,186,67942,0,0,0,,,,,
2024-12-11,00958B,0,0,186,67942,0,0,0,,,,,
2024-12-12,00958B,0,0,186,67942,0,0,0,,,,,
2024-12-13,00958B,40,28,198,67942,0,0,0,,,,,
2024-12-16,00958B,0,0,198,67942,0,0,0,,,,,
2024-12-17,00958B,0,0,198,67942,0,0,0,,,,,
2024-12-18,00958B,0,0,198,67942,0,0,0,,,,,
2024-12-19,00958B,35,0,233,67567,0,0,0,,,,,
2024-12-20,00958B,0,0,233,67567,0,0,0,,,,,
2024-12-23,00958B,19,0,252,67567,0,0,0,,,,,
2024-12-24,00958B,20,10,262,67567,0,0,0,,,,,
2024-12-25,00958B,0,9,253,67567,0,0,0,,,,,
2024-12-26,00958B,120,0,373,67567,0,0,0,,,,,
2024-12-27,00958B,1,1,373,67567,0,0,0,,,,,
2024-12-30,00958B,0,0,373,67567,0,0,0,,,,,
2024-12-31,00958B,0,0,373,67567,0,0,0,,,,,
2025-01-02,00958B,0,0,373,67567,0,0,0,,,,,
2025-01-03,00958B,0,0,373,67567,0,0,0,,,,,
2025-01-06,00958B,60,0,433,67567,0,0,0,,,,,
2025-01-07,00958B,88,0,521,67567,0,0,0,,,,,
2025-01-08,00958B,20,0,541,67567,0,0,0,,,,,
2025-01-09,00958B,0,0,541,67567,0,0,0,,,,,
2025-01-10,00958B,12,0,553,67567,0,0,0,,,,,
2025-01-13,00958B,0,0,553,67567,0,0,0,,,,,
2025-01-14,00958B,4,0,557,67567,0,0,0,,,,,
2025-01-15,00958B,50,0,607,67567,0,0,0,,,,,
2025-01-16,00958B,0,0,607,67567,0,0,0,,,,,
2025-01-17,00958B,10,0,617,67567,0,0,0,,,,,
2025-01-20,00958B,0,0,617,67567,0,0,0,,,,,
2025-01-21,00958B,44,0,661,67567,0,0,0,,,,,
2025-01-22,00958B,4,56,609,67192,0,0,0,,,,,
2025-02-03,00958B,0,474,135,67192,0,0,0,,,,,
2025-02-04,00958B,60,18,177,67192,0,0,0,,,,,
2025-02-05,00958B,0,50,127,65317,0,0,0,,,,,
2025-02-06,00958B,0,0,127,64942,0,0,0,,,,,
2025-02-07,00958B,1,0,128,64567,0,0,0,,,,,
2025-02-10,00958B,0,0,128,64192,0,0,0,,,,,
2025-02-11,00958B,0,0,128,63817,0,0,0,,,,,
2025-02-12,00958B,5,0,133,63817,0,0,0,,,,,
2025-02-13,00958B,0,2,131,63817,0,0,0,,,,,
2025-02-14,00958B,1,0,132,63817,0,0,0,,,,,
