date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2022-07-12,00909,0,0,0,20051,0,0,0,,,,
2022-07-13,00909,260,0,260,19926,0,0,0,,,,
2022-07-14,00909,469,0,729,16426,0,0,0,,,,
2022-07-15,00909,73,49,753,13426,0,0,0,,,,
2022-07-18,00909,81,59,775,10926,0,6,6,,,,
2022-07-19,00909,52,6,821,7176,0,0,6,,,,
2022-07-20,00909,69,65,825,6426,0,0,6,,,,
2022-07-21,00909,19,15,829,6176,1,0,5,,,,
2022-07-22,00909,30,334,525,6176,0,0,5,,,,
2022-07-25,00909,104,17,612,5801,0,0,5,,,,
2022-07-26,00909,3,10,605,5551,0,0,5,,,,
2022-07-27,00909,14,1,618,5301,0,0,5,,,,
2022-07-28,00909,325,8,935,5301,0,0,5,,,,
2022-07-29,00909,34,4,965,5301,0,0,5,,,,
2022-08-01,00909,1,40,926,5051,0,0,5,,,,
2022-08-02,00909,3,100,829,4676,0,0,5,,,,
2022-08-03,00909,7,6,830,4676,0,0,5,,,,
2022-08-04,00909,108,0,938,4676,0,0,5,,,,
2022-08-05,00909,57,230,765,4676,0,0,5,,,,
2022-08-08,00909,94,115,744,4676,0,0,5,,,,
2022-08-09,00909,30,4,770,4676,0,0,5,,,,
2022-08-10,00909,9,63,716,4676,0,0,5,,,,
2022-08-11,00909,31,11,736,4176,0,0,5,,,,
2022-08-12,00909,61,5,792,4176,0,0,5,,,,
2022-08-15,00909,56,2,846,4176,0,0,5,,,,
2022-08-16,00909,6,2,850,4176,0,0,5,,,,
2022-08-17,00909,2,7,845,4176,0,2,7,,,,
2022-08-18,00909,25,3,867,4176,0,0,7,,,,
2022-08-19,00909,5,18,854,4176,0,0,7,,,,
2022-08-22,00909,325,3,1175,4176,0,0,7,,,,
2022-08-23,00909,177,2,1350,4301,0,0,7,,,,
2022-08-24,00909,14,2,1362,4426,0,0,7,,,,
2022-08-25,00909,3,16,1349,4426,0,0,7,,,,
2022-08-26,00909,6,6,1349,4426,2,0,5,,,,
2022-08-29,00909,19,22,1346,4551,0,0,5,,,,
2022-08-30,00909,21,3,1364,4676,0,0,5,,,,
2022-08-31,00909,27,12,1379,4676,0,0,5,,,,
2022-09-01,00909,20,0,1399,4676,0,0,5,,,,
2022-09-02,00909,28,25,1402,4676,0,0,5,,,,
2022-09-05,00909,6,9,1399,4676,0,0,5,,,,
2022-09-06,00909,1,4,1396,4676,0,0,5,,,,
2022-09-07,00909,13,1,1408,4676,0,0,5,,,,
2022-09-08,00909,120,14,1514,4676,0,0,5,,,,
2022-09-12,00909,43,117,1440,4676,0,5,10,,,,
2022-09-13,00909,6,577,869,4551,0,0,10,,,,
2022-09-14,00909,116,5,980,4551,0,2,12,,,,
2022-09-15,00909,12,30,962,4676,0,0,12,,,,
2022-09-16,00909,0,34,928,4676,0,0,12,,,,
2022-09-19,00909,26,5,949,4676,0,4,16,,,,
2022-09-20,00909,77,0,1026,4676,4,0,12,,,,
2022-09-21,00909,71,5,1092,4801,0,0,12,,,,
2022-09-22,00909,38,51,1079,4801,0,0,12,,,,
2022-09-23,00909,144,43,1180,4926,0,3,15,,,,
2022-09-26,00909,9,41,1146,4926,2,1,14,,,,
2022-09-27,00909,879,151,1874,4926,8,0,6,,,,
2022-09-28,00909,171,348,1697,4926,6,0,0,,,,
2022-09-29,00909,25,61,1661,4926,0,9,9,,,,
2022-09-30,00909,16,54,1623,5051,0,7,16,,,,
2022-10-03,00909,2,10,1615,5051,7,1,10,,,,
2022-10-04,00909,15,40,1590,5051,0,3,13,,,,
2022-10-05,00909,4,78,1513,5051,0,3,16,,,,
2022-10-06,00909,3,19,1497,5051,0,0,16,,,,
2022-10-07,00909,3,6,1494,5051,0,3,19,,,,
2022-10-11,00909,31,13,1512,5051,10,3,12,,,,
2022-10-12,00909,81,0,1593,4926,6,0,6,,,,
2022-10-13,00909,13,229,1377,4926,0,1,7,,,,
2022-10-14,00909,17,43,1351,4926,2,0,5,,,,
2022-10-17,00909,225,15,1561,4926,0,0,5,,,,
2022-10-18,00909,35,44,1552,4926,0,1,6,,,,
2022-10-19,00909,101,3,1650,4801,0,0,6,,,,
2022-10-20,00909,109,10,1749,4801,1,0,5,,,,
2022-10-21,00909,6,301,1454,4801,0,0,5,,,,
2022-10-24,00909,2,125,1331,4801,0,0,5,,,,
2022-10-25,00909,6,9,1328,4801,0,0,5,,,,
2022-10-26,00909,22,77,1273,4926,0,0,5,,,,
2022-10-27,00909,3,73,1203,4926,0,0,5,,,,
2022-10-28,00909,1,1,1203,4926,0,0,5,,,,
2022-10-31,00909,15,23,1195,4926,0,0,5,,,,
2022-11-01,00909,8,5,1198,4926,0,0,5,,,,
2022-11-02,00909,72,6,1264,4801,0,0,5,,,,
2022-11-03,00909,193,41,1416,4801,0,0,5,,,,
2022-11-04,00909,98,4,1510,4801,0,0,5,,,,
2022-11-07,00909,20,0,1530,4801,0,0,5,,,,
2022-11-08,00909,28,28,1530,4801,0,0,5,,,,
2022-11-09,00909,247,1,1776,4801,0,0,5,,,,
2022-11-10,00909,204,15,1965,5051,5,0,0,,,,
2022-11-11,00909,57,224,1797,4926,0,0,0,,,,
2022-11-14,00909,11,50,1758,4926,0,10,10,,,,
2022-11-15,00909,105,1175,688,4801,0,4,14,,,,
2022-11-16,00909,13,121,580,4426,9,6,11,,,,
2022-11-17,00909,5,2,583,4426,5,0,6,,,,
2022-11-18,00909,26,1,608,4426,6,0,0,,,,
2022-11-21,00909,8,3,613,4426,0,0,0,,,,
2022-11-22,00909,121,0,734,4426,0,0,0,,,,
2022-11-23,00909,0,15,719,4551,0,0,0,,,,
2022-11-24,00909,25,20,724,4551,0,0,0,,,,
2022-11-25,00909,0,135,589,4551,0,0,0,,,,
2022-11-28,00909,14,155,448,4551,0,0,0,,,,
2022-11-29,00909,19,0,467,4551,0,0,0,,,,
2022-11-30,00909,40,23,484,4551,0,0,0,,,,
2022-12-01,00909,7,47,444,4551,0,0,0,,,,
2022-12-02,00909,7,99,352,4551,0,0,0,,,,
2022-12-05,00909,9,26,335,4551,0,0,0,,,,
2022-12-06,00909,37,20,352,4551,0,0,0,,,,
2022-12-07,00909,96,0,447,4551,0,0,0,,,,
2022-12-08,00909,22,12,457,4926,0,0,0,,,,
2022-12-09,00909,4,1,460,4926,0,0,0,,,,
2022-12-12,00909,9,10,459,4926,0,0,0,,,,
2022-12-13,00909,0,76,383,4926,0,0,0,,,,
2022-12-14,00909,64,2,445,5051,0,0,0,,,,
2022-12-15,00909,11,35,421,5051,0,0,0,,,,
2022-12-16,00909,176,15,582,5051,0,0,0,,,,
2022-12-19,00909,6,12,576,5176,0,0,0,,,,
2022-12-20,00909,67,0,643,5426,0,0,0,,,,
2022-12-21,00909,1,5,639,5551,0,0,0,,,,
2022-12-22,00909,0,17,622,5551,0,0,0,,,,
2022-12-23,00909,19,0,641,5551,0,0,0,,,,
2022-12-26,00909,0,0,641,5551,0,0,0,,,,
2022-12-27,00909,0,0,641,5551,0,0,0,,,,
2022-12-28,00909,25,0,666,5551,0,0,0,,,,
2022-12-29,00909,23,5,684,5676,0,0,0,,,,
2022-12-30,00909,10,21,673,5676,0,0,0,,,,
2023-01-03,00909,0,25,648,5676,0,0,0,,,,
2023-01-04,00909,0,0,648,5801,0,0,0,,,,
2023-01-05,00909,8,30,626,5801,0,0,0,,,,
2023-01-06,00909,12,5,633,5801,0,0,0,,,,
2023-01-09,00909,0,143,490,5801,0,0,0,,,,
2023-01-10,00909,2,4,488,5801,0,0,0,,,,
2023-01-11,00909,9,105,392,5801,0,2,2,,,,
2023-01-12,00909,1,55,338,5676,2,0,0,,,,
2023-01-13,00909,5,44,299,5551,0,0,0,,,,
2023-01-16,00909,3,34,268,5551,0,0,0,,,,
2023-01-17,00909,0,7,261,5551,0,0,0,,,,
2023-01-30,00909,12,35,238,5551,0,0,0,,,,
2023-01-31,00909,14,0,252,5426,0,0,0,,,,
2023-02-01,00909,7,4,255,5176,0,0,0,,,,
2023-02-02,00909,1,135,121,5176,0,0,0,,,,
2023-02-03,00909,8,18,111,5051,0,0,0,,,,
2023-02-06,00909,1,6,106,5051,0,0,0,,,,
2023-02-07,00909,1,0,107,5051,0,0,0,,,,
