date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2016-08-04,00665L,0,0,0,7241,0,0,0,0,0,0,0,
2016-08-05,00665L,15,0,15,7241,0,0,0,0,0,0,0,
2016-08-08,00665L,13,15,13,7366,0,0,0,15,0,0,0,
2016-08-09,00665L,10,3,20,7616,0,0,0,13,0,0,0,
2016-08-10,00665L,32,10,42,7616,0,0,0,20,0,0,0,
2016-08-11,00665L,1960,39,1963,7491,0,0,0,42,0,0,0,
2016-08-12,00665L,288,2,2249,7491,0,0,0,1963,0,0,0,
2016-08-15,00665L,631,1052,1828,7491,0,0,0,2249,0,0,0,
2016-08-16,00665L,170,48,950,7491,0,0,0,1828,1000,0,0,
2016-08-17,00665L,834,35,1749,7491,0,0,0,950,0,0,0,
2016-08-18,00665L,231,412,1568,7491,0,0,0,1749,0,0,0,
2016-08-19,00665L,278,139,1707,7366,0,0,0,1568,0,0,0,
2016-08-22,00665L,218,65,1860,7366,0,0,0,1707,0,0,0,
2016-08-23,00665L,88,104,1844,7366,0,0,0,1860,0,0,0,
2016-08-24,00665L,558,67,2335,7366,0,0,0,1844,0,0,0,
2016-08-25,00665L,2,242,2095,7366,0,0,0,2335,0,0,0,
2016-08-26,00665L,257,64,2288,7366,0,1,1,2095,0,0,0,
2016-08-29,00665L,400,21,2667,7366,0,0,1,2288,0,1,0,
2016-08-30,00665L,61,498,2230,7366,0,0,1,2667,0,1,0,
2016-08-31,00665L,83,4,2309,7366,0,0,1,2230,0,1,0,
2016-09-01,00665L,90,97,2302,7366,1,0,0,2309,0,1,0,
2016-09-02,00665L,39,472,1869,7366,0,0,0,2302,0,0,0,
2016-09-05,00665L,428,748,1549,7366,0,20,20,1869,0,0,0,
2016-09-06,00665L,89,492,1146,7366,0,14,34,1549,0,20,0,
2016-09-07,00665L,106,69,1183,7366,4,1,31,1146,0,34,0,
2016-09-08,00665L,108,234,1057,7366,0,30,61,1183,0,31,0,
2016-09-09,00665L,218,114,1161,7366,0,27,88,1057,0,61,0,
2016-09-10,00665L,219,289,1091,7366,8,2,82,1161,0,88,0,
2016-09-12,00665L,1781,33,2839,8491,50,4,36,1091,0,82,0,
