date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance
2023-10-18,00933B,0,0,0,158114,0,0,0
2023-10-19,00933B,458,0,458,171239,0,0,0
2023-10-20,00933B,1335,50,1743,170864,0,0,0
2023-10-23,00933B,85,331,1495,170114,0,0,0
2023-10-24,00933B,117,261,1351,168989,0,0,0
2023-10-25,00933B,44,332,1063,186989,0,0,0
2023-10-26,00933B,48,7,1104,186614,0,0,0
2023-10-27,00933B,222,535,791,186989,0,0,0
2023-10-30,00933B,7,37,761,186989,0,0,0
2023-10-31,00933B,33,17,777,186614,0,0,0
2023-11-01,00933B,21,7,791,186614,0,10,10
2023-11-02,00933B,358,113,1036,186614,5,0,5
2023-11-03,00933B,53,16,1072,180989,2,0,3
2023-11-06,00933B,311,37,1346,180989,0,3,6
2023-11-07,00933B,781,261,1866,180989,1,1,6
2023-11-08,00933B,325,25,2166,197864,6,0,0
2023-11-09,00933B,196,8,2354,195989,0,0,0
2023-11-10,00933B,35,85,2304,194489,0,1,1
2023-11-13,00933B,80,493,1891,194489,0,0,1
2023-11-14,00933B,107,52,1946,194864,0,0,1
2023-11-15,00933B,192,32,2106,194864,0,0,1
2023-11-16,00933B,108,283,1931,194864,0,0,1
2023-11-17,00933B,54,40,1945,212864,0,0,1
2023-11-20,00933B,14,1,1958,213989,0,0,1
2023-11-21,00933B,56,5,2009,212489,0,0,1
2023-11-22,00933B,11,23,1997,215864,0,0,1
2023-11-23,00933B,299,161,1935,215864,0,0,1
2023-11-24,00933B,26,215,1746,216239,0,0,1
2023-11-27,00933B,35,207,1574,218864,0,0,1
2023-11-28,00933B,21,30,1565,235739,0,0,1
2023-11-29,00933B,62,21,1606,237614,0,0,1
2023-11-30,00933B,108,304,1410,237614,0,0,1
2023-12-01,00933B,36,68,1378,239489,0,0,1
2023-12-04,00933B,115,27,1466,242489,1,0,0
2023-12-05,00933B,23,132,1357,244364,0,0,0
2023-12-06,00933B,117,127,1347,262364,0,3,3
2023-12-07,00933B,147,44,1450,273614,0,0,3
2023-12-08,00933B,100,30,1520,273614,0,0,3
2023-12-11,00933B,38,86,1472,275489,0,0,3
2023-12-12,00933B,34,66,1440,292364,0,0,3
2023-12-13,00933B,184,22,1602,303239,0,0,3
2023-12-14,00933B,517,66,2053,324989,0,0,3
2023-12-15,00933B,206,283,1972,324989,0,3,6
2023-12-18,00933B,549,43,2467,324989,0,0,6
2023-12-19,00933B,89,85,2471,324989,0,0,6
2023-12-20,00933B,101,199,2372,324989,0,0,6
2023-12-21,00933B,40,361,2051,324989,3,0,3
2023-12-22,00933B,123,134,2040,324989,0,0,3
2023-12-25,00933B,34,84,1990,324989,0,0,3
2023-12-26,00933B,35,7,2018,324989,0,0,3
2023-12-27,00933B,86,49,2055,324989,0,0,3
2023-12-28,00933B,64,5,2114,324989,0,0,3
2023-12-29,00933B,15,80,2049,324989,0,0,3
2024-01-02,00933B,47,177,1919,324989,0,51,54
2024-01-03,00933B,75,21,1973,324989,1,0,53
