date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2015-01-05,6107,92,18,6648,13757,3,3,458,6574,0,458,0,
2015-01-06,6107,86,41,6686,13757,19,4,443,6648,7,458,0,
2015-01-07,6107,62,22,6722,13757,6,0,437,6686,4,443,0,
2015-01-08,6107,44,5,6761,13757,2,1,436,6722,0,437,0,
2015-01-09,6107,64,12,6813,13757,2,0,434,6761,0,436,0,
2015-01-12,6107,68,42,6833,13757,1,0,433,6813,6,434,0,
2015-01-13,6107,85,40,6878,13757,5,0,428,6833,0,433,0,
2015-01-14,6107,10,5,6883,13757,4,0,424,6878,0,428,0,
2015-01-15,6107,85,14,6938,13757,1,3,426,6883,16,424,0,
2015-01-16,6107,119,20,7030,13757,5,1,422,6938,7,426,0,
2015-01-19,6107,119,106,7029,13757,55,3,370,7030,14,422,0,
2015-01-20,6107,66,12,7083,13757,8,7,369,7029,0,370,0,
2015-01-21,6107,6,7,7075,13757,1,3,371,7083,7,369,0,
2015-01-22,6107,53,13,7108,13757,11,1,361,7075,7,371,0,
2015-01-23,6107,9,35,7059,13757,14,3,350,7108,23,361,0,
2015-01-26,6107,8,12,7044,13757,4,0,346,7059,11,350,0,
2015-01-27,6107,27,53,7018,13757,21,2,327,7044,0,346,0,
2015-01-28,6107,51,27,7042,13757,9,2,320,7018,0,327,0,
2015-01-29,6107,24,15,7051,13757,2,0,318,7042,0,320,0,
2015-01-30,6107,25,16,7020,13757,3,0,315,7051,40,318,0,
2015-02-02,6107,39,37,7022,13757,3,0,312,7020,0,315,0,
2015-02-03,6107,9,25,7006,13757,4,2,310,7022,0,312,0,
2015-02-04,6107,29,18,7017,13757,1,6,315,7006,0,310,0,
2015-02-05,6107,14,8,7023,13757,1,2,316,7017,0,315,0,
2015-02-06,6107,42,66,6999,13757,2,6,320,7023,0,316,0,
2015-02-09,6107,104,93,7010,13757,7,3,316,6999,0,320,0,
2015-02-10,6107,28,36,7002,13757,3,0,313,7010,0,316,0,
2015-02-11,6107,125,63,7064,13757,0,7,320,7002,0,313,0,
2015-02-12,6107,36,31,7069,13757,3,0,317,7064,0,320,0,
2015-02-13,6107,50,24,6987,13757,38,2,281,7069,108,317,0,
2015-02-24,6107,9,13,6983,13757,1,0,280,6987,0,281,0,
2015-02-25,6107,52,32,7003,13757,11,0,269,6983,0,280,0,
2015-02-26,6107,36,14,7024,13757,17,5,257,7003,1,269,0,
2015-03-02,6107,68,22,7070,13757,36,0,221,7024,0,257,0,
2015-03-03,6107,42,43,7068,13757,36,2,187,7070,1,221,0,
2015-03-04,6107,384,174,7278,13757,48,74,212,7068,0,187,1,
2015-03-05,6107,448,263,7452,13757,46,115,281,7278,11,212,0,X
2015-03-06,6107,224,222,7399,13757,120,0,161,7452,55,281,0,X
2015-03-09,6107,154,156,7395,13757,151,0,8,7399,2,161,2,OX
2015-03-10,6107,0,100,7295,13757,0,0,0,7395,0,8,8,OX
2015-03-11,6107,0,59,7236,13757,0,0,0,7295,0,0,0,OX
2015-03-12,6107,0,33,7203,13757,0,0,0,7236,0,0,0,
2015-03-13,6107,58,41,7220,13757,0,3,3,7203,0,0,0,
2015-03-16,6107,120,119,7221,13757,0,5,8,7220,0,3,0,
2015-03-17,6107,75,100,7195,13757,0,9,17,7221,1,8,0,
2015-03-18,6107,176,30,7170,13757,4,9,22,7195,171,17,0,
2015-03-19,6107,287,172,7285,13757,1,23,44,7170,0,22,0,
2015-03-20,6107,207,238,7254,13757,10,6,40,7285,0,44,0,
2015-03-23,6107,56,51,7252,13757,3,1,38,7254,7,40,0,
2015-03-24,6107,101,81,7272,13757,0,6,44,7252,0,38,0,
2015-03-25,6107,571,518,7325,13757,5,29,68,7272,0,44,0,
2015-03-26,6107,516,472,7369,13757,14,9,63,7325,0,68,0,
2015-03-27,6107,320,209,7480,13757,5,14,72,7369,0,63,0,
2015-03-30,6107,259,425,7313,13757,26,18,64,7480,1,72,0,
2015-03-31,6107,105,71,7347,13757,21,8,51,7313,0,64,0,
2015-04-01,6107,437,175,7609,13757,25,148,174,7347,0,51,0,
2015-04-02,6107,137,61,7685,13757,30,36,180,7609,0,174,0,
2015-04-07,6107,271,63,7893,13757,40,43,183,7685,0,180,0,
2015-04-08,6107,323,118,8098,13757,38,25,170,7893,0,183,0,
2015-04-09,6107,355,509,7944,13757,57,101,214,8098,0,170,0,
2015-04-10,6107,190,58,8076,13757,14,7,206,7944,0,214,1,
2015-04-13,6107,319,231,8164,13757,71,17,152,8076,0,206,0,
2015-04-14,6107,231,212,8183,13757,36,23,139,8164,0,152,0,
2015-04-15,6107,107,140,8150,13757,6,9,142,8183,0,139,0,
2015-04-16,6107,139,83,8206,13757,5,41,178,8150,0,142,0,
2015-04-17,6107,137,140,8203,13757,65,20,131,8206,0,178,2,
2015-04-20,6107,108,74,8237,13757,17,18,132,8203,0,131,0,
2015-04-21,6107,208,93,8352,13757,6,35,161,8237,0,132,0,
2015-04-22,6107,193,111,8434,13757,22,15,154,8352,0,161,0,
2015-04-23,6107,138,124,8448,13757,66,1,89,8434,0,154,0,
2015-04-24,6107,80,104,8424,13757,10,7,86,8448,0,89,0,
2015-04-27,6107,143,173,8394,13757,25,15,76,8424,0,86,0,
2015-04-28,6107,107,99,8402,13757,13,23,86,8394,0,76,0,
2015-04-29,6107,222,80,8544,13757,20,51,117,8402,0,86,0,
2015-04-30,6107,202,64,8674,13757,1,18,134,8544,8,117,0,
2015-05-04,6107,95,29,8739,13757,0,52,185,8674,1,134,1,
2015-05-05,6107,107,40,8806,13757,1,4,188,8739,0,185,0,
2015-05-06,6107,76,23,8859,13757,13,8,183,8806,0,188,0,
2015-05-07,6107,75,29,8905,13757,2,0,181,8859,0,183,0,
2015-05-08,6107,34,16,8923,13757,8,7,180,8905,0,181,0,
2015-05-11,6107,58,37,8944,13757,49,18,149,8923,0,180,0,
2015-05-12,6107,127,29,9042,13757,7,6,148,8944,0,149,0,
2015-05-13,6107,67,89,9020,13757,20,8,136,9042,0,148,0,
2015-05-14,6107,54,29,9045,13757,3,3,136,9020,0,136,0,
2015-05-15,6107,24,28,9039,13757,1,17,152,9045,2,136,0,
2015-05-18,6107,561,651,8937,13757,41,424,535,9039,12,152,0,
2015-05-19,6107,156,208,8885,13757,105,65,495,8937,0,535,0,
2015-05-20,6107,328,254,8959,13757,81,19,433,8885,0,495,0,
2015-05-21,6107,91,14,9036,13757,28,9,414,8959,0,433,0,
2015-05-22,6107,59,40,9055,13757,9,32,437,9036,0,414,0,
2015-05-25,6107,239,259,9035,13757,22,5,420,9055,0,437,0,
2015-05-26,6107,96,159,8972,13757,108,10,322,9035,0,420,0,
2015-05-27,6107,35,34,8973,13757,9,0,313,8972,0,322,0,
2015-05-28,6107,90,76,8981,13757,7,7,307,8973,6,313,6,
2015-05-29,6107,75,58,8998,13757,5,5,307,8981,0,307,0,
2015-06-01,6107,64,6,9056,13757,5,5,307,8998,0,307,0,
2015-06-02,6107,105,55,9106,13757,28,28,307,9056,0,307,0,
2015-06-03,6107,116,62,9160,13757,40,6,273,9106,0,307,0,
2015-06-04,6107,174,32,9302,13757,24,24,273,9160,0,273,0,
2015-06-05,6107,98,43,9357,13757,39,38,272,9302,0,273,0,
2015-06-08,6107,84,23,9418,13757,35,3,240,9357,0,272,0,
2015-06-09,6107,149,102,9451,13757,23,37,253,9418,14,240,1,
2015-06-10,6107,256,89,9613,13757,22,22,253,9451,5,253,0,
2015-06-11,6107,64,88,9589,13757,36,5,222,9613,0,253,0,
2015-06-12,6107,141,93,9637,13757,7,42,242,9589,0,222,15,
2015-06-15,6107,88,37,9688,13757,4,2,240,9637,0,242,0,
2015-06-16,6107,183,102,9769,13757,10,83,313,9688,0,240,0,
2015-06-17,6107,125,22,9872,13757,4,5,314,9769,0,313,0,
2015-06-18,6107,256,136,9992,13757,24,12,302,9872,0,314,0,
2015-06-22,6107,95,78,10009,13757,44,14,272,9992,0,302,0,
2015-06-23,6107,63,26,10046,13757,9,8,271,10009,0,272,0,
2015-06-24,6107,20,57,10009,13757,13,2,260,10046,0,271,0,
2015-06-25,6107,16,34,9991,13757,2,6,264,10009,0,260,0,
2015-06-26,6107,21,55,9925,13757,37,7,234,9991,32,264,0,
2015-06-29,6107,32,12,9945,13757,22,5,217,9925,0,234,0,
2015-06-30,6107,84,16,10013,13757,12,0,205,9945,0,217,0,
2015-07-01,6107,66,34,10045,13757,22,0,183,10013,0,205,0,
2015-07-02,6107,101,158,9988,13757,15,7,175,10045,0,183,0,
2015-07-03,6107,255,316,9927,13757,56,9,128,9988,0,175,0,
2015-07-06,6107,315,302,9940,13757,34,2,96,9927,0,128,0,
2015-07-07,6107,550,86,10404,13757,27,0,69,9940,0,96,0,
2015-07-08,6107,95,210,10288,13757,6,3,65,10404,1,69,1,X
2015-07-09,6107,200,112,10333,13757,58,0,5,10288,43,65,2,X
2015-07-13,6107,154,313,10174,13757,0,0,0,10333,0,5,5,X
2015-07-14,6107,393,727,9840,13757,0,0,0,10174,0,0,0,
2015-07-15,6107,522,246,10116,13757,0,100,100,9840,0,0,0,
2015-07-16,6107,173,111,10178,13757,0,125,225,10116,0,100,0,
2015-07-17,6107,306,107,10377,13757,2,68,291,10178,0,225,0,
2015-07-20,6107,82,85,10291,13757,1,3,293,10377,83,291,0,
