date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance
2017-03-29,00685L,0,0,0,6534,0,0,0
2017-03-30,00685L,12,0,12,6659,0,0,0
2017-03-31,00685L,0,0,12,6659,0,0,0
2017-04-05,00685L,0,0,12,6659,0,0,0
2017-04-06,00685L,7,0,19,6659,0,0,0
2017-04-07,00685L,2,0,21,6659,0,0,0
2017-04-10,00685L,0,1,20,6534,0,0,0
2017-04-11,00685L,0,10,10,6159,0,0,0
2017-04-12,00685L,4,2,12,6034,0,0,0
2017-04-13,00685L,0,4,8,6034,0,0,0
2017-04-14,00685L,70,0,78,6034,0,0,0
2017-04-17,00685L,0,0,78,6034,0,0,0
2017-04-18,00685L,1,0,79,6034,0,0,0
2017-04-19,00685L,7,0,86,6034,0,0,0
2017-04-20,00685L,3,1,88,6034,0,0,0
2017-04-21,00685L,382,6,464,6034,0,0,0
2017-04-24,00685L,0,218,246,5909,0,0,0
2017-04-25,00685L,0,130,116,5784,0,0,0
2017-04-26,00685L,0,50,66,5659,0,0,0
2017-04-27,00685L,12,55,23,5409,0,0,0
2017-04-28,00685L,0,10,13,5409,0,0,0
2017-05-02,00685L,1,2,12,5284,0,0,0
2017-05-03,00685L,0,7,5,5159,0,0,0
2017-05-04,00685L,2,0,7,5159,0,0,0
2017-05-05,00685L,0,1,6,5034,0,0,0
2017-05-08,00685L,0,0,6,5034,0,0,0
2017-05-09,00685L,50,3,53,5034,0,0,0
2017-05-10,00685L,1,0,54,5034,0,0,0
2017-05-11,00685L,0,0,54,4909,0,0,0
2017-05-12,00685L,0,0,54,4909,0,0,0
2017-05-15,00685L,0,0,54,4909,0,0,0
2017-05-16,00685L,0,0,54,4909,0,0,0
2017-05-17,00685L,102,0,156,4909,0,0,0
2017-05-18,00685L,22,101,77,4909,0,0,0
2017-05-19,00685L,0,1,76,4909,0,0,0
2017-05-22,00685L,0,0,76,4909,0,0,0
2017-05-23,00685L,32,21,87,4909,0,0,0
2017-05-24,00685L,3,0,90,4909,0,0,0
2017-05-25,00685L,6,34,62,4909,0,0,0
2017-05-26,00685L,0,0,62,4909,0,0,0
2017-05-31,00685L,0,3,59,4909,0,0,0
2017-06-01,00685L,1,0,60,4909,0,0,0
2017-06-02,00685L,0,1,59,4909,0,0,0
2017-06-03,00685L,4,0,63,4784,0,0,0
2017-06-05,00685L,0,0,63,4784,0,0,0
2017-06-06,00685L,12,5,70,4534,0,0,0
2017-06-07,00685L,10,13,67,4409,0,0,0
2017-06-08,00685L,0,0,67,4159,0,0,0
2017-06-09,00685L,10,10,67,4034,0,0,0
2017-06-12,00685L,0,1,66,4034,0,0,0
2017-06-13,00685L,0,0,66,4034,0,0,0
2017-06-14,00685L,10,3,73,4034,0,0,0
2017-06-15,00685L,0,0,73,4034,0,0,0
2017-06-16,00685L,2,0,75,4034,0,0,0
2017-06-19,00685L,2,20,57,4034,0,0,0
2017-06-20,00685L,2,1,58,4034,0,0,0
2017-06-21,00685L,0,0,58,4034,0,0,0
2017-06-22,00685L,0,2,56,4034,0,0,0
2017-06-23,00685L,52,0,108,3784,0,0,0
2017-06-26,00685L,51,52,107,3784,0,0,0
2017-06-27,00685L,302,0,409,3659,0,0,0
2017-06-28,00685L,234,0,643,3534,0,0,0
2017-06-29,00685L,60,102,601,3534,0,0,0
2017-06-30,00685L,0,1,600,3409,0,0,0
2017-07-03,00685L,0,0,600,3409,0,0,0
2017-07-04,00685L,0,1,599,3284,0,0,0
2017-07-05,00685L,0,70,529,3034,0,0,0
2017-07-06,00685L,1,0,530,2784,0,0,0
2017-07-07,00685L,0,0,530,2784,0,0,0
2017-07-10,00685L,1,0,531,2784,0,0,0
2017-07-11,00685L,4,190,345,2784,0,0,0
2017-07-12,00685L,1,52,294,2784,0,0,0
2017-07-13,00685L,11,39,266,2659,0,0,0
2017-07-14,00685L,0,4,262,2659,0,0,0
2017-07-17,00685L,1,209,54,2659,0,0,0
2017-07-18,00685L,1,2,53,2659,0,0,0
2017-07-19,00685L,1,1,53,2659,0,0,0
2017-07-20,00685L,0,1,52,2659,0,0,0
2017-07-21,00685L,1,0,53,2659,0,0,0
2017-07-24,00685L,0,0,53,3409,0,0,0
2017-07-25,00685L,1,0,54,3409,0,0,0
2017-07-26,00685L,0,0,54,3409,0,0,0
2017-07-27,00685L,58,0,112,3409,0,0,0
2017-07-28,00685L,0,59,53,3409,0,0,0
2017-07-31,00685L,0,0,53,3409,0,0,0
2017-08-01,00685L,5,1,57,3409,0,0,0
2017-08-02,00685L,0,0,57,3284,0,0,0
