date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2025-12-02,1295,0,0,0,8618,0,0,0,,,,
2025-12-03,1295,5,0,5,8618,0,0,0,,,,
2025-12-04,1295,7,0,12,8618,0,0,0,,,,
2025-12-05,1295,5,0,17,8618,0,0,0,,,,
2025-12-08,1295,3,0,20,8618,0,0,0,,,,
2025-12-09,1295,10,2,28,8618,0,0,0,,,,
2025-12-10,1295,1,7,22,8618,0,0,0,,,,
2025-12-11,1295,1,2,21,8618,0,0,0,,,,
2025-12-12,1295,1,0,22,8618,0,0,0,,,,
2025-12-15,1295,0,1,21,8618,0,0,0,,,,
2025-12-16,1295,0,0,21,8618,0,0,0,,,,
2025-12-17,1295,6,0,27,8618,0,0,0,,,,
2025-12-18,1295,3,0,30,8618,0,0,0,,,,
2025-12-19,1295,6,5,31,8618,0,0,0,,,,
2025-12-22,1295,2,2,31,8618,0,0,0,,,,
2025-12-23,1295,4,16,19,8618,0,0,0,,,,
2025-12-24,1295,3,0,22,8618,0,0,0,,,,
2025-12-26,1295,1,1,22,8618,0,0,0,,,,
2025-12-29,1295,0,6,16,8618,0,0,0,,,,
2025-12-30,1295,9,0,25,8618,0,0,0,,,,
2025-12-31,1295,1,2,24,8618,0,0,0,,,,
2026-01-02,1295,1,3,22,8618,0,0,0,,,,
2026-01-05,1295,9,2,29,8618,0,0,0,,,,
2026-01-06,1295,0,2,27,8618,0,0,0,,,,
2026-01-07,1295,5,2,30,8618,0,0,0,,,,
2026-01-08,1295,3,4,29,8618,0,0,0,,,,
2026-01-09,1295,12,0,41,8618,0,0,0,,,,
2026-01-12,1295,11,17,35,8618,0,0,0,,,,
2026-01-13,1295,6,0,41,8618,0,0,0,,,,
2026-01-14,1295,1,1,41,8618,0,0,0,,,,
2026-01-15,1295,5,1,45,8618,0,0,0,,,,
2026-01-16,1295,2,0,47,8618,0,0,0,,,,
2026-01-19,1295,1,1,47,8618,0,0,0,,,,
2026-01-20,1295,3,6,44,8618,0,0,0,,,,
2026-01-21,1295,8,0,52,8618,0,0,0,,,,
2026-01-22,1295,2,0,54,8618,0,0,0,,,,
2026-01-23,1295,2,2,54,8618,0,0,0,,,,
2026-01-26,1295,6,1,59,8618,0,0,0,,,,
2026-01-27,1295,4,3,60,8618,0,0,0,,,,
2026-01-28,1295,3,5,58,8618,0,0,0,,,,
2026-01-29,1295,3,6,55,8618,0,0,0,,,,
2026-01-30,1295,5,0,60,8618,0,0,0,,,,
2026-02-02,1295,4,0,64,8618,0,0,0,,,,
2026-02-03,1295,2,1,65,8618,0,0,0,,,,
2026-02-04,1295,0,0,65,8618,0,0,0,,,,
2026-02-05,1295,2,0,67,8618,0,0,0,,,,
