date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2015-01-05,1805,26,5,3258,13337,0,0,0,,,,
2015-01-06,1805,4,0,3262,13337,0,0,0,,,,
2015-01-07,1805,9,6,3265,13337,0,0,0,,,,
2015-01-08,1805,3,0,3268,13337,0,0,0,,,,
2015-01-09,1805,12,12,3268,13337,0,0,0,,,,
2015-01-12,1805,3,0,3270,13337,0,0,0,,,,
2015-01-13,1805,7,0,3277,13337,0,0,0,,,,
2015-01-14,1805,23,2,3298,13337,0,1,1,,,,
2015-01-15,1805,7,3,3302,13337,0,0,1,,,,
2015-01-16,1805,21,0,3323,13337,0,0,1,,,,
2015-01-19,1805,74,13,3384,13337,0,0,1,,,,
2015-01-20,1805,74,0,3458,13337,0,3,4,,,,
2015-01-21,1805,37,50,3445,13337,0,0,4,,,,
2015-01-22,1805,44,3,3486,13337,0,0,4,,,,
2015-01-23,1805,16,0,3502,13337,0,0,4,,,,
2015-01-26,1805,15,3,3509,13337,0,0,4,,,,
2015-01-27,1805,1,1,3509,13337,0,0,4,,,,
2015-01-28,1805,5,1,3513,13337,0,0,4,,,,
2015-01-29,1805,0,0,3513,13337,0,0,4,,,,
2015-01-30,1805,29,5,3537,13337,0,0,4,,,,
2015-02-02,1805,5,19,3523,13337,0,0,4,,,,
2015-02-03,1805,5,20,3488,13337,0,0,4,,,,
2015-02-04,1805,7,8,3487,13337,0,0,4,,,,
2015-02-05,1805,0,0,3487,13337,0,0,4,,,,
2015-02-06,1805,3,0,3490,13337,0,0,4,,,,
2015-02-09,1805,0,0,3490,13337,0,0,4,,,,
2015-02-10,1805,0,0,3489,13337,0,0,4,,,,
2015-02-11,1805,0,4,3485,13337,0,0,4,,,,
2015-02-12,1805,4,3,3486,13337,0,0,4,,,,
2015-02-13,1805,2,0,3488,13337,0,0,4,,,,
2015-02-24,1805,4,0,3492,13337,0,0,4,,,,
2015-02-25,1805,2,0,3494,13337,0,0,4,,,,
2015-02-26,1805,0,1,3493,13337,0,0,4,,,,
2015-03-02,1805,0,1,3492,13337,0,0,4,,,,
2015-03-03,1805,5,0,3497,13337,0,0,4,,,,
2015-03-04,1805,0,0,3497,13337,0,0,4,,,,
2015-03-05,1805,3,15,3485,13337,0,0,4,,,,
