date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2017-01-16,00679B,0,0,0,64298,0,0,0,0,0,0,0,
2017-01-17,00679B,0,0,0,64298,0,0,0,0,0,0,0,X
2017-01-18,00679B,0,0,0,64298,0,0,0,0,0,0,0,X
2017-01-19,00679B,2,0,2,75673,0,0,0,0,0,0,0,
2017-01-20,00679B,0,1,1,87048,0,0,0,2,0,0,0,
2017-01-23,00679B,0,0,1,100923,0,0,0,1,0,0,0,
2017-01-24,00679B,0,0,1,100923,0,0,0,1,0,0,0,
2017-02-02,00679B,0,0,1,100923,0,0,0,1,0,0,0,
2017-02-03,00679B,1,0,2,100923,0,0,0,1,0,0,0,
2017-02-06,00679B,2,0,4,101048,0,0,0,2,0,0,0,
2017-02-07,00679B,0,2,2,101048,0,0,0,4,0,0,0,
2017-02-08,00679B,3,0,5,101048,0,0,0,2,0,0,0,
2017-02-09,00679B,2,3,4,113048,0,0,0,5,0,0,0,
2017-02-10,00679B,0,0,4,124298,0,0,0,4,0,0,0,
2017-02-13,00679B,0,0,4,124298,0,0,0,4,0,0,0,
2017-02-14,00679B,0,0,4,124298,0,0,0,4,0,0,0,
2017-02-15,00679B,0,0,4,124298,0,0,0,4,0,0,0,
2017-02-16,00679B,0,0,4,124298,0,0,0,4,0,0,0,
2017-02-17,00679B,0,0,4,124298,0,0,0,4,0,0,0,
2017-02-18,00679B,0,0,4,124298,0,0,0,4,0,0,0,
2017-02-20,00679B,0,0,4,124298,0,0,0,4,0,0,0,
2017-02-21,00679B,0,0,4,124298,0,0,0,4,0,0,0,
2017-02-22,00679B,0,0,4,124298,0,0,0,4,0,0,0,
2017-02-23,00679B,0,0,4,124298,0,0,0,4,0,0,0,
2017-02-24,00679B,0,0,3,124298,0,0,0,4,1,0,0,
2017-03-01,00679B,0,0,3,124298,0,0,0,3,0,0,0,
2017-03-02,00679B,0,0,3,124298,0,0,0,3,0,0,0,
2017-03-03,00679B,0,0,3,124298,0,0,0,3,0,0,0,
2017-03-06,00679B,0,0,3,124298,0,0,0,3,0,0,0,
2017-03-07,00679B,0,0,3,124298,0,0,0,3,0,0,0,
2017-03-08,00679B,1,0,4,124298,0,0,0,3,0,0,0,
2017-03-09,00679B,0,0,4,124298,0,0,0,4,0,0,0,
2017-03-10,00679B,0,0,4,124298,0,0,0,4,0,0,0,
2017-03-13,00679B,0,0,4,124298,0,0,0,4,0,0,0,
2017-03-14,00679B,1,0,5,124298,0,0,0,4,0,0,0,
2017-03-15,00679B,2,1,6,124298,0,0,0,5,0,0,0,
2017-03-16,00679B,0,0,6,124923,0,0,0,6,0,0,0,
2017-03-17,00679B,0,0,6,125548,0,0,0,6,0,0,0,
2017-03-20,00679B,0,0,6,126173,0,0,0,6,0,0,0,
2017-03-21,00679B,1,0,7,126173,0,0,0,6,0,0,0,
2017-03-22,00679B,3,3,7,126673,0,0,0,7,0,0,0,
2017-03-23,00679B,0,0,7,127048,0,0,0,7,0,0,0,
2017-03-24,00679B,0,0,7,127173,0,0,0,7,0,0,0,
2017-03-27,00679B,0,0,7,127798,0,0,0,7,0,0,0,
2017-03-28,00679B,0,0,7,128048,0,0,0,7,0,0,0,
2017-03-29,00679B,2,0,9,128048,0,0,0,7,0,0,0,
2017-03-30,00679B,0,0,9,128798,0,0,0,9,0,0,0,
2017-03-31,00679B,0,2,7,131298,0,0,0,9,0,0,0,
2017-04-05,00679B,0,0,7,132048,0,0,0,7,0,0,0,
2017-04-06,00679B,1,3,5,132298,0,0,0,7,0,0,0,
2017-04-07,00679B,1,1,5,135423,0,0,0,5,0,0,0,
