date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2016-01-26,00650L,0,0,0,8459,0,0,0,0,0,0,0,
2016-01-27,00650L,87,0,87,8459,0,0,0,0,0,0,0,
2016-01-28,00650L,15,13,89,8459,0,0,0,87,0,0,0,
2016-01-29,00650L,41,58,72,8459,0,0,0,89,0,0,0,
2016-01-30,00650L,185,34,223,8459,0,0,0,72,0,0,0,
2016-02-01,00650L,82,61,244,8459,0,0,0,223,0,0,0,
2016-02-02,00650L,88,53,279,8459,0,0,0,244,0,0,0,
2016-02-03,00650L,69,15,333,8459,0,0,0,279,0,0,0,
2016-02-15,00650L,64,23,374,8459,0,1,1,333,0,0,0,
2016-02-16,00650L,23,98,299,8459,1,0,0,374,0,1,0,
2016-02-17,00650L,73,75,297,8459,0,6,6,299,0,0,0,
2016-02-18,00650L,42,130,209,8459,3,2,5,297,0,6,0,
2016-02-19,00650L,62,8,263,8459,2,8,11,209,0,5,0,
2016-02-22,00650L,24,87,200,8459,0,8,19,263,0,11,0,
2016-02-23,00650L,60,8,252,8459,0,2,21,200,0,19,0,
2016-02-24,00650L,466,28,690,8459,16,2,7,252,0,21,0,
2016-02-25,00650L,393,8,1075,8459,0,3,10,690,0,7,0,
2016-02-26,00650L,13,102,986,8459,0,7,17,1075,0,10,0,
2016-03-01,00650L,4,99,891,8459,0,2,19,986,0,17,0,
2016-03-02,00650L,200,238,853,8459,3,6,22,891,0,19,0,
2016-03-03,00650L,57,152,758,8459,0,0,22,853,0,22,0,
2016-03-04,00650L,53,50,761,8459,0,0,22,758,0,22,0,
2016-03-07,00650L,117,65,813,8459,0,3,25,761,0,22,0,
2016-03-08,00650L,21,28,806,8459,2,0,23,813,0,25,0,
2016-03-09,00650L,151,90,867,8459,0,0,23,806,0,23,0,
2016-03-10,00650L,97,23,941,8459,0,0,23,867,0,23,0,
2016-03-11,00650L,173,188,926,8334,0,0,23,941,0,23,0,
2016-03-14,00650L,88,49,965,8334,8,3,18,926,0,23,0,
2016-03-15,00650L,62,149,878,8334,1,0,17,965,0,18,0,
2016-03-16,00650L,88,33,933,8334,1,0,16,878,0,17,0,
2016-03-17,00650L,41,207,767,8334,0,2,18,933,0,16,0,
2016-03-18,00650L,9,64,712,8334,5,0,13,767,0,18,0,
2016-03-21,00650L,15,59,668,8334,0,0,13,712,0,13,0,
2016-03-22,00650L,64,23,709,8209,0,0,13,668,0,13,0,
2016-03-23,00650L,2,106,605,8209,0,0,13,709,0,13,0,
2016-03-24,00650L,51,106,550,8209,1,0,12,605,0,13,0,
2016-03-25,00650L,88,0,638,8209,5,0,7,550,0,12,0,
2016-03-28,00650L,16,20,634,8209,0,0,7,638,0,7,0,
2016-03-29,00650L,0,219,415,8209,0,0,7,634,0,7,0,
2016-03-30,00650L,59,109,365,8209,0,1,8,415,0,7,0,
2016-03-31,00650L,14,77,302,8209,0,3,11,365,0,8,0,
2016-04-01,00650L,6,47,261,8084,4,0,7,302,0,11,0,
2016-04-06,00650L,146,18,389,8084,1,0,6,261,0,7,0,
2016-04-07,00650L,20,26,383,8084,0,0,6,389,0,6,0,
2016-04-08,00650L,170,0,553,8084,5,6,7,383,0,6,0,
2016-04-11,00650L,20,192,381,8084,2,5,10,553,0,7,0,
2016-04-12,00650L,14,21,374,8084,0,1,11,381,0,10,0,
2016-04-13,00650L,20,77,317,8084,3,4,12,374,0,11,0,
2016-04-14,00650L,52,34,335,8084,0,0,12,317,0,12,0,
2016-04-15,00650L,13,36,312,8084,0,0,12,335,0,12,0,
2016-04-18,00650L,46,133,225,8084,1,0,11,312,0,12,0,
2016-04-19,00650L,76,69,232,8084,0,7,18,225,0,11,0,
2016-04-20,00650L,37,7,262,8084,5,0,13,232,0,18,0,
2016-04-21,00650L,123,96,289,8084,0,7,20,262,0,13,0,
2016-04-22,00650L,113,87,315,8084,4,2,18,289,0,20,0,
