date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance
2026-02-03,00984D,0,0,0,37139,0,0,0
2026-02-04,00984D,516,0,516,37139,0,0,0
2026-02-05,00984D,1,0,517,37139,0,0,0
2026-02-06,00984D,0,0,517,37139,0,0,0
2026-02-09,00984D,0,0,517,37139,0,0,0
2026-02-10,00984D,0,1,516,33764,0,0,0
2026-02-11,00984D,1,0,517,34139,0,0,0
2026-02-23,00984D,0,0,2,34139,0,0,0
2026-02-24,00984D,0,1,1,34889,0,0,0
2026-02-25,00984D,2,0,3,37514,0,0,0
2026-02-26,00984D,13,0,16,37514,0,0,0
2026-03-02,00984D,0,0,16,37514,0,0,0
2026-03-03,00984D,10,0,26,37514,0,0,0
2026-03-04,00984D,0,0,26,37139,0,0,0
2026-03-05,00984D,33,10,49,36764,0,0,0
2026-03-06,00984D,5,0,54,36764,0,0,0
2026-03-09,00984D,1,0,55,36764,0,0,0
2026-03-10,00984D,0,10,45,36514,0,0,0
2026-03-11,00984D,0,0,45,36514,0,0,0
2026-03-12,00984D,0,0,45,36514,0,0,0
2026-03-13,00984D,0,0,45,36264,0,0,0
2026-03-16,00984D,0,0,45,36264,0,0,0
2026-03-17,00984D,0,38,7,36264,0,0,0
2026-03-18,00984D,0,0,7,36014,0,0,0
2026-03-19,00984D,0,0,7,36014,0,0,0
2026-03-20,00984D,2,0,9,36014,0,0,0
2026-03-23,00984D,0,0,9,35639,0,0,0
2026-03-24,00984D,0,0,9,35139,0,0,0
2026-03-25,00984D,0,0,9,34889,0,0,0
2026-03-26,00984D,0,0,9,34514,0,0,0
2026-03-27,00984D,0,0,9,34514,0,0,0
2026-03-30,00984D,0,0,9,34264,0,0,0
2026-03-31,00984D,0,5,4,34139,0,0,0
2026-04-01,00984D,0,0,4,34139,0,0,0
2026-04-02,00984D,0,0,4,34139,0,0,0
2026-04-07,00984D,34,0,38,34014,0,0,0
2026-04-08,00984D,0,0,38,34014,0,0,0
2026-04-09,00984D,0,4,34,33639,0,0,0
2026-04-10,00984D,0,0,34,32389,0,0,0
2026-04-13,00984D,4,0,38,32389,0,0,0
2026-04-14,00984D,2,0,40,32389,0,0,0
2026-04-15,00984D,2,0,42,32389,0,0,0
2026-04-16,00984D,0,2,40,31889,0,0,0
2026-04-17,00984D,1649,0,1689,31889,0,0,0
2026-04-20,00984D,1,5,1685,32639,0,0,0
2026-04-21,00984D,0,0,1685,34014,0,0,0
2026-04-22,00984D,179,0,1864,38139,0,0,0
2026-04-23,00984D,208,64,2008,41014,0,0,0
2026-04-24,00984D,226,9,2225,43764,0,0,0
2026-04-27,00984D,40,0,2265,46764,0,0,0
2026-04-28,00984D,0,20,2245,46764,0,0,0
2026-04-29,00984D,2,0,2247,49389,0,0,0
2026-04-30,00984D,103,0,2350,50139,0,0,0
2026-05-04,00984D,24,6,2368,51139,0,0,0
2026-05-05,00984D,0,0,2368,53639,0,0,0
2026-05-06,00984D,37,0,2405,54139,0,0,0
2026-05-07,00984D,0,0,2405,54389,0,0,0
2026-05-08,00984D,1,5,2401,54389,0,0,0
2026-05-11,00984D,27,0,2428,55139,0,0,0
2026-05-12,00984D,20,2,2446,55139,0,0,0
2026-05-13,00984D,0,265,2098,55514,0,0,0
2026-05-14,00984D,2005,0,4103,56014,0,0,0
2026-05-15,00984D,0,0,4103,56014,0,0,0
2026-05-18,00984D,0,380,3723,56014,0,0,0
2026-05-19,00984D,67,2,3788,56014,0,0,0
2026-05-20,00984D,51,0,3839,56889,0,0,0
2026-05-21,00984D,71,45,3865,63639,0,0,0
2026-05-22,00984D,25,65,3799,77264,0,0,0
2026-05-25,00984D,363,5,4117,77264,0,0,0
2026-05-26,00984D,31,100,4048,81264,0,0,0
2026-05-27,00984D,85,4,4129,82889,0,0,0
2026-05-28,00984D,139,20,4238,84139,0,0,0
2026-05-29,00984D,575,0,4813,85764,0,0,0
2026-06-01,00984D,16,1,4828,90264,0,0,0
2026-06-02,00984D,63,129,4762,91264,0,0,0
2026-06-03,00984D,7,1,4768,93764,0,0,0
2026-06-04,00984D,4,155,4617,95014,0,0,0
2026-06-05,00984D,131,6,4742,95014,0,0,0
2026-06-08,00984D,140,290,4592,95014,0,0,0
2026-06-09,00984D,5,2,4595,95014,0,0,0
2026-06-10,00984D,20,4,4611,95514,0,0,0
2026-06-11,00984D,44,20,4635,95514,0,0,0
2026-06-12,00984D,3,42,4596,96014,0,0,0
2026-06-15,00984D,13,0,4608,99014,0,0,0
2026-06-16,00984D,0,325,4283,103764,0,0,0
2026-06-17,00984D,204,0,4487,103764,0,0,0
2026-06-18,00984D,367,16,4838,107764,0,0,0
2026-06-22,00984D,511,112,5236,112014,0,0,0
2026-06-23,00984D,19,251,5004,113014,0,0,0
2026-06-24,00984D,9,17,4996,113014,0,0,0
2026-06-25,00984D,445,2,5439,114014,0,0,0
2026-06-26,00984D,514,300,5653,114014,0,0,0
2026-06-29,00984D,138,75,5716,115014,0,0,0
2026-06-30,00984D,21,31,5678,118514,0,0,0
2026-07-01,00984D,474,9,6141,124014,0,0,0
2026-07-02,00984D,110,35,6214,129264,0,0,0
2026-07-03,00984D,59,30,6243,129264,0,0,0
2026-07-06,00984D,51,13,6281,129764,0,0,0
2026-07-07,00984D,1,52,6230,131014,0,0,0
2026-07-08,00984D,9,278,5961,131514,0,0,0
2026-07-09,00984D,0,16,5910,131514,0,0,0
2026-07-13,00984D,98,40,5968,132764,0,0,0
2026-07-14,00984D,79,155,5892,132764,0,0,0
2026-07-15,00984D,0,3,5889,133514,0,0,0
2026-07-16,00984D,90,18,5961,136389,0,0,0
2026-07-17,00984D,220,1353,4828,137389,0,0,0
2026-07-20,00984D,143,975,3996,141014,0,0,0
2026-07-21,00984D,260,37,4219,145639,0,0,0
2026-07-22,00984D,452,68,4603,150514,0,0,0
2026-07-23,00984D,458,6,5055,156389,0,0,0
2026-07-24,00984D,50,15,5081,157889,0,0,0
2026-07-27,00984D,139,0,5216,160389,0,0,0
2026-07-28,00984D,3,142,5077,160889,0,0,0
2026-07-29,00984D,397,10,5464,160889,0,0,0
2026-07-30,00984D,1049,278,6235,163514,0,0,0
2026-07-31,00984D,4066,23,10148,166139,0,0,0
2026-08-03,00984D,3174,73,13249,174264,0,0,0
2026-08-04,00984D,481,64,13664,175014,0,0,0
2026-08-05,00984D,152,70,13746,175014,0,0,0
2026-08-06,00984D,2060,15,15790,177514,0,0,0
2026-08-07,00984D,4166,21,19448,182264,0,0,0
2026-08-10,00984D,60,0,18608,183764,0,0,0
2026-08-11,00984D,77,65,18620,188389,0,0,0
2026-08-12,00984D,424,111,14883,192889,0,0,0
2026-08-13,00984D,27,13,14842,194139,0,0,0
2026-08-14,00984D,429,0,15271,207014,0,0,0
2026-08-17,00984D,209,302,15178,213389,0,0,0
2026-08-18,00984D,663,58,15783,215139,0,0,0
