date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2015-01-05,3533,189,294,9015,23369,146,118,1512,9120,0,1540,0,
2015-01-06,3533,171,429,8756,23369,129,34,1417,9015,1,1512,0,
2015-01-07,3533,260,434,8582,23369,67,22,1372,8756,0,1417,0,
2015-01-08,3533,801,995,8387,23369,85,98,1385,8582,1,1372,0,
2015-01-09,3533,303,282,8408,23369,71,13,1321,8387,0,1385,6,
2015-01-12,3533,157,181,8384,23369,68,19,1272,8408,0,1321,0,
2015-01-13,3533,342,240,8485,23369,34,17,1255,8384,1,1272,0,
2015-01-14,3533,188,188,8484,23369,20,1,1236,8485,1,1255,0,
2015-01-15,3533,286,329,8438,23369,57,57,1236,8484,3,1236,0,
2015-01-16,3533,575,623,8390,23369,275,133,1094,8438,0,1236,0,
2015-01-19,3533,149,283,8256,23369,97,76,1073,8390,0,1094,0,
2015-01-20,3533,291,435,8112,23369,92,81,1062,8256,0,1073,0,
2015-01-21,3533,213,280,8045,23369,47,81,1096,8112,0,1062,0,
2015-01-22,3533,172,186,8031,23369,55,14,1055,8045,0,1096,0,
2015-01-23,3533,314,236,8106,23369,71,78,1062,8031,3,1055,0,
2015-01-26,3533,139,132,8113,23369,112,43,993,8106,0,1062,0,
2015-01-27,3533,163,87,8188,23369,51,9,951,8113,1,993,0,
2015-01-28,3533,349,228,8309,23369,31,18,938,8188,0,951,0,
2015-01-29,3533,167,163,8313,23369,51,20,907,8309,0,938,0,
2015-01-30,3533,88,106,8290,23369,29,24,902,8313,5,907,0,
2015-02-02,3533,171,129,8312,23369,53,8,857,8290,20,902,0,
2015-02-03,3533,65,202,8175,23369,29,10,838,8312,0,857,0,
2015-02-04,3533,760,910,8024,23369,43,157,951,8175,1,838,1,
2015-02-05,3533,313,258,8079,23369,70,7,888,8024,0,951,0,
2015-02-06,3533,245,260,8064,23369,67,16,837,8079,0,888,0,
2015-02-09,3533,84,65,8082,23369,25,10,822,8064,1,837,0,
2015-02-10,3533,57,71,8068,23369,24,9,792,8082,0,822,15,
2015-02-11,3533,95,123,8038,23369,15,1,778,8068,2,792,0,
2015-02-12,3533,166,280,7922,23369,34,61,805,8038,2,778,0,
2015-02-13,3533,75,106,7850,23369,63,11,753,7922,41,805,0,
2015-02-24,3533,238,223,7863,23369,21,21,753,7848,0,753,0,
2015-02-25,3533,621,821,7663,23369,11,121,863,7863,0,753,0,
2015-02-26,3533,313,321,7655,23369,51,15,827,7663,0,863,0,
2015-03-02,3533,266,270,7648,23369,21,24,830,7655,3,827,0,
2015-03-03,3533,215,423,7440,23369,59,65,836,7648,0,830,0,
2015-03-04,3533,133,138,7435,23369,79,13,770,7440,0,836,0,
2015-03-05,3533,124,155,7404,23369,14,6,762,7435,0,770,0,
2015-03-06,3533,830,1295,6937,23369,78,129,812,7404,2,762,1,
2015-03-09,3533,668,787,6818,23369,35,23,800,6937,0,812,0,
2015-03-10,3533,510,524,6800,23369,55,19,764,6818,4,800,0,
2015-03-11,3533,298,217,6881,23369,66,24,722,6800,0,764,0,
2015-03-12,3533,320,164,7036,23369,68,11,665,6881,1,722,0,
2015-03-13,3533,320,121,7230,23369,49,14,630,7036,5,665,0,
2015-03-16,3533,885,321,7794,23369,44,4,590,7230,0,630,0,
2015-03-17,3533,585,416,7963,23369,42,24,572,7794,0,590,0,
2015-03-18,3533,341,226,8068,23369,26,19,565,7963,10,572,0,
2015-03-19,3533,391,481,7978,23369,60,7,512,8068,0,565,0,
