date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2023-03-07,00923,0,0,0,80480,0,0,0,,,,
2023-03-08,00923,102,0,102,82855,0,0,0,,,,
2023-03-09,00923,171,2,271,83105,0,0,0,,,,
2023-03-10,00923,216,44,443,89105,0,0,0,,,,
2023-03-13,00923,359,74,728,90605,0,1,1,,,,
2023-03-14,00923,62,11,779,91605,0,0,1,,,,
2023-03-15,00923,50,316,513,91605,0,0,1,,,,
2023-03-16,00923,90,57,546,91855,0,0,1,,,,
2023-03-17,00923,5,169,382,91855,0,0,1,,,,
2023-03-20,00923,132,28,486,92105,0,0,1,,,,
2023-03-21,00923,6,44,448,92105,1,0,0,,,,
2023-03-22,00923,4,151,301,92105,0,0,0,,,,
2023-03-23,00923,2,56,238,91605,0,0,0,,,,
2023-03-24,00923,16,45,209,89355,0,0,0,,,,
2023-03-27,00923,5,4,210,88355,0,0,0,,,,
2023-03-28,00923,34,30,214,88480,0,0,0,,,,
2023-03-29,00923,16,5,225,88480,0,1,1,,,,
2023-03-30,00923,0,34,191,88480,0,0,1,,,,
2023-03-31,00923,0,10,181,88355,0,0,1,,,,
2023-04-06,00923,35,0,216,88355,1,0,0,,,,
2023-04-07,00923,7,1,222,88355,0,1,1,,,,
2023-04-10,00923,0,20,202,88355,0,0,1,,,,
2023-04-11,00923,4,3,203,88355,0,0,1,,,,
2023-04-12,00923,0,1,202,88355,0,0,1,,,,
2023-04-13,00923,36,2,236,88355,0,0,1,,,,
2023-04-14,00923,0,50,186,88355,0,0,1,,,,
2023-04-17,00923,10,11,185,88355,0,0,1,,,,
2023-04-18,00923,11,0,196,88355,0,0,1,,,,
2023-04-19,00923,41,8,228,88355,0,0,1,,,,
2023-04-20,00923,34,0,262,88730,0,0,1,,,,
2023-04-21,00923,108,3,367,89605,0,0,1,,,,
2023-04-24,00923,8,10,365,91605,0,0,1,,,,
2023-04-25,00923,51,37,379,94480,0,0,1,,,,
2023-04-26,00923,31,2,408,97355,0,0,1,,,,
2023-04-27,00923,10,12,406,97605,0,0,1,,,,
2023-04-28,00923,13,31,388,97855,0,0,1,,,,
2023-05-02,00923,3,17,374,97980,0,0,1,,,,
2023-05-03,00923,7,17,364,97980,0,0,1,,,,
2023-05-04,00923,2,17,349,97980,0,0,1,,,,
2023-05-05,00923,33,1,381,98230,0,0,1,,,,
2023-05-08,00923,10,11,380,98230,1,0,0,,,,
2023-05-09,00923,2,37,345,98230,0,0,0,,,,
2023-05-10,00923,78,3,420,98230,0,0,0,,,,
2023-05-11,00923,5,7,418,98480,0,1,1,,,,
2023-05-12,00923,9,5,422,98480,0,0,1,,,,
2023-05-15,00923,1,0,423,98605,0,0,1,,,,
2023-05-16,00923,10,37,396,98605,0,0,1,,,,
2023-05-17,00923,30,51,375,98605,0,10,11,,,,
2023-05-18,00923,15,17,373,97980,1,0,10,,,,
2023-05-19,00923,299,36,636,96605,0,0,10,,,,
2023-05-22,00923,14,1,649,96230,0,0,10,,,,
2023-05-23,00923,11,11,649,95980,0,0,10,,,,
2023-05-24,00923,4,1,652,95855,0,3,13,,,,
2023-05-25,00923,11,103,560,94355,0,5,18,,,,
2023-05-26,00923,39,13,586,92105,0,6,24,,,,
2023-05-29,00923,25,18,593,91855,15,3,12,,,,
2023-05-30,00923,9,12,590,90980,3,6,15,,,,
2023-05-31,00923,7,83,470,90980,0,5,20,,,,
2023-06-01,00923,16,20,466,90480,9,0,11,,,,
2023-06-02,00923,4,306,164,88980,0,5,16,,,,
2023-06-05,00923,33,1,196,87605,0,0,16,,,,
2023-06-06,00923,323,16,503,87105,0,0,16,,,,
2023-06-07,00923,11,25,469,86730,0,5,21,,,,
2023-06-08,00923,92,0,525,86730,13,0,8,,,,
2023-06-09,00923,11,17,519,86480,0,0,8,,,,
2023-06-12,00923,2,16,505,84605,0,0,8,,,,
2023-06-13,00923,19,23,501,83980,0,0,8,,,,
2023-06-14,00923,12,10,503,83730,0,0,8,,,,
2023-06-15,00923,4,361,146,83355,0,0,8,,,,
2023-06-16,00923,22,5,163,83105,0,0,8,,,,
2023-06-19,00923,0,5,158,82855,0,0,8,,,,
2023-06-20,00923,13,40,131,81980,0,0,8,,,,
2023-06-21,00923,12,6,137,81730,0,0,8,,,,
2023-06-26,00923,10,34,113,81730,0,0,8,,,,
2023-06-27,00923,21,2,132,80855,0,0,8,,,,
2023-06-28,00923,6,0,138,80605,0,0,8,,,,
2023-06-29,00923,0,16,122,79980,0,0,8,,,,
2023-06-30,00923,18,0,140,79980,0,0,8,,,,
2023-07-03,00923,3,21,122,79980,0,0,8,,,,
2023-07-04,00923,6,17,106,79855,0,0,8,,,,
2023-07-05,00923,3,0,109,79605,0,0,8,,,,
2023-07-06,00923,8,8,109,79605,0,0,8,,,,
2023-07-07,00923,8,16,101,79605,0,0,8,,,,
2023-07-10,00923,5,7,99,79355,0,0,8,,,,
2023-07-11,00923,3,0,102,78730,0,0,8,,,,
2023-07-12,00923,0,0,102,78230,3,0,5,,,,
2023-07-13,00923,0,7,95,77480,5,0,0,,,,
2023-07-14,00923,10,30,75,77230,0,0,0,,,,
2023-07-17,00923,5,1,79,77230,0,0,0,,,,
2023-07-18,00923,124,2,201,77230,0,0,0,,,,
2023-07-19,00923,102,1,302,76605,0,0,0,,,,
2023-07-20,00923,40,0,342,76605,0,0,0,,,,
2023-07-21,00923,0,20,322,76605,0,0,0,,,,
2023-07-24,00923,3,200,125,76605,0,0,0,,,,
2023-07-25,00923,3,42,86,76605,0,0,0,,,,
2023-07-26,00923,38,0,124,76605,0,0,0,,,,
