date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance
2018-11-29,00761B,0,0,0,10647,0,0,0
2018-11-30,00761B,0,0,0,10647,0,0,0
2018-12-03,00761B,1,0,1,10647,0,0,0
2018-12-04,00761B,0,1,0,15897,0,0,0
2018-12-05,00761B,0,0,0,15897,0,0,0
2018-12-06,00761B,0,0,0,15897,0,0,0
2018-12-07,00761B,0,0,0,21522,0,0,0
2018-12-10,00761B,0,0,0,33897,0,0,0
2018-12-11,00761B,0,0,0,33897,0,0,0
2018-12-12,00761B,0,0,0,33897,0,0,0
2018-12-13,00761B,2,0,2,46272,0,0,0
2018-12-14,00761B,0,2,0,52272,0,0,0
2018-12-17,00761B,0,0,0,52272,0,0,0
2018-12-18,00761B,0,0,0,52272,0,0,0
2018-12-19,00761B,0,0,0,52272,0,0,0
2018-12-20,00761B,0,0,0,52272,0,0,0
2018-12-21,00761B,1,0,1,52272,0,0,0
2018-12-22,00761B,0,0,1,60897,0,0,0
2018-12-24,00761B,0,1,0,60897,0,0,0
2018-12-25,00761B,0,0,0,73272,0,0,0
2018-12-26,00761B,0,0,0,73272,0,0,0
2018-12-27,00761B,0,0,0,73272,0,0,0
2018-12-28,00761B,0,0,0,85647,0,0,0
2019-01-02,00761B,0,0,0,85647,0,0,0
2019-01-03,00761B,0,0,0,85647,0,0,0
2019-01-04,00761B,0,0,0,94647,0,0,0
2019-01-07,00761B,0,0,0,94647,0,0,0
2019-01-08,00761B,0,0,0,94647,0,0,0
2019-01-09,00761B,0,0,0,94647,0,0,0
2019-01-10,00761B,0,0,0,101772,0,0,0
2019-01-11,00761B,0,0,0,105147,0,0,0
2019-01-14,00761B,0,0,0,111522,0,0,0
2019-01-15,00761B,0,0,0,111522,0,0,0
2019-01-16,00761B,0,0,0,124272,0,0,0
2019-01-17,00761B,0,0,0,124272,0,0,0
2019-01-18,00761B,0,0,0,124272,0,0,0
2019-01-21,00761B,0,0,0,124272,0,0,0
2019-01-22,00761B,0,0,0,124272,0,0,0
2019-01-23,00761B,0,0,0,124272,0,0,0
2019-01-24,00761B,0,0,0,124272,0,0,0
2019-01-25,00761B,0,0,0,124272,0,0,0
2019-01-28,00761B,0,0,0,124272,0,0,0
2019-01-29,00761B,0,0,0,124272,0,0,0
2019-01-30,00761B,0,0,0,124272,0,0,0
2019-02-11,00761B,0,0,0,124272,0,0,0
2019-02-12,00761B,0,0,0,124272,0,0,0
2019-02-13,00761B,0,0,0,124272,0,0,0
2019-02-14,00761B,0,0,0,124647,0,0,0
2019-02-15,00761B,0,0,0,124647,0,0,0
2019-02-18,00761B,0,0,0,124647,0,0,0
2019-02-19,00761B,0,0,0,124647,0,0,0
2019-02-20,00761B,0,0,0,129897,0,0,0
2019-02-21,00761B,0,0,0,135147,0,0,0
2019-02-22,00761B,0,0,0,139272,0,0,0
2019-02-25,00761B,0,0,0,162147,0,0,0
2019-02-26,00761B,0,0,0,162147,0,0,0
2019-02-27,00761B,0,0,0,162522,0,0,0
2019-03-04,00761B,0,0,0,162522,0,0,0
2019-03-05,00761B,0,0,0,162522,0,0,0
2019-03-06,00761B,0,0,0,174522,0,0,0
2019-03-07,00761B,0,0,0,174522,0,0,0
2019-03-08,00761B,23,0,23,174522,0,0,0
2019-03-11,00761B,0,0,23,174522,0,0,0
2019-03-12,00761B,0,0,23,174522,0,0,0
2019-03-13,00761B,0,0,23,174522,0,0,0
2019-03-14,00761B,0,23,0,175272,0,0,0
2019-03-15,00761B,0,0,0,175272,0,0,0
2019-03-18,00761B,0,0,0,175272,0,0,0
2019-03-19,00761B,0,0,0,175272,0,0,0
2019-03-20,00761B,0,0,0,179022,0,0,0
2019-03-21,00761B,0,0,0,179022,0,0,0
2019-03-22,00761B,0,0,0,179022,0,0,0
2019-03-25,00761B,0,0,0,179022,0,0,0
2019-03-26,00761B,0,0,0,179022,0,0,0
2019-03-27,00761B,0,0,0,179022,0,0,0
2019-03-28,00761B,0,0,0,179022,0,0,0
2019-03-29,00761B,0,0,0,179022,0,0,0
2019-04-01,00761B,0,0,0,179022,0,0,0
2019-04-02,00761B,0,0,0,179022,0,0,0
2019-04-03,00761B,0,0,0,179022,0,0,0
2019-04-08,00761B,0,0,0,179022,0,0,0
2019-04-09,00761B,0,0,0,179022,0,0,0
2019-04-10,00761B,0,0,0,179022,0,0,0
2019-04-11,00761B,0,0,0,179022,0,0,0
2019-04-12,00761B,0,0,0,179022,0,0,0
2019-04-15,00761B,0,0,0,179022,0,0,0
2019-04-16,00761B,0,0,0,180897,0,0,0
2019-04-17,00761B,0,0,0,180897,0,0,0
2019-04-18,00761B,0,0,0,180897,0,0,0
2019-04-19,00761B,0,0,0,180897,0,0,0
2019-04-22,00761B,0,0,0,180897,0,0,0
2019-04-23,00761B,0,0,0,180897,0,0,0
2019-04-24,00761B,0,0,0,180897,0,0,0
2019-04-25,00761B,0,0,0,180897,0,0,0
2019-04-26,00761B,0,0,0,181272,0,0,0
2019-04-29,00761B,0,0,0,181647,0,0,0
2019-04-30,00761B,0,0,0,181647,0,0,0
2019-05-02,00761B,0,0,0,181647,0,0,0
2019-05-03,00761B,0,0,0,191772,0,0,0
2019-05-06,00761B,0,0,0,191772,0,0,0
2019-05-07,00761B,0,0,0,191772,0,0,0
2019-05-08,00761B,0,0,0,191772,0,0,0
2019-05-09,00761B,0,0,0,186147,0,0,0
2019-05-10,00761B,0,0,0,186147,0,0,0
2019-05-13,00761B,0,0,0,186147,0,0,0
2019-05-14,00761B,0,0,0,186147,0,0,0
2019-05-15,00761B,0,0,0,186147,0,0,0
2019-05-16,00761B,0,0,0,180147,0,0,0
2019-05-17,00761B,0,0,0,180147,0,0,0
2019-05-20,00761B,0,0,0,174147,0,0,0
2019-05-21,00761B,0,0,0,174147,0,0,0
2019-05-22,00761B,0,0,0,174147,0,0,0
2019-05-23,00761B,0,0,0,174147,0,0,0
2019-05-24,00761B,0,0,0,174147,0,0,0
2019-05-27,00761B,0,0,0,174147,0,0,0
2019-05-28,00761B,0,0,0,174147,0,0,0
2019-05-29,00761B,0,0,0,174147,0,0,0
2019-05-30,00761B,0,0,0,174147,0,0,0
