date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2015-01-05,3704,614,491,20985,122190,3,10,232,,,,
2015-01-06,3704,519,939,20565,122190,19,2,215,,,,
2015-01-07,3704,488,542,20505,122190,1,10,224,,,,
2015-01-08,3704,1161,803,20862,122190,0,10,234,,,,
2015-01-09,3704,2276,862,22273,122190,8,18,241,,,,
2015-01-12,3704,1186,1102,22346,122190,24,0,217,,,,
2015-01-13,3704,1607,915,22969,122190,0,0,217,,,,
2015-01-14,3704,978,470,23477,122190,11,1,207,,,,
2015-01-15,3704,3741,2744,24474,122190,0,4,211,,,,
2015-01-16,3704,2884,1995,25306,122190,4,0,207,,,,
2015-01-19,3704,1687,2533,24458,122190,2,10,214,,,,
2015-01-20,3704,265,346,24377,122190,0,12,226,,,,
2015-01-21,3704,1915,1008,25284,122190,2,5,229,,,,
2015-01-22,3704,634,471,25447,122190,5,0,224,,,,
2015-01-23,3704,731,1039,25139,122190,10,0,214,,,,
2015-01-26,3704,219,289,25069,122190,0,5,219,,,,
2015-01-27,3704,610,559,25120,122190,6,1,214,,,,
2015-01-28,3704,295,401,24997,122190,7,1,208,,,,
2015-01-29,3704,385,480,24884,122190,0,10,218,,,,
2015-01-30,3704,370,293,24951,122190,21,0,197,,,,
2015-02-02,3704,323,539,24725,122190,2,31,226,,,,
2015-02-03,3704,428,373,24775,122190,2,0,224,,,,
2015-02-04,3704,302,206,24871,122190,0,1,225,,,,
2015-02-05,3704,346,257,24960,122190,2,3,226,,,,
2015-02-06,3704,441,386,24995,122190,2,6,230,,,,
2015-02-09,3704,157,311,24820,122190,20,0,210,,,,
2015-02-10,3704,138,164,24732,122190,9,0,201,,,,
2015-02-11,3704,99,262,24493,122190,20,0,181,,,,
2015-02-12,3704,63,241,24312,122190,30,0,151,,,,
2015-02-13,3704,215,668,23839,122190,1,1,151,,,,
2015-02-24,3704,406,270,23972,122190,2,0,149,,,,
2015-02-25,3704,396,310,24056,122190,3,0,68,,,,
2015-02-26,3704,546,400,24201,122190,40,2,30,,,,
2015-03-02,3704,368,305,24264,122190,0,0,30,,,,
2015-03-03,3704,135,353,24045,122190,5,0,25,,,,
2015-03-04,3704,296,213,24128,122190,1,1,25,,,,
2015-03-05,3704,466,796,23795,122190,0,0,25,,,,
2015-03-06,3704,494,521,23718,122190,0,0,25,,,,
2015-03-09,3704,276,232,23762,122190,1,0,24,,,,
2015-03-10,3704,1366,1115,24013,122190,0,2,26,,,,
2015-03-11,3704,974,770,24217,122190,0,1,27,,,,
2015-03-12,3704,650,596,24269,122190,6,0,21,,,,
2015-03-13,3704,455,182,24521,122190,0,0,21,,,,
2015-03-16,3704,349,432,24438,122190,0,0,21,,,,
2015-03-17,3704,504,542,24400,122190,0,137,158,,,,
2015-03-18,3704,1537,792,25145,122190,135,4,27,,,,
2015-03-19,3704,760,929,24956,122190,5,0,21,,,,
2015-03-20,3704,578,1144,24379,122190,0,6,27,,,,
2015-03-23,3704,719,570,24528,122190,6,10,31,,,,
2015-03-24,3704,426,279,24673,122190,0,4,35,,,,
2015-03-25,3704,154,199,24628,122190,4,0,31,,,,
2015-03-26,3704,97,266,24429,122190,0,6,37,,,,
2015-03-27,3704,137,339,24227,122190,0,0,37,,,,
2015-03-30,3704,203,206,24224,122190,5,11,43,,,,
2015-03-31,3704,197,280,24141,122190,21,0,22,,,,
2015-04-01,3704,161,149,24153,122190,1,2,23,,,,
2015-04-02,3704,230,186,24197,122190,0,4,27,,,,
2015-04-07,3704,165,114,24248,122190,3,0,23,,,,
2015-04-08,3704,192,252,24188,122190,3,0,20,,,,
2015-04-09,3704,337,126,24398,122190,20,0,0,,,,
2015-04-10,3704,106,83,24421,122190,0,0,0,,,,
2015-04-13,3704,199,88,24532,122190,0,0,0,,,,
2015-04-14,3704,280,105,24707,122190,0,0,0,,,,
2015-04-15,3704,120,139,24688,122190,0,0,0,,,,
2015-04-16,3704,201,155,24734,122190,0,1,1,,,,
2015-04-17,3704,404,657,24451,122190,1,75,75,,,,
2015-04-20,3704,352,715,24088,122190,0,7,82,,,,
2015-04-21,3704,167,284,23906,122190,6,3,79,,,,
2015-04-22,3704,187,235,23856,122190,0,15,94,,,,
2015-04-23,3704,285,451,23690,122190,57,0,37,,,,
2015-04-24,3704,171,261,23599,122190,24,1,14,,,,
2015-04-27,3704,283,243,23638,122190,0,0,14,,,,
2015-04-28,3704,220,350,23508,122190,0,11,25,,,,
2015-04-29,3704,28,141,23395,122190,0,1,26,,,,
2015-04-30,3704,75,160,23310,122190,6,11,30,,,,
2015-05-04,3704,31,196,23095,121665,21,0,9,,,,
2015-05-05,3704,76,186,22968,121665,0,0,9,,,,
2015-05-06,3704,46,101,22909,121665,0,11,20,,,,
2015-05-07,3704,153,69,22986,121665,0,0,20,,,,
2015-05-08,3704,130,321,22727,121665,0,11,31,,,,
2015-05-11,3704,625,362,22988,121665,3,670,698,,,,
2015-05-12,3704,1053,1447,22571,121665,340,651,1009,,,,
2015-05-13,3704,569,709,22419,121665,725,65,349,,,,
2015-05-14,3704,212,361,22217,121665,6,7,350,,,,
2015-05-15,3704,230,296,22149,121665,30,0,320,,,,
2015-05-18,3704,512,883,21725,121665,122,40,238,,,,
2015-05-19,3704,106,211,21618,121665,61,3,178,,,,
2015-05-20,3704,337,119,21836,121665,1,0,177,,,,
2015-05-21,3704,166,142,21822,121665,9,2,170,,,,
2015-05-22,3704,184,110,21869,121665,29,1,142,,,,
2015-05-25,3704,140,56,21943,121665,52,0,90,,,,
2015-05-26,3704,185,175,21946,121665,0,28,118,,,,
2015-05-27,3704,297,218,21973,121665,2,9,125,,,,
2015-05-28,3704,390,670,21686,121665,57,0,57,,,,
2015-05-29,3704,196,155,21702,121665,20,2,39,,,,
2015-06-01,3704,34,129,21607,121665,2,0,37,,,,
2015-06-02,3704,69,89,21587,121665,10,0,27,,,,
2015-06-03,3704,273,366,21490,121665,0,32,59,,,,
2015-06-04,3704,186,631,20953,121665,0,15,74,,,,
2015-06-05,3704,300,726,20427,121665,2,30,102,,,,
2015-06-08,3704,172,438,20129,121665,5,0,97,,,,
2015-06-09,3704,652,2189,18446,121665,5,20,112,,,,
2015-06-10,3704,132,403,18151,121665,33,9,88,,,,
2015-06-11,3704,104,169,18086,121665,16,1,73,,,,
2015-06-12,3704,115,77,18121,121665,11,0,62,,,,
2015-06-15,3704,164,169,18116,121665,5,4,61,,,,
2015-06-16,3704,181,59,18238,121665,4,6,63,,,,
2015-06-17,3704,190,74,18342,121665,3,0,60,,,,
2015-06-18,3704,93,166,18269,121665,5,23,78,,,,
2015-06-22,3704,107,106,18250,121665,0,0,78,,,,
2015-06-23,3704,79,119,18210,121665,20,0,58,,,,
2015-06-24,3704,153,77,18286,121665,20,0,38,,,,
