date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2015-04-20,4739,0,0,0,16321,0,0,0,,,,
2015-04-21,4739,1614,0,1614,16321,0,0,0,,,,
2015-04-22,4739,624,436,1802,16321,0,2,2,,,,
2015-04-23,4739,666,344,2124,16321,2,3,3,,,,
2015-04-24,4739,2059,655,3528,16321,0,80,83,,,,
2015-04-27,4739,2974,2041,4461,16321,5,267,345,,,,
2015-04-28,4739,2307,1212,5556,16321,2,343,686,,,,
2015-04-29,4739,3208,1709,7055,16321,31,279,934,,,,
2015-04-30,4739,1506,1172,7389,16321,35,342,1241,,,,
2015-05-04,4739,1307,1001,7695,16321,67,43,1217,,,,
2015-05-05,4739,1184,957,7922,16321,26,26,1208,,,,
2015-05-06,4739,1221,1357,7786,16321,20,33,1221,,,,
2015-05-07,4739,1244,914,8116,16321,38,12,1195,,,,
2015-05-08,4739,1618,1668,8066,16321,35,79,1239,,,,
2015-05-11,4739,2075,2123,8018,16321,72,21,1188,,,,
2015-05-12,4739,976,906,8087,16321,42,63,1209,,,,
2015-05-13,4739,1204,1277,8010,16321,51,110,1268,,,,
2015-05-14,4739,900,1039,7871,16387,49,75,1294,,,,
2015-05-15,4739,466,686,7633,16387,42,29,1279,,,,
2015-05-18,4739,614,573,7674,16387,108,56,1227,,,,
2015-05-19,4739,1255,960,7969,16387,14,48,1261,,,,
2015-05-20,4739,1095,1036,8028,16387,14,96,1343,,,,
2015-05-21,4739,835,859,8004,16387,77,79,1345,,,,
2015-05-22,4739,580,681,7903,16387,17,35,1363,,,,
2015-05-25,4739,2378,1225,9056,16387,44,115,1434,,,,
2015-05-26,4739,2297,2132,9219,16387,53,26,1402,,,,
2015-05-27,4739,989,902,9306,16387,43,9,1367,,,,
2015-05-28,4739,1086,1513,8879,16387,37,6,1336,,,,
2015-05-29,4739,1425,1369,8935,16387,5,73,1404,,,,
2015-06-01,4739,2714,2027,9622,16387,66,198,1533,,,,
2015-06-02,4739,2590,2495,9717,16387,157,158,1534,,,,
2015-06-03,4739,2350,1840,10227,16387,64,67,1537,,,,
2015-06-04,4739,1526,1856,9897,16387,225,12,1320,,,,
2015-06-05,4739,875,704,10067,16387,15,44,1349,,,,
2015-06-08,4739,965,848,10184,16387,61,1,1289,,,,
2015-06-09,4739,1881,1838,10227,16387,132,26,1183,,,,
2015-06-10,4739,730,766,10191,16387,33,80,1230,,,,
2015-06-11,4739,841,701,10331,16387,37,44,1237,,,,
2015-06-12,4739,1175,907,10599,16387,71,14,283,,,,
2015-06-15,4739,1967,1367,11199,16387,12,115,292,,,,
2015-06-16,4739,1195,1047,11347,16387,37,88,300,,,,
2015-06-17,4739,1355,1064,11638,16387,89,27,238,,,,
