date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2019-01-28,00773B,0,0,0,1697,0,0,0,,,,,
2019-01-29,00773B,0,0,0,1697,0,0,0,,,,,
2019-01-30,00773B,0,0,0,1697,0,0,0,,,,,
2019-02-11,00773B,0,0,0,1697,0,0,0,,,,,
2019-02-12,00773B,0,0,0,1697,0,0,0,,,,,
2019-02-13,00773B,0,0,0,1697,0,0,0,,,,,
2019-02-14,00773B,0,0,0,1697,0,0,0,,,,,
2019-02-15,00773B,0,0,0,1697,0,0,0,,,,,
2019-02-18,00773B,0,0,0,1697,0,0,0,,,,,
2019-02-19,00773B,0,0,0,1697,0,0,0,,,,,
2019-02-20,00773B,0,0,0,1697,0,0,0,,,,,
2019-02-21,00773B,0,0,0,1697,0,0,0,,,,,
2019-02-22,00773B,0,0,0,1822,0,0,0,,,,,
2019-02-25,00773B,0,0,0,1947,0,0,0,,,,,
2019-02-26,00773B,0,0,0,1947,0,0,0,,,,,
2019-02-27,00773B,0,0,0,3197,0,0,0,,,,,
2019-03-04,00773B,0,0,0,3197,0,0,0,,,,,
2019-03-05,00773B,0,0,0,3197,0,0,0,,,,,
2019-03-06,00773B,0,0,0,3197,0,0,0,,,,,
2019-03-07,00773B,0,0,0,3197,0,0,0,,,,,
2019-03-08,00773B,0,0,0,3197,0,0,0,,,,,
2019-03-11,00773B,0,0,0,3197,0,0,0,,,,,
2019-03-12,00773B,0,0,0,3197,0,0,0,,,,,
2019-03-13,00773B,0,0,0,3197,0,0,0,,,,,
2019-03-14,00773B,0,0,0,15322,0,0,0,,,,,
2019-03-15,00773B,0,0,0,15322,0,0,0,,,,,
2019-03-18,00773B,0,0,0,15322,0,0,0,,,,,
2019-03-19,00773B,0,0,0,15322,0,0,0,,,,,
2019-03-20,00773B,0,0,0,27447,0,0,0,,,,,
2019-03-21,00773B,0,0,0,33447,0,0,0,,,,,
2019-03-22,00773B,0,0,0,39447,0,0,0,,,,,
2019-03-25,00773B,0,0,0,39447,0,0,0,,,,,
2019-03-26,00773B,0,0,0,39447,0,0,0,,,,,
2019-03-27,00773B,0,0,0,39447,0,0,0,,,,,
2019-03-28,00773B,0,0,0,39447,0,0,0,,,,,
2019-03-29,00773B,0,0,0,39447,0,0,0,,,,,
2019-04-01,00773B,0,0,0,39447,0,0,0,,,,,
2019-04-02,00773B,0,0,0,39447,0,0,0,,,,,
2019-04-03,00773B,0,0,0,39572,0,0,0,,,,,
2019-04-08,00773B,0,0,0,39572,0,0,0,,,,,
2019-04-09,00773B,0,0,0,39572,0,0,0,,,,,
2019-04-10,00773B,0,0,0,39697,0,0,0,,,,,
2019-04-11,00773B,0,0,0,39697,0,0,0,,,,,
2019-04-12,00773B,0,0,0,50822,0,0,0,,,,,
2019-04-15,00773B,0,0,0,50822,0,0,0,,,,,
2019-04-16,00773B,0,0,0,50822,0,0,0,,,,,
2019-04-17,00773B,0,0,0,50822,0,0,0,,,,,
2019-04-18,00773B,0,0,0,68197,0,0,0,,,,,
2019-04-19,00773B,0,0,0,68197,0,0,0,,,,,
2019-04-22,00773B,0,0,0,68197,0,0,0,,,,,
2019-04-23,00773B,0,0,0,68322,0,0,0,,,,,
2019-04-24,00773B,0,0,0,69947,0,0,0,,,,,
2019-04-25,00773B,0,0,0,69947,0,0,0,,,,,
2019-04-26,00773B,0,0,0,69947,0,0,0,,,,,
2019-04-29,00773B,0,0,0,69947,0,0,0,,,,,
2019-04-30,00773B,0,0,0,69947,0,0,0,,,,,
2019-05-02,00773B,0,0,0,70072,0,0,0,,,,,
2019-05-03,00773B,0,0,0,70072,0,0,0,,,,,
2019-05-06,00773B,0,0,0,70072,0,0,0,,,,,
2019-05-07,00773B,0,0,0,70072,0,0,0,,,,,
2019-05-08,00773B,0,0,0,70072,0,0,0,,,,,
2019-05-09,00773B,0,0,0,81697,0,0,0,,,,,
2019-05-10,00773B,0,0,0,81697,0,0,0,,,,,
2019-05-13,00773B,0,0,0,81697,0,0,0,,,,,
2019-05-14,00773B,0,0,0,81697,0,0,0,,,,,
2019-05-15,00773B,0,0,0,81697,0,0,0,,,,,
2019-05-16,00773B,0,0,0,81697,0,0,0,,,,,
2019-05-17,00773B,0,0,0,81822,0,0,0,,,,,
2019-05-20,00773B,0,0,0,81822,0,0,0,,,,,
2019-05-21,00773B,0,0,0,83947,0,0,0,,,,,
2019-05-22,00773B,0,0,0,89947,0,0,0,,,,,
2019-05-23,00773B,0,0,0,89947,0,0,0,,,,,
2019-05-24,00773B,0,0,0,101447,0,0,0,,,,,
2019-05-27,00773B,0,0,0,101447,0,0,0,,,,,
2019-05-28,00773B,0,0,0,101447,0,0,0,,,,,
2019-05-29,00773B,0,0,0,107072,0,0,0,,,,,
2019-05-30,00773B,0,0,0,112697,0,0,0,,,,,
2019-05-31,00773B,0,0,0,112697,0,0,0,,,,,
2019-06-03,00773B,0,0,0,112697,0,0,0,,,,,
2019-06-04,00773B,0,0,0,112822,0,0,0,,,,,
2019-06-05,00773B,0,0,0,118572,0,0,0,,,,,
2019-06-06,00773B,0,0,0,118697,0,0,0,,,,,
2019-06-10,00773B,0,0,0,118697,0,0,0,,,,,
2019-06-11,00773B,0,0,0,118697,0,0,0,,,,,
2019-06-12,00773B,0,0,0,118697,0,0,0,,,,,
2019-06-13,00773B,0,0,0,118822,0,0,0,,,,,
2019-06-14,00773B,0,0,0,119072,0,0,0,,,,,
2019-06-17,00773B,0,0,0,124072,0,0,0,,,,,
2019-06-18,00773B,0,0,0,124197,0,0,0,,,,,
2019-06-19,00773B,0,0,0,124197,0,0,0,,,,,
2019-06-20,00773B,0,0,0,124197,0,0,0,,,,,
2019-06-21,00773B,0,0,0,135072,0,0,0,,,,,
2019-06-24,00773B,0,0,0,135197,0,0,0,,,,,
2019-06-25,00773B,0,0,0,145447,0,0,0,,,,,
2019-06-26,00773B,0,0,0,146947,0,0,0,,,,,
2019-06-27,00773B,0,0,0,146947,0,0,0,,,,,
2019-06-28,00773B,0,0,0,146947,0,0,0,,,,,
2019-07-01,00773B,0,0,0,146947,0,0,0,,,,,
2019-07-02,00773B,0,0,0,146947,0,0,0,,,,,
2019-07-03,00773B,0,0,0,146947,0,0,0,,,,,
2019-07-04,00773B,0,0,0,146947,0,0,0,,,,,
2019-07-05,00773B,0,0,0,146947,0,0,0,,,,,
2019-07-08,00773B,0,0,0,146947,0,0,0,,,,,
2019-07-09,00773B,0,0,0,146947,0,0,0,,,,,
2019-07-10,00773B,0,0,0,146947,0,0,0,,,,,
2019-07-11,00773B,0,0,0,149822,0,0,0,,,,,
2019-07-12,00773B,0,0,0,163072,0,0,0,,,,,
2019-07-15,00773B,0,0,0,163072,0,0,0,,,,,
2019-07-16,00773B,0,0,0,163072,0,0,0,,,,,
2019-07-17,00773B,0,0,0,163072,0,0,0,,,,,
2019-07-18,00773B,0,0,0,163072,0,0,0,,,,,
2019-07-19,00773B,0,0,0,163072,0,0,0,,,,,
2019-07-22,00773B,0,0,0,163072,0,0,0,,,,,
2019-07-23,00773B,0,0,0,163072,0,0,0,,,,,
2019-07-24,00773B,0,0,0,163072,0,0,0,,,,,
2019-07-25,00773B,0,0,0,163072,0,0,0,,,,,
2019-07-26,00773B,0,0,0,163072,0,0,0,,,,,
2019-07-29,00773B,0,0,0,163072,0,0,0,,,,,
2019-07-30,00773B,0,0,0,163072,0,0,0,,,,,
2019-07-31,00773B,0,0,0,163072,0,0,0,,,,,
