date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2015-01-05,5302,134,64,4437,40594,1,0,128,,,,
2015-01-06,5302,95,112,4344,40594,2,3,129,,,,
2015-01-07,5302,15,98,4261,40594,0,0,129,,,,
2015-01-08,5302,119,120,4260,40594,0,0,129,,,,
2015-01-09,5302,39,74,4224,40594,0,0,129,,,,
2015-01-12,5302,46,95,3973,40594,0,0,129,,,,
2015-01-13,5302,81,193,3861,40594,0,0,129,,,,
2015-01-14,5302,140,225,3776,40594,0,0,129,,,,
2015-01-15,5302,107,107,3776,40594,0,0,129,,,,
2015-01-16,5302,67,202,3641,40594,0,2,131,,,,
2015-01-19,5302,60,73,3628,40594,0,0,131,,,,
2015-01-20,5302,76,22,3682,40594,7,0,124,,,,
2015-01-21,5302,14,34,3550,40594,1,0,123,,,,
2015-01-22,5302,170,67,3653,40594,0,0,123,,,,
2015-01-23,5302,142,253,3537,40594,0,0,123,,,,
2015-01-26,5302,187,112,3612,40594,0,0,123,,,,
2015-01-27,5302,560,247,3925,40594,0,0,123,,,,
2015-01-28,5302,831,588,4168,40594,4,15,134,,,,
2015-01-29,5302,132,94,4206,40594,0,25,159,,,,
2015-01-30,5302,69,128,4147,40594,0,20,179,,,,
2015-02-02,5302,96,183,4060,40594,0,2,181,,,,
2015-02-03,5302,27,97,3990,40594,0,0,181,,,,
2015-02-04,5302,117,116,3991,40594,20,0,161,,,,
2015-02-05,5302,26,69,3948,40594,22,0,139,,,,
2015-02-06,5302,22,76,3894,40594,0,0,139,,,,
2015-02-09,5302,63,68,3889,40594,10,0,129,,,,
2015-02-10,5302,19,69,3830,40594,10,0,119,,,,
2015-02-11,5302,40,88,3782,40594,0,0,119,,,,
2015-02-12,5302,44,76,3745,40594,0,0,119,,,,
2015-02-13,5302,51,45,3751,40594,0,0,119,,,,
2015-02-24,5302,17,47,3721,40594,0,0,119,,,,
2015-02-25,5302,76,72,3725,40594,0,0,119,,,,
2015-02-26,5302,23,13,3735,40594,0,0,119,,,,
2015-03-02,5302,15,57,3693,40594,0,0,119,,,,
2015-03-03,5302,15,52,3656,40594,0,0,119,,,,
2015-03-04,5302,162,124,3694,40594,0,0,119,,,,
2015-03-05,5302,66,24,3734,40594,0,0,119,,,,
2015-03-06,5302,33,40,3727,40594,0,0,119,,,,
2015-03-09,5302,34,83,3678,40594,0,0,119,,,,
2015-03-10,5302,36,84,3630,40594,0,0,119,,,,
2015-03-11,5302,45,44,3631,40594,0,0,119,,,,
2015-03-12,5302,25,9,3647,40594,0,0,119,,,,
2015-03-13,5302,40,15,3672,40594,0,0,119,,,,
2015-03-16,5302,23,13,3682,40594,0,0,119,,,,
2015-03-17,5302,102,48,3736,40594,0,0,119,,,,
2015-03-18,5302,28,3,3761,40594,5,0,114,,,,
2015-03-19,5302,19,16,3764,40594,0,0,114,,,,
2015-03-20,5302,44,20,3788,40594,10,0,104,,,,
2015-03-23,5302,18,12,3794,40594,0,0,104,,,,
2015-03-24,5302,19,7,3806,40594,0,0,104,,,,
2015-03-25,5302,45,80,3769,40594,8,0,96,,,,
2015-03-26,5302,25,7,3787,40594,0,0,96,,,,
