date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2015-01-05,5013,1,4,3222,25267,0,0,3,,,,
2015-01-06,5013,4,16,3210,25267,0,0,3,,,,
2015-01-07,5013,36,9,3237,25267,0,0,3,,,,
2015-01-08,5013,50,15,3272,25267,0,0,3,,,,
2015-01-09,5013,17,6,3283,25267,0,0,3,,,,
2015-01-12,5013,95,96,3282,25267,0,0,3,,,,
2015-01-13,5013,86,69,3296,25267,0,0,3,,,,
2015-01-14,5013,66,24,3338,25267,0,0,3,,,,
2015-01-15,5013,123,31,3430,25267,0,0,3,,,,
2015-01-16,5013,59,11,3478,25267,0,0,3,,,,
2015-01-19,5013,72,8,3542,25267,0,0,3,,,,
2015-01-20,5013,68,15,3595,25267,0,0,3,,,,
2015-01-21,5013,76,6,3665,25267,0,0,3,,,,
2015-01-22,5013,70,10,3725,25267,0,0,3,,,,
2015-01-23,5013,85,48,3762,25267,0,0,3,,,,
2015-01-26,5013,149,70,3841,25267,0,0,3,,,,
2015-01-27,5013,36,44,3833,25267,0,0,3,,,,
2015-01-28,5013,98,15,3916,25267,0,0,3,,,,
2015-01-29,5013,14,40,3890,25267,0,0,3,,,,
2015-01-30,5013,27,20,3897,25267,0,0,3,,,,
2015-02-02,5013,24,49,3872,25267,0,0,3,,,,
2015-02-03,5013,59,29,3902,25267,0,0,3,,,,
2015-02-04,5013,24,52,3874,25267,0,0,3,,,,
2015-02-05,5013,73,23,3924,25267,0,0,3,,,,
2015-02-06,5013,21,99,3846,25267,0,0,3,,,,
2015-02-09,5013,14,151,3709,25267,0,0,3,,,,
2015-02-10,5013,40,176,3573,25267,0,0,3,,,,
2015-02-11,5013,1,6,3568,25267,0,0,3,,,,
2015-02-12,5013,36,12,3592,25267,0,0,3,,,,
2015-02-13,5013,3,2,3577,25267,0,0,3,,,,
2015-02-24,5013,11,29,3559,25267,0,0,3,,,,
2015-02-25,5013,19,24,3554,25267,0,0,3,,,,
2015-02-26,5013,5,1,3558,25267,0,0,3,,,,
2015-03-02,5013,18,2,3574,25267,0,0,3,,,,
2015-03-03,5013,5,2,3573,25267,0,0,3,,,,
