date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2016-06-14,00661,0,0,0,7731,0,0,0,,,,
2016-06-15,00661,12,0,12,7731,0,0,0,,,,
2016-06-16,00661,37,2,47,7731,0,0,0,,,,
2016-06-17,00661,10,33,24,7481,0,0,0,,,,
2016-06-20,00661,0,23,1,7481,0,0,0,,,,
2016-06-21,00661,12,1,12,7481,0,0,0,,,,
2016-06-22,00661,1,2,11,7481,0,0,0,,,,
2016-06-23,00661,0,0,11,7481,0,0,0,,,,
2016-06-24,00661,180,5,186,7481,0,0,0,,,,
2016-06-27,00661,5,144,47,7481,0,0,0,,,,
2016-06-28,00661,0,26,21,7481,0,0,0,,,,
2016-06-29,00661,0,5,16,7481,0,0,0,,,,
2016-06-30,00661,0,4,12,7481,0,0,0,,,,
2016-07-01,00661,0,0,12,7481,0,0,0,,,,
2016-07-04,00661,0,5,7,7481,0,0,0,,,,
2016-07-05,00661,0,0,7,7481,0,0,0,,,,
2016-07-06,00661,3,0,10,7481,0,0,0,,,,
2016-07-07,00661,5,0,15,7481,0,0,0,,,,
2016-07-11,00661,0,8,7,7481,0,0,0,,,,
2016-07-12,00661,0,2,5,7481,0,0,0,,,,
2016-07-13,00661,0,0,5,7481,0,0,0,,,,
2016-07-14,00661,1,0,6,7481,0,0,0,,,,
2016-07-15,00661,0,1,5,7481,0,0,0,,,,
2016-07-18,00661,0,0,5,7481,0,0,0,,,,
2016-07-19,00661,0,0,5,7481,0,0,0,,,,
2016-07-20,00661,0,0,5,7481,0,0,0,,,,
2016-07-21,00661,0,0,5,7481,0,0,0,,,,
2016-07-22,00661,0,0,5,7481,0,0,0,,,,
2016-07-25,00661,0,0,5,7481,0,0,0,,,,
2016-07-26,00661,0,0,5,7481,0,0,0,,,,
2016-07-27,00661,10,0,15,7481,0,0,0,,,,
2016-07-28,00661,0,0,15,7481,0,0,0,,,,
2016-07-29,00661,0,0,15,7481,0,0,0,,,,
2016-08-01,00661,0,0,15,7231,0,0,0,,,,
2016-08-02,00661,0,0,15,7231,0,0,0,,,,
2016-08-03,00661,0,0,15,7231,0,0,0,,,,
2016-08-04,00661,0,0,15,7231,0,0,0,,,,
2016-08-05,00661,0,0,15,7231,0,0,0,,,,
2016-08-08,00661,0,0,15,6981,0,0,0,,,,
2016-08-09,00661,0,0,15,6981,0,0,0,,,,
2016-08-10,00661,0,0,15,6981,0,0,0,,,,
2016-08-11,00661,0,0,15,6981,0,0,0,,,,
2016-08-12,00661,0,0,15,6981,0,0,0,,,,
2016-08-15,00661,0,0,15,6731,0,0,0,,,,
2016-08-16,00661,0,0,15,6731,0,0,0,,,,
2016-08-17,00661,0,0,15,6606,0,0,0,,,,
2016-08-18,00661,0,10,5,6606,0,0,0,,,,
2016-08-19,00661,0,0,5,6481,0,0,0,,,,
2016-08-22,00661,10,0,15,6481,0,0,0,,,,
2016-08-23,00661,0,10,5,6481,0,0,0,,,,
2016-08-24,00661,0,0,5,6106,0,0,0,,,,
2016-08-25,00661,0,0,5,6106,0,0,0,,,,
2016-08-26,00661,0,0,5,6106,0,0,0,,,,
2016-08-29,00661,0,0,5,6106,0,0,0,,,,
2016-08-30,00661,0,0,5,6106,0,0,0,,,,
2016-08-31,00661,0,0,5,5981,0,0,0,,,,
2016-09-01,00661,0,0,5,5731,0,0,0,,,,
2016-09-02,00661,1,0,6,5731,0,0,0,,,,
2016-09-05,00661,0,0,6,5731,0,0,0,,,,
2016-09-06,00661,0,0,6,5731,0,0,0,,,,
2016-09-07,00661,0,5,1,5731,0,0,0,,,,
2016-09-08,00661,0,0,1,5731,0,0,0,,,,
2016-09-09,00661,0,0,1,5606,0,0,0,,,,
2016-09-10,00661,0,0,1,5606,0,0,0,,,,
2016-09-12,00661,0,0,1,5606,0,0,0,,,,
2016-09-13,00661,0,0,1,5606,0,0,0,,,,
2016-09-14,00661,0,0,1,5606,0,0,0,,,,
2016-09-19,00661,0,0,1,5606,0,0,0,,,,
2016-09-20,00661,0,0,1,5606,0,0,0,,,,
2016-09-21,00661,0,0,1,5606,0,0,0,,,,
2016-09-22,00661,0,0,1,5606,0,0,0,,,,
2016-09-23,00661,0,0,1,5606,0,0,0,,,,
2016-09-26,00661,0,0,1,5606,0,0,0,,,,
2016-09-29,00661,0,0,1,5481,0,0,0,,,,
2016-09-30,00661,0,0,1,5481,0,0,0,,,,
2016-10-03,00661,5,0,6,5356,0,0,0,,,,
2016-10-04,00661,0,0,6,5356,0,0,0,,,,
2016-10-05,00661,0,5,1,5356,0,0,0,,,,
