date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2025-05-21,00982A,0,0,0,127609,0,0,0,0,0,0,0,
2025-05-22,00982A,1018,0,1018,127609,0,0,0,0,0,0,0,
2025-05-23,00982A,417,14,1421,127609,0,0,0,1018,0,0,0,
2025-05-26,00982A,689,16,2094,120234,0,1,1,1421,0,0,0,
2025-05-27,00982A,415,76,2433,115734,0,3,4,2094,0,1,0,
2025-05-28,00982A,61,162,2332,103984,0,0,4,2433,0,4,0,
2025-05-29,00982A,56,110,2278,93859,0,0,4,2332,0,4,0,
2025-06-02,00982A,272,9,2531,90359,1,0,3,2278,10,4,0,
2025-06-03,00982A,17,355,2190,89609,0,0,3,2531,3,3,0,
2025-06-04,00982A,69,232,2022,88734,0,2,5,2190,5,3,0,
2025-06-05,00982A,156,94,2084,85609,1,2,6,2022,0,5,0,
2025-06-06,00982A,17,0,2101,84734,3,0,3,2084,0,6,0,
2025-06-09,00982A,72,35,2138,84734,0,0,3,2101,0,3,0,
2025-06-10,00982A,213,48,2303,83484,0,11,14,2138,0,3,0,
2025-06-11,00982A,469,31,2741,82109,0,9,23,2303,0,14,0,
2025-06-12,00982A,599,85,3255,82109,0,0,23,2741,0,23,0,
2025-06-13,00982A,325,144,3436,82109,0,2,25,3255,0,23,0,
2025-06-16,00982A,168,94,3510,81859,1,0,24,3436,0,25,0,
2025-06-17,00982A,657,1,4166,81609,2,0,22,3510,0,24,0,
2025-06-18,00982A,77,39,4204,81609,0,0,22,4166,0,22,0,
2025-06-19,00982A,917,573,4548,81609,0,1,23,4204,0,22,0,
2025-06-20,00982A,489,1273,3764,81609,1,0,22,4548,0,23,0,
2025-06-23,00982A,44,91,3717,81609,2,1,21,3764,0,22,0,
2025-06-24,00982A,189,96,3810,81609,0,0,21,3717,0,21,0,
2025-06-25,00982A,1769,292,5287,81859,0,1,22,3810,0,21,0,
2025-06-26,00982A,178,726,4739,82109,0,0,22,5287,0,22,0,
