date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2026-02-06,7709,0,0,0,9775,0,0,0,,,,
2026-02-09,7709,60,0,60,9775,0,0,0,,,,
2026-02-10,7709,45,33,72,9775,0,0,0,,,,
2026-02-11,7709,12,25,59,9775,0,0,0,,,,
2026-02-23,7709,51,7,103,9775,0,0,0,,,,
2026-02-24,7709,43,24,122,9775,0,0,0,,,,
2026-02-25,7709,9,10,121,9775,0,0,0,,,,
2026-02-26,7709,43,10,152,9775,0,0,0,,,,
2026-03-02,7709,19,13,158,9775,0,0,0,,,,
2026-03-03,7709,9,16,151,9775,0,0,0,,,,
2026-03-04,7709,20,20,151,9775,0,0,0,,,,
2026-03-05,7709,15,10,156,9775,0,0,0,,,,
2026-03-06,7709,12,3,165,9775,0,0,0,,,,
2026-03-09,7709,47,36,176,9775,0,0,0,,,,
2026-03-10,7709,12,27,161,9775,0,0,0,,,,
2026-03-11,7709,37,40,158,9775,0,0,0,,,,
2026-03-12,7709,10,20,148,9775,0,0,0,,,,
2026-03-13,7709,10,4,154,9775,0,0,0,,,,
2026-03-16,7709,10,17,147,9775,0,0,0,,,,
2026-03-17,7709,32,16,163,9775,0,0,0,,,,
2026-03-18,7709,1,19,145,9775,0,0,0,,,,
2026-03-19,7709,20,7,158,9775,0,0,0,,,,
2026-03-20,7709,4,11,151,9775,0,0,0,,,,
2026-03-23,7709,16,11,156,9775,0,0,0,,,,
2026-03-24,7709,11,5,162,9775,0,0,0,,,,
2026-03-25,7709,8,9,161,9775,0,0,0,,,,
2026-03-26,7709,18,8,171,9775,0,0,0,,,,
2026-03-27,7709,310,75,406,9775,0,0,0,,,,
2026-03-30,7709,383,151,638,9775,0,7,7,,,,
2026-03-31,7709,355,276,717,9775,1,11,17,,,,
2026-04-01,7709,411,421,707,9775,15,6,8,,,,
2026-04-02,7709,125,287,545,9775,8,3,3,,,,
2026-04-07,7709,41,78,508,9775,3,3,3,,,,
2026-04-08,7709,133,84,557,9775,0,3,6,,,,
2026-04-09,7709,163,86,638,9775,0,0,6,,,,
2026-04-10,7709,84,53,669,9775,1,4,9,,,,
2026-04-13,7709,195,135,729,9775,1,0,8,,,,
2026-04-14,7709,67,60,736,9775,3,0,5,,,,
2026-04-15,7709,104,104,736,9775,0,5,10,,,,
2026-04-16,7709,85,109,712,9775,1,0,9,,,,
2026-04-17,7709,20,49,683,9775,4,0,5,,,,
2026-04-20,7709,32,52,663,9775,0,3,8,,,,
2026-04-21,7709,33,54,642,9775,3,0,5,,,,
2026-04-22,7709,134,93,683,9775,0,0,5,,,,
2026-04-23,7709,49,119,613,9775,0,1,6,,,,
2026-04-24,7709,31,22,622,9775,0,0,6,,,,
2026-04-27,7709,13,10,625,9775,0,0,6,,,,
2026-04-28,7709,10,32,603,9775,0,0,6,,,,
2026-04-29,7709,7,42,568,9775,0,0,6,,,,
2026-04-30,7709,18,6,580,9775,0,0,6,,,,
2026-05-04,7709,42,7,615,9775,0,0,6,,,,
2026-05-05,7709,104,68,651,9775,0,0,6,,,,
2026-05-06,7709,75,215,511,9775,0,0,6,,,,
2026-05-07,7709,147,75,578,9775,0,2,8,,,,
2026-05-08,7709,118,194,502,9775,0,0,8,,,,
2026-05-11,7709,43,35,510,9775,0,0,8,,,,
2026-05-12,7709,29,59,480,9775,0,0,8,,,,
2026-05-13,7709,24,38,466,9775,0,0,8,,,,
2026-05-14,7709,18,19,465,9775,0,0,8,,,,
2026-05-15,7709,12,7,464,9775,0,0,8,,,,
2026-05-18,7709,117,135,446,9775,0,0,8,,,,
