date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2017-08-18,00710B,0,0,0,7065,0,0,0,0,0,0,0,
2017-08-21,00710B,0,0,0,7065,0,0,0,0,0,0,0,X
2017-08-22,00710B,0,0,0,7065,0,0,0,0,0,0,0,X
2017-08-23,00710B,0,0,0,7065,0,0,0,0,0,0,0,X
2017-08-24,00710B,0,0,0,7065,0,0,0,0,0,0,0,X
2017-08-25,00710B,0,0,0,7065,0,0,0,0,0,0,0,X
2017-08-28,00710B,0,0,0,7065,0,0,0,0,0,0,0,X
2017-08-29,00710B,0,0,0,8315,0,0,0,0,0,0,0,X
2017-08-30,00710B,0,0,0,8315,0,0,0,0,0,0,0,X
2017-08-31,00710B,0,0,0,8315,0,0,0,0,0,0,0,X
2017-09-01,00710B,0,0,0,8315,0,0,0,0,0,0,0,X
2017-09-04,00710B,0,0,0,8315,0,0,0,0,0,0,0,X
2017-09-05,00710B,1,0,1,8315,0,0,0,0,0,0,0,
2017-09-06,00710B,0,0,1,8315,0,0,0,1,0,0,0,
2017-09-07,00710B,0,0,1,8315,0,0,0,1,0,0,0,
2017-09-08,00710B,0,0,1,8315,0,0,0,1,0,0,0,
2017-09-11,00710B,0,0,1,8315,0,0,0,1,0,0,0,
2017-09-12,00710B,0,0,1,8315,0,0,0,1,0,0,0,
2017-09-13,00710B,0,0,1,8315,0,0,0,1,0,0,0,
2017-09-14,00710B,0,0,1,8315,0,0,0,1,0,0,0,
2017-09-15,00710B,0,0,1,8315,0,0,0,1,0,0,0,
2017-09-18,00710B,0,0,1,8315,0,0,0,1,0,0,0,
2017-09-19,00710B,4,0,5,8315,0,0,0,1,0,0,0,
2017-09-20,00710B,0,0,5,8315,0,0,0,5,0,0,0,
2017-09-21,00710B,0,0,5,8315,0,0,0,5,0,0,0,
2017-09-22,00710B,0,0,5,8315,0,0,0,5,0,0,0,
2017-09-25,00710B,0,0,5,8315,0,0,0,5,0,0,0,
2017-09-26,00710B,0,0,5,8315,0,0,0,5,0,0,0,
2017-09-27,00710B,2,0,7,8315,0,0,0,5,0,0,0,
2017-09-28,00710B,0,0,7,8315,0,0,0,7,0,0,0,
2017-09-29,00710B,0,0,7,8315,0,0,0,7,0,0,0,
2017-09-30,00710B,0,0,7,8315,0,0,0,7,0,0,0,
2017-10-02,00710B,0,0,7,8315,0,0,0,7,0,0,0,
2017-10-03,00710B,0,0,7,8315,0,0,0,7,0,0,0,
2017-10-05,00710B,0,0,7,8315,0,0,0,7,0,0,0,
2017-10-06,00710B,0,0,7,8315,0,0,0,7,0,0,0,
2017-10-11,00710B,0,0,7,8315,0,0,0,7,0,0,0,
2017-10-12,00710B,0,0,7,8315,0,0,0,7,0,0,0,
2017-10-13,00710B,0,0,7,8315,0,0,0,7,0,0,0,
2017-10-16,00710B,0,0,7,9565,0,0,0,7,0,0,0,
2017-10-17,00710B,0,0,7,9565,0,0,0,7,0,0,0,
2017-10-18,00710B,0,0,7,9565,0,0,0,7,0,0,0,
2017-10-19,00710B,0,0,7,9565,0,0,0,7,0,0,0,X
2017-10-20,00710B,0,0,7,9565,0,0,0,7,0,0,0,X
2017-10-23,00710B,0,0,7,9565,0,0,0,7,0,0,0,X
2017-10-24,00710B,0,0,7,9565,0,0,0,7,0,0,0,X
2017-10-25,00710B,0,7,0,9565,0,0,0,7,0,0,0,X
2017-10-26,00710B,0,0,0,10815,0,0,0,0,0,0,0,X
2017-10-27,00710B,0,0,0,10815,0,0,0,0,0,0,0,X
2017-10-30,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-10-31,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-11-01,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-11-02,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-11-03,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-11-06,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-11-07,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-11-08,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-11-09,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-11-10,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-11-13,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-11-14,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-11-15,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-11-16,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-11-17,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-11-20,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-11-21,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-11-22,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-11-23,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-11-24,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-11-27,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-11-28,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-11-29,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-11-30,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-12-01,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-12-04,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-12-05,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-12-06,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-12-07,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-12-08,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-12-11,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-12-12,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-12-13,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-12-14,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-12-15,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-12-18,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-12-19,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-12-20,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-12-21,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-12-22,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-12-25,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-12-26,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-12-27,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-12-28,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2017-12-29,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2018-01-02,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2018-01-03,00710B,0,0,0,12065,0,0,0,0,0,0,0,X
2018-01-04,00710B,0,0,0,24565,0,0,0,0,0,0,0,X
2018-01-05,00710B,0,0,0,24565,0,0,0,0,0,0,0,X
2018-01-08,00710B,0,0,0,37065,0,0,0,0,0,0,0,X
2018-01-09,00710B,0,0,0,37065,0,0,0,0,0,0,0,X
2018-01-10,00710B,0,0,0,49065,0,0,0,0,0,0,0,X
2018-01-11,00710B,0,0,0,49065,0,0,0,0,0,0,0,X
2018-01-12,00710B,0,0,0,49065,0,0,0,0,0,0,0,X
2018-01-15,00710B,0,0,0,49065,0,0,0,0,0,0,0,X
2018-01-16,00710B,0,0,0,49065,0,0,0,0,0,0,0,X
2018-01-17,00710B,0,0,0,61065,0,0,0,0,0,0,0,X
2018-01-18,00710B,0,0,0,61065,0,0,0,0,0,0,0,X
2018-01-19,00710B,0,0,0,61065,0,0,0,0,0,0,0,X
2018-01-22,00710B,0,0,0,61065,0,0,0,0,0,0,0,X
