date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret
2025-11-27,6791,0,0,0,5211,0,0,0,,,,
2025-11-28,6791,1,0,1,5211,0,0,0,,,,
2025-12-01,6791,4,0,5,5211,0,0,0,,,,
2025-12-02,6791,0,0,5,5211,0,0,0,,,,
2025-12-03,6791,2,0,7,5211,0,0,0,,,,
2025-12-04,6791,1,0,8,5211,0,0,0,,,,
2025-12-05,6791,0,1,7,5211,0,0,0,,,,
2025-12-08,6791,0,0,7,5211,0,0,0,,,,
2025-12-09,6791,1,0,8,5211,0,0,0,,,,
2025-12-10,6791,1,0,9,5211,0,0,0,,,,
2025-12-11,6791,1,0,10,5211,0,0,0,,,,
2025-12-12,6791,1,0,11,5211,0,0,0,,,,
2025-12-15,6791,0,0,11,5211,0,0,0,,,,
2025-12-16,6791,1,0,12,5211,0,0,0,,,,
2025-12-17,6791,0,0,12,5211,0,0,0,,,,
2025-12-18,6791,0,0,12,5211,0,0,0,,,,
2025-12-19,6791,1,0,13,5211,0,0,0,,,,
2025-12-22,6791,0,0,13,5211,0,0,0,,,,
2025-12-23,6791,0,1,12,5211,0,0,0,,,,
2025-12-24,6791,0,1,11,5211,0,0,0,,,,
2025-12-26,6791,0,0,11,5211,0,0,0,,,,
2025-12-29,6791,1,0,12,5211,0,0,0,,,,
2025-12-30,6791,5,0,17,5211,0,0,0,,,,
2025-12-31,6791,15,1,31,5211,0,0,0,,,,
2026-01-02,6791,10,0,41,5211,0,0,0,,,,
2026-01-05,6791,3,1,43,5211,0,0,0,,,,
2026-01-06,6791,3,0,46,5211,0,0,0,,,,
2026-01-07,6791,2,1,47,5211,0,0,0,,,,
2026-01-08,6791,1,0,48,5211,0,0,0,,,,
2026-01-09,6791,2,0,50,5211,0,0,0,,,,
2026-01-12,6791,3,8,45,5211,0,0,0,,,,
2026-01-13,6791,98,5,138,5211,0,0,0,,,,
2026-01-14,6791,9,57,90,5211,0,0,0,,,,
2026-01-15,6791,4,34,60,5211,0,0,0,,,,
2026-01-16,6791,6,3,63,5211,0,0,0,,,,
2026-01-19,6791,3,0,66,5211,0,0,0,,,,
2026-01-20,6791,2,3,65,5211,0,0,0,,,,
2026-01-21,6791,3,3,65,5211,0,0,0,,,,
2026-01-22,6791,1,0,66,5211,0,0,0,,,,
2026-01-23,6791,8,0,74,5211,0,0,0,,,,
2026-01-26,6791,3,1,76,5211,0,0,0,,,,
2026-01-27,6791,2,5,73,5211,0,0,0,,,,
