date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2016-10-06,00672L,0,0,0,8671,0,0,0,0,0,0,0,
2016-10-07,00672L,392,0,392,8671,0,0,0,0,0,0,0,
2016-10-11,00672L,706,85,1013,8671,0,1,1,392,0,0,0,
2016-10-12,00672L,75,4,1084,8671,0,1,2,1013,0,1,0,
2016-10-13,00672L,546,452,1178,8671,1,3,4,1084,0,2,0,
2016-10-14,00672L,640,197,1621,8671,0,7,11,1178,0,4,0,
2016-10-17,00672L,192,23,1790,8671,2,0,9,1621,0,11,0,
2016-10-18,00672L,241,22,2009,8671,0,0,9,1790,0,9,0,
2016-10-19,00672L,161,47,2123,8671,0,15,24,2009,0,9,0,
2016-10-20,00672L,391,966,1548,8671,0,3,27,2123,0,24,0,
2016-10-21,00672L,2930,210,4268,9296,17,10,20,1548,0,27,0,
2016-10-24,00672L,128,288,4108,9296,0,0,20,4268,0,20,0,
2016-10-25,00672L,154,41,4221,9296,0,0,20,4108,0,20,0,
2016-10-26,00672L,1106,5,5322,11671,0,4,24,4221,0,20,0,
2016-10-27,00672L,232,291,5263,12171,6,8,26,5322,0,24,0,
2016-10-28,00672L,377,450,5190,12421,10,6,22,5263,0,26,0,
2016-10-31,00672L,778,116,5839,12546,12,7,17,5190,13,22,0,
2016-11-01,00672L,1875,48,7650,16671,6,406,417,5839,16,17,0,
2016-11-02,00672L,1620,1041,8129,19546,4,29,442,7650,100,417,0,
2016-11-03,00672L,2488,345,10267,21921,16,56,482,8129,5,442,0,
2016-11-04,00672L,2841,766,12340,26671,52,65,495,10267,2,482,0,
2016-11-07,00672L,6634,196,18774,29296,66,4,433,12340,4,495,0,
2016-11-08,00672L,2293,2154,18903,32296,4,36,455,18774,10,433,10,
2016-11-09,00672L,5745,2486,22161,35796,20,10,445,18903,1,455,0,
2016-11-10,00672L,1547,5019,18689,35796,402,12,55,22161,0,445,0,
2016-11-11,00672L,2021,235,20475,36046,16,23,62,18689,0,55,0,
2016-11-14,00672L,5278,369,24369,41421,11,15,66,20475,1015,62,0,
2016-11-15,00672L,2710,1031,26028,41421,25,18,59,24369,20,66,0,
2016-11-16,00672L,4518,5780,24766,41421,6,248,301,26028,0,59,0,
2016-11-17,00672L,1934,277,26423,41421,175,73,199,24766,0,301,0,
2016-11-18,00672L,4396,1027,29776,42296,72,189,302,26423,16,199,14,
2016-11-21,00672L,3873,4986,28663,42296,179,490,558,29776,0,302,55,
2016-11-22,00672L,2314,6424,24553,42296,405,179,332,28663,0,558,0,
2016-11-23,00672L,4819,3772,25596,42296,146,392,566,24553,4,332,12,
2016-11-24,00672L,1682,979,26299,42296,1,76,631,25596,0,566,10,
2016-11-25,00672L,1399,5188,22510,42296,33,83,681,26299,0,631,0,
2016-11-28,00672L,10614,2271,30853,43546,179,435,927,22510,0,681,10,
2016-11-29,00672L,810,8291,23372,43546,224,211,902,30853,0,927,12,
2016-11-30,00672L,12412,996,34788,50796,218,599,1277,23372,0,902,6,
2016-12-01,00672L,3422,19212,18998,50796,678,1829,2413,34788,0,1277,15,
