date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2015-01-05,3511,9,23,1423,9743,0,0,1,1437,0,1,0,
2015-01-06,3511,3,0,1426,9743,0,0,1,1423,0,1,0,
2015-01-07,3511,13,12,1427,9743,0,0,1,1426,0,1,0,
2015-01-08,3511,600,74,1953,9743,0,0,1,1427,0,1,0,
2015-01-09,3511,503,533,1923,9743,0,0,1,1953,0,1,0,
2015-01-12,3511,142,146,1919,9743,0,0,1,1923,0,1,0,
2015-01-13,3511,105,181,1843,9743,0,0,1,1919,0,1,0,
2015-01-14,3511,21,19,1845,9743,0,0,1,1843,0,1,0,
2015-01-15,3511,72,65,1852,9743,0,0,1,1845,0,1,0,
2015-01-16,3511,29,41,1840,9743,0,1,2,1852,0,1,0,
2015-01-19,3511,174,174,1840,9743,0,0,2,1840,0,2,0,
2015-01-20,3511,384,295,1929,9743,0,8,10,1840,0,2,0,
2015-01-21,3511,363,504,1788,9743,1,9,18,1929,0,10,0,
2015-01-22,3511,236,238,1786,9743,7,1,12,1788,0,18,0,
2015-01-23,3511,228,165,1849,9743,0,4,15,1786,0,12,1,
2015-01-26,3511,155,53,1951,9743,0,1,16,1849,0,15,0,
2015-01-27,3511,101,83,1969,9743,8,0,8,1951,0,16,0,
2015-01-28,3511,76,78,1967,9743,0,2,10,1969,0,8,0,
2015-01-29,3511,113,65,2015,9743,0,0,10,1967,0,10,0,
2015-01-30,3511,56,43,2028,9743,0,0,10,2015,0,10,0,
2015-02-02,3511,42,120,1950,9743,1,1,10,2028,0,10,0,
2015-02-03,3511,342,141,2151,9743,0,14,24,1950,0,10,0,
2015-02-04,3511,315,246,2220,9743,9,2,17,2151,0,24,0,
2015-02-05,3511,96,91,2225,9743,3,1,15,2220,0,17,0,
2015-02-06,3511,47,54,2218,9743,2,0,13,2225,0,15,0,
2015-02-09,3511,61,104,2175,9743,2,0,11,2218,0,13,0,
2015-02-10,3511,23,14,2184,9743,2,0,9,2175,0,11,0,
2015-02-11,3511,17,80,2111,9743,0,0,9,2184,10,9,0,
2015-02-12,3511,57,53,2115,9743,4,1,6,2111,0,9,0,
2015-02-13,3511,17,24,2108,9743,2,1,4,2115,0,6,1,
2015-02-24,3511,16,31,2092,9743,2,3,5,2107,0,4,0,
2015-02-25,3511,49,116,2025,9743,0,0,5,2092,0,5,0,
2015-02-26,3511,12,19,2018,9743,0,0,5,2025,0,5,0,
2015-03-02,3511,88,44,2062,9743,0,1,6,2018,0,5,0,
2015-03-03,3511,64,123,2003,9743,1,0,5,2062,0,6,0,
2015-03-04,3511,17,67,1943,9743,0,0,5,2003,10,5,0,
2015-03-05,3511,26,9,1960,9743,1,0,4,1943,0,5,0,
2015-03-06,3511,50,68,1942,9743,0,0,4,1960,0,4,0,
2015-03-09,3511,40,88,1894,9743,0,0,4,1942,0,4,0,
2015-03-10,3511,12,29,1877,9743,0,0,4,1894,0,4,0,
2015-03-11,3511,15,23,1869,9743,0,0,4,1877,0,4,0,
2015-03-12,3511,7,12,1864,9743,0,0,4,1869,0,4,0,
2015-03-13,3511,77,139,1802,9743,3,0,1,1864,0,4,0,
2015-03-16,3511,27,28,1801,9743,0,0,1,1802,0,1,0,
2015-03-17,3511,19,23,1797,9743,0,0,1,1801,0,1,0,
2015-03-18,3511,20,18,1799,9743,1,0,0,1797,0,1,0,X
2015-03-19,3511,72,33,1838,9743,0,0,0,1799,0,0,0,X
2015-03-20,3511,42,47,1833,9743,0,0,0,1838,0,0,0,X
2015-03-23,3511,40,33,1840,9743,0,0,0,1833,0,0,0,X
2015-03-24,3511,22,34,1828,9743,0,0,0,1840,0,0,0,
2015-03-25,3511,32,24,1836,9743,0,0,0,1828,0,0,0,
2015-03-26,3511,12,12,1836,9743,0,1,1,1836,0,0,0,
2015-03-27,3511,30,35,1831,9743,0,0,1,1836,0,1,0,
2015-03-30,3511,0,14,1817,9743,0,0,1,1831,0,1,0,
2015-03-31,3511,10,11,1816,9743,0,0,1,1817,0,1,0,
2015-04-01,3511,8,32,1792,9743,0,0,1,1816,0,1,0,
2015-04-02,3511,2,12,1782,9743,0,0,1,1792,0,1,0,
