date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2016-07-13,00664R,0,0,0,7268,0,0,0,0,0,0,0,
2016-07-14,00664R,1731,0,1731,7643,0,0,0,0,0,0,0,
2016-07-15,00664R,1020,31,2720,8018,0,0,0,1731,0,0,0,
2016-07-18,00664R,793,139,3374,8643,0,0,0,2720,0,0,0,
2016-07-19,00664R,1404,229,4549,9393,0,0,0,3374,0,0,0,
2016-07-20,00664R,920,335,5134,10393,0,0,0,4549,0,0,0,
2016-07-21,00664R,937,127,5944,12143,0,0,0,5134,0,0,0,
2016-07-22,00664R,682,439,6187,12143,0,0,0,5944,0,0,0,
2016-07-25,00664R,1223,336,7074,12768,0,0,0,6187,0,0,0,
2016-07-26,00664R,278,446,6906,13268,0,0,0,7074,0,0,0,
2016-07-27,00664R,663,22,7547,13768,0,1,1,6906,0,0,0,
2016-07-28,00664R,723,160,8110,14518,0,0,1,7547,0,1,0,
2016-07-29,00664R,634,494,8250,14518,0,0,1,8110,0,1,0,
2016-08-01,00664R,439,1261,7428,15893,0,0,1,8250,0,1,0,
2016-08-02,00664R,325,984,6768,15893,0,0,1,7428,1,1,0,
2016-08-03,00664R,527,750,6545,16268,0,0,1,6768,0,1,0,
2016-08-04,00664R,236,314,6467,16268,0,0,1,6545,0,1,0,
2016-08-05,00664R,644,28,7083,25643,0,0,1,6467,0,1,0,
2016-08-08,00664R,410,58,7435,25893,0,1,2,7083,0,1,0,
2016-08-09,00664R,706,166,7975,42518,1,0,1,7435,0,2,0,
2016-08-10,00664R,318,213,8080,55018,0,0,1,7975,0,1,0,
2016-08-11,00664R,389,787,7682,63643,0,0,1,8080,0,1,0,
2016-08-12,00664R,488,26,8144,64018,0,0,1,7682,0,1,0,
2016-08-15,00664R,218,123,8239,64393,0,0,1,8144,0,1,0,
2016-08-16,00664R,1191,296,9134,66393,0,1,2,8239,0,1,0,
2016-08-17,00664R,2202,401,10935,75393,1,14,15,9134,0,2,0,
2016-08-18,00664R,418,235,11118,79393,0,0,15,10935,0,15,0,
2016-08-19,00664R,1472,1096,11494,96143,14,3,4,11118,0,15,0,
2016-08-22,00664R,1171,1969,10696,96143,0,1,5,11494,0,4,0,
2016-08-23,00664R,2316,433,12579,96643,1,0,4,10696,0,5,0,
2016-08-24,00664R,1245,363,13461,96768,0,0,4,12579,0,4,0,
2016-08-25,00664R,2158,291,15328,97768,2,3,5,13461,0,4,0,
2016-08-26,00664R,408,989,14747,98018,0,8,13,15328,0,5,0,
2016-08-29,00664R,692,1053,14386,98018,0,4,17,14747,0,13,0,
2016-08-30,00664R,560,308,14636,98018,0,5,22,14386,2,17,0,
2016-08-31,00664R,536,836,14336,106268,2,1,21,14636,0,22,0,
2016-09-01,00664R,568,934,13970,106268,0,3,24,14336,0,21,0,
2016-09-02,00664R,406,473,13903,106268,2,12,34,13970,0,24,0,
2016-09-05,00664R,998,639,14262,106768,29,1,6,13903,0,34,0,
2016-09-06,00664R,850,1864,13248,107768,1,0,5,14262,0,6,0,
