cell,r,cagr,mdd,vol,first,end,trades,eq_sha,eq_sha64,ret_mine
4,0,0.20582307735872307,-0.30575130760367714,0.2436641097125917,526,2859,248,040853ee73c13db4,040853ee73c13db4b30306845dca32b0dfacf8d04d4d357426df8b00f5f3f7d0,4.853066458911874
4,1,0.2101642344250354,-0.3238773295276193,0.245386752602937,526,2859,242,c013963ac761ebfe,c013963ac761ebfeabfa53ed6ce9fe4d2a594a956ec050a1186dc15768bf7af4,5.055052981358552
4,2,0.19313790261027042,-0.3048472886607443,0.24315495603122564,526,2859,235,94141e199f7bcc9a,94141e199f7bcc9adec55e8561dac2b4dc5ba5431756fb1d5ecc381a85fbfe6a,4.296906016248922
4,3,0.22959141333123534,-0.3180522407463144,0.24269875545984876,526,2859,247,ae402995a02dc8cc,ae402995a02dc8ccbff1fd97cb1a70954b93f1b98e4f6b14d0e2d4c99260f90c,6.037451757243929
4,4,0.22001236792944767,-0.30271397167149494,0.24098781343557824,526,2859,237,2259ad10b1486882,2259ad10b148688278ef7800ceda43f865ed823458fc11b67e8114359c80d436,5.536554167841956
4,5,0.21876190006365026,-0.3474906803439292,0.24712582214376588,526,2859,251,66000dcd565bda61,66000dcd565bda6122e79fa5b7575c6e5304104de814f64b2a949cc925e031b3,5.473576181000965
4,6,0.2472031737942766,-0.3208578691044503,0.243830186510014,526,2859,243,4ac7772215adf519,4ac7772215adf519dd0dded533bd8d32699476d800bd157dbd9582cb362d5820,7.048696538507318
4,7,0.22522464001262477,-0.28734773377580963,0.24317994745609622,526,2859,242,72da9b65fb34671b,72da9b65fb34671b1be64e2b64f2bb8516d38aa4a5d36a2d52777d7d3edf4c9e,5.805004706635206
4,8,0.21495619464752447,-0.325264161079964,0.23725886042525268,526,2859,237,2b180a709f0a807a,2b180a709f0a807af23a9f21d4646ab534076c3c44c5a249fd4a4f061548d58e,5.285231507894247
4,9,0.20412830486976485,-0.3318716159598317,0.2428990944219947,526,2859,250,c876772d5d489510,c876772d5d489510ec085a77d570f007adf3c127ea391f87f0440fcb33b262ea,4.775861350387055
4,10,0.18652412909430516,-0.3159452773691946,0.2398950634698883,526,2859,247,8657280be6893802,8657280be6893802aade5bfaa22c57d3c42d0fbcb466fa566cb07aa93f3753f3,4.026104298970623
4,11,0.18994576969591748,-0.3055094297107736,0.24252936655822824,526,2859,243,dcd74eb1480fcc79,dcd74eb1480fcc7924ab291725a52947bad49999ce3f6e6f1a83c1d6130200ec,4.164617162027111
4,12,0.2448185790395263,-0.3290122061025147,0.24535359318518288,526,2859,246,b616e938725ad307,b616e938725ad307228e9108b60a1984c151b333cd1b9c30bf86acda0cd22932,6.904581087464884
4,13,0.23153992081750396,-0.3090324222835044,0.2437503862508139,526,2859,235,948a0aed6749d411,948a0aed6749d4113ea97e568acf1566ca7aed85ff1dc56bce5e09817b211b34,6.143443612349974
4,14,0.22108750583892678,-0.29120377342285764,0.24365933832939404,526,2859,242,43f8ee89927f60c2,43f8ee89927f60c2fcb980e7c1a07ae46b9b7336c8ca43cf56f9a975dc7bc185,5.591139269962141
4,15,0.20595204823225544,-0.3169261475421768,0.24438556416032708,526,2859,238,997dbbb07f6281bd,997dbbb07f6281bd52f1283676a1d42d24ae62d6eb48c1066c6ee2d6e303878a,4.858979312190965
4,16,0.20231047913815137,-0.33039191554044034,0.24525299356766386,526,2859,247,d1a39a1d24920130,d1a39a1d2492013019877f3f2b85d13ffee1c3e21e971e7bac14baf6d77e45d2,4.694063803265868
4,17,0.19990426867579014,-0.3110825773194985,0.24701442503241466,526,2859,242,7757d5975329d921,7757d5975329d92178a98221e2a834263924197fdb325f961dc5b4e77b4d3be0,4.587383717151252
4,18,0.27627153411990846,-0.2941701330188827,0.24442252771975254,526,2859,241,3c1bef80e90b422a,3c1bef80e90b422a55d137922ec2b01046c3358e84361c0da097f490499a5c02,9.00435712736779
4,19,0.1803579590937725,-0.32326074647632463,0.24736588362007056,526,2859,251,289663445b05b16f,289663445b05b16fb1f8d9a5b29dd77898f744bf1bad914f155b720b6e873f80,3.784851065523065
6,0,0.17765829306621805,-0.44724125685588284,0.3091204603712637,526,2859,294,e98fa3b294b5d9f6,e98fa3b294b5d9f68c3c9209bbfb03274927a7cc24a0d39b2c416541174bb92e,3.6825251337016542
6,1,0.17765829306621805,-0.44724125685588284,0.3091204603712637,526,2859,294,e98fa3b294b5d9f6,e98fa3b294b5d9f68c3c9209bbfb03274927a7cc24a0d39b2c416541174bb92e,3.6825251337016542
6,2,0.17765829306621805,-0.44724125685588284,0.3091204603712637,526,2859,294,e98fa3b294b5d9f6,e98fa3b294b5d9f68c3c9209bbfb03274927a7cc24a0d39b2c416541174bb92e,3.6825251337016542
6,3,0.17765829306621805,-0.44724125685588284,0.3091204603712637,526,2859,294,e98fa3b294b5d9f6,e98fa3b294b5d9f68c3c9209bbfb03274927a7cc24a0d39b2c416541174bb92e,3.6825251337016542
6,4,0.17765829306621805,-0.44724125685588284,0.3091204603712637,526,2859,294,e98fa3b294b5d9f6,e98fa3b294b5d9f68c3c9209bbfb03274927a7cc24a0d39b2c416541174bb92e,3.6825251337016542
6,5,0.17765829306621805,-0.44724125685588284,0.3091204603712637,526,2859,294,e98fa3b294b5d9f6,e98fa3b294b5d9f68c3c9209bbfb03274927a7cc24a0d39b2c416541174bb92e,3.6825251337016542
6,6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,526,2859,294,e98fa3b294b5d9f6,e98fa3b294b5d9f68c3c9209bbfb03274927a7cc24a0d39b2c416541174bb92e,3.6825251337016542
6,7,0.17765829306621805,-0.44724125685588284,0.3091204603712637,526,2859,294,e98fa3b294b5d9f6,e98fa3b294b5d9f68c3c9209bbfb03274927a7cc24a0d39b2c416541174bb92e,3.6825251337016542
6,8,0.17765829306621805,-0.44724125685588284,0.3091204603712637,526,2859,294,e98fa3b294b5d9f6,e98fa3b294b5d9f68c3c9209bbfb03274927a7cc24a0d39b2c416541174bb92e,3.6825251337016542
6,9,0.17765829306621805,-0.44724125685588284,0.3091204603712637,526,2859,294,e98fa3b294b5d9f6,e98fa3b294b5d9f68c3c9209bbfb03274927a7cc24a0d39b2c416541174bb92e,3.6825251337016542
6,10,0.17765829306621805,-0.44724125685588284,0.3091204603712637,526,2859,294,e98fa3b294b5d9f6,e98fa3b294b5d9f68c3c9209bbfb03274927a7cc24a0d39b2c416541174bb92e,3.6825251337016542
6,11,0.17765829306621805,-0.44724125685588284,0.3091204603712637,526,2859,294,e98fa3b294b5d9f6,e98fa3b294b5d9f68c3c9209bbfb03274927a7cc24a0d39b2c416541174bb92e,3.6825251337016542
6,12,0.17765829306621805,-0.44724125685588284,0.3091204603712637,526,2859,294,e98fa3b294b5d9f6,e98fa3b294b5d9f68c3c9209bbfb03274927a7cc24a0d39b2c416541174bb92e,3.6825251337016542
6,13,0.17765829306621805,-0.44724125685588284,0.3091204603712637,526,2859,294,e98fa3b294b5d9f6,e98fa3b294b5d9f68c3c9209bbfb03274927a7cc24a0d39b2c416541174bb92e,3.6825251337016542
6,14,0.17765829306621805,-0.44724125685588284,0.3091204603712637,526,2859,294,e98fa3b294b5d9f6,e98fa3b294b5d9f68c3c9209bbfb03274927a7cc24a0d39b2c416541174bb92e,3.6825251337016542
6,15,0.17765829306621805,-0.44724125685588284,0.3091204603712637,526,2859,294,e98fa3b294b5d9f6,e98fa3b294b5d9f68c3c9209bbfb03274927a7cc24a0d39b2c416541174bb92e,3.6825251337016542
6,16,0.17765829306621805,-0.44724125685588284,0.3091204603712637,526,2859,294,e98fa3b294b5d9f6,e98fa3b294b5d9f68c3c9209bbfb03274927a7cc24a0d39b2c416541174bb92e,3.6825251337016542
6,17,0.17765829306621805,-0.44724125685588284,0.3091204603712637,526,2859,294,e98fa3b294b5d9f6,e98fa3b294b5d9f68c3c9209bbfb03274927a7cc24a0d39b2c416541174bb92e,3.6825251337016542
6,18,0.17765829306621805,-0.44724125685588284,0.3091204603712637,526,2859,294,e98fa3b294b5d9f6,e98fa3b294b5d9f68c3c9209bbfb03274927a7cc24a0d39b2c416541174bb92e,3.6825251337016542
