date,per,pbr,dividend_yield
2026-04-27,71.63,3.67,0.76
2026-04-28,69.89,3.58,0.78
2026-04-29,68.37,3.5,0.79
2026-04-30,67.72,3.46,0.8
2026-05-04,67.93,3.48,0.8
2026-05-05,74.67,3.82,0.73
2026-05-06,74.13,3.79,0.73
2026-05-07,78.48,4.02,0.69
2026-05-08,71.74,3.67,0.76
2026-05-11,71.52,3.66,0.76
2026-05-12,71.74,3.67,0.76
2026-05-13,67.5,3.45,0.81
2026-05-14,39.48,3.49,0.73
2026-05-15,38.73,3.42,0.75
2026-05-18,39.31,3.47,0.74
2026-05-19,41.5,3.67,0.7
2026-05-20,45.61,4.03,0.63
2026-05-21,50.12,4.43,0.58
2026-05-22,49.6,4.38,0.58
2026-05-25,49.83,4.4,0.58
2026-05-26,46.82,4.14,0.62
2026-05-27,47.34,4.18,0.61
2026-05-28,46.65,4.12,0.62
2026-05-29,47.23,4.17,0.61
2026-06-01,48.84,4.32,0.59
2026-06-02,45.78,4.05,0.63
2026-06-03,46.59,4.12,0.62
2026-06-04,48.96,4.33,0.59
2026-06-05,50.81,4.49,0.57
2026-06-08,46.24,4.09,0.63
2026-06-09,50.87,4.5,0.57
2026-06-10,46.82,4.14,0.62
2026-06-11,45.84,4.05,0.63
2026-06-12,47.63,4.21,0.61
2026-06-15,50.12,4.43,0.58
2026-06-16,55.09,4.87,0.52
2026-06-17,55.32,4.89,0.52
2026-06-18,56.13,4.96,0.51
2026-06-22,56.18,4.97,0.51
2026-06-23,52.2,4.61,0.55
2026-06-24,51.45,4.55,0.56
2026-06-25,51.68,4.57,0.56
2026-06-26,46.99,4.15,0.62
2026-06-29,45.78,4.05,0.63
2026-06-30,46.65,4.12,0.62
2026-07-01,45.78,4.05,0.63
2026-07-02,46.42,4.1,0.62
2026-07-03,46.24,4.09,0.63
2026-07-06,46.88,4.14,0.62
2026-07-07,43.41,3.84,0.67
2026-07-08,45.2,4.0,0.64
2026-07-09,46.71,4.13,0.62
2026-07-13,47.86,4.23,0.6
2026-07-14,45.38,4.01,0.64
2026-07-15,45.26,4.0,0.64
2026-07-16,44.45,3.93,0.65
2026-07-17,40.06,3.54,0.72
2026-07-20,37.8,3.34,0.76
2026-07-21,39.08,3.45,0.74
2026-07-22,40.46,3.58,0.71
2026-07-23,41.5,3.67,0.7
2026-07-24,39.13,3.46,0.74
2026-07-27,40.0,3.54,0.72
2026-07-28,36.82,3.25,0.78
2026-07-29,36.42,3.22,0.79
2026-07-30,33.47,2.96,0.86
2026-07-31,36.71,3.24,0.79
2026-08-03,40.35,3.57,0.72
2026-08-04,39.94,3.53,0.72
2026-08-05,41.56,3.67,0.7
2026-08-06,44.34,3.92,0.65
2026-08-07,42.95,3.8,0.67
2026-08-10,42.77,3.78,0.68
2026-08-11,43.35,3.83,0.67
2026-08-12,43.35,3.83,0.67
2026-08-13,40.81,3.61,0.71
2026-08-14,30.17,3.41,0.72
2026-08-17,30.78,3.48,0.7
2026-08-18,29.31,3.31,0.74
2026-08-19,29.0,3.27,0.75
2026-08-20,29.87,3.37,0.72
2026-08-21,30.09,3.4,0.72
2026-08-24,29.35,3.31,0.74
2026-08-25,29.87,3.37,0.72
2026-08-26,32.34,3.65,0.67
2026-08-27,33.12,3.74,0.65
2026-08-28,33.2,3.75,0.65
2026-08-31,34.42,3.89,0.63
2026-09-01,35.45,4.0,0.61
2026-09-02,36.49,4.12,0.59
2026-09-03,35.11,3.96,0.62
2026-09-04,35.28,3.98,0.61
