measure_date,pos,sid,rev_period,F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,F13,F14,F15,F16,F17,F18
2023-01-03,1958,1101,2022-11,-0.008009177368247355,0.08756658790163274,-0.1489712965126262,0.8510287034873738,0.005934718100890302,-0.021897810218978186,-0.09461617297846192,-0.20042303957574392,0.7520817845975725,0.023343431000687254,-0.0167542655410158,0.8832926382043884,0.2865876191821598,-0.3048726832246821,0.19600321722452518,0.03581661891117478,5.97,0.8695652173913044
2023-01-03,1958,1102,2022-11,-0.07563262936817639,-0.1282937298090998,0.09274516559912338,0.8785212775926708,0.01456310679611661,0.014999999999999902,-0.004249978880843219,0.005908760595200402,0.9045753792677114,0.020015074114395848,-0.01112135412967261,1.7228927901245858,0.42674864778171717,-0.4355390344193329,-0.0047244094488188,0.10695187165775401,8.37,1.1235955056179776
2023-01-03,1958,1216,2022-11,0.03315298622478169,0.0818414868566022,-0.052890073288263895,0.8356211452732236,-0.0183486238532109,0.013698630136986134,0.0033694151994674293,-0.008972540443386356,0.9820513681343228,0.01687151690968758,-0.00775379340869015,0.739952733227803,0.06203636397539489,0.0020869814043495715,0.3315824031516743,0.047596382674916705,4.05,0.3236245954692557
2023-01-03,1958,1218,2022-11,0.03863168891312396,0.0864017070483527,0.09702670771239452,0.8720146801824118,0.20938628158844752,-0.057388809182209455,-0.06808510638297871,0.5810787403880524,0.698936170212766,-0.14233497236847825,-0.03520356702886186,2.602966455240816,-0.007918833432746407,-0.00040388922241804437,-0.17623089983022067,0.036218761318362915,3.04,0.4347826086956522
2023-01-03,1958,1301,2022-11,-0.2919589826782987,-0.25439780319031,0.01898419398130824,0.6558726436403711,0.023569023569023573,0.02232667450058745,0.0,-0.09002165852211441,0.8601305049591871,0.01416331526490655,-0.011594352148392289,0.9301408975861846,-0.34949156006826576,0.23955804256339042,-0.0074009577710056895,0.10905125408942203,9.43,0.6666666666666666
2023-01-03,1958,1303,2022-11,-0.30080782607798273,-0.277152333386546,-0.05350457937232578,0.6729481635528856,0.0625814863102998,0.0731343283582091,0.14673046251993638,-0.029054452457052404,0.8469752256588878,0.006838285060797755,-0.013409202997918382,1.1308179634973203,-0.2785491421326977,0.2494131645137071,-0.07973421926910307,0.08802816901408451,10.43,0.6756756756756757
2023-01-03,1958,1304,2022-11,-0.31282503577496423,-0.24094494648667908,-0.07317167012086268,0.6871749642250358,-0.013761467889908285,0.07542579075425793,-0.00405226480286025,-0.1835452623435242,0.7602296975564375,0.05476673427991896,-0.01968631237666706,2.211537518017092,0.1091544345053953,-0.1983104044113968,0.02110658827076739,0.1122334455667789,9.95,1.0204081632653061
2023-01-03,1958,1305,2022-11,-0.38421654607455435,-0.41457518920709047,-0.037964556962025275,0.5009599634135292,-0.18930957683741645,0.29297820823244547,0.0804101630491103,-0.26485830689698286,0.8091899566009197,0.21423428203281913,-0.028193583138942713,6.271544574734298,-0.005222404575312589,0.05071898866158781,0.15079872204472844,0.018351991191044227,9.36,0.6060606060606061
2023-01-03,1958,1308,2022-11,-0.246129539167404,-0.14282106636596248,-0.09648391991498217,0.7340174943050709,0.010507880910682998,0.012544802867383575,0.1352561834749315,-0.11315019394058412,0.7826921513398597,0.06149799599198391,-0.02198156760776174,1.0834590294255648,0.002384559997769523,0.04505963712989115,0.04908543644362118,0.12453300124533002,10.62,0.8264462809917356
2023-01-03,1958,1312,2022-11,-0.34142119848473296,-0.3001083099203674,-0.06682479035522348,0.6382532909471788,0.04950495049504955,0.06666666666666665,0.0,-0.19088452447105075,0.7332591731799395,0.054365733113673764,-0.021093202863537525,1.34818779808115,-0.0678644509318736,0.00014266048973919524,-0.014077532541030058,0.03541076487252125,10.42,1.8867924528301885
2023-01-03,1958,1314,2022-11,-0.6049286240168175,-0.5586822039740164,-0.1895577665700111,0.3506399533141623,0.03414634146341455,0.028037383177569986,0.03125,-0.15613671765759263,0.7390941037793611,0.017175539839375364,-0.012001066605033375,0.8455086580032841,-0.0235251821578609,0.004024731521044233,0.0961459664007327,0.02828054298642534,4.04,2.127659574468085
2023-01-03,1958,1319,2022-11,0.07357674958174942,0.15693049686916472,-0.0010493290594454363,0.9219595934958095,0.1255102040816325,-0.10636079249217933,-0.09789473684210515,0.5323368319841004,0.7692998204667864,-0.05991187816516441,-0.026460524654638634,1.0036963704069142,-0.1603782384217423,0.003230283504862414,-0.18954338529452341,0.07861635220125786,1.98,0.9174311926605504
2023-01-03,1958,1325,2022-11,-0.0960225493266521,-0.18537376402602845,0.2781484324260495,0.1465361145050311,-0.08624229979466103,0.1499999999999999,0.03133476915909483,-0.4980431384715108,0.4908159443588463,0.12020893626032314,-0.02839365908077417,6.58145688327751,-0.022293131885962603,0.0,-0.1424825174825175,0.016257519102584946,7.56,1.2345679012345678
2023-01-03,1958,1326,2022-11,-0.156183599870663,-0.06071605291034976,-0.12327646298682282,0.7317353920570772,0.04858299595141713,0.03524229074889873,0.06656580937972767,-0.030328959207540973,0.9080241835554755,-0.0024525988114331154,-0.011705812135752003,0.6517873265184754,-0.08319893847619593,0.007435292097292776,-0.10881801125703561,0.044682752457551385,6.81,0.8264462809917356
2023-01-03,1958,1342,2022-11,0.3576365266033845,0.21518678861205887,0.2916394832147535,1.0143333171967532,-0.12280701754385959,0.6775884665792924,0.9875776397515525,0.8453003152097591,0.9078014184397163,0.2718179710528932,-0.04519372990588036,1.9900345267021884,0.0006521500276220507,0.0,-0.140644361833953,0.05,2.34,0.2008032128514056
2023-01-03,1958,1402,2022-11,-0.057298873627016356,0.0460445603663564,-0.053476929793660366,0.8839052048801841,0.03353658536585369,-0.012461059190031154,0.041374050141114616,0.18101016669557835,0.9548192771084335,-0.008522949409649039,-0.015686470958265586,2.048968745547469,-0.3184427539885943,0.36267767346564017,-0.14650388457269692,0.054884742041712405,4.73,1.25
2023-01-03,1958,1409,2022-11,-0.3051651459367163,-0.1340951250545287,-0.21584624318066137,0.5947785359385915,0.016901408450704203,0.038690476190476275,0.07206862923553614,-0.02604233436212522,0.881255477427806,0.027377097438916698,-0.011957930222386327,1.533790176596773,-0.0299629122963198,0.1309964785376883,-0.023937761819269987,0.13071895424836602,8.02,1.2345679012345678
