arm,seed,cagr,mdd,slot,m,ca,ma,cb,mb,maxw,first,end,expo,kind_混合型,kind_單日暴跌型
base,99135,0.23170933396738902,-0.4448257611333779,0.8871002592912706,138,0.2727204639910774,-0.4448257611333779,0.20708730273978504,-0.3466723159779514,0.43365701203055423,523,2837,0.8786591228758913,4.0,1.0
base,99136,0.22350265057171614,-0.4312185849303975,0.8871002592912706,138,0.11249439123833072,-0.4069930658680468,0.3069622808644994,-0.4312185849303975,0.3646738131833047,523,2837,0.8652844082952155,3.0,
base,99137,0.2750617283570238,-0.4295176882829605,0.8871002592912706,138,0.26502847066022706,-0.34566980827546295,0.28488399465160996,-0.4295176882829605,0.4501008001014619,523,2837,0.8811061714974787,4.0,1.0
base,99138,0.2671213553041065,-0.4516074777464051,0.8871002592912706,138,0.2909505379924455,-0.4516074777464051,0.2469922159894491,-0.3400598576344725,0.38992590668622795,523,2837,0.8718716315253141,2.0,2.0
base,99139,0.2744812850660434,-0.45425245976553325,0.8871002592912706,138,0.30614098316122096,-0.45425245976553325,0.25065640532146727,-0.4290300753900779,0.34063555086666647,523,2837,0.8740592087076725,4.0,
base,99140,0.4077884294216414,-0.38002656143195024,0.8871002592912706,138,0.42372931054989027,-0.38002656143195024,0.39454582657508985,-0.3514886095697219,0.35009937177981476,523,2837,0.869184186973899,3.0,2.0
base,99141,0.4470068277455608,-0.4372442721652391,0.8871002592912706,138,0.37024747051616913,-0.4109762953072892,0.5022611941203692,-0.4372442721652391,0.3505008469427246,523,2837,0.8819154775132345,4.0,
base,99142,0.1507832815361474,-0.4687284309725711,0.8871002592912706,138,0.25832989510067095,-0.46541972329059367,0.08415777203075714,-0.4687284309725711,0.40082144138705,523,2837,0.8817602019275566,4.0,
base,99143,0.3297000510629535,-0.44345233169770093,0.8871002592912706,138,0.27751883153012336,-0.44345233169770093,0.36423749316558873,-0.36385975288183375,0.3828901836503518,523,2837,0.8659692792099524,5.0,
base,99144,0.42917241719087085,-0.35818025269128195,0.8871002592912706,138,0.3848789608345584,-0.33399331707065316,0.4538013584803644,-0.35818025269128195,0.4703379764632019,523,2837,0.8729186446969704,3.0,2.0
base,99145,0.34377753509947007,-0.45878592267733453,0.8871002592912706,138,0.46441089660297186,-0.45878592267733453,0.26239927215850734,-0.4217602753760263,0.48654650689068213,523,2837,0.8702324896577457,3.0,
base,99146,0.2188973943636905,-0.4163506404357911,0.8871002592912706,138,0.2765609807561833,-0.3141835941809983,0.18102676532415884,-0.4163506404357911,0.3440671832494855,523,2837,0.8735175559830461,2.0,1.0
base,99147,0.29268274426446084,-0.5094098987244,0.8871002592912706,138,0.2600994562063579,-0.334531784115766,0.3144335937432463,-0.5094098987244,0.35126365877817217,523,2837,0.8714173871268442,5.0,
base,99148,0.3374579582332984,-0.458524589021057,0.8871002592912706,138,0.3132083726834667,-0.3380691055602947,0.3513775871578819,-0.458524589021057,0.33465014187824754,523,2837,0.8723275639501601,2.0,1.0
base,99149,0.20037033263361592,-0.4568901982526897,0.8871002592912706,138,0.2383143205431173,-0.4090850133130467,0.17371030777455032,-0.4568901982526897,0.36185884455763273,523,2837,0.8740217157714929,3.0,
base,99150,0.23379543945440973,-0.5340085125478363,0.8871002592912706,138,0.2136427299694752,-0.3456565354506956,0.24884689308202623,-0.5340085125478363,0.4585771575790616,523,2837,0.8770372615133799,2.0,1.0
base,99151,0.2797604525555064,-0.37448742718258704,0.8871002592912706,138,0.3342983965702637,-0.37448742718258704,0.24681212549902343,-0.36511527645172354,0.37199276633304795,523,2837,0.8713578093721202,3.0,2.0
base,99152,0.17275144172824497,-0.46205179559422344,0.8871002592912706,138,0.24569704689328353,-0.37024128088370845,0.11774614330618682,-0.46205179559422344,0.447149150072146,523,2837,0.8651542646767646,3.0,
base,99153,0.3037025316685342,-0.35968532457075825,0.8871002592912706,138,0.19865086114422947,-0.35968532457075825,0.38397244290916954,-0.3540585642445879,0.38924716976566137,523,2837,0.8793916295400311,3.0,2.0
base,99154,0.2841881671448587,-0.3621871291423636,0.8871002592912706,138,0.21755502634150448,-0.3168492326539356,0.3302823546615212,-0.3621871291423636,0.3038858494425754,523,2837,0.8716986963311486,2.0,2.0
base,99155,0.2273737960557367,-0.4078567200054598,0.8871002592912706,138,0.18308045695994535,-0.4078567200054598,0.2600042384405892,-0.3294817408918389,0.339901976986765,523,2837,0.8704157099749936,4.0,1.0
base,99156,0.31623467361486135,-0.5381516675872319,0.8871002592912706,138,0.5432324400550745,-0.399229621461879,0.17670784604494494,-0.5381516675872319,0.3119392183491594,523,2837,0.8714260680491692,5.0,
base,99157,0.3255340532838433,-0.4244113727527568,0.8871002592912706,138,0.26861513307400453,-0.4244113727527568,0.36602759470590285,-0.3407659646913915,0.2807285900859638,523,2837,0.8722013473741764,4.0,1.0
base,99158,0.1779485618706922,-0.44039052775439985,0.8871002592912706,138,0.21250224169283594,-0.4049231604550326,0.1515814162412763,-0.44039052775439985,0.33673394624595865,523,2837,0.8713549654767121,3.0,1.0
base,99159,0.2806913724182256,-0.4064625796564691,0.8871002592912706,138,0.2305714646722734,-0.39404973942376564,0.3205644409774493,-0.4064625796564691,0.5052843391018135,523,2837,0.877063961955897,4.0,
base,99160,0.3587674398464191,-0.46803322538141645,0.8871002592912706,138,0.34811505935711096,-0.3486871723172527,0.3661800311581238,-0.46803322538141645,0.29610319576209176,523,2837,0.8715815000567648,4.0,1.0
base,99161,0.2764929999937764,-0.30573643014848356,0.8871002592912706,138,0.2824187101906275,-0.30573643014848356,0.2738819883745627,-0.30402235865581656,0.3493507059545436,523,2837,0.8673326353350078,2.0,3.0
base,99162,0.2702566239698587,-0.38568976385249026,0.8871002592912706,138,0.26685938375483476,-0.38568976385249026,0.2693267365110912,-0.32587299996094926,0.5098661142310301,523,2837,0.8638488715115086,3.0,1.0
base,99163,0.28307290478591707,-0.41447252102223126,0.8871002592912706,138,0.29650921387229845,-0.41447252102223126,0.2722457257601978,-0.34984981864529635,0.4111980229271805,523,2837,0.8715387252256579,2.0,1.0
base,99164,0.27908920921988556,-0.4150409437172699,0.8871002592912706,138,0.2568020861424618,-0.35214160843550146,0.2927956802510421,-0.4150409437172699,0.31330398693709094,523,2837,0.8693862356975732,6.0,
base,99165,0.28545933259492506,-0.4478535452798842,0.8871002592912706,138,0.26704891202634173,-0.4478535452798842,0.29780489695553647,-0.34941561456263626,0.3945471503519149,523,2837,0.8651118871060648,3.0,1.0
base,99166,0.3123767013473444,-0.48449610278235744,0.8871002592912706,138,0.41651277459842073,-0.48449610278235744,0.24631937001252813,-0.43007739461574856,0.3301435102225176,523,2837,0.8732474102131844,4.0,
base,99167,0.2968624251758665,-0.38846774543958545,0.8871002592912706,138,0.18460603615119786,-0.38846774543958545,0.38168232365048893,-0.2978914369997113,0.4237687338945242,523,2837,0.8731447631381523,4.0,1.0
base,99168,0.31410326321405524,-0.522106917654438,0.8871002592912706,138,0.25073182783066383,-0.40041046005776315,0.35830358651720684,-0.522106917654438,0.3286061969711406,523,2837,0.8694535116440748,4.0,
base,99169,0.35681486998989387,-0.3710497547339878,0.8871002592912706,138,0.36107139894888296,-0.3710497547339878,0.3537494537150412,-0.34120482243235806,0.3474209020860449,523,2837,0.8742205163307328,2.0,1.0
base,99170,0.25579876857969164,-0.4087053860746823,0.8871002592912706,138,0.348979330007239,-0.4080568158471701,0.195787859862957,-0.4087053860746823,0.33599288743929717,523,2837,0.8674236724524296,3.0,
base,99171,0.3002414824183455,-0.39403533889880527,0.8871002592912706,138,0.1976190178944941,-0.39403533889880527,0.37605073025847635,-0.28716444516479883,0.3414352142303422,523,2837,0.8681858909188219,3.0,2.0
base,99172,0.1616406435484532,-0.5909889091331815,0.8871002592912706,138,0.2505717905802083,-0.4082277042199148,0.10289419386967436,-0.5909889091331815,0.43735455993395883,523,2837,0.8657669199953965,2.0,2.0
base,99173,0.29420392310004884,-0.40471529980298665,0.8871002592912706,138,0.2795074138216025,-0.3290085594262065,0.29830219144668524,-0.40471529980298665,0.5218030874183394,523,2837,0.872017978638418,4.0,1.0
base,99174,0.22175055225716678,-0.3782198768044735,0.8871002592912706,138,0.29289857640122596,-0.3782198768044735,0.17719529805701906,-0.3315065281691552,0.3549352653619881,523,2837,0.8667282870331097,2.0,2.0
base,99175,0.18711149473830857,-0.4306654797593529,0.8871002592912706,138,0.1854815585763645,-0.3206318648629561,0.18893825529994257,-0.4306654797593529,0.30173626908844114,523,2837,0.8741887032960004,3.0,1.0
base,99176,0.26645646425512504,-0.3824303060910183,0.8871002592912706,138,0.22832527579371642,-0.37874598993949826,0.2942066822284881,-0.3824303060910183,0.3582988747598308,523,2837,0.8705958430310514,4.0,2.0
base,99177,0.1830910512487003,-0.44913517137053377,0.8871002592912706,138,0.19708182645993677,-0.4300295048856106,0.17390099445953622,-0.44913517137053377,0.3357032237902838,523,2837,0.8661308441156298,3.0,
base,99178,0.21644838399804334,-0.39151074725891805,0.8871002592912706,138,0.2663574114323235,-0.37187423795876856,0.1834874933297035,-0.39151074725891805,0.41752113714328143,523,2837,0.8705108239477497,4.0,
base,99179,0.3096025524697039,-0.43317383908377516,0.880671996542783,137,0.24488862286074942,-0.3763685695138672,0.355683947834617,-0.43317383908377516,0.33734840970207614,523,2837,0.8720208710383531,4.0,
base,99180,0.24505146948015777,-0.44057523146749394,0.8871002592912706,138,0.38784912780120684,-0.44057523146749394,0.15199587502140455,-0.4244582919475853,0.336257894639254,523,2837,0.8760282819479038,5.0,
base,99181,0.31722781835915526,-0.4467612585092938,0.8871002592912706,138,0.3502404351175816,-0.4467612585092938,0.29332283224047795,-0.43509644222798466,0.3407488293042008,523,2837,0.8692899962206341,4.0,
base,99182,0.26340259590066806,-0.4367041479887381,0.8871002592912706,138,0.2779084970430217,-0.38684266392107214,0.24626135032734364,-0.4367041479887381,0.5024400542399733,523,2837,0.864053120583807,3.0,
base,99183,0.2504321817894106,-0.39153952187331065,0.8871002592912706,138,0.19507895664089436,-0.39153952187331065,0.29131142484338257,-0.3656118990287961,0.44817523482808685,523,2837,0.8779176195576551,4.0,1.0
base,99184,0.26291179827998756,-0.3859704020474065,0.8871002592912706,138,0.29450331993953505,-0.3859704020474065,0.24132697849041018,-0.34587868343722017,0.34831152168921214,523,2837,0.869562433210417,5.0,1.0
base,99185,0.24385070243804807,-0.43953591518337304,0.8871002592912706,138,0.24695345416465186,-0.3605823349169846,0.24006114792480893,-0.43953591518337304,0.3183274065188691,523,2837,0.8682394076509129,4.0,
base,99186,0.39004047110112716,-0.4512888670163102,0.8871002592912706,138,0.31074597176364605,-0.40414275315611214,0.44938046746898386,-0.4512888670163102,0.312216845379448,523,2837,0.868875848232961,4.0,
base,99187,0.33759631867612705,-0.39241491192580136,0.8871002592912706,138,0.2658263882353167,-0.39241491192580136,0.3899709396048625,-0.3388232217476749,0.4020334482872874,523,2837,0.8629120291410867,4.0,1.0
base,99188,0.34682255287379293,-0.4626823476397872,0.8871002592912706,138,0.24030879238056824,-0.41219675286110635,0.42605839536433865,-0.4626823476397872,0.30585329405009365,523,2837,0.8653650926415688,5.0,1.0
base,99189,0.3423201508339533,-0.48678221248609527,0.8871002592912706,138,0.36929934831884226,-0.3521847543217005,0.31715522851929934,-0.48678221248609527,0.3859814973823573,523,2837,0.8787614911372412,4.0,
base,99190,0.2847357277855469,-0.3745138143379171,0.8871002592912706,138,0.3464480017252354,-0.3745138143379171,0.24086233446646887,-0.34223216074511764,0.3299508811592457,523,2837,0.8730579363185602,3.0,2.0
base,99191,0.21926937736952912,-0.3651456897977002,0.8871002592912706,138,0.3446004934670308,-0.36145823927119897,0.14056244015716501,-0.3651456897977002,0.4285647722121005,523,2837,0.8692178583242073,4.0,1.0
base,99192,0.34607103146711404,-0.40205673731233893,0.8871002592912706,138,0.3845209328350392,-0.40205673731233893,0.31345403402003935,-0.3742004352376866,0.49828153338541187,523,2837,0.8752819184805228,3.0,2.0
base,99193,0.25178879421305433,-0.4071689717828335,0.8871002592912706,138,0.28726770750661035,-0.31006616112629826,0.22929825359924316,-0.4071689717828335,0.32957736569950846,523,2837,0.8703807433100413,5.0,1.0
base,99194,0.3653950766352907,-0.4142916016461854,0.8871002592912706,138,0.2794199236046526,-0.37040343314536067,0.4238428031879282,-0.4142916016461854,0.33027009547017017,523,2837,0.8656282728268749,3.0,1.0
base,99195,0.2663415921653487,-0.4031932965941981,0.8871002592912706,138,0.30165383751457764,-0.4031932965941981,0.2408081147828398,-0.3772887481957193,0.33054071656636963,523,2837,0.8750140238894519,4.0,1.0
base,99196,0.2741503377416079,-0.44516414625210343,0.8871002592912706,138,0.2825536501738024,-0.36387771713916356,0.26928187056298314,-0.44516414625210343,0.31862577789785473,523,2837,0.8736394631534932,6.0,
base,99197,0.31990798580993673,-0.3716921626476166,0.8871002592912706,138,0.2680333322700197,-0.3716921626476166,0.3506167099765731,-0.2919755510505588,0.5236423561361601,523,2837,0.8627926546924898,4.0,1.0
base,99198,0.2440274231279973,-0.3717224231791951,0.8871002592912706,138,0.265900649532286,-0.3717224231791951,0.22655066224656717,-0.3574042842663395,0.3868223450842502,523,2837,0.8723794637011869,2.0,2.0
base,99199,0.23534328546694128,-0.36148125368982253,0.8871002592912706,138,0.242854268386002,-0.36148125368982253,0.23270969947991405,-0.360235883241834,0.27160760788818655,523,2837,0.8710922607651125,3.0,1.0
b,99000,0.2030622719106212,-0.415701861367455,0.8871002592912706,138,0.13871930888275474,-0.415701861367455,0.2493553814176659,-0.30300308328372283,0.38215195715836725,523,2837,0.7618070542035985,,
b,99001,0.17516565316697874,-0.32909247372173045,0.8871002592912706,138,0.14755101900019363,-0.32815798136968183,0.19557132763687912,-0.32909247372173045,0.38146202640057053,523,2837,0.7524660183265341,,
b,99002,0.2226902147392642,-0.494097747443666,0.8871002592912706,138,0.20928561184255634,-0.494097747443666,0.2273480789241633,-0.26821945763986105,0.3399265003948612,523,2837,0.7577867304540546,,
b,99003,0.19310938226189767,-0.4018484108273422,0.8871002592912706,138,0.2235526907147547,-0.4018484108273422,0.1702070581730719,-0.2926687299727677,0.3952226260925624,523,2837,0.7647972582207696,,
b,99004,0.2597683264609998,-0.3268953605038847,0.8871002592912706,138,0.21907492420561137,-0.3261935316303427,0.28516688640095955,-0.3268953605038847,0.31480700648064697,523,2837,0.7645143312763025,,
b,99005,0.17259802641351274,-0.46395956790475734,0.8871002592912706,138,0.18564330199258294,-0.46395956790475734,0.16502073566035924,-0.31700182036243796,0.3227615600477121,523,2837,0.7664035689994408,,
b,99006,0.12681257659410927,-0.38500798676933007,0.8871002592912706,138,0.13385783006724772,-0.38500798676933007,0.12329636144470735,-0.2537262828033134,0.2691767449456032,523,2837,0.7615558867415351,,
b,99007,0.22904379918699802,-0.4169933883162695,0.8871002592912706,138,0.3482337888776714,-0.4169933883162695,0.15586305803115685,-0.3322285407897471,0.3310623808147951,523,2837,0.7716138044053773,,
b,99008,0.3862681461114912,-0.43590577045877826,0.8871002592912706,138,0.33938018861178554,-0.4038655019424236,0.4209411948462116,-0.43590577045877826,0.3412509867292963,523,2837,0.768124037363824,,
b,99009,0.34285063102671876,-0.3727078862403843,0.8871002592912706,138,0.38226488892661403,-0.3727078862403843,0.311718751267831,-0.325014532651199,0.4581658064447595,523,2837,0.7617851718566458,,
b,99010,0.14818730634741772,-0.41690930770914675,0.8871002592912706,138,0.2296458804557473,-0.41690930770914675,0.09330061999057371,-0.3235171784668067,0.3440830656155569,523,2837,0.7663028944862601,,
b,99011,0.24157118272052092,-0.4564555144361668,0.8871002592912706,138,0.22186335493442755,-0.4564555144361668,0.25581728895261713,-0.29302398099041993,0.46695348217217675,523,2837,0.771178804822708,,
b,99012,0.23635732477537452,-0.3773411169105552,0.8871002592912706,138,0.33034389462553393,-0.3773411169105552,0.1716366233360238,-0.35661349370714573,0.3169775193524574,523,2837,0.7679595810083625,,
b,99013,0.21245657663771644,-0.34648650681683224,0.8871002592912706,138,0.2864052296457338,-0.34648650681683224,0.16230489193927622,-0.30670349608799713,0.42372012024276656,523,2837,0.7630040959771639,,
b,99014,0.20641821586286957,-0.38740938780037204,0.8871002592912706,138,0.2571105431652796,-0.38740938780037204,0.17392484855303203,-0.3524906418480966,0.3942108674389645,523,2837,0.7572123387374959,,
b,99015,0.27159487079028466,-0.42808394238962755,0.8871002592912706,138,0.1822106899567011,-0.42808394238962755,0.3386209254112793,-0.2946107510885356,0.29815784016606045,523,2837,0.7670716544518431,,
b,99016,0.152733497319,-0.34389950546639203,0.8871002592912706,138,0.2669961162399188,-0.34389950546639203,0.08063990917034114,-0.2737768432173502,0.3723443928628772,523,2837,0.77068861691226,,
b,99017,0.1330342658044117,-0.4067620201641648,0.8871002592912706,138,0.15378557003863236,-0.4067620201641648,0.11954944156528469,-0.2831844470996646,0.29133600047476993,523,2837,0.7578950095971234,,
b,99018,0.3095001466481766,-0.38741692567419034,0.8871002592912706,138,0.1577225410660279,-0.38741692567419034,0.42459758415219273,-0.2288205970698353,0.4477020113424533,523,2837,0.775705101825464,,
b,99019,0.259586221062893,-0.39919406338112556,0.8871002592912706,138,0.3632564855777958,-0.39919406338112556,0.18925249828438395,-0.25094960721703274,0.368358655457408,523,2837,0.7675315536463995,,
b,99020,0.24909193501695515,-0.4676845371225686,0.8871002592912706,138,0.229773995154108,-0.4676845371225686,0.26321758256506733,-0.35523393388833185,0.4215305641454356,523,2837,0.7689362915185333,,
b,99021,0.30192779526851443,-0.40174824214808735,0.8871002592912706,138,0.31701683550661763,-0.3749296749730709,0.29104483899659095,-0.40174824214808735,0.3185608799295643,523,2837,0.7592032944604257,,
b,99022,0.2956580872593164,-0.44540425884908647,0.8871002592912706,138,0.26195599201823305,-0.44540425884908647,0.31604923336646773,-0.24681599094840873,0.3400080378292674,523,2837,0.768649872738033,,
b,99023,0.2297457299329113,-0.4794925705950552,0.8871002592912706,138,0.18223298604182991,-0.4794925705950552,0.26410165432455335,-0.276197951355374,0.35489960312358915,523,2837,0.7683779416758518,,
b,99024,0.2805788460815992,-0.3655997695041049,0.8871002592912706,138,0.26287310494857885,-0.34551726577204556,0.29586751245231047,-0.3655997695041049,0.43150440147472574,523,2837,0.7684141086482051,,
b,99025,0.20110331673593906,-0.39083818632516437,0.8871002592912706,138,0.17440845518771364,-0.39083818632516437,0.21548920225560964,-0.3416190647304418,0.3030346349808676,523,2837,0.7659424087780531,,
b,99026,0.3136070241271631,-0.37583939916586595,0.8871002592912706,138,0.27336087834438283,-0.37583939916586595,0.3370413600960791,-0.3072918686854608,0.45024918708645145,523,2837,0.7737192827110241,,
b,99027,0.3942487475826306,-0.4001043930298028,0.8871002592912706,138,0.3401967036734792,-0.4001043930298028,0.4335134222064032,-0.23636171093882904,0.40623012340691134,523,2837,0.7685396874120146,,
b,99028,0.29343962066527496,-0.3354696639692789,0.8871002592912706,138,0.2319904721129813,-0.30980191591149236,0.3393345585059666,-0.3354696639692789,0.3390928802144386,523,2837,0.7673451373790349,,
b,99029,0.2176931150781376,-0.348169160729253,0.8871002592912706,138,0.327481642487075,-0.30221778207369754,0.14736366690460168,-0.348169160729253,0.30451784719069425,523,2837,0.7617376357402214,,
b,99030,0.24895531420697448,-0.36600265159663303,0.8871002592912706,138,0.23208808303565798,-0.36600265159663303,0.25828533357587213,-0.3464547951310025,0.36955190355973144,523,2837,0.7619394051708038,,
b,99031,0.2910642808773527,-0.39579487868330177,0.8871002592912706,138,0.31182254884482963,-0.39579487868330177,0.2719782699121511,-0.35467539722911345,0.5155157308604985,523,2837,0.7613474692582032,,
b,99032,0.1705130455334829,-0.4273920115269237,0.8871002592912706,138,0.22422687870280855,-0.4273920115269237,0.13523566108256024,-0.3660594778068002,0.5040656355918842,523,2837,0.7734800121779335,,
b,99033,0.2587346332213416,-0.40882045299911446,0.8871002592912706,138,0.24472743758456028,-0.40882045299911446,0.26821324943369373,-0.2718578086943913,0.39776694712360056,523,2837,0.7636784744592061,,
b,99034,0.2678129291550104,-0.3852024578093823,0.8871002592912706,138,0.1724416263259838,-0.3852024578093823,0.33822154608118904,-0.24037684181226598,0.4267682640692746,523,2837,0.7674943186597759,,
b,99035,0.33470080465339125,-0.3894972006464759,0.8871002592912706,138,0.3349833826841744,-0.3894972006464759,0.32398489673687214,-0.3417042725620695,0.46344023217581687,523,2837,0.7626098834286105,,
b,99036,0.26045322685002836,-0.33977250051365315,0.8871002592912706,138,0.19292501915222604,-0.33977250051365315,0.30821387939229217,-0.30428654930181614,0.4871727713428598,523,2837,0.7711042993711446,,
b,99037,0.207070060438741,-0.3364012335428479,0.8871002592912706,138,0.17582201144762633,-0.3364012335428479,0.22972008937231503,-0.31506070854262136,0.37804393594419333,523,2837,0.7541820876365013,,
b,99038,0.2990619347585224,-0.39620495428000135,0.8871002592912706,138,0.23744965655836903,-0.39620495428000135,0.3391200783465209,-0.27558696700201213,0.42015742938297046,523,2837,0.7625746851062304,,
b,99039,0.2553738827467016,-0.32181565480679525,0.8871002592912706,138,0.23618457977085394,-0.31949831203357076,0.2691771878075848,-0.32181565480679525,0.43676994162004346,523,2837,0.773724265230939,,
b,99040,0.2343465430502576,-0.36818618427683963,0.8871002592912706,138,0.23520472470891973,-0.36818618427683963,0.2338542238537773,-0.2863301899816226,0.33467788195802683,523,2837,0.7634430234541795,,
b,99041,0.23844511432957027,-0.36095490982064554,0.8871002592912706,138,0.1896764482353288,-0.36095490982064554,0.27179610584316216,-0.23883559425479328,0.3357281071067541,523,2837,0.7661822565690938,,
b,99042,0.22587287015581836,-0.35698008231126105,0.8871002592912706,138,0.22752193138670984,-0.35698008231126105,0.22716245355667275,-0.3432536020460284,0.364903468720338,523,2837,0.7588565474943902,,
b,99043,0.23486940956112923,-0.4067472440416152,0.8871002592912706,138,0.1612277029072744,-0.4067472440416152,0.28649814178557653,-0.29636163232110047,0.30301974892589206,523,2837,0.770435617139944,,
b,99044,0.20480133305280113,-0.3825291904573633,0.8871002592912706,138,0.24529033874641426,-0.37797724431108537,0.17796550182579374,-0.3825291904573633,0.3378789708092292,523,2837,0.7717802476876633,,
b,99045,0.18348021795523728,-0.3715258792505404,0.8871002592912706,138,0.1708500357915883,-0.3715258792505404,0.19169554197258165,-0.31113641908690415,0.40751169687246147,523,2837,0.7558139335326605,,
b,99046,0.21080487422825622,-0.3732204493633968,0.8871002592912706,138,0.1734511694562202,-0.3732204493633968,0.23560322461981364,-0.3512438248956729,0.3022087766290547,523,2837,0.7632706878675407,,
b,99047,0.1845337931286679,-0.40991345687079384,0.8871002592912706,138,0.20705914555496419,-0.40991345687079384,0.17013203058894577,-0.32357448200807093,0.4516316262620603,523,2837,0.768742976783668,,
b,99048,0.10888600700416906,-0.3799705820265394,0.8871002592912706,138,0.17427970843786023,-0.35885453136325857,0.0653127147932826,-0.3799705820265394,0.4229760934687525,523,2837,0.764495939185715,,
b,99049,0.2842486706614067,-0.391693379144298,0.8871002592912706,138,0.20743836352241307,-0.391693379144298,0.33605512134306426,-0.29410173345867124,0.41227657589546785,523,2837,0.7670351314771349,,
b,99050,0.25845514724620733,-0.4127134911894843,0.8871002592912706,138,0.1438587535194895,-0.4127134911894843,0.34374061725585636,-0.2599229884619499,0.31106885741451923,523,2837,0.7704637809016168,,
b,99051,0.2101896023344958,-0.4231906457642713,0.8871002592912706,138,0.19832943157351113,-0.4231906457642713,0.21447123124580658,-0.278732836250474,0.3178977684021598,523,2837,0.7690538850272897,,
b,99052,0.1545261178036128,-0.30879511917518265,0.8871002592912706,138,0.20355238130119702,-0.30879511917518265,0.12165928255402414,-0.26077860691546373,0.4423539636270917,523,2837,0.7607562613094857,,
b,99053,0.27058204195309665,-0.38214680124664463,0.8871002592912706,138,0.47412741111458856,-0.38214680124664463,0.1461656649214762,-0.34623580694912226,0.3628561591166436,523,2837,0.7724338810468857,,
b,99054,0.1174914034771588,-0.4431794125772584,0.8871002592912706,138,0.19363091990366788,-0.33849722416650097,0.06769109705812482,-0.4431794125772584,0.295686032084558,523,2837,0.7590953381550242,,
b,99055,0.22072388484311367,-0.36326710825386493,0.8871002592912706,138,0.220185005175495,-0.36326710825386493,0.21924662289641117,-0.3589205016287005,0.37128924549143777,523,2837,0.767815453868769,,
b,99056,0.2468784265394357,-0.30979749611303936,0.8871002592912706,138,0.21044120592075766,-0.2768355107148223,0.2728028700166958,-0.30979749611303936,0.48065535929144043,523,2837,0.7745963054076831,,
b,99057,0.28182176475333853,-0.40527278279681433,0.8871002592912706,138,0.3506785031067865,-0.40527278279681433,0.2347099218908395,-0.29917580007222316,0.3552297162869631,523,2837,0.7674314332485965,,
b,99058,0.27442754542432723,-0.4509189174499107,0.8871002592912706,138,0.2246703657491167,-0.30200887459235914,0.30859062541987736,-0.4509189174499107,0.3831041752830292,523,2837,0.7648821644574396,,
b,99059,0.2681552698311436,-0.37397656772580556,0.8871002592912706,138,0.3204002139499704,-0.37397656772580556,0.2334688944945269,-0.3180239286921182,0.4108531515748325,523,2837,0.7620752334643306,,
b,99060,0.21293804815547213,-0.37055723051523576,0.8871002592912706,138,0.20523246146693253,-0.37055723051523576,0.21971690285427825,-0.32707869844980425,0.4341295224388787,523,2837,0.7734172302516304,,
b,99061,0.26077715402582613,-0.2856757689597815,0.8871002592912706,138,0.25383559057714944,-0.2760709848115026,0.26441461088997675,-0.2856757689597815,0.33480851925907573,523,2837,0.765889680897503,,
b,99062,0.2750105336748774,-0.39899338810567064,0.8871002592912706,138,0.13107751159609338,-0.39899338810567064,0.3868327622388752,-0.3510304790536418,0.401129008549878,523,2837,0.7688454411533235,,
b,99063,0.18148721519578603,-0.36032546535561716,0.8871002592912706,138,0.21507450277508489,-0.3524062064389203,0.1551581094624246,-0.36032546535561716,0.33849653784113265,523,2837,0.7635047886387902,,
b,99064,0.22956821180811016,-0.4035714330774491,0.8871002592912706,138,0.2286338683211333,-0.3817687912329282,0.2259443128061478,-0.4035714330774491,0.363177720592248,523,2837,0.7661021719385505,,
b,99065,0.11824954472118132,-0.40025933495838617,0.8871002592912706,138,0.19587491797618206,-0.40025933495838617,0.06826267567456545,-0.33255694484369946,0.32064212307223505,523,2837,0.7623682317772277,,
b,99066,0.265777722974635,-0.3515046695384028,0.8871002592912706,138,0.243716515439234,-0.3515046695384028,0.28330200098521297,-0.3162984801447333,0.3933345113912372,523,2837,0.7667346073673924,,
b,99067,0.23150412064330106,-0.3699076293671887,0.8871002592912706,138,0.15184348702145867,-0.3699076293671887,0.29145267282627807,-0.33002139192439306,0.439012218433034,523,2837,0.7662818000985686,,
b,99068,0.20037102310868327,-0.3319687702553642,0.8871002592912706,138,0.1223531575519301,-0.3319687702553642,0.2578023929285278,-0.3085792797638642,0.3107572533514033,523,2837,0.7656173867459204,,
b,99069,0.19470234147373056,-0.31346831449054074,0.8871002592912706,138,0.2003145990217845,-0.31346831449054074,0.1888809292976763,-0.20680902081084535,0.2845299381969714,523,2837,0.7614384232094858,,
b,99070,0.31572523054529045,-0.43776986900260884,0.8871002592912706,138,0.2031909860020369,-0.43776986900260884,0.4007236114656123,-0.31969033674018393,0.41491479085519445,523,2837,0.7663804709025954,,
b,99071,0.14999110246026137,-0.41574729181272924,0.8871002592912706,138,0.14345596473908562,-0.41574729181272924,0.15292433866406263,-0.27234685405145337,0.34393281598863934,523,2837,0.7653370315360838,,
b,99072,0.24591562083848895,-0.3664541172455862,0.8871002592912706,138,0.10922854393148973,-0.3664541172455862,0.3524676479024038,-0.323603128516954,0.3286180741348068,523,2837,0.7561638945818476,,
b,99073,0.09400789625518335,-0.38989798670252196,0.8871002592912706,138,0.20363313860279253,-0.3776412211884585,0.02290048828834146,-0.38989798670252196,0.23735593101362001,523,2837,0.7642140117147502,,
