sid,k,j,n,nb,last,路徑,上限是資料尾
2331,1653,-1,2855,2865,1773,cap_抱到上限,False
2331,1697,-1,2855,2865,1817,cap_抱到上限,False
2331,1834,-1,2855,2865,1954,cap_抱到上限,False
2331,2606,-1,2855,2865,2726,cap_抱到上限,False
2331,2625,-1,2855,2865,2745,cap_抱到上限,False
2331,2667,-1,2855,2865,2787,cap_抱到上限,False
2331,2804,-1,2855,2865,2854,cap_抱到上限,True
2332,1764,-1,2848,2858,1884,cap_抱到上限,False
2332,1891,-1,2848,2858,2011,cap_抱到上限,False
2337,666,-1,2846,2856,786,cap_抱到上限,False
2337,1644,-1,2846,2856,1764,cap_抱到上限,False
2337,1666,-1,2846,2856,1786,cap_抱到上限,False
2338,698,-1,2855,2865,818,cap_抱到上限,False
2338,762,-1,2855,2865,882,cap_抱到上限,False
2338,795,-1,2855,2865,915,cap_抱到上限,False
2338,1430,-1,2855,2865,1550,cap_抱到上限,False
2338,1452,-1,2855,2865,1572,cap_抱到上限,False
2338,1547,-1,2855,2865,1667,cap_抱到上限,False
2338,1570,-1,2855,2865,1690,cap_抱到上限,False
2338,1590,-1,2855,2865,1710,cap_抱到上限,False
2338,1635,-1,2855,2865,1755,cap_抱到上限,False
2338,1653,-1,2855,2865,1773,cap_抱到上限,False
2338,1675,-1,2855,2865,1795,cap_抱到上限,False
2338,1697,-1,2855,2865,1817,cap_抱到上限,False
2338,1898,-1,2855,2865,2018,cap_抱到上限,False
2338,2138,-1,2855,2865,2258,cap_抱到上限,False
2340,510,-1,2838,665,630,cap_抱到上限,False
2340,1391,-1,2838,2848,1511,cap_抱到上限,False
2340,2545,-1,2838,2848,2665,cap_抱到上限,False
2340,2787,-1,2838,2848,2837,cap_抱到上限,True
2342,1338,-1,2847,2857,1458,cap_抱到上限,False
2342,1784,-1,2847,2857,1904,cap_抱到上限,False
2342,1806,-1,2847,2857,1926,cap_抱到上限,False
2344,590,-1,2855,2865,710,cap_抱到上限,False
2344,611,-1,2855,2865,731,cap_抱到上限,False
2344,634,-1,2855,2865,754,cap_抱到上限,False
2344,655,-1,2855,2865,775,cap_抱到上限,False
2344,675,-1,2855,2865,795,cap_抱到上限,False
2344,698,-1,2855,2865,818,cap_抱到上限,False
2344,1408,-1,2855,2865,1528,cap_抱到上限,False
2344,1590,-1,2855,2865,1710,cap_抱到上限,False
2344,1612,-1,2855,2865,1732,cap_抱到上限,False
2344,1653,-1,2855,2865,1773,cap_抱到上限,False
2344,1771,-1,2855,2865,1891,cap_抱到上限,False
2344,2499,-1,2855,2865,2619,cap_抱到上限,False
2345,548,-1,2855,2865,668,cap_抱到上限,False
2345,740,-1,2855,2865,860,cap_抱到上限,False
2345,987,-1,2855,2865,1107,cap_抱到上限,False
2345,1146,-1,2855,2865,1266,cap_抱到上限,False
2345,1472,-1,2855,2865,1592,cap_抱到上限,False
2345,1834,-1,2855,2865,1954,cap_抱到上限,False
2345,1898,-1,2855,2865,2018,cap_抱到上限,False
2345,1963,-1,2855,2865,2083,cap_抱到上限,False
2345,2363,-1,2855,2865,2483,cap_抱到上限,False
2345,2499,-1,2855,2865,2619,cap_抱到上限,False
2345,2519,-1,2855,2865,2639,cap_抱到上限,False
2345,2540,-1,2855,2865,2660,cap_抱到上限,False
2345,2562,-1,2855,2865,2682,cap_抱到上限,False
2345,2606,-1,2855,2865,2726,cap_抱到上限,False
2345,2687,-1,2855,2865,2807,cap_抱到上限,False
2347,655,-1,2855,2865,775,cap_抱到上限,False
2347,675,-1,2855,2865,795,cap_抱到上限,False
2347,718,-1,2855,2865,838,cap_抱到上限,False
2347,1472,-1,2855,2865,1592,cap_抱到上限,False
2347,1697,-1,2855,2865,1817,cap_抱到上限,False
2347,1717,-1,2855,2865,1837,cap_抱到上限,False
2347,2667,-1,2855,2865,2787,cap_抱到上限,False
2347,2687,-1,2855,2865,2807,cap_抱到上限,False
2347,2742,-1,2855,2865,2854,cap_抱到上限,True
2347,2761,-1,2855,2865,2854,cap_抱到上限,True
2347,2784,-1,2855,2865,2854,cap_抱到上限,True
2347,2804,-1,2855,2865,2854,cap_抱到上限,True
2348,981,-1,2469,2479,1101,cap_抱到上限,False
2348,1004,-1,2469,2479,1124,cap_抱到上限,False
2349,1633,-1,2835,2845,1753,cap_抱到上限,False
2349,1794,-1,2835,2845,1914,cap_抱到上限,False
2349,1814,-1,2835,2845,1934,cap_抱到上限,False
2349,2479,-1,2835,2845,2599,cap_抱到上限,False
2349,2499,-1,2835,2845,2619,cap_抱到上限,False
2351,548,-1,2855,2865,668,cap_抱到上限,False
2351,762,-1,2855,2865,882,cap_抱到上限,False
2351,837,-1,2855,2865,957,cap_抱到上限,False
2351,858,-1,2855,2865,978,cap_抱到上限,False
2351,881,-1,2855,2865,1001,cap_抱到上限,False
2351,1492,-1,2855,2865,1612,cap_抱到上限,False
2351,1527,-1,2855,2865,1647,cap_抱到上限,False
2351,1547,-1,2855,2865,1667,cap_抱到上限,False
2351,1590,-1,2855,2865,1710,cap_抱到上限,False
2351,1612,-1,2855,2865,1732,cap_抱到上限,False
2351,1635,-1,2855,2865,1755,cap_抱到上限,False
2351,1653,-1,2855,2865,1773,cap_抱到上限,False
2351,1697,-1,2855,2865,1817,cap_抱到上限,False
2352,675,-1,2849,2617,795,cap_抱到上限,False
2352,718,-1,2849,2617,838,cap_抱到上限,False
2352,858,-1,2849,2617,978,cap_抱到上限,False
2352,944,-1,2849,2617,1064,cap_抱到上限,False
2352,965,-1,2849,2617,1085,cap_抱到上限,False
2352,1390,-1,2849,2617,1510,cap_抱到上限,False
2352,1408,-1,2849,2617,1528,cap_抱到上限,False
2352,1452,-1,2849,2617,1572,cap_抱到上限,False
2352,1590,-1,2849,2617,1710,cap_抱到上限,False
2352,1653,-1,2849,2617,1773,cap_抱到上限,False
2352,1697,-1,2849,2617,1817,cap_抱到上限,False
2352,1717,-1,2849,2617,1837,cap_抱到上限,False
2352,1771,-1,2849,2617,1891,cap_抱到上限,False
2352,1834,-1,2849,2617,1954,cap_抱到上限,False
2352,2681,-1,2849,2859,2801,cap_抱到上限,False
2352,2736,-1,2849,2859,2848,cap_抱到上限,True
2353,1103,-1,2855,2865,1223,cap_抱到上限,False
2353,1346,-1,2855,2865,1466,cap_抱到上限,False
2353,1390,-1,2855,2865,1510,cap_抱到上限,False
2353,1408,-1,2855,2865,1528,cap_抱到上限,False
2353,1590,-1,2855,2865,1710,cap_抱到上限,False
2353,1771,-1,2855,2865,1891,cap_抱到上限,False
2353,1834,-1,2855,2865,1954,cap_抱到上限,False
2353,2499,-1,2855,2865,2619,cap_抱到上限,False
2353,2625,-1,2855,2865,2745,cap_抱到上限,False
2354,633,-1,2854,2864,753,cap_抱到上限,False
2354,654,-1,2854,2864,774,cap_抱到上限,False
2354,674,-1,2854,2864,794,cap_抱到上限,False
2354,697,-1,2854,2864,817,cap_抱到上限,False
2354,2582,-1,2854,2864,2702,cap_抱到上限,False
2355,1527,-1,2855,2865,1647,cap_抱到上限,False
2355,1653,-1,2855,2865,1773,cap_抱到上限,False
2355,1921,-1,2855,2865,2041,cap_抱到上限,False
2356,611,-1,2855,2865,731,cap_抱到上限,False
2356,675,-1,2855,2865,795,cap_抱到上限,False
2356,698,-1,2855,2865,818,cap_抱到上限,False
2356,718,-1,2855,2865,838,cap_抱到上限,False
2356,902,-1,2855,2865,1022,cap_抱到上限,False
2356,1346,-1,2855,2865,1466,cap_抱到上限,False
2356,1771,-1,2855,2865,1891,cap_抱到上限,False
2356,2299,-1,2855,2865,2419,cap_抱到上限,False
2356,2341,-1,2855,2865,2461,cap_抱到上限,False
2356,2804,-1,2855,2865,2854,cap_抱到上限,True
2357,1390,-1,2855,2865,1510,cap_抱到上限,False
2357,1408,-1,2855,2865,1528,cap_抱到上限,False
2357,1590,-1,2855,2865,1710,cap_抱到上限,False
2357,1653,-1,2855,2865,1773,cap_抱到上限,False
2357,1898,-1,2855,2865,2018,cap_抱到上限,False
2357,2499,-1,2855,2865,2619,cap_抱到上限,False
2357,2562,-1,2855,2865,2682,cap_抱到上限,False
2357,2625,-1,2855,2865,2745,cap_抱到上限,False
2357,2742,-1,2855,2865,2854,cap_抱到上限,True
2357,2804,-1,2855,2865,2854,cap_抱到上限,True
2359,2499,-1,2855,2865,2619,cap_抱到上限,False
2360,718,-1,2855,2865,838,cap_抱到上限,False
2360,1492,-1,2855,2865,1612,cap_抱到上限,False
2360,1717,-1,2855,2865,1837,cap_抱到上限,False
2360,1834,-1,2855,2865,1954,cap_抱到上限,False
2360,1857,-1,2855,2865,1977,cap_抱到上限,False
2360,1878,-1,2855,2865,1998,cap_抱到上限,False
2360,1921,-1,2855,2865,2041,cap_抱到上限,False
2360,2499,-1,2855,2865,2619,cap_抱到上限,False
2362,675,-1,2855,2865,795,cap_抱到上限,False
2362,1570,-1,2855,2865,1690,cap_抱到上限,False
2362,1675,-1,2855,2865,1795,cap_抱到上限,False
2363,1030,-1,2840,2850,1150,cap_抱到上限,False
2363,1643,-1,2840,2850,1763,cap_抱到上限,False
2363,2547,-1,2840,2850,2667,cap_抱到上限,False
2363,2591,-1,2840,2850,2711,cap_抱到上限,False
2363,2610,-1,2840,2850,2730,cap_抱到上限,False
2364,1916,-1,2829,2839,2036,cap_抱到上限,False
2364,1988,-1,2829,2839,2108,cap_抱到上限,False
2364,2155,-1,2829,2839,2275,cap_抱到上限,False
2365,1408,-1,2855,2865,1528,cap_抱到上限,False
2365,2687,-1,2855,2865,2807,cap_抱到上限,False
2367,1857,-1,2855,2865,1977,cap_抱到上限,False
2367,1878,-1,2855,2865,1998,cap_抱到上限,False
2368,1303,-1,2848,1877,1423,cap_抱到上限,False
2368,1612,-1,2848,1877,1732,cap_抱到上限,False
2368,1635,-1,2848,1877,1755,cap_抱到上限,False
2368,1697,-1,2848,1877,1817,cap_抱到上限,False
2368,2492,-1,2848,2858,2612,cap_抱到上限,False
2368,2512,-1,2848,2858,2632,cap_抱到上限,False
2368,2533,-1,2848,2858,2653,cap_抱到上限,False
2368,2576,-1,2848,2858,2696,cap_抱到上限,False
2368,2599,-1,2848,2858,2719,cap_抱到上限,False
2368,2618,-1,2848,2858,2738,cap_抱到上限,False
2369,548,-1,2855,2865,668,cap_抱到上限,False
2369,1570,-1,2855,2865,1690,cap_抱到上限,False
2369,1590,-1,2855,2865,1710,cap_抱到上限,False
2369,1612,-1,2855,2865,1732,cap_抱到上限,False
2369,1635,-1,2855,2865,1755,cap_抱到上限,False
2371,1920,-1,2847,2541,2040,cap_抱到上限,False
2371,1962,-1,2847,2541,2082,cap_抱到上限,False
2371,2056,-1,2847,2541,2176,cap_抱到上限,False
2371,2075,-1,2847,2541,2195,cap_抱到上限,False
2371,2202,-1,2847,2541,2322,cap_抱到上限,False
2371,2796,-1,2847,2857,2846,cap_抱到上限,True
2374,1709,-1,2847,2857,1829,cap_抱到上限,False
2374,1784,-1,2847,2857,1904,cap_抱到上限,False
2374,1806,-1,2847,2857,1926,cap_抱到上限,False
2374,1826,-1,2847,2857,1946,cap_抱到上限,False
2374,2111,-1,2847,2857,2231,cap_抱到上限,False
2374,2511,-1,2847,2857,2631,cap_抱到上限,False
2374,2532,-1,2847,2857,2652,cap_抱到上限,False
2374,2554,-1,2847,2857,2674,cap_抱到上限,False
2375,977,-1,2831,1354,1097,cap_抱到上限,False
2375,1390,-1,2831,1855,1510,cap_抱到上限,False
2375,1552,-1,2831,1855,1672,cap_抱到上限,False
2375,1572,-1,2831,1855,1692,cap_抱到上限,False
2375,1594,-1,2831,1855,1714,cap_抱到上限,False
2375,2495,-1,2831,2841,2615,cap_抱到上限,False
2376,611,-1,2855,2865,731,cap_抱到上限,False
2376,634,-1,2855,2865,754,cap_抱到上限,False
2376,762,-1,2855,2865,882,cap_抱到上限,False
2376,795,-1,2855,2865,915,cap_抱到上限,False
2376,1570,-1,2855,2865,1690,cap_抱到上限,False
2376,1653,-1,2855,2865,1773,cap_抱到上限,False
2376,1733,-1,2855,2865,1853,cap_抱到上限,False
2376,2138,-1,2855,2865,2258,cap_抱到上限,False
2376,2161,-1,2855,2865,2281,cap_抱到上限,False
2376,2221,-1,2855,2865,2341,cap_抱到上限,False
2376,2258,-1,2855,2865,2378,cap_抱到上限,False
2376,2279,-1,2855,2865,2399,cap_抱到上限,False
2376,2519,-1,2855,2865,2639,cap_抱到上限,False
2376,2540,-1,2855,2865,2660,cap_抱到上限,False
2377,795,-1,2855,2865,915,cap_抱到上限,False
2377,944,-1,2855,2865,1064,cap_抱到上限,False
2377,1185,-1,2855,2865,1305,cap_抱到上限,False
2377,1346,-1,2855,2865,1466,cap_抱到上限,False
2377,1367,-1,2855,2865,1487,cap_抱到上限,False
2377,1452,-1,2855,2865,1572,cap_抱到上限,False
2377,1492,-1,2855,2865,1612,cap_抱到上限,False
2377,1527,-1,2855,2865,1647,cap_抱到上限,False
2377,1635,-1,2855,2865,1755,cap_抱到上限,False
2377,1653,-1,2855,2865,1773,cap_抱到上限,False
2377,1675,-1,2855,2865,1795,cap_抱到上限,False
2377,1733,-1,2855,2865,1853,cap_抱到上限,False
2377,2499,-1,2855,2865,2619,cap_抱到上限,False
2377,2519,-1,2855,2865,2639,cap_抱到上限,False
2377,2709,-1,2855,2865,2829,cap_抱到上限,False
2379,675,-1,2855,2865,795,cap_抱到上限,False
2379,902,-1,2855,2865,1022,cap_抱到上限,False
2379,922,-1,2855,2865,1042,cap_抱到上限,False
2379,1001,-1,2855,2865,1121,cap_抱到上限,False
2379,1061,-1,2855,2865,1181,cap_抱到上限,False
2379,1081,-1,2855,2865,1201,cap_抱到上限,False
2379,1346,-1,2855,2865,1466,cap_抱到上限,False
2379,1367,-1,2855,2865,1487,cap_抱到上限,False
2379,1390,-1,2855,2865,1510,cap_抱到上限,False
2379,1408,-1,2855,2865,1528,cap_抱到上限,False
2379,1492,-1,2855,2865,1612,cap_抱到上限,False
2379,1570,-1,2855,2865,1690,cap_抱到上限,False
2379,1590,-1,2855,2865,1710,cap_抱到上限,False
2379,1612,-1,2855,2865,1732,cap_抱到上限,False
2379,1635,-1,2855,2865,1755,cap_抱到上限,False
2379,1653,-1,2855,2865,1773,cap_抱到上限,False
2379,1733,-1,2855,2865,1853,cap_抱到上限,False
2379,1771,-1,2855,2865,1891,cap_抱到上限,False
2379,1814,-1,2855,2865,1934,cap_抱到上限,False
2379,2341,-1,2855,2865,2461,cap_抱到上限,False
2380,675,-1,2842,1157,795,cap_抱到上限,False
2380,795,-1,2842,1157,915,cap_抱到上限,False
2380,1584,-1,2842,2783,1704,cap_抱到上限,False
2380,1892,-1,2842,2783,2012,cap_抱到上限,False
2382,965,-1,2855,2865,1085,cap_抱到上限,False
2382,1408,-1,2855,2865,1528,cap_抱到上限,False
2382,1697,-1,2855,2865,1817,cap_抱到上限,False
2382,1717,-1,2855,2865,1837,cap_抱到上限,False
2382,1857,-1,2855,2865,1977,cap_抱到上限,False
2382,1878,-1,2855,2865,1998,cap_抱到上限,False
2382,2499,-1,2855,2865,2619,cap_抱到上限,False
2382,2667,-1,2855,2865,2787,cap_抱到上限,False
2382,2687,-1,2855,2865,2807,cap_抱到上限,False
2383,1390,-1,2855,2865,1510,cap_抱到上限,False
2383,1408,-1,2855,2865,1528,cap_抱到上限,False
2383,1492,-1,2855,2865,1612,cap_抱到上限,False
2383,1527,-1,2855,2865,1647,cap_抱到上限,False
2383,1547,-1,2855,2865,1667,cap_抱到上限,False
2383,1570,-1,2855,2865,1690,cap_抱到上限,False
2383,1590,-1,2855,2865,1710,cap_抱到上限,False
2383,1612,-1,2855,2865,1732,cap_抱到上限,False
2383,1635,-1,2855,2865,1755,cap_抱到上限,False
2383,2119,-1,2855,2865,2239,cap_抱到上限,False
2383,2258,-1,2855,2865,2378,cap_抱到上限,False
2383,2279,-1,2855,2865,2399,cap_抱到上限,False
2383,2299,-1,2855,2865,2419,cap_抱到上限,False
2383,2321,-1,2855,2865,2441,cap_抱到上限,False
2383,2499,-1,2855,2865,2619,cap_抱到上限,False
2383,2562,-1,2855,2865,2682,cap_抱到上限,False
2383,2583,-1,2855,2865,2703,cap_抱到上限,False
2383,2606,-1,2855,2865,2726,cap_抱到上限,False
2385,675,-1,2855,2865,795,cap_抱到上限,False
2385,902,-1,2855,2865,1022,cap_抱到上限,False
2385,1146,-1,2855,2865,1266,cap_抱到上限,False
2385,1165,-1,2855,2865,1285,cap_抱到上限,False
2385,1185,-1,2855,2865,1305,cap_抱到上限,False
2385,1408,-1,2855,2865,1528,cap_抱到上限,False
2385,1653,-1,2855,2865,1773,cap_抱到上限,False
2385,1697,-1,2855,2865,1817,cap_抱到上限,False
2385,1771,-1,2855,2865,1891,cap_抱到上限,False
2385,1834,-1,2855,2865,1954,cap_抱到上限,False
2387,1254,-1,2825,2835,1374,cap_抱到上限,False
2387,1273,-1,2825,2835,1393,cap_抱到上限,False
2387,1316,-1,2825,2835,1436,cap_抱到上限,False
2387,1337,-1,2825,2835,1457,cap_抱到上限,False
2387,1360,-1,2825,2835,1480,cap_抱到上限,False
2387,1378,-1,2825,2835,1498,cap_抱到上限,False
2387,1422,-1,2825,2835,1542,cap_抱到上限,False
2387,1827,-1,2825,2835,1947,cap_抱到上限,False
2387,1848,-1,2825,2835,1968,cap_抱到上限,False
2388,1284,-1,2855,2865,1404,cap_抱到上限,False
2388,1408,-1,2855,2865,1528,cap_抱到上限,False
2388,1717,-1,2855,2865,1837,cap_抱到上限,False
2388,1733,-1,2855,2865,1853,cap_抱到上限,False
2388,1942,-1,2855,2865,2062,cap_抱到上限,False
2388,2181,-1,2855,2865,2301,cap_抱到上限,False
2388,2363,-1,2855,2865,2483,cap_抱到上限,False
2392,1697,-1,2853,2863,1817,cap_抱到上限,False
2392,1717,-1,2853,2863,1837,cap_抱到上限,False
2392,1898,-1,2853,2863,2018,cap_抱到上限,False
2393,1408,-1,2855,2865,1528,cap_抱到上限,False
2395,611,-1,2855,2865,731,cap_抱到上限,False
2395,795,-1,2855,2865,915,cap_抱到上限,False
2395,1040,-1,2855,2865,1160,cap_抱到上限,False
2395,1061,-1,2855,2865,1181,cap_抱到上限,False
2395,1103,-1,2855,2865,1223,cap_抱到上限,False
2395,1146,-1,2855,2865,1266,cap_抱到上限,False
2395,1165,-1,2855,2865,1285,cap_抱到上限,False
2395,1346,-1,2855,2865,1466,cap_抱到上限,False
2395,1635,-1,2855,2865,1755,cap_抱到上限,False
2395,1653,-1,2855,2865,1773,cap_抱到上限,False
2395,1717,-1,2855,2865,1837,cap_抱到上限,False
2395,1771,-1,2855,2865,1891,cap_抱到上限,False
2395,1834,-1,2855,2865,1954,cap_抱到上限,False
2395,2014,-1,2855,2865,2134,cap_抱到上限,False
2395,2709,-1,2855,2865,2829,cap_抱到上限,False
2395,2742,-1,2855,2865,2854,cap_抱到上限,True
2395,2761,-1,2855,2865,2854,cap_抱到上限,True
2395,2804,-1,2855,2865,2854,cap_抱到上限,True
2399,1408,-1,2855,2865,1528,cap_抱到上限,False
2399,1697,-1,2855,2865,1817,cap_抱到上限,False
2401,1367,-1,2855,2865,1487,cap_抱到上限,False
2401,1408,-1,2855,2865,1528,cap_抱到上限,False
2401,1570,-1,2855,2865,1690,cap_抱到上限,False
2401,1612,-1,2855,2865,1732,cap_抱到上限,False
2401,1635,-1,2855,2865,1755,cap_抱到上限,False
2401,1675,-1,2855,2865,1795,cap_抱到上限,False
2401,1771,-1,2855,2865,1891,cap_抱到上限,False
2401,1792,-1,2855,2865,1912,cap_抱到上限,False
2401,2341,-1,2855,2865,2461,cap_抱到上限,False
2401,2363,-1,2855,2865,2483,cap_抱到上限,False
2401,2742,-1,2855,2865,2854,cap_抱到上限,True
2401,2804,-1,2855,2865,2854,cap_抱到上限,True
2402,943,-1,2854,2864,1063,cap_抱到上限,False
2402,1877,-1,2854,2864,1997,cap_抱到上限,False
2402,1897,-1,2854,2864,2017,cap_抱到上限,False
2402,2118,-1,2854,2864,2238,cap_抱到上限,False
2402,2137,-1,2854,2864,2257,cap_抱到上限,False
2402,2340,-1,2854,2864,2460,cap_抱到上限,False
2402,2362,-1,2854,2864,2482,cap_抱到上限,False
2402,2498,-1,2854,2864,2618,cap_抱到上限,False
2402,2518,-1,2854,2864,2638,cap_抱到上限,False
2402,2539,-1,2854,2864,2659,cap_抱到上限,False
2402,2582,-1,2854,2864,2702,cap_抱到上限,False
2402,2605,-1,2854,2864,2725,cap_抱到上限,False
2402,2624,-1,2854,2864,2744,cap_抱到上限,False
2402,2741,-1,2854,2864,2853,cap_抱到上限,True
2402,2760,-1,2854,2864,2853,cap_抱到上限,True
2402,2803,-1,2854,2864,2853,cap_抱到上限,True
2404,980,-1,2848,2858,1100,cap_抱到上限,False
2404,1200,-1,2848,2858,1320,cap_抱到上限,False
2404,1296,-1,2848,2858,1416,cap_抱到上限,False
2404,1339,-1,2848,2858,1459,cap_抱到上限,False
2405,2499,-1,2855,2865,2619,cap_抱到上限,False
2405,2667,-1,2855,2865,2787,cap_抱到上限,False
2406,1403,-1,2850,2860,1523,cap_抱到上限,False
2408,569,-1,2855,2865,689,cap_抱到上限,False
2408,655,-1,2855,2865,775,cap_抱到上限,False
2408,675,-1,2855,2865,795,cap_抱到上限,False
2408,698,-1,2855,2865,818,cap_抱到上限,False
2408,718,-1,2855,2865,838,cap_抱到上限,False
2408,740,-1,2855,2865,860,cap_抱到上限,False
2408,762,-1,2855,2865,882,cap_抱到上限,False
2408,795,-1,2855,2865,915,cap_抱到上限,False
2408,816,-1,2855,2865,936,cap_抱到上限,False
2408,837,-1,2855,2865,957,cap_抱到上限,False
2408,858,-1,2855,2865,978,cap_抱到上限,False
2408,1507,-1,2855,2865,1627,cap_抱到上限,False
2408,1527,-1,2855,2865,1647,cap_抱到上限,False
2408,1547,-1,2855,2865,1667,cap_抱到上限,False
2408,1570,-1,2855,2865,1690,cap_抱到上限,False
2408,1590,-1,2855,2865,1710,cap_抱到上限,False
2408,1612,-1,2855,2865,1732,cap_抱到上限,False
2408,1635,-1,2855,2865,1755,cap_抱到上限,False
2409,1570,-1,2848,1892,1690,cap_抱到上限,False
2409,1590,-1,2848,1892,1710,cap_抱到上限,False
2409,2292,-1,2848,2858,2412,cap_抱到上限,False
2409,2356,-1,2848,2858,2476,cap_抱到上限,False
2412,740,-1,2855,2865,860,cap_抱到上限,False
2412,1472,-1,2855,2865,1592,cap_抱到上限,False
2412,2445,-1,2855,2865,2565,cap_抱到上限,False
2413,1001,-1,2855,2865,1121,cap_抱到上限,False
2413,1963,-1,2855,2865,2083,cap_抱到上限,False
2413,2014,-1,2855,2865,2134,cap_抱到上限,False
2414,1346,-1,2855,2865,1466,cap_抱到上限,False
2414,1612,-1,2855,2865,1732,cap_抱到上限,False
2414,1635,-1,2855,2865,1755,cap_抱到上限,False
2414,2804,-1,2855,2865,2854,cap_抱到上限,True
2417,1408,-1,2848,1647,1528,cap_抱到上限,False
2417,2680,-1,2848,2858,2800,cap_抱到上限,False
2417,2735,-1,2848,2858,2847,cap_抱到上限,True
2419,937,-1,2848,2858,1057,cap_抱到上限,False
2419,980,-1,2848,2858,1100,cap_抱到上限,False
2419,1827,-1,2848,2858,1947,cap_抱到上限,False
2419,1956,-1,2848,2858,2076,cap_抱到上限,False
2419,2680,-1,2848,2858,2800,cap_抱到上限,False
2420,2804,-1,2855,2865,2854,cap_抱到上限,True
2421,1124,-1,2855,2865,1244,cap_抱到上限,False
2421,1635,-1,2855,2865,1755,cap_抱到上限,False
2421,1697,-1,2855,2865,1817,cap_抱到上限,False
2421,1834,-1,2855,2865,1954,cap_抱到上限,False
2421,2341,-1,2855,2865,2461,cap_抱到上限,False
2421,2499,-1,2855,2865,2619,cap_抱到上限,False
2421,2519,-1,2855,2865,2639,cap_抱到上限,False
2421,2687,-1,2855,2865,2807,cap_抱到上限,False
2421,2742,-1,2855,2865,2854,cap_抱到上限,True
2425,1717,-1,2855,2865,1837,cap_抱到上限,False
2425,2499,-1,2855,2865,2619,cap_抱到上限,False
2425,2742,-1,2855,2865,2854,cap_抱到上限,True
2425,2761,-1,2855,2865,2854,cap_抱到上限,True
2425,2784,-1,2855,2865,2854,cap_抱到上限,True
2425,2804,-1,2855,2865,2854,cap_抱到上限,True
2426,795,-1,2855,2865,915,cap_抱到上限,False
2426,1081,-1,2855,2865,1201,cap_抱到上限,False
2426,1635,-1,2855,2865,1755,cap_抱到上限,False
2426,2321,-1,2855,2865,2441,cap_抱到上限,False
2426,2519,-1,2855,2865,2639,cap_抱到上限,False
2427,2540,-1,2855,2865,2660,cap_抱到上限,False
2427,2645,-1,2855,2865,2765,cap_抱到上限,False
2427,2709,-1,2855,2865,2829,cap_抱到上限,False
2428,675,-1,2855,2865,795,cap_抱到上限,False
2428,1452,-1,2855,2865,1572,cap_抱到上限,False
2428,1472,-1,2855,2865,1592,cap_抱到上限,False
2428,1492,-1,2855,2865,1612,cap_抱到上限,False
2430,1570,-1,2848,1853,1690,cap_抱到上限,False
2436,548,-1,2847,905,668,cap_抱到上限,False
2436,611,-1,2847,905,731,cap_抱到上限,False
2436,634,-1,2847,905,754,cap_抱到上限,False
2436,655,-1,2847,905,775,cap_抱到上限,False
2436,675,-1,2847,905,795,cap_抱到上限,False
2436,1383,-1,2847,2857,1503,cap_抱到上限,False
2436,1401,-1,2847,2857,1521,cap_抱到上限,False
2436,1445,-1,2847,2857,1565,cap_抱到上限,False
2436,1465,-1,2847,2857,1585,cap_抱到上限,False
2436,2511,-1,2847,2857,2631,cap_抱到上限,False
2436,2532,-1,2847,2857,2652,cap_抱到上限,False
2436,2598,-1,2847,2857,2718,cap_抱到上限,False
2436,2659,-1,2847,2857,2779,cap_抱到上限,False
2436,2701,-1,2847,2857,2821,cap_抱到上限,False
2439,655,-1,2855,2865,775,cap_抱到上限,False
2439,675,-1,2855,2865,795,cap_抱到上限,False
2439,698,-1,2855,2865,818,cap_抱到上限,False
2439,718,-1,2855,2865,838,cap_抱到上限,False
2439,944,-1,2855,2865,1064,cap_抱到上限,False
2439,1408,-1,2855,2865,1528,cap_抱到上限,False
2439,2161,-1,2855,2865,2281,cap_抱到上限,False
2439,2625,-1,2855,2865,2745,cap_抱到上限,False
2440,771,-1,2820,2830,891,cap_抱到上限,False
2441,548,-1,2855,2865,668,cap_抱到上限,False
2441,590,-1,2855,2865,710,cap_抱到上限,False
2441,611,-1,2855,2865,731,cap_抱到上限,False
2441,655,-1,2855,2865,775,cap_抱到上限,False
2441,675,-1,2855,2865,795,cap_抱到上限,False
2441,762,-1,2855,2865,882,cap_抱到上限,False
2441,795,-1,2855,2865,915,cap_抱到上限,False
2441,1146,-1,2855,2865,1266,cap_抱到上限,False
2441,1284,-1,2855,2865,1404,cap_抱到上限,False
2441,1326,-1,2855,2865,1446,cap_抱到上限,False
2441,1390,-1,2855,2865,1510,cap_抱到上限,False
2441,1430,-1,2855,2865,1550,cap_抱到上限,False
2441,1452,-1,2855,2865,1572,cap_抱到上限,False
2441,1472,-1,2855,2865,1592,cap_抱到上限,False
2441,1527,-1,2855,2865,1647,cap_抱到上限,False
2441,1547,-1,2855,2865,1667,cap_抱到上限,False
2441,1570,-1,2855,2865,1690,cap_抱到上限,False
2441,1612,-1,2855,2865,1732,cap_抱到上限,False
2441,1635,-1,2855,2865,1755,cap_抱到上限,False
2441,2499,-1,2855,2865,2619,cap_抱到上限,False
2442,675,-1,2848,1432,795,cap_抱到上限,False
2442,922,-1,2848,1432,1042,cap_抱到上限,False
2442,944,-1,2848,1432,1064,cap_抱到上限,False
2442,2196,-1,2848,2858,2316,cap_抱到上限,False
2442,2680,-1,2848,2858,2800,cap_抱到上限,False
2444,655,-1,2855,2865,775,cap_抱到上限,False
2449,902,-1,2854,2864,1022,cap_抱到上限,False
