open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1584835200000,12.105,12.483,11.020,11.160,2451920.35,1584921599999,29051868.28060,185240,1196679.25,14166834.79128,0
1584921600000,11.159,12.520,10.765,12.172,2267239.39,1585007999999,26327178.14176,185829,1192538.18,13824211.06412,0
1585008000000,12.174,12.575,11.906,12.404,1739021.07,1585094399999,21313506.46383,165775,947791.57,11620970.21904,0
1585094400000,12.400,12.708,11.960,12.304,1748919.99,1585180799999,21495480.73864,152854,916452.84,11262498.66813,0
1585180800000,12.307,13.267,12.100,13.202,1089249.85,1585267199999,13625239.21797,96923,583687.47,7314206.41729,0
1585267200000,13.201,13.386,12.039,12.317,1496285.83,1585353599999,19357036.04925,104808,720061.84,9320180.48905,0
1585353600000,12.300,12.348,11.610,12.175,1325113.38,1585439999999,16002677.22643,96726,679393.07,8209128.82310,0
1585440000000,12.177,12.228,11.260,11.267,962357.57,1585526399999,11280805.72999,77610,449916.88,5276244.06379,0
1585526400000,11.273,12.424,11.225,12.123,1233496.79,1585612799999,14732997.93602,98416,674275.11,8051573.88262,0
1585612800000,12.128,12.750,12.100,12.536,1326495.93,1585699199999,16573287.88250,92230,710069.54,8871979.47670,0
1585699200000,12.539,12.748,11.960,12.706,1409144.95,1585785599999,17358637.97804,92301,736770.09,9075749.76666,0
1585785600000,12.706,13.755,12.500,13.008,1867018.75,1585871999999,24245784.22024,111168,987908.71,12831542.13883,0
1585872000000,13.015,13.578,12.912,13.359,1364218.69,1585958399999,18072583.66141,96950,690798.08,9154564.87073,0
1585958400000,13.361,14.051,13.136,13.781,2264887.58,1586044799999,30979831.27916,118386,1141046.65,15610343.27271,0
1586044800000,13.776,13.969,13.411,13.699,1172217.67,1586131199999,16072572.59323,82489,555958.18,7623254.29019,0
1586131200000,13.696,15.232,13.639,15.189,1945463.95,1586217599999,27936637.46410,107697,973590.54,13988876.37890,0
1586217600000,15.189,15.512,14.250,14.725,2241051.33,1586303999999,33545982.63596,120340,977221.29,14634462.34128,0
1586304000000,14.728,15.377,14.567,15.098,1491320.55,1586390399999,22397653.40256,106859,748330.23,11240880.25904,0
1586390400000,15.102,15.218,14.611,15.013,1257983.36,1586476799999,18891449.78728,103792,607440.99,9125829.47685,0
1586476800000,15.012,15.082,13.455,13.708,1903505.01,1586563199999,26776139.88945,123327,895927.17,12589671.43895,0
1586563200000,13.708,14.090,13.519,13.804,1163328.91,1586649599999,16101132.66501,97906,529494.58,7334008.73881,0
1586649600000,13.812,14.846,13.639,14.287,1590489.30,1586735999999,22778957.89270,106132,791690.70,11330986.01752,0
1586736000000,14.282,15.075,13.500,15.000,4021749.59,1586822399999,57953460.48156,175872,1949692.18,28157795.27567,0
1586822400000,15.001,15.954,14.763,15.593,4569526.70,1586908799999,70685920.91092,164826,2306264.86,35687349.15630,0
1586908800000,15.589,15.811,14.467,14.544,2880471.05,1586995199999,43931002.14745,128928,1322045.43,20190791.12820,0
1586995200000,14.544,15.767,14.069,15.737,3098334.13,1587081599999,46939671.69670,153206,1517010.40,22987237.70048,0
1587081600000,15.739,15.920,15.139,15.610,2188537.87,1587167999999,34126606.20656,123751,1087716.47,16967364.36351,0
1587168000000,15.610,16.823,15.600,16.580,2281422.62,1587254399999,36848836.92032,119970,1190995.34,19244337.22230,0
1587254400000,16.579,16.669,15.770,16.035,1830505.32,1587340799999,29643710.95509,123144,855453.33,13853065.18643,0
1587340800000,16.030,16.456,14.775,14.928,2594135.67,1587427199999,40625517.83062,146059,1280424.27,20065545.01179,0
1587427200000,14.924,15.422,14.666,15.113,2440212.54,1587513599999,36799224.32379,138692,1220952.17,18419750.25977,0
1587513600000,15.103,15.823,14.913,15.697,1604788.72,1587599999999,24765776.58051,96241,809879.16,12501499.26257,0
1587600000000,15.697,16.463,15.379,16.049,2065896.92,1587686399999,32825762.38781,120185,1033088.53,16416395.31415,0
1587686400000,16.055,16.269,15.658,15.930,1552796.52,1587772799999,24871460.70848,99064,704591.30,11283869.59191,0
1587772800000,15.923,16.449,15.740,16.233,1260384.21,1587859199999,20363758.84563,91941,622992.24,10070681.27574,0
1587859200000,16.235,16.430,15.952,16.347,1213378.93,1587945599999,19709369.76134,95361,584193.61,9491522.38109,0
1587945600000,16.348,16.567,16.043,16.414,1340597.08,1588031999999,21847468.91659,100232,699421.82,11404472.79607,0
1588032000000,16.402,16.465,16.140,16.335,1016776.69,1588118399999,16581599.91329,84266,496246.43,8094397.34539,0
1588118400000,16.335,17.495,16.294,17.333,2061367.45,1588204799999,34824416.46856,115966,1083345.68,18290111.32660,0
1588204800000,17.327,18.137,16.320,16.928,3117440.20,1588291199999,53689140.53733,162944,1475521.50,25412956.21600,0
1588291200000,16.916,17.856,16.909,17.440,1970326.21,1588377599999,34353980.33841,134438,997000.92,17378063.80890,0
1588377600000,17.439,17.568,17.248,17.520,952641.13,1588463999999,16595670.04502,89672,463313.45,8072454.87180,0
1588464000000,17.519,17.799,16.771,17.083,1213703.65,1588550399999,20952409.99031,104496,578657.42,9989938.24721,0
1588550400000,17.081,17.267,16.250,17.003,1525917.37,1588636799999,25582993.11111,120891,725164.14,12158040.32205,0
1588636800000,16.998,17.294,16.585,16.850,1147397.72,1588723199999,19416037.17006,110941,570260.92,9654459.82848,0
1588723200000,16.852,17.139,16.350,16.391,1058713.80,1588809599999,17842637.99182,106001,511355.53,8623664.68308,0
1588809600000,16.388,17.242,16.024,16.997,1291777.28,1588895999999,21583026.78887,123423,620889.11,10379191.89243,0
1588896000000,16.999,17.400,16.817,17.145,1168733.80,1588982399999,19994367.23245,89902,577936.14,9884798.93050,0
1588982400000,17.145,17.495,16.754,16.766,1096794.81,1589068799999,18843001.62145,73859,484181.79,8321396.84874,0
1589068800000,16.763,16.795,13.630,15.309,2530265.21,1589155199999,38225172.91294,150942,1168670.68,17613330.89090,0
1589155200000,15.306,15.522,14.014,15.073,1827284.58,1589241599999,27273093.98087,141927,945035.12,14110458.28634,0
1589241600000,15.085,16.220,14.966,15.756,1966025.46,1589327999999,30851254.02452,119383,986008.02,15476941.48528,0
1589328000000,15.756,16.361,15.627,16.177,1107585.56,1589414399999,17737836.91274,88014,546811.85,8761754.43333,0
1589414400000,16.182,16.693,15.976,16.361,1152546.06,1589500799999,18796855.06859,94333,555573.74,9062724.66177,0
1589500800000,16.368,16.451,15.542,15.710,1105577.41,1589587199999,17723046.15571,96406,546100.86,8755979.12790,0
1589587200000,15.707,16.228,15.577,16.059,738007.81,1589673599999,11825638.75723,74577,345223.95,5532046.64130,0
1589673600000,16.060,16.522,16.004,16.293,704263.00,1589759999999,11491021.13548,62079,343121.01,5598872.28741,0
1589760000000,16.294,16.872,16.235,16.638,791209.22,1589846399999,13100507.64018,72961,397413.51,6580851.63526,0
1589846400000,16.640,17.250,16.302,17.215,1083398.38,1589932799999,18264651.09554,82969,544922.64,9194614.26491,0
1589932800000,17.211,17.348,16.450,16.887,1036929.85,1590019199999,17621214.91059,79785,512559.59,8714741.58969,0
1590019200000,16.891,17.064,15.732,16.097,1410902.92,1590105599999,23113050.37646,105177,637257.63,10444619.25349,0
1590105600000,16.092,16.924,15.935,16.606,1110318.45,1590191999999,18280802.56697,85602,496439.47,8176047.94706,0
1590192000000,16.606,16.866,16.345,16.490,660987.44,1590278399999,10962711.52226,63366,285107.15,4729598.41399,0
1590278400000,16.489,16.803,15.929,15.952,833129.55,1590364799999,13724833.74536,75561,353996.53,5834808.83511,0
1590364800000,15.943,16.426,15.789,16.385,1036864.54,1590451199999,16816518.80161,106691,478959.83,7771536.77123,0
1590451200000,16.385,16.503,15.972,16.219,861433.70,1590537599999,14012882.65542,90601,420734.68,6846651.66180,0
1590537600000,16.214,16.517,16.162,16.481,715038.99,1590623999999,11702866.99513,69645,348693.59,5706685.53633,0
1590624000000,16.481,17.160,16.413,17.092,754792.47,1590710399999,12623258.45483,66965,362041.81,6057580.52369,0
1590710400000,17.090,17.208,16.642,17.016,956578.12,1590796799999,16238398.61107,80318,425667.54,7227398.95725,0
1590796800000,17.010,17.800,16.937,17.737,1149486.18,1590883199999,19992151.47925,79467,553036.66,9620862.58715,0
1590883200000,17.738,18.203,16.854,17.089,1550100.17,1590969599999,27265292.77208,114615,635216.83,11187314.93314,0
1590969600000,17.098,18.173,16.983,17.956,1316915.19,1591055999999,23044951.95614,99770,646738.07,11336505.58403,0
1591056000000,17.968,18.228,16.556,17.274,1588636.39,1591142399999,27995999.89312,95276,681347.30,12021674.16905,0
1591142400000,17.282,17.621,16.962,17.573,870634.86,1591228799999,15094099.48680,77742,419221.22,7269104.24659,0
1591228800000,17.573,17.658,17.050,17.526,925519.02,1591315199999,16152792.99013,77067,436827.08,7625334.75006,0
1591315200000,17.525,17.909,17.440,17.686,1258405.64,1591401599999,22247690.89508,80497,624538.77,11044634.15103,0
1591401600000,17.691,17.794,17.500,17.567,713949.46,1591487999999,12594954.00552,53250,335227.56,5916203.51088,0
1591488000000,17.567,17.650,16.870,17.415,972665.27,1591574399999,16863876.19842,66649,442452.53,7675047.23427,0
1591574400000,17.416,17.561,17.250,17.453,484372.68,1591660799999,8431853.93157,41053,230954.02,4020625.73865,0
1591660800000,17.453,17.521,17.010,17.383,492253.86,1591747199999,8522583.15338,40375,237963.42,4121394.04528,0
1591747200000,17.382,17.590,17.175,17.419,584324.54,1591833599999,10157678.46562,48902,278773.97,4848316.40936,0
1591833600000,17.414,17.536,15.861,16.231,1058267.51,1591919999999,17779382.20750,76855,436354.58,7337611.58387,0
1591920000000,16.234,16.822,16.078,16.643,678208.71,1592006399999,11231908.55147,72248,320727.43,5312057.64858,0
1592006400000,16.645,16.822,16.490,16.807,439411.15,1592092799999,7313419.56273,49477,210714.11,3507882.11814,0
1592092800000,16.809,16.819,16.391,16.566,498068.67,1592179199999,8297051.49655,51308,243569.32,4056642.37875,0
1592179200000,16.566,16.606,15.404,16.378,1054648.72,1592265599999,16932572.68462,94985,514586.01,8264683.33094,0
1592265600000,16.384,16.650,16.153,16.429,611416.87,1592351999999,10025985.16866,59850,283376.09,4647337.68164,0
1592352000000,16.427,16.660,15.966,16.390,732374.44,1592438399999,11993247.15786,65677,370490.21,6070441.71428,0
1592438400000,16.389,16.550,15.878,16.169,658968.53,1592524799999,10727103.61332,61438,302321.89,4924661.11753,0
1592524800000,16.168,16.306,15.900,15.966,609887.35,1592611199999,9810736.64498,69539,283681.29,4564151.71357,0
1592611200000,15.966,16.151,15.688,16.071,555612.11,1592697599999,8869725.00892,56262,270004.93,4313122.73863,0
1592697600000,16.076,16.335,15.936,15.982,443718.08,1592783999999,7146338.65582,39539,214162.36,3449981.27404,0
1592784000000,15.982,16.573,15.962,16.514,604840.29,1592870399999,9861333.43883,52945,304616.64,4966068.49333,0
1592870400000,16.509,16.568,16.291,16.396,547942.90,1592956799999,8997828.73984,54732,261670.63,4298139.35480,0
