stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1101,台泥,2021Q1,twse,130708958,259363959,390072917,74652169,89790734,164442903,61574403,,52019465,77166710,20449164,-499691,210710051,,,14919963,225630014,,0,11521600,34.63
1102,亞泥,2021Q1,twse,87445807,209798318,297244125,54418302,69352377,123770679,33614472,,1483851,114741921,978837,,150819081,,,22654365,173473446,,0,0,44.87
1103,嘉泥,2021Q1,twse,11049608,29373936,40423544,2191735,12268074,14459809,7747805,,961578,11526647,5951590,-1108495,25079125,,,884610,25963735,,0,131036320,38.96
1104,環泥,2021Q1,twse,4388040,19826990,24215030,3688372,1507158,5195530,6536092,,65822,11745251,535526,,18882691,,,136809,19019500,,0,0,28.89
1108,幸福,2021Q1,twse,5149380,2838661,7988041,2550241,1003726,3553967,4047380,,9,379779,6832,0,4434000,,,74,4434074,,0,0,10.96
1109,信大,2021Q1,twse,6698284,5137913,11836197,1881337,104806,1986143,3419579,,22962,4515604,-202830,,7755315,,,2094739,9850054,0,0,0,22.68
1110,東泥,2021Q1,twse,1982069,7935206,9917275,722086,607277,1329363,5720008,,188267,2108958,515744,-12185,8520792,,,67120,8587912,,0,2112865,14.95
1201,味全,2021Q1,twse,6092481,12242472,18334953,6431297,5250788,11682085,5060629,,36115,1819701,-271803,,6644642,,,8226,6652868,0,0,0,13.13
1203,味王,2021Q1,twse,4567397,5087523,9654920,1719071,1471343,3190414,2400000,,205814,2634772,59062,-38464,5261184,,,1203322,6464506,0,0,2293865,22.13
1210,大成,2021Q1,twse,25518396,28716745,54235141,25035138,2722494,27757632,8273391,,3179626,6117521,1322328,-219132,18673734,,,7803775,26477509,,0,45362433,23.88
1213,大飲,2021Q1,twse,231113,1015017,1246130,539532,184112,723644,566226,,21938,-65526,-152,,522486,,,,522486,0,0,0,9.23
1215,卜蜂,2021Q1,twse,6078585,14552022,20630607,6904801,4428476,11333277,2679910,,3949,4600158,1544270,,8828287,,,469043,9297330,0,0,0,32.94
1216,統一,2021Q1,twse,167921093,331157417,499078510,162765664,148783821,311549485,56820154,,3351563,67450088,-8126080,,119495725,,,68033300,187529025,0,0,0,21.03
1217,愛之味,2021Q1,twse,2225668,11472626,13698294,3834266,2621469,6455735,4945134,,268647,888290,357231,0,6459302,,,783257,7242559,0,0,0,13.06
1218,泰山,2021Q1,twse,3139592,6152303,9291895,1258476,833754,2092230,4999990,,974083,1497208,-72941,-203876,7194464,,,5201,7199665,0,0,13680042,14.79
1219,福壽,2021Q1,twse,4319081,4342941,8662022,1716636,2201058,3917694,3220139,,14358,1426583,-6497,-6735,4647848,,,96480,4744328,,0,364000,14.45
1220,台榮,2021Q1,twse,1944781,1284995,3229776,421770,186563,608333,1770779,,22810,639553,0,0,2433142,,,188301,2621443,0,0,0,13.74
1225,福懋油,2021Q1,twse,4097232,3607613,7704845,2612308,1150827,3763135,2187030,,121015,1288041,-99931,,3496155,,,445555,3941710,,0,0,15.99
1227,佳格,2021Q1,twse,19777311,7050513,26827824,7391076,758998,8150074,9150897,,127392,9347842,-294289,-21182,18310660,,,367090,18677750,0,0,6669471,20.16
1229,聯華,2021Q1,twse,9657046,50880209,60537255,12705051,1678222,14383273,12814983,,859366,11629064,7105059,-184763,32223709,,,13930273,46153982,,0,6899000,25.28
1231,聯華食,2021Q1,twse,3947780,4976127,8923907,2432716,2240383,4673099,1833252,,72657,2319497,6724,,4232130,,,18678,4250808,,0,0,23.09
1232,大統益,2021Q1,twse,5665798,1140048,6805846,1431208,236060,1667268,1599749,,23784,3425976,-6972,,5042537,,,96041,5138578,0,0,0,31.52
1233,天仁,2021Q1,twse,710804,1585740,2296544,495770,307159,802929,905919,,46053,458408,81277,-1974,1489683,,,3932,1493615,0,0,43000,16.45
1234,黑松,2021Q1,twse,7628011,14844738,22472749,1869772,2402696,4272468,4018711,,185139,13943307,53124,0,18200281,,,0,18200281,,0,0,45.29
1235,興泰,2021Q1,twse,3816862,1253506,5070368,982999,54397,1037396,1043978,,43292,726006,2229751,-10055,4032972,,,,4032972,,0,3408533,39.93
