stock_id,name,period,market,現金及約當現金,應收款項,本期所得稅資產,待出售資產,待分配予業主之資產（或處分群組）,投資,再保險合約資產,不動產及設備,使用權資產,無形資產,遞延所得稅資產,其他資產,分離帳戶保險商品資產,資產總計,短期債務,應付款項,本期所得稅負債,與待出售資產直接相關之負債,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,應付債券,特別股負債,其他金融負債,租賃負債,保險負債,具金融商品性質之保險契約準備,外匯價格變動準備,負債準備,遞延所得稅負債,其他負債,分離帳戶保險商品負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,每股參考淨值
2816,旺旺保,2023Q2,twse,3446841,1082263,9105,,,8633476,4540377,1282181,22537,152652,,665573,,19835005,,1325428,0,,,,,,,22690,12648766,,,109344,63920,20149,,14190297,2236080,,0,3399727,8901,,,,,,5644708,0,0,0,25.24
2832,台產,2023Q2,twse,3570889,1046067,,,,14331823,2530450,368304,60823,16185,18656,750567,,22693764,,1587747,104192,,,,,,,72535,9913625,,,55898,277767,91095,,12102859,3622004,,98962,6742902,127037,,,,,,10590905,,0,0,29.24
2850,新產,2023Q2,twse,11874969,2480794,0,,,23099785,8162382,1147992,24314,24093,206296,854886,,47875511,,4154012,216555,,222446,0,,,,24878,27079701,,,47148,54751,189984,,31989475,3159633,,64800,11738858,922745,0,,,,,15886036,0,0,0,50.28
2851,中再保,2023Q2,twse,19088848,283760,14360,,,22229611,8353319,287263,1537,11619,317718,2268479,,52856514,,809775,20215,,282352,,,,,1558,33385471,,,1310,190299,101258,,34792238,8003888,,1560000,8309874,190514,,,,,,18064276,0,0,0,22.57
2852,第一保,2023Q2,twse,1485274,741670,,,,12940431,2605537,631762,6496,38659,23458,562723,,19036010,,1097385,51145,,,,,,,6566,9862450,,,39930,93893,101575,,11252944,3011638,,0,4348980,422448,,,,,,7783066,,0,0,25.84
