stock_id,name,period,market,現金及約當現金,存放央行及拆借金融同業,透過損益按公允價值衡量之金融資產,透過其他綜合損益按公允價值衡量之金融資產,按攤銷後成本衡量之債務工具投資,避險之衍生金融資產,附賣回票券及債券投資,應收款項－淨額,當期所得稅資產,待出售資產－淨額,,貼現及放款－淨額,再保險合約資產－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,投資性不動產－淨額,不動產及設備－淨額,使用權資產－淨額,無形資產－淨額,遞延所得稅資產,其他資產－淨額,資產總額,央行及金融同業存款,央行及同業融資,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,附買回票券及債券負債,應付商業本票－淨額,應付款項,當期所得稅負債,與待出售資產直接相關之負債,存款及匯款,應付債券,其他借款,特別股負債,負債準備,其他金融負債,租賃負債,遞延所得稅負債,其他負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,共同控制下前手權益,歸屬於母公司業主之權益,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
2880,華南金,2024Q3,twse,64528939,241230546,165077119,375677213,780796456,,2169137,84765219,119849,,,2396813147,6520817,345254,,16296129,13030823,33723528,2243948,899424,3905589,5214254,4193357391,259673606,,6686851,,47547285,47615697,69380720,2346061,,3339821746,71288636,3813000,,25243073,85854418,2304561,6179027,7237668,3974992349,137791734,17761804,67202411,-4393265,,,218362684,2358,218365042,,0,0,15.85
2881,富邦金,2024Q3,twse,325367201,454543323,1848317836,736203593,3748396001,11400207,87115166,401806888,3477844,3610678,,2982226297,40759005,61187557,,580654490,297832016,71229778,13943939,34182662,52692695,60293246,11815240422,139487046,0,79448011,15279905,78064799,85186735,229852628,11468545,,4275813935,324054610,16943578,,4779705986,640841813,21260771,53385488,107737987,10858531837,152657119,158533954,615704014,14080077,,,940975164,15733421,956708585,,0,0,61.64
2882,國泰金,2024Q3,twse,505419827,317981072,1822216811,972078833,4710100316,97974,56324594,299968092,1750931,,,2992594768,20442050,59036930,,795081554,479563855,108592838,5021533,33472831,66293730,66516252,13312554791,139834127,,127056585,1332408,24722886,90215497,108954612,6554625,,3515683753,247627725,17024960,,7123734229,846359224,19583527,59420344,45545875,12373650377,162025102,203108020,574547660,-16305136,0,0,923375646,15528768,938904414,,0,0,56.99
2883,凱基金,2024Q3,twse,96900834,48646603,589965244,252961091,1699985852,312036,92608119,220119167,884457,,,489443202,1036706,27650509,,190348477,59035188,30532815,11608286,17239755,16327570,96180636,3941786547,12761186,,59656739,1255999,173485728,53472495,156568428,698283,,591817255,112783289,32213117,,2090545953,238413214,3956027,20922441,87122018,3635672172,183902377,33729846,105604008,-17256425,,,305979806,134569,306114375,464500,0,0,16.64
2884,玉山金,2024Q3,twse,64854359,242243251,262105960,369598989,423859731,627,33966985,169817440,443735,102366,,2277810670,,,,12537478,1796266,33873538,7177678,6505162,2794069,22655988,3932144292,53605795,,84440934,234307,33359167,25374979,59576709,3062061,,3237142251,48550000,316570,,1046913,123299292,4486122,2680621,7430240,3684605961,159958000,35089397,47077946,5239901,,,247365244,173087,247538331,,0,0,15.46
2885,元大金,2024Q3,twse,91235755,100984205,653377976,314572128,561007428,,90455974,382109133,2638440,1038181,,1241957105,1233717,2223914,3670992,131312484,14331885,28486531,11128654,30616418,6359869,94423457,3763164246,4471009,,180270113,,268991893,135296003,233871077,5075168,,1705390131,108612655,64896708,,389320833,175310010,6161151,6060013,145461102,3429187866,129428640,38192619,128813122,15446377,,,311880758,22095622,333976380,0,0,0,24.10
2886,兆豐金,2024Q3,twse,71508891,621367031,239523134,567075651,673208700,,8134157,113753759,6207,0,,2247987004,15228818,5530445,,6969905,2072587,22064583,1988354,1491249,6308456,8460213,4612679144,567918327,2671746,26087331,,281799286,40477215,170794379,6752825,,3044229581,33000000,5826324,,31316637,23708156,2067098,2469401,12027133,4251145439,148333783,76547152,130456577,6196193,0,0,361533705,0,361533705,,0,0,24.37
2887,台新新光金,2024Q3,twse,29537379,185532585,190802689,145668606,736660025,,3203050,190655419,,,,1700966339,649217,516094,,52550946,5496795,25443669,2156894,3602039,7442181,19533345,3300417272,41591100,,47336070,,88059091,45978302,56585737,2966773,,2292773543,65237977,11420030,,261633809,147173287,2234379,1559961,9993213,3074543272,140761443,38197778,46321617,566414,,,225847252,26748,225874000,,0,0,16.04
2889,國票金,2024Q3,twse,3388020,66,189043237,134491823,1479583,,159842,52039584,9391,,,,,5642453,,15166711,396721,7021821,157229,259935,311794,7213368,416781578,,48013291,3283974,,245387025,26216524,22925179,354207,,,,,,1726438,12724560,153116,54696,6401018,367240028,35321896,399916,4949616,1638333,0,,42309761,7231789,49541550,0,0,0,11.98
2890,永豐金,2024Q3,twse,45062754,188248065,152390183,368598205,319054299,,109052386,175621084,387169,,,1598389040,,1119742,,62878050,2138357,13519120,4006859,2405172,2432205,35021835,3080324525,85716012,0,78389967,,114536657,61702411,81845116,2643926,,2237258998,68781237,15941656,18437,3068491,101186431,3561491,1684708,20315945,2876651483,126858509,6129361,74260084,-3574912,,,203673042,0,203673042,,0,0,16.06
