stock_id,name,period,market,流動資產,非流動資產,資產合計,流動負債,非流動負債,負債合計,股本,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,權益合計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
5864,致和證,2015Q4,tpex,2630558,1466826,4097384,1228035,32002,1260037,2122835,123904,733460,-142852,,,,,2837347,,0,0,13.37
6015,宏遠證,2015Q4,tpex,10537433,701651,11239084,6425300,23193,6448493,4268388,36988,418026,67189,,4790591,,,4790591,0,0,0,11.22
6016,康和證,2015Q4,tpex,30751229,3197220,33948449,25888895,300040,26188935,6883368,17761,1154469,-75162,-265151,7715285,,,7759514,0,0,33881000,11.79
6020,大展證,2015Q4,tpex,3789338,716941,4506279,819273,19792,839065,2523532,461,1123063,0,,3647056,,,3667214,0,0,0,14.45
6021,美好證,2015Q4,tpex,6940192,1422759,8362951,3953667,56137,4009804,3067559,12157,1369322,-95891,,4353147,,,4353147,0,0,0,14.19
6023,元大期貨,2015Q4,tpex,54851638,2000214,56851852,50015264,59481,50074745,2322763,940976,2694519,818849,,6777107,0,,6777107,0,0,0,29.18
6026,福邦證,2015Q4,tpex,3118010,444364,3562374,978380,,978380,2300000,6057,277937,0,0,2583994,0,,2583994,0,0,0,11.23
