stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1409,新纖,2022Q2,twse,120496594,66778515,187275109,123791006,18881514,142672520,16184093,,1948461,13371204,2943673,-29834,34417597,,10184992,44602589,,0,4680487,21.33
1718,中纖,2022Q2,twse,612752709,194216797,806969506,707551195,27955989,735507184,16862097,0,1738274,4758761,599594,-1136802,22821924,0,48640398,71462322,,0,344529645,17.01
2207,和泰車,2022Q2,twse,273599635,105174168,378773803,264464914,28146824,292611738,5461792,,2926579,54808825,1869398,,65066594,,21095471,86162065,0,0,0,119.13
2905,三商,2022Q2,twse,137306176,1327419350,1464725526,17352198,1417416173,1434768371,9224957,0,2568216,9402818,-9585506,-488279,11122206,0,18834949,29957155,0,0,48173000,12.86
