stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
5864,致和證,2020Q3,tpex,4158362,1415566,5573928,1858262,70012,1928274,2374904,,119608,1187177,-36035,,,,,,3645654,0,0,0,15.35
6015,宏遠證,2020Q3,tpex,15654080,997500,16651580,12715255,67687,12782942,3325008,,308051,186936,61176,-12533,3868638,,,,3868638,0,0,1684000,11.69
6016,康和證,2020Q3,tpex,20308634,4898003,25206637,17077558,273637,17351195,5944550,,175307,1274564,407413,0,7801834,,,53608,7855442,0,0,0,13.12
6020,大展證,2020Q3,tpex,5843120,842414,6685534,2641014,10406,2651420,2523532,,461,1339411,170235,,4033639,,,475,4034114,0,0,0,15.98
6021,美好證,2020Q3,tpex,9033470,976031,10009501,5054896,260756,5315652,3067559,,12157,1550661,63472,,4693849,,,,4693849,0,0,0,15.30
6023,元大期貨,2020Q3,tpex,97965254,3119059,101084313,91229925,85061,91314986,2499763,,1624543,4387280,1257741,,9769327,,,,9769327,0,0,0,39.08
6026,福邦證,2020Q3,tpex,5603924,659600,6263524,2870907,3795,2874702,2461191,,23741,558394,15783,,3059109,,,329713,3388822,,929000,0,12.40
