stock_id,name,period,market,現金及約當現金,存放央行及拆借銀行同業,透過損益按公允價值衡量之金融資產,避險之衍生金融資產淨額,附賣回票券及債券投資淨額,應收款項－淨額,當期所得稅資產,待出售資產－淨額,待分配予業主之資產－淨額,貼現及放款－淨額,備供出售金融資產－淨額,持有至到期日金融資產－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,不動產及設備－淨額,投資性不動產投資－淨額,無形資產－淨額,遞延所得稅資產,其他資產－淨額,資產總額,央行及銀行同業存款,央行及同業融資,透過損益按公允價值衡量之金融負債,避險之衍生金融負債－淨額,附買回票券及債券負債,應付款項,當期所得稅負債,與待出售資產直接相關之負債,存款及匯款,應付金融債券,應付公司債,特別股負債,其他金融負債,負債準備,遞延所得稅負債,其他負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,每股參考淨值
2801,彰銀,2017Q3,twse,55396232,171910822,15983614,250331,,25190143,19955,,,1355396832,81357284,243006468,,,38365476,20679281,13749049,416721,2606581,735312,2025064101,115213945,,14488947,,3046951,28444378,570665,,1660624776,41745036,,,3278193,4337796,6814540,3446000,1882011227,94130007,,48882642,40225,0,,,,,143052874,,0,0,15.20
2812,台中銀,2017Q3,twse,10106681,30533097,31799547,0,6361651,11661851,49003,0,0,430361769,31418639,79253064,128836,288230,1114765,9408400,78088,160655,669403,2178342,645572021,14065785,5170629,245002,0,4851014,6856418,169765,0,555457543,13500000,0,0,864933,1323691,111021,664433,603280234,32931789,684156,8597454,78388,0,42291787,,,0,42291787,0,0,0,12.84
2820,華票,2017Q3,twse,395177,0,111867886,,2750973,1373444,255057,,,,99709941,0,,,173477,156175,,,101909,3026148,219810187,28152361,,13495,,165637785,636537,,,,,,,999423,1530697,0,164866,197135164,13429600,2474,8677042,565907,,,,,,22675023,,0,0,16.88
2834,臺企銀,2017Q3,twse,40496759,81917525,1377437,,50111,27777963,45951,,,1098381962,65042403,201322081,,,2155144,14126080,,217037,1351881,7950018,1542212352,104062220,34512,179913,,1136976,31892165,236556,,1272834582,41000000,,,9858265,3664147,882601,846975,1466628912,61479617,0,14502563,-398740,0,75583440,0,,0,75583440,0,0,0,12.29
2836,高雄銀,2017Q3,twse,3806721,10344787,1624604,,6250866,1081376,49358,,,170676694,30202634,25437271,,,1190501,2941024,,123668,168980,170070,254068554,10400597,,23954,,3271326,4130727,1029,,217633287,4000000,,,11087,317983,,100840,239890830,10032238,1657705,2548415,-60634,,14177724,,,0,14177724,0,0,0,14.13
2838,聯邦銀,2017Q3,twse,8418606,19176690,8450048,,30889537,16914260,127430,,,297042600,33968778,51090021,53191,,52348253,8060892,5335317,2169140,1250643,7699875,542995281,7920580,,208761,,25410833,4204265,136958,,445942543,11700000,1433219,,4413286,238153,893708,3019763,505522069,26051524,32413,9520893,1603122,,37207952,,,265260,37473212,,0,0,14.28
2845,遠東銀,2017Q3,twse,8029320,21769103,28581586,,7990510,21751650,101,,,359670666,101474207,2162806,1747615,,8901099,2888355,,1731456,596604,233734,567528812,11628345,,5908464,,12192771,5894938,244956,,461173694,20232258,,,6203644,1182110,,492325,525153505,31829286,456426,10060329,29266,,42375307,,,,42375307,,0,0,13.31
2849,安泰銀,2017Q3,twse,4237803,24543418,26164154,,4271819,4109045,37640,89967,,183429739,31342880,31722020,,,142414,740614,,206818,1721592,1135135,313895058,3763924,,742646,,0,2230845,0,,265392899,6000000,,768060,3034778,423386,30333,134964,282521835,16796775,1712427,12857166,6855,,,,,,31373223,,0,0,18.68
2897,王道銀行,2017Q3,twse,6814762,15118115,153199453,,3249616,21874973,319580,,,176784262,156756271,499792,0,147686,1290631,3044772,,2449535,571680,3965707,546086835,81107870,,2154232,,176232186,4471967,162351,,194813539,18650000,,,18339594,1838420,215373,2147538,500133070,24130063,7730,5107971,60596,0,29306360,,,16647405,45953765,,0,0,12.15
