stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
3095,及成,2018Q1,tpex,472947,574351,1047298,324406,503029,827435,1092763,0,-835775,-73648,,183340,,,36523,219863,0,0,0,1.68
3105,穩懋,2018Q1,tpex,12145076,22981418,35126494,3830541,4642729,8473270,4226664,9052896,11735860,1393729,0,26409149,,,244075,26653224,0,0,0,62.48
3114,好德,2018Q1,tpex,1519558,288549,1808107,924616,3818,928434,500137,52062,305668,21806,,879673,,,,879673,,0,0,17.59
3115,富榮綱,2018Q1,tpex,507852,79454,587306,172445,819,173264,436976,0,-26040,3106,,414042,,,0,414042,,0,0,9.48
3118,進階,2018Q1,tpex,504450,190191,694641,161486,5060,166546,324529,55945,147621,,,,,,,528095,0,0,0,16.27
3122,笙泉,2018Q1,tpex,362497,191506,554003,66419,4713,71132,392999,46702,59477,-525,-15782,482871,,,,482871,,0,1000000,12.61
3128,昇銳,2018Q1,tpex,515724,406247,921971,295293,35890,331183,420000,104815,51604,-505,,575914,,,14874,590788,,0,0,13.71
3131,弘塑,2018Q1,tpex,2431139,1782701,4213840,1400707,501511,1902218,246838,601772,1109523,353489,0,2311622,,,0,2311622,0,0,0,93.65
3141,晶宏,2018Q1,tpex,1004770,242895,1247665,211037,6117,217154,634329,57942,348005,-9765,0,1030511,,,,1030511,,107000,0,16.12
3147,大綜,2018Q1,tpex,1069977,127158,1197135,686896,25050,711946,300051,4210,181140,-212,,485189,,,,485189,0,0,0,16.17
3152,璟德,2018Q1,tpex,2976334,973351,3949685,465670,8038,473708,690162,573532,2212283,0,0,,0,0,,3475977,0,0,0,50.36
3162,精確,2018Q1,tpex,412781,320738,733519,158569,5569,164138,1265313,314,-689493,-6753,,569381,,,,569381,,0,0,4.50
3163,波若威,2018Q1,tpex,1540018,761242,2301260,753647,62309,815956,743525,272562,511593,-42376,,1485304,,,,1485304,0,0,0,19.98
3169,亞信,2018Q1,tpex,752670,166790,919460,83963,0,83963,537406,70542,250792,-23243,0,835497,,,0,835497,0,0,0,15.74
3171,炎洲流通,2018Q1,tpex,771409,737140,1508549,545607,246529,792136,592035,53302,73409,-2333,,716413,,,,716413,0,0,0,12.10
3176,基亞,2018Q1,tpex,1374756,3256105,4630861,688976,879193,1568169,1386856,934435,-514789,-10612,,1795890,,,1266802,3062692,0,0,0,12.95
3178,公準,2018Q1,tpex,470545,1213844,1684389,521024,473618,994642,397500,61600,222977,310,,682387,,,7360,689747,0,0,0,17.17
3188,鑫龍騰,2018Q1,tpex,3284055,24519,3308574,2421455,,2421455,1062951,1575,-177407,0,,,,,,887119,,0,0,8.35
3191,雲嘉南,2018Q1,tpex,328614,68518,397132,93161,54,93215,571948,115885,-373617,-10299,0,303917,,,0,303917,,0,0,5.31
3205,佰研,2018Q1,tpex,774043,219336,993379,56703,5458,62161,327726,403466,204046,-4020,0,931218,,,0,931218,,0,0,28.41
3206,志豐,2018Q1,tpex,1082037,342946,1424983,540473,26542,567015,518230,133437,225712,-19411,0,857968,,,0,857968,0,0,0,16.56
3207,耀勝,2018Q1,tpex,377041,176900,553941,330854,57752,388606,382593,72841,-281444,-3508,0,170482,0,,-5147,165335,0,0,0,4.46
3211,順達,2018Q1,tpex,9838940,4889209,14728149,4781343,3107091,7888434,1519685,2057287,3597658,-119891,-215024,6839715,,,0,6839715,0,0,4488000,46.38
3213,茂訊,2018Q1,tpex,1590220,379720,1969940,387784,104431,492215,586855,72650,853048,-45172,,1467381,,,10344,1477725,0,0,0,25.00
3217,優群,2018Q1,tpex,1134696,1061916,2196612,458161,26458,484619,821042,149030,474060,265934,,1710066,,,1927,1711993,0,0,0,20.83
3218,大學光,2018Q1,tpex,1186040,837130,2023170,379252,46840,426092,761230,431404,242456,-5846,0,1429244,0,,167834,1597078,0,0,0,18.78
3219,倚強科,2018Q1,tpex,177358,33793,211151,57483,,57483,233004,8383,-103470,-2510,,135407,,,18261,153668,0,0,0,5.81
3221,台嘉碩,2018Q1,tpex,1420456,1049250,2469706,596791,129471,726262,963442,592393,237514,-44505,-5322,1743522,,,-78,1743444,,0,280000,18.15
3224,三顧,2018Q1,tpex,1074785,201391,1276176,178256,9658,187914,580160,601289,-67964,-25223,,1088262,,,,1088262,0,0,0,18.76
3226,龍鋒,2018Q1,tpex,1071883,251340,1323223,347304,1064,348368,644306,14705,321867,-6023,,,,,,974855,,0,0,15.13
3227,原相,2018Q1,tpex,5650543,2105075,7755618,1142319,378172,1520491,1341575,1524852,3700408,-179628,-165345,6221862,,,13265,6235127,0,62129,2299900,47.31
3228,金麗科,2018Q1,tpex,324068,231955,556023,93383,25189,118572,677927,29800,-249751,-20525,,,,,,437451,0,0,0,6.45
3230,錦明,2018Q1,tpex,536946,870253,1407199,282978,153726,436704,1077465,238653,-298255,-47368,,970495,,,,970495,0,0,0,9.01
3232,昱捷,2018Q1,tpex,718841,49977,768818,392309,6563,398872,315679,5075,29112,-3943,,345923,,,24023,369946,0,0,0,10.96
3234,光環,2018Q1,tpex,1497841,1812630,3310471,1358712,703446,2062158,725277,400365,119958,2626,-10397,1237829,,,10484,1248313,0,0,220000,17.12
3236,千如,2018Q1,tpex,1522573,892069,2414642,771468,374901,1146369,731978,181063,401301,-46069,0,1268273,0,,0,1268273,0,0,0,17.33
3252,海灣,2018Q1,tpex,1047341,2884830,3932171,1087240,1116532,2203772,314458,275981,1078463,28500,,1697402,,,30997,1728399,0,0,0,53.98
3259,鑫創,2018Q1,tpex,362697,265873,628570,63831,1090,64921,808596,0,-244947,0,,563649,,,,563649,,0,0,6.97
3260,威剛,2018Q1,tpex,16473741,12223136,28696877,11001205,7561202,18562407,2241724,3642203,4374622,-760328,-265166,9233055,,,901415,10134470,0,0,5985000,42.32
3264,欣銓,2018Q1,tpex,5325287,11151322,16476609,2869110,3105131,5974241,4899962,1250283,4570384,-91489,-126772,10502368,,,0,10502368,0,0,16250750,22.17
3265,台星科,2018Q1,tpex,3946906,1985919,5932825,1598233,16617,1614850,1362617,366243,2710048,-120933,,4317975,,,,4317975,0,0,0,31.69
3268,海德威,2018Q1,tpex,520016,466592,986608,256919,187133,444052,334263,29064,49676,129553,,542556,,,0,542556,,0,0,16.23
3272,東碩,2018Q1,tpex,3193911,564716,3758627,1605990,586655,2192645,522649,546961,524259,-17130,-10757,1565982,,,,1565982,0,0,250000,30.11
3276,宇環,2018Q1,tpex,1133787,885111,2018898,913679,218839,1132518,697127,28787,81531,-31663,0,775782,0,,110598,886380,0,0,0,11.13
3284,太普高,2018Q1,tpex,779915,384453,1164368,199167,63169,262336,559618,107135,237633,-2354,0,902032,,,,902032,0,0,0,16.12
3285,微端,2018Q1,tpex,909724,107067,1016791,386121,19122,405243,441093,40554,135482,-13917,0,603212,,,8336,611548,0,0,0,13.68
3287,廣寰科,2018Q1,tpex,372421,122280,494701,85395,2737,88132,439705,13980,-60838,-280,,392567,,,14002,406569,,0,0,8.93
3288,點晶,2018Q1,tpex,214190,20581,234771,114788,,114788,566502,8028,-455657,2277,,121150,,,-1167,119983,,0,0,2.14
3289,宜特,2018Q1,tpex,2194853,6618400,8813253,2092966,3374496,5467462,635751,1827938,810349,-54496,,3219542,,,126249,3345791,,0,0,50.64
3290,東浦,2018Q1,tpex,1846922,971761,2818683,1256732,102577,1359309,995489,236740,261826,-61563,,1432492,,,26882,1459374,,0,0,14.39
3293,鈊象,2018Q1,tpex,3063000,1628855,4691855,690887,103917,794804,700871,276877,2851866,60360,,3889974,,,7077,3897051,,0,0,55.50
3294,英濟,2018Q1,tpex,3427279,1217224,4644503,1897936,173443,2071379,1319749,831521,250582,152590,,2554442,,,18682,2573124,0,0,0,19.36
3297,杭特,2018Q1,tpex,454582,473768,928350,167332,13707,181039,368598,151625,227715,-627,0,747311,,,0,747311,0,0,0,20.27
3303,岱稜,2018Q1,tpex,1583053,1378329,2961382,913218,397632,1310850,960896,517537,224258,-27210,-33964,1641517,,,9015,1650532,,0,1787000,17.41
3306,鼎天,2018Q1,tpex,883346,661065,1544411,218696,3554,222250,506077,557341,111596,147147,0,1322161,,,,1322161,,0,0,26.13
3310,佳穎,2018Q1,tpex,3567040,434817,4001857,2073656,428156,2501812,627816,272796,606632,-7199,0,1500045,,,0,1500045,0,0,0,23.89
3313,斐成,2018Q1,tpex,842481,135722,978203,51985,1104,53089,837708,622396,-532290,-2700,,925114,,,0,925114,0,0,0,11.04
3317,尼克森,2018Q1,tpex,1726076,429387,2155463,498276,9429,507705,612515,630512,405580,-849,,1647758,,,,1647758,0,0,0,26.90
3322,建舜電,2018Q1,tpex,1484173,572632,2056805,1154495,97125,1251620,864156,546,-273158,8414,,599958,,,205227,805185,0,0,0,6.94
3323,加百裕,2018Q1,tpex,4107083,531696,4638779,2220953,2753,2223706,867999,688829,805190,49415,0,2411433,0,,3640,2415073,,0,0,27.78
3324,雙鴻,2018Q1,tpex,3761074,1394677,5155751,2824845,0,2824845,826559,676053,912360,38395,-135534,2317833,,,13073,2330906,,95000,1658000,28.97
3325,旭品,2018Q1,tpex,1085290,422718,1508008,614716,70400,685116,746346,140778,-31898,-32334,0,822892,,,0,822892,,0,0,11.03
3332,幸康,2018Q1,tpex,1314564,328205,1642769,235858,14405,250263,481042,180614,789084,-58234,,1392506,,,,1392506,0,0,0,28.95
3339,泰谷,2018Q1,tpex,496492,894451,1390943,251269,562094,813363,961814,64122,-448479,123,,577580,,,,577580,,0,0,6.01
3354,律勝,2018Q1,tpex,1081930,473396,1555326,388017,3723,391740,701124,323644,156593,-12255,-5520,1163586,,,,1163586,0,0,630700,16.75
3360,尚立,2018Q1,tpex,2922177,172110,3094287,2107314,28131,2135445,754560,296800,6229,-7615,-91137,958837,,,5,958842,,0,6625000,13.93
3362,先進光,2018Q1,tpex,1364961,920876,2285837,788652,91680,880332,933780,234189,290384,-23896,-28952,1405505,,,,1405505,,0,1500000,15.30
3363,上詮,2018Q1,tpex,989905,678847,1668752,428245,2144,430389,774741,348247,369139,-30001,-223763,1238363,,,,1238363,0,0,7503000,17.70
3372,典範,2018Q1,tpex,1086168,1541405,2627573,292352,4557,296909,4073300,93843,-1832153,-4326,,,,,,2330664,0,0,0,5.72
3373,熱映,2018Q1,tpex,585597,225816,811413,126916,10377,137293,432898,186222,80729,-25729,,674120,,,,674120,,0,0,15.57
3374,精材,2018Q1,tpex,2090596,5480202,7570798,898529,2393666,3292195,2716949,1623855,-44656,-17545,,,,,,4278603,,0,0,15.75
3379,彬台,2018Q1,tpex,539677,351818,891495,359649,13118,372767,380417,69971,76114,-7774,,518728,,,,518728,,0,0,13.64
3388,崇越電,2018Q1,tpex,4364614,419352,4783966,1307493,154289,1461782,641010,986344,1590192,-30479,,3187067,,,135117,3322184,0,0,0,49.72
3390,旭軟,2018Q1,tpex,1524516,302932,1827448,573571,891,574462,669811,374790,206921,1464,0,1252986,,,0,1252986,0,0,0,18.71
3402,漢科,2018Q1,tpex,2727569,473096,3200665,1657703,112585,1770288,730476,320338,393280,-13717,0,1430377,,,0,1430377,0,0,0,19.58
3434,哲固,2018Q1,tpex,432631,98526,531157,289084,19111,308195,227000,,285,-4323,,222962,,,,222962,0,0,0,9.82
3438,類比科,2018Q1,tpex,1088270,780679,1868949,263153,159318,422471,673797,582219,195266,-4804,,1446478,,,,1446478,0,0,0,21.47
3441,聯一光電,2018Q1,tpex,835658,164051,999709,78163,20138,98301,400399,272470,237605,-15634,,894840,,,6568,901408,,0,0,22.35
3444,利機,2018Q1,tpex,493653,321816,815469,186790,22447,209237,391146,56611,149139,9336,0,606232,,,0,606232,,0,0,15.50
3455,由田,2018Q1,tpex,3018729,859199,3877928,1964898,77814,2042712,614687,752249,488485,-20205,,1835216,,,,1835216,,0,0,29.86
3465,進泰電子,2018Q1,tpex,17746,21968,39714,17377,2616,19993,131603,9317,-122004,805,,19721,,,,19721,,0,0,1.50
3466,德晉,2018Q1,tpex,1383214,621191,2004405,780410,18950,799360,608876,559169,111310,-74310,,1205045,,,,1205045,0,0,0,19.79
3479,安勤,2018Q1,tpex,2443153,1219849,3663002,1118643,274925,1393568,692882,930844,472335,-53970,-1535,2040556,,,228878,2269434,0,0,45690,29.47
3483,力致,2018Q1,tpex,2811989,1009786,3821775,1798193,147426,1945619,538560,1117634,260397,-40435,,1876156,,,0,1876156,,0,0,34.84
3484,崧騰,2018Q1,tpex,2348635,1084240,3432875,1287004,345757,1632761,697365,547379,581138,-75718,,1750164,,,49950,1800114,,0,0,25.10
3489,森寶,2018Q1,tpex,3454708,223903,3678611,1288430,1161418,2449848,831307,331495,65961,0,,1228763,,,,1228763,,0,0,14.78
3490,單井,2018Q1,tpex,603874,1229712,1833586,228389,244254,472643,687605,440830,613305,-6111,-370874,1364755,,,-3812,1360943,0,0,5420000,21.55
3491,昇達科,2018Q1,tpex,1667880,1230680,2898560,689333,11009,700342,560812,878604,384894,19942,,1844252,,,353966,2198218,,0,0,32.89
3492,長盛,2018Q1,tpex,697317,218967,916284,374756,4749,379505,355316,19787,161524,152,0,536779,,,,536779,0,0,0,15.11
3498,陽程,2018Q1,tpex,3269456,1027270,4296726,884569,180021,1064590,916757,1415210,953000,-7244,-52406,3225317,,,6819,3232136,,0,1000000,35.57
3499,環天科,2018Q1,tpex,668949,414157,1083106,424900,40319,465219,549706,174841,-92286,-14374,,617887,,,0,617887,0,0,0,11.24
3508,位速,2018Q1,tpex,1680775,1413543,3094318,1565081,10067,1575148,965777,1913014,-1144938,-133139,-56294,1544420,,,-25250,1519170,0,0,1076366,16.17
3511,矽瑪,2018Q1,tpex,573297,310701,883998,404946,270,405216,445729,169411,-147398,-17724,,450018,0,,28764,478782,0,0,0,10.10
3512,皇龍,2018Q1,tpex,1756563,294881,2051444,1030832,28494,1059326,710000,297482,-66194,50830,,992118,,,0,992118,0,0,0,13.97
3516,亞帝歐,2018Q1,tpex,996047,704552,1700599,346121,11450,357571,519133,833137,-3224,-12018,0,1337028,0,,6000,1343028,0,0,0,25.76
3520,華盈,2018Q1,tpex,494689,150276,644965,262662,89584,352246,640325,0,-366213,-6401,,267711,,,25008,292719,,0,0,4.18
3521,台鋼建設,2018Q1,tpex,1287937,338567,1626504,766387,458986,1225373,467306,,-66523,348,,,,,,401131,,0,0,8.58
3522,御嵿,2018Q1,tpex,576692,1752625,2329317,516416,308149,824565,726500,663369,78716,-17442,-1821,1449322,,,55430,1504752,,0,50000,19.96
3523,迎輝,2018Q1,tpex,76892,1010421,1087313,169057,529147,698204,960996,,-590172,18285,,389109,,,,389109,,0,0,4.05
3526,凡甲,2018Q1,tpex,1917140,595540,2512680,1003406,38927,1042333,658372,249873,600543,-38441,,1470347,,,0,1470347,0,0,0,22.33
3527,聚積,2018Q1,tpex,2321588,391568,2713156,725492,278250,1003742,347702,822486,538206,-19318,,1689076,,,20338,1709414,,0,0,48.58
3529,力旺,2018Q1,tpex,1965315,636861,2602176,330149,19637,349786,757908,435621,1121276,-62415,,2252390,,,,2252390,0,0,0,29.72
3531,先益,2018Q1,tpex,2050310,456757,2507067,634966,33213,668179,611750,669678,625763,-107999,,1799192,,,39696,1838888,0,0,0,29.41
3537,堡達,2018Q1,tpex,1079001,237927,1316928,366990,66174,433164,486952,105466,310000,-18654,0,883764,0,,0,883764,0,0,0,18.15
3540,曜越,2018Q1,tpex,2567544,267083,2834627,1449377,4910,1454287,666130,496199,296522,-65643,-24630,1368578,,,11762,1380340,,0,1840000,21.13
3541,西柏,2018Q1,tpex,1389998,421276,1811274,719988,48063,768051,493211,70018,502377,-22383,0,1043223,0,,,1043223,0,0,0,21.15
3546,宇峻,2018Q1,tpex,1125105,303164,1428269,239161,22026,261187,380714,291547,515914,16342,-37435,1167082,,,0,1167082,,16250,567700,31.17
3548,兆利,2018Q1,tpex,4191059,1651586,5842645,2076643,115618,2192261,605514,1339375,1638902,75734,-9141,3650384,,,0,3650384,,0,430000,60.72
3551,世禾,2018Q1,tpex,1231940,2394391,3626331,632269,321892,954161,567749,679504,1468058,-45350,,2669961,,,2209,2672170,,0,0,47.03
3552,同致,2018Q1,tpex,6881324,2265531,9146855,4622903,357720,4980623,855029,934223,2581633,-204653,,4166232,,,,4166232,0,0,0,48.73
3555,博士旺,2018Q1,tpex,465858,2627,468485,21293,172,21465,355500,6901,85167,-548,,447020,,,,447020,0,0,0,12.57
3556,禾瑞亞,2018Q1,tpex,1317739,159825,1477564,234084,5051,239135,594687,109779,469336,-255,,1173547,,,64882,1238429,,0,0,19.73
3558,神準,2018Q1,tpex,5180887,1437027,6617914,3826254,19482,3845736,490609,702817,1494799,-16349,,2671876,,,100302,2772178,,0,0,54.46
3564,其陽,2018Q1,tpex,583180,491316,1074496,441695,195200,636895,225291,132186,82484,-2360,0,437601,,,0,437601,0,0,0,19.42
3567,逸昌,2018Q1,tpex,193403,479838,673241,86755,6365,93120,354740,55061,174135,-3815,0,,,,,580121,,0,0,16.35
3570,大塚,2018Q1,tpex,572483,51414,623897,85826,523,86349,170970,68813,301130,-3365,0,537548,,,0,537548,0,0,0,31.44
3577,泓格,2018Q1,tpex,554606,677186,1231792,189929,52704,242633,480583,68630,440691,-745,,989159,,,,989159,0,0,0,20.58
3580,友威科,2018Q1,tpex,1368251,146544,1514795,977459,2899,980358,354707,5206,163457,11067,,534437,,,,534437,,0,0,15.07
