stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1101,台泥,2021Q4,twse,169353435,272331124,441684559,88687968,127341918,216029886,63252340,,56757470,73939852,10920014,-392343,204477333,,,21177340,225654673,,0,9060600,32.37
1102,亞泥,2021Q4,twse,105955718,211100351,317056069,71082366,65700817,136783183,35455721,,5986339,114999751,485112,,156926923,,,23345963,180272886,,0,0,44.26
1103,嘉泥,2021Q4,twse,11156660,29090991,40247651,2789328,11548090,14337418,7747805,,1139296,11237099,5979118,-1077950,25025368,,,884865,25910233,,0,128805320,38.74
1104,環泥,2021Q4,twse,5004661,20092161,25096822,4245043,1467303,5712346,6536092,,66950,11884891,745532,,19233465,,,151011,19384476,,0,0,29.43
1108,幸福,2021Q4,twse,5118007,2923703,8041710,3032387,363749,3396136,4047380,,18,598884,-773,,4645509,,,65,4645574,,0,0,11.48
1109,信大,2021Q4,twse,6746334,4956011,11702345,1749952,99221,1849173,3419579,,22962,4589070,-200753,,7830858,,,2022314,9853172,0,0,0,22.90
1110,東泥,2021Q4,twse,2053373,8905127,10958500,1683431,564360,2247791,5720008,,188373,2176233,551296,-12185,8623725,,,86984,8710709,,0,2112865,15.13
1201,味全,2021Q4,twse,5926571,12032523,17959094,5934906,4972135,10907041,5060629,,36115,2232784,-285547,,7043981,,,8072,7052053,0,0,0,13.92
1203,味王,2021Q4,twse,4494013,5088726,9582739,1877179,1454140,3331319,2400000,,208337,2664448,35352,-38464,5269673,,,981747,6251420,0,0,2293865,22.17
1210,大成,2021Q4,twse,26595764,30136366,56732130,26578229,2414292,28992521,8521593,,3294766,6952880,1551646,-219132,20101753,,,7637856,27739609,,0,46723305,24.96
1213,大飲,2021Q4,twse,177818,945034,1122852,495725,185412,681137,566226,,21938,-146298,-151,,441715,,,,441715,0,0,0,7.80
1215,卜蜂,2021Q4,twse,6967768,16209704,23177472,7007632,7576833,14584465,2679910,,4666,4377398,1067118,,8129092,,,463915,8593007,,0,0,30.33
1216,統一,2021Q4,twse,187570349,326469281,514039630,176162257,156883628,333045885,56820154,,2834168,67026848,-10094971,,116586199,,,64407546,180993745,0,0,0,20.52
1217,愛之味,2021Q4,twse,2404150,11432624,13836774,2719358,3720047,6439405,4945134,,268647,1010282,397248,,6621311,,,776058,7397369,,0,0,13.39
1218,泰山,2021Q4,twse,4581044,6057232,10638276,2361918,1285231,3647149,4999990,,993134,1302687,-105953,-203876,6985982,,,5145,6991127,0,0,13680042,14.37
1219,福壽,2021Q4,twse,4890899,4259296,9150195,2645949,2030069,4676018,3220139,,14358,1191180,-6765,-6735,4412177,,,62000,4474177,,0,364000,13.72
1220,台榮,2021Q4,twse,1876955,1414735,3291690,480298,217782,698080,1770779,,22836,566749,0,0,2360364,,,233246,2593610,,0,0,13.33
1225,福懋油,2021Q4,twse,5263532,3845636,9109168,3942989,1293735,5236724,2187030,,121705,1235500,-103449,,3440786,,,431658,3872444,,0,0,15.73
1227,佳格,2021Q4,twse,20451335,7837805,28289140,8984180,827743,9811923,9150897,,144066,8953485,-190076,-21182,18037190,,,440027,18477217,0,0,6669471,19.86
1229,聯華,2021Q4,twse,11419913,60250336,71670249,13254287,1992906,15247193,14096481,,1084644,13363288,11160007,-184763,39519657,,,16903399,56423056,0,0,7589000,28.19
1231,聯華食,2021Q4,twse,4246669,4962040,9208709,3237797,1402744,4640541,2017624,,76610,2447594,7459,,4549287,,,18881,4568168,,0,0,22.55
1232,大統益,2021Q4,twse,5856400,1147098,7003498,1844303,201542,2045845,1599749,,23784,3240664,-5528,,4858669,,,98984,4957653,0,0,0,30.37
1233,天仁,2021Q4,twse,769113,1540363,2309476,573718,275497,849215,905919,,28150,453983,70503,-1974,1456581,,,3680,1460261,0,0,43000,16.09
1234,黑松,2021Q4,twse,7606526,15181870,22788396,2151465,2493019,4644484,4018711,,186078,13872157,66966,0,18143912,,,0,18143912,,0,0,45.15
1235,興泰,2021Q4,twse,2794555,1882890,4677445,610254,452397,1062651,1043978,,60726,979697,1540448,-10055,3614794,,,,3614794,,0,3408533,35.79
1236,宏亞,2021Q4,twse,887221,2569275,3456496,724531,603474,1328005,1083425,,33842,444327,566897,0,2128491,,,0,2128491,0,0,0,19.65
1256,鮮活果汁-KY,2021Q4,twse,2446779,2374777,4821556,629231,171140,800371,338422,,1145562,2278335,-119808,,3642511,,,378674,4021185,,0,0,107.63
1301,台塑,2021Q4,twse,189262221,354416701,543678922,74541216,65947432,140488648,63657408,0,11770685,246258845,81503336,0,403190274,0,,0,403190274,,0,0,63.34
1303,南亞,2021Q4,twse,255907403,412787983,668695386,113979077,125975539,239954616,79308216,,26659037,273458343,34644494,,414070090,,,14670680,428740770,0,0,0,52.21
1304,台聚,2021Q4,twse,35367040,49458173,84825213,15549577,13630675,29180252,11887635,,366185,13599427,84358,-475606,25461999,,,30182962,55644961,,0,116465574,23.75
1305,華夏,2021Q4,twse,7888292,9087023,16975315,2992501,2147545,5140046,5810505,,12002,5260198,80272,,11162977,,,672292,11835269,,0,0,19.21
1307,三芳,2021Q4,twse,8373259,6366858,14740117,3520982,3568075,7089057,3978181,,142438,4179012,-648571,,7651060,,,,7651060,,0,0,19.23
