stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
2855,統一證,2026Q2,twse,378904715,16319984,395224699,336624016,8568912,345192928,16014145,,91201,27897118,4030139,,48032603,,,1999168,50031771,0,0,0,29.99
6005,群益證,2026Q2,twse,500153116,25987522,526140638,460652986,8688039,469341025,24552971,,2781067,21963725,2695361,,51993124,,,4806489,56799613,,0,0,23.95
6024,群益期,2026Q2,twse,138600164,884866,139485030,128650197,43434,128693631,2666834,,3358679,4728301,37585,,10791399,,,0,10791399,,0,0,43.18
