stock_id,name,period,market,現金及約當現金,存放央行及拆借銀行同業,透過損益按公允價值衡量之金融資產,避險之衍生金融資產淨額,附賣回票券及債券投資淨額,應收款項－淨額,當期所得稅資產,待出售資產－淨額,貼現及放款－淨額,備供出售金融資產－淨額,持有至到期日金融資產－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,不動產及設備－淨額,投資性不動產投資－淨額,無形資產－淨額,遞延所得稅資產,其他資產－淨額,資產總額,央行及銀行同業存款,央行及同業融資,透過損益按公允價值衡量之金融負債,避險之衍生金融負債－淨額,附買回票券及債券負債,應付款項,當期所得稅負債,與待出售資產直接相關之負債,存款及匯款,應付金融債券,應付公司債,特別股負債,其他金融負債,負債準備,遞延所得稅負債,其他負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,每股參考淨值
2801,彰銀,2016Q3,twse,32140659,205612781,42531153,235086,,19453778,50623,,1298880749,75335291,204426448,,,23966448,20802934,13755321,432663,2261993,599810,1940485737,134922580,0,23003159,,3343285,29086403,370822,,1565172801,31524608,,,2362139,4271183,6615449,3883064,1804555493,89647626,,45207535,1075083,,,,,,135930244,,0,0,15.16
2812,台中銀,2016Q3,twse,8967877,84553792,23545925,0,2466793,9264510,126319,0,408317252,35059540,13166798,133043,314407,1101178,9497088,0,173410,688769,1872642,599249343,10558517,3616287,157661,0,2300535,7370043,19534,0,518979174,12800000,0,0,595442,1122918,111044,564788,558195943,32381307,684156,7469033,518904,0,41053400,,,0,41053400,0,0,0,12.68
2820,華票,2016Q3,twse,287554,,113155801,,2100615,1451468,143460,,,88266701,0,,,177923,159394,,,106364,1172260,207021540,29163660,,4682,,150552855,747604,,,,,,,1999820,1499907,17490,89535,184075553,13429600,2474,8490182,1023731,,,,,,22945987,,0,0,17.09
2834,臺企銀,2016Q3,twse,41818407,81843167,1398776,,12402553,22230507,116707,,1019802748,74927925,205242202,,,2140854,14068445,,168416,1021206,2066665,1479248578,72456364,0,160139,,1684560,28473063,,,1233060182,53600000,,,11942026,3237107,883630,2306738,1407803809,59688949,0,11265536,490284,0,71444769,0,,0,71444769,0,0,0,11.97
2836,高雄銀,2016Q3,twse,3592318,10441133,4766243,,5165586,914131,33489,,171916804,37329522,17261496,,,1197705,2920959,,65437,196887,200119,256001829,10566933,,4436,,1153583,3474723,4821,,223670699,4000000,,,107267,400249,,135612,243518323,8232238,1872395,2273718,105155,,12483506,,,0,12483506,0,0,0,15.16
2838,聯邦銀,2016Q3,twse,8702002,57228739,16767331,,36019145,16012670,274962,,271089378,38636677,6910881,53524,,54583706,7719992,5708843,2139215,1558597,7526639,530932301,7365658,,42535,,34184773,5239039,121533,,427895478,11200000,683219,,3738695,239403,831673,2873323,494415329,26051524,32413,8060968,2101144,,36246049,,,270923,36516972,,0,0,13.91
2845,遠東銀,2016Q3,twse,7613149,32527999,39987792,,14721758,21666589,175,,339856554,78205294,2789456,1725870,,12440348,2832915,,1756939,631861,244458,557001157,15481571,,10587018,,13180628,7411084,380282,,437726220,24251834,,,5670077,1167127,,609780,516465621,31113672,456426,8944342,21096,,40535536,,,,40535536,,0,0,13.03
2849,安泰銀,2016Q3,twse,4560131,25862818,28867933,,1913118,4675392,97722,89967,182061041,19398152,29546720,,,193235,823108,,217705,2338566,2360607,303006215,6747093,,2005756,,3170397,2450418,137981,,243571824,10000000,,1414865,2716193,440033,37149,127764,272819473,16796775,1461505,11876254,52208,0,30186742,,,0,30186742,0,0,0,17.97
2897,王道銀行,2016Q3,twse,7942806,18793988,155891752,,2100615,18175637,187287,,150020226,123620998,9544674,103275,236018,1871967,3570752,0,1442389,676349,4001462,498180195,71239900,,2370067,,150552855,3376478,146974,,184027814,17950000,,,18072013,1777600,213311,1967075,451694087,23905063,3193,4986684,752183,0,29647123,,,16838985,46486108,,0,0,12.40
