stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1101,台泥,2015Q4,twse,90593376,202472979,293066355,68083832,69498271,137582103,36921759,12309615,45573057,13238554,,108042985,,,47441267,155484252,,0,0,29.26
1102,亞泥,2015Q4,twse,52844285,217232924,270077209,65223927,49999090,115223017,33614472,1155643,91552336,9576422,,135898873,,,18955319,154854192,,0,0,40.43
1103,嘉泥,2015Q4,twse,10683575,16699467,27383042,1526371,11810325,13336696,7768285,605975,8373346,-3201522,-1170260,12375824,,,1670522,14046346,,0,133274016,19.23
1104,環泥,2015Q4,twse,3040355,16930516,19970871,2461629,1508856,3970485,6282891,49272,8638396,879385,,15849944,,,150442,16000386,,0,0,25.23
1108,幸福,2015Q4,twse,5212763,2642739,7855502,1824743,1185095,3009838,4047380,8,728106,36356,0,4811850,,,33814,4845664,0,0,0,11.89
1109,信大,2015Q4,twse,2385481,6250845,8636326,946924,1301474,2248398,3789007,22299,1489929,119858,0,5421093,,,966835,6387928,0,0,0,14.31
1110,東泥,2015Q4,twse,1963758,7418780,9382538,388568,354277,742845,5720008,184834,2013075,699498,-12185,8605230,,,34463,8639693,,0,2112865,15.10
1201,味全,2015Q4,twse,21131764,15351042,36482806,20979868,7032391,28012259,5060629,688,519988,241613,,5822918,,,2647629,8470547,0,0,0,11.51
1203,味王,2015Q4,twse,3500653,4850509,8351162,1466270,1718243,3184513,2400000,112965,1652310,105180,-38464,4231991,,,934658,5166649,0,0,2293865,17.80
1210,大成,2015Q4,twse,20748646,19278897,40027543,16856198,3922739,20778937,7363944,2432809,2846511,1297032,-306199,13634097,,,5614509,19248606,,0,52894691,19.95
1213,大飲,2015Q4,twse,443339,400069,843408,127397,37231,164628,514751,21938,142387,-296,,678780,,,,678780,0,0,0,13.19
1215,卜蜂,2015Q4,twse,4494581,5149646,9644227,3822141,637501,4459642,2679910,967,1502969,873298,,5057144,,,127441,5184585,0,0,0,18.87
1216,統一,2015Q4,twse,138480338,260468151,398948489,150426162,92832590,243258752,56820154,3957172,32878661,2680259,,96336246,,,59353491,155689737,0,0,0,16.95
1217,愛之味,2015Q4,twse,2203751,9190986,11394737,2833488,2467101,5300589,4872053,370221,220400,-62489,0,5400185,,,693963,6094148,0,0,0,11.08
1218,泰山,2015Q4,twse,2873551,4885434,7758985,1706083,2643866,4349949,3533360,23770,74965,-24131,-203876,3404088,,,4948,3409036,0,0,13680042,10.02
1219,福壽,2015Q4,twse,3983022,3719118,7702140,1949196,1828979,3778175,3188256,36696,580015,1589,,3806556,,,117409,3923965,0,0,0,11.94
1220,台榮,2015Q4,twse,2011228,1083488,3094716,490241,298061,788302,1770779,1413,450823,-71207,0,2151808,,,154606,2306414,,0,0,12.15
1225,福懋油,2015Q4,twse,4031755,2613668,6645423,1518974,1649948,3168922,2187030,121015,808692,20879,,3137616,,,338885,3476501,,0,0,14.35
1227,佳格,2015Q4,twse,15391892,5137382,20529274,6441771,584030,7025801,7926972,63153,5022383,314831,-21182,13306157,,,197316,13503473,0,0,5777436,16.91
1229,聯華,2015Q4,twse,2576773,21922908,24499681,2796235,1446093,4242328,8887198,733595,8687158,1864290,-2393,20169848,,,87505,20257353,,0,98000,22.70
1231,聯華食,2015Q4,twse,3033181,3447336,6480517,1806721,1859820,3666541,1481131,72435,1195139,47957,,2796662,,,17314,2813976,,0,0,18.88
