stock_id,name,period,market,現金及約當現金,應收款項,本期所得稅資產,待出售資產,投資,再保險合約資產,不動產及設備,無形資產,遞延所得稅資產,其他資產,分離帳戶保險商品資產,資產總計,短期債務,應付款項,當期所得稅負債,與待出售資產直接相關之負債,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,以成本衡量之金融負債,應付債券,特別股負債,其他金融負債,保險負債,具金融商品性質之保險契約準備,外匯價格變動準備,負債準備,遞延所得稅負債,其他負債,分離帳戶保險商品負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,每股參考淨值
2816,旺旺保,2015Q2,twse,3365066,1163485,11315,,4549214,4223396,816487,115885,4056,837805,,15086709,,1459622,,,,,,,,,9604922,44087,,189885,64942,114011,,11477469,2129600,0,1441547,6664,,3577811,,,31429,3609240,0,0,0,16.80
2832,台產,2015Q2,twse,3907520,1034711,,,9763429,2055367,375162,6546,14265,783507,,17940507,,1561309,81263,,,,,,,,7886996,,,46618,278928,378274,,10233388,3638164,117725,3946197,5033,,,,,,7707119,,0,0,21.18
2850,新產,2015Q2,twse,6565097,1835935,,,12995048,4285089,1056850,46499,211704,777362,,27773584,,2134188,77120,,0,,,,,,17041891,,,532733,45868,125732,,19957532,3159633,63663,3594734,998022,,,,,,7816052,0,0,0,24.74
2851,中再保,2015Q2,twse,16985448,373513,133340,,11439844,3912522,213795,1061,13427,1060209,,34133159,,1287723,95159,,18637,,,,,,23279274,,,5675,61341,42284,,24790093,5622750,300000,3188698,231618,,,,,,9343066,0,0,0,16.62
2852,第一保,2015Q2,twse,1152926,830697,,,8811787,2106514,620577,5374,47129,507964,,14082968,,972333,44337,,,,,,,,7699428,,,175144,92934,33436,,9017612,3011638,0,2039270,14448,,,,,,5065356,,0,0,16.82
