stock_id,name,period,market,現金及約當現金,應收款項,本期所得稅資產,待出售資產,待分配予業主之資產（或處分群組）,投資,再保險合約資產,不動產及設備,使用權資產,無形資產,遞延所得稅資產,其他資產,分離帳戶保險商品資產,資產總計,短期債務,應付款項,本期所得稅負債,與待出售資產直接相關之負債,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,應付債券,特別股負債,其他金融負債,租賃負債,保險負債,具金融商品性質之保險契約準備,外匯價格變動準備,負債準備,遞延所得稅負債,其他負債,分離帳戶保險商品負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,每股參考淨值
2816,旺旺保,2022Q3,twse,3144874,901956,0,,,8236416,4071536,1276930,15322,107562,,777307,,18531903,,1177573,2187,,,,,,,15476,11813007,,,163910,63920,15469,,13251542,2236080,,0,3095243,-50962,,,,,,5280361,,0,0,23.61
2832,台產,2022Q3,twse,3382983,777791,0,,,13047095,2140112,357983,38092,9502,25392,719324,,20498274,,972655,109587,,,,,,,51656,9037839,,,82618,289011,84324,,10627690,3622004,,98962,6419080,-269462,,,,,,9870584,,0,0,27.25
2850,新產,2022Q3,twse,10032514,2272656,0,,,21108503,8229998,1303302,35020,22628,288518,839312,0,44132451,,2773825,71727,,543143,,,,,35669,26010065,,,98878,92297,135461,,29761065,3159633,,64800,10837358,309595,0,,,,,14371386,,0,0,45.48
2851,中再保,2022Q3,twse,21135468,329926,11460,,,19048892,7733598,270765,1370,15228,551637,2044361,,51142705,,579297,2962,,1069650,,,,,1383,35347041,,,9644,264463,120376,,37394816,5903888,,300000,6947224,596777,,,,,,13747889,0,0,0,23.29
2852,第一保,2022Q3,twse,1826967,436752,,,,11658914,2391007,663596,5074,44099,39263,525486,,17591158,,653864,33939,,,,,,,5138,9237177,,,113325,112935,95634,,10252012,3011638,,0,4200659,126849,,,,,,7339146,,0,0,24.37
